cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 4414 0 0 3 0 0 1.009 0 0.9601 -0.4122 0.417 -1.0625 -0.0625 0.4879 0.7083 0.927 -0.4454 0.5203 0.1606 1.1606 0.6358 0.8733 0.9891 -0.359 0.359 0.4645 1.4645 0.3852 0.9033 0.0876 0.0876 0.3502 1.3502 1 0.1365 0.1365 0.128 1.128 1 0.0577 0.0577 0.0577 1.0577 1 0 1
2 2 3472 0 0 0 0 0 1.0064 0 0.9651 0.1979 0.284 0.3564 1.3564 0.3622 1 0.8898 0.1227 0.418 0.8447 1.8447 0.5303 0.96 0.9251 0.1554 0.1857 0.0922 1.0922 0.2399 1 -0.0288 0.0288 -0.1154 0.8846 1 -0.0689 0.0689 -0.0646 0.9354 1 -0.0582 0.0582 -0.0582 0.9418 1 0 0
2 3 4299 0 0 0 0 0 1.0108 0 0.9845 -0.3178 0.346 0.3487 1.3487 0.3881 0.8333 0.9379 -0.3535 0.4584 0.9995 1.9995 0.5684 0.92 0.9728 -0.2202 0.2362 -1.9685 -0.9685 0.2705 1 -0.11 0.11 -0.4402 0.5598 1 -0.1032 0.1032 -0.0967 0.9033 1 -0.0611 0.0611 -0.0611 0.9389 1 0 0
2 4 4055 5 0 0 0 0 1.0066 0 0.9888 0.4989 0.4989 -0.3753 0.6247 0.5311 0.5 0.9312 0.4899 0.5617 -1.5132 -0.5132 0.672 0.79 0.9873 0.6433 0.6433 -2.9922 -1.9922 0.6502 0.2067 0.0618 0.0618 0.2472 1.2472 1 -0.159 0.159 -0.1491 0.8509 1 -0.1865 0.1865 -0.1865 0.8135 1 1 0
2 5 2942 15 0 0 0 0 1.0102 0 0.9793 -0.4165 0.4301 -9.2198 -8.2198 0.4801 0.7917 0.9313 -0.4069 0.4829 -1.3514 -0.3514 0.5753 0.8633 0.9689 -0.4705 0.4705 0.036 1.036 0.4898 0.5367 -0.1659 0.1659 -0.6638 0.3362 0 -0.2772 0.2772 -0.2599 0.7401 0 -0.2209 0.2209 -0.2209 0.7791 0 1 0
2 6 4079 0 0 0 0 0 1.0076 0 0.9705 0.1279 0.2109 0.8515 1.8515 0.2678 0.9583 0.9234 0.1995 0.3955 1.2432 2.2432 0.4909 0.96 0.9519 0.2202 0.2403 -1.0263 -0.0263 0.2712 1 -0.1577 0.1577 -0.6307 0.3693 0 0.2365 0.2365 0.2217 1.2217 1 0.2848 0.2848 0.2848 1.2848 1 0 0
2 7 4360 3 0 0 0 0 1.0176 0 0.9846 -0.3359 0.3481 -0.2968 0.7032 0.3973 0.875 0.9442 -0.3171 0.4345 -0.5623 0.4377 0.5477 0.93 0.9919 -0.2633 0.2633 -0.1469 0.8531 0.2881 1 0.0186 0.0186 0.0744 1.0744 1 -0.0746 0.0746 -0.07 0.93 1 -0.0858 0.0858 -0.0858 0.9142 1 1 0
2 8 2708 17 0 0 0 0 1.0084 0 0.9808 0.1702 0.2449 -0.1171 0.8829 0.3284 0.9583 0.8959 0.1479 0.3807 0.1389 1.1389 0.4656 0.9533 0.29 0.1089 0.1235 0.3836 1.3836 0.1915 0.9867 -0.0918 0.0918 -0.3672 0.6328 1 -0.1773 0.1773 -0.1662 0.8338 1 -0.1381 0.1381 -0.1381 0.8619 1 1 0
2 9 4935 0 0 321 16 0 1.0088 0 0.9774 9e-04 0.1565 -0.0817 0.9183 0.1973 1 0.929 0.0404 0.3362 0.7044 1.7044 0.4231 0.98 0.8965 -0.0905 0.2176 0.7066 1.7066 0.2498 1 0.0188 0.0188 0.075 1.075 1 -0.0329 0.0329 -0.0309 0.9691 1 -0.0469 0.0469 -0.0469 0.9531 1 0 1
2 10 4811 0 0 483 0 0 1.0056 0 0.9714 -0.1343 0.2797 -0.6694 0.3306 0.3509 0.9583 0.911 -0.1342 0.3679 -0.6048 0.3952 0.4698 0.9267 0.8848 -0.3453 0.359 -0.5251 0.4749 0.4204 0.81 0.069 0.069 0.2762 1.2762 1 -0.1097 0.1097 -0.1028 0.8972 1 -0.1467 0.1467 -0.1467 0.8533 1 0 1
