cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
3 1 2745 0 0 369 0 0 1.0026 0 0.9916 0.2606 0.3017 -0.0425 0.9575 0.3612 0.9583 0.9622 0.2624 0.4708 0.0108 1.0108 0.5886 0.895 0.9424 0.0562 0.4224 1241963036597.75 1241963036598.75 0.4785 0.94 -0.0306 0.0306 -0.0611 0.9389 1 -0.116 0.116 -0.087 0.913 1 -0.0681 0.0681 -0.0681 0.9319 1 0 1
3 2 2276 0 0 0 0 0 1.0077 0 0.9756 -0.832 0.832 -1.115 -0.115 0.8655 0.2083 0.9638 -0.8128 0.8425 -0.778 0.222 0.9504 0.61 0.9598 -0.7472 0.7472 13758883374499.5 13758883374500.5 0.8498 0.565 -0.1184 0.1184 -0.2368 0.7632 1 -0.2445 0.2445 -0.1834 0.8166 1 -0.0847 0.0847 -0.0847 0.9153 1 0 0
3 3 2239 0 0 0 0 0 1.0056 0 0.9794 -0.0767 0.2022 -0.0934 0.9066 0.2706 1 0.9598 -0.1214 0.3912 -0.026 0.974 0.5034 0.945 0.9707 0.0138 0.2595 170624570053.716 170624570054.717 0.3446 1 -0.0569 0.0569 -0.1137 0.8863 1 -0.3106 0.3106 -0.2329 0.7671 1 -0.1918 0.1918 -0.1918 0.8082 1 0 0
3 4 2654 4 0 0 0 0 1.0063 0 0.9815 -0.0252 0.2272 -0.2162 0.7838 0.2801 1 0.9615 -0.0279 0.4049 -0.0159 0.9841 0.5129 0.955 0.9914 -0.3282 0.3369 1893322604594.93 1893322604595.93 0.3766 1 0.1133 0.1133 0.2266 1.2266 1 -0.3069 0.3069 -0.2301 0.7699 1 -0.3845 0.3845 -0.3845 0.6155 0 1 0
3 5 2125 0 0 0 0 0 1.0088 0 0.9627 -0.1296 0.227 -1.1027 -0.1027 0.2775 1 0.9539 -0.0629 0.4029 0.394 1.394 0.5315 0.95 0.9672 -0.0092 0.3501 7585003859046.67 7585003859047.67 0.3895 1 -0.1441 0.1441 -0.2883 0.7117 1 -0.1483 0.1483 -0.1112 0.8888 1 0.0206 0.0206 0.0206 1.0206 1 0 0
3 6 2371 0 0 0 0 0 1.0045 0 0.9609 0.2031 0.2534 -14.7517 -13.7517 0.3301 0.9583 0.9535 0.2568 0.4965 0.2093 1.2093 0.6218 0.9 0.9836 0.3729 0.42 -4454154885934.21 -4454154885933.21 0.4614 1 -0.035 0.035 -0.07 0.93 1 -0.6042 0.6042 -0.4531 0.5469 0 -0.4398 0.4398 -0.4398 0.5602 0 0 0
3 7 2384 5 0 0 0 0 1.0075 0 0.9885 5e-04 0.1343 -0.5675 0.4325 0.1661 1 0.9564 -0.0026 0.3797 -0.1096 0.8904 0.4807 0.97 0.9717 -0.0906 0.358 3719518721162.72 3719518721163.72 0.4322 1 0.0057 0.0057 0.0115 1.0115 1 -0.0396 0.0396 -0.0297 0.9703 1 -0.0637 0.0637 -0.0637 0.9363 1 1 0
3 8 2501 0 0 0 0 0 1.012 0 0.9547 0.2608 0.3085 -2.0014 -1.0014 0.4195 0.8333 0.961 0.202 0.4229 -5.1976 -4.1976 0.5588 0.95 0.9929 0.411 0.4197 -7056745543744.99 -7056745543743.99 0.4806 1 0.0051 0.0051 0.0102 1.0102 1 -0.0735 0.0735 -0.0552 0.9448 1 -0.0833 0.0833 -0.0833 0.9167 1 0 0
3 9 2748 0 0 8 0 0 1.0026 0 0.9696 -0.0032 0.3274 -0.1805 0.8195 0.4256 0.9167 0.9662 0.021 0.4605 -0.3913 0.6087 0.6276 0.92 0.995 -0.0895 0.1575 1903665241635.83 1903665241636.83 0.1866 1 0.0544 0.0544 0.1089 1.1089 1 -0.2045 0.2045 -0.1533 0.8467 1 -0.2391 0.2391 -0.2391 0.7609 1 0 1
3 10 2318 1 0 0 0 0 1.0064 0 0.9645 0.2026 0.25 -0.0029 0.9971 0.3085 1 0.9501 0.1818 0.4165 0.3215 1.3215 0.5241 0.94 0.9856 0.1588 0.3679 -1549962757843.19 -1549962757842.19 0.4344 0.965 -0.0036 0.0036 -0.0071 0.9929 1 -0.1955 0.1955 -0.1466 0.8534 1 -0.1608 0.1608 -0.1608 0.8392 1 1 0
