cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
18 1 436 0 0 0 0 0 1.0005 0 0.9902 -0.0519 0.1404 0.1706 1.6153 0.8748 -0.0736 0.4281 0.5347 2.8497 0.0283 0.0283 0.3032 0 0
18 2 448 0 0 0 0 0 1.001 0 0.9774 -0.0826 0.1515 0.2043 1.4273 0.8739 -0.088 0.4383 0.5571 3.0207 -0.0046 0.0046 0.3141 0 0
18 3 457 2 0 0 0 0 1.0005 0 0.9697 -0.343 0.3548 0.4031 1.6387 0.8441 -0.3635 0.6115 0.7639 3.6948 0.1377 0.1377 0.3108 1 0
18 4 449 0 0 0 0 0 1.0002 0 0.9661 -0.1353 0.229 0.2798 1.2577 0.8918 -0.1407 0.4301 0.5603 2.8408 0.0556 0.0556 0.2948 0 0
18 5 432 0 0 0 0 0 1.001 0 0.9794 0.0865 0.1949 0.265 1.6337 0.8187 -0.0066 0.473 0.5929 2.8055 -0.0567 0.0567 0.3293 0 0
18 6 426 0 0 0 0 0 1.0009 0 0.9549 0.4252 0.4477 0.5351 2.0633 0.8823 0.3451 0.5109 0.6467 2.9793 -0.1097 0.1097 0.3653 0 0
18 7 428 0 0 0 0 0 1.0003 0 0.9833 -0.1747 0.2817 0.3627 1.9616 0.8984 -0.0859 0.4247 0.5357 2.9479 -0.014 0.014 0.3293 0 0
18 8 432 0 0 0 0 0 1.0003 0 0.9862 0.2119 0.2594 0.3294 2.4505 0.8572 0.0315 0.4302 0.5524 3.1265 0.0267 0.0267 0.3345 0 0
18 9 440 0 0 0 0 0 1.0003 0 0.9385 0.3038 0.3184 0.4299 1.5252 0.8793 0.2235 0.4863 0.6217 3.163 0.0902 0.0902 0.2949 0 0
18 10 427 0 0 0 0 0 1.0008 0 0.956 -0.0987 0.2267 0.275 1.568 0.8905 -0.1676 0.4152 0.5323 3.1046 -0.0464 0.0464 0.3433 0 0
18 11 425 0 0 0 0 0 1.0002 0 0.9517 0.0575 0.2387 0.3161 1.8615 0.891 0.0159 0.3965 0.5106 3.0107 -0.0848 0.0848 0.3789 0 0
18 12 443 0 0 0 0 0 1.0004 0 0.9791 -0.174 0.2493 0.2899 1.6642 0.9079 -0.1918 0.4386 0.5474 2.8416 0.0683 0.0683 0.2812 0 0
18 13 439 0 0 0 0 0 1.0001 0 0.9682 0.0163 0.2171 0.302 1.4054 0.8854 -0.0277 0.4627 0.5745 2.9741 0.041 0.041 0.2899 0 0
18 14 425 0 0 0 0 0 1.0001 0 0.9587 0.0219 0.2333 0.3156 1.6476 0.893 0.0468 0.4057 0.5185 2.9113 -0.0697 0.0697 0.3297 0 0
18 15 430 0 0 0 0 0 1.0007 0 0.9284 -0.0384 0.4353 0.6718 2.5961 0.8745 -0.1106 0.5165 0.6364 2.782 0.0399 0.0399 0.3016 0 0
18 16 450 0 0 0 0 0 1.0008 0 0.991 -0.0898 0.1624 0.1936 2.0246 0.8854 -0.0618 0.4466 0.5884 3.0752 0.1211 0.1211 0.2921 0 0
18 17 437 0 0 0 0 0 1.0002 0 0.9583 -0.0927 0.2468 0.4112 2.4845 0.8748 -0.01 0.4127 0.526 3.0751 0.0391 0.0391 0.3185 0 0
18 18 432 0 0 0 0 0 1.0006 0 0.9587 0.2276 0.2632 0.3446 1.6865 0.8647 0.1774 0.5441 0.6669 3.1029 -0.0192 0.0192 0.3334 0 0
18 19 426 0 0 0 0 0 1.0005 0 0.9528 -0.1151 0.2917 0.4017 1.8349 0.8679 -0.0565 0.4516 0.5713 2.7625 -0.0682 0.0682 0.3307 0 0
18 20 430 0 0 0 0 0 1.0002 0 0.9689 0.3276 0.3768 0.4989 1.8206 0.8693 0.291 0.545 0.6813 3.0394 0.0361 0.0361 0.3123 0 0
18 21 436 0 0 0 0 0 1.0001 0 0.9302 0.0403 0.3678 0.5965 2.0935 0.8802 -0.0927 0.4514 0.573 2.7214 0.0291 0.0291 0.3049 0 0
18 22 434 0 0 0 0 0 1.0002 0 0.9428 0.1732 0.2454 0.4231 1.9269 0.8674 0.0141 0.4501 0.5791 3.1121 0.0101 0.0101 0.3241 0 0
18 23 428 282 0 0 0 0 1.0065 0 0.8126 0.3289 0.4269 0.6075 2.5975 0.8049 0.0072 0.5226 0.6462 3.7433 -0.0734 0.0734 0.5582 1 0
18 24 417 0 0 0 0 0 1.0001 0 0.9638 -0.1717 0.2443 0.3012 1.3536 0.8884 -0.1591 0.4084 0.5286 2.8036 -0.1161 0.1161 0.3316 0 0
18 25 434 0 0 0 0 0 1.0006 0 0.9672 -0.0657 0.1759 0.2249 1.5076 0.8846 -0.02 0.4049 0.5065 3.0762 -0.0224 0.0224 0.329 0 0
18 26 456 0 0 0 0 0 1.0005 0 0.9476 -0.2296 0.3035 0.3677 1.3235 0.9119 -0.2602 0.4519 0.5684 3.0017 0.1059 0.1059 0.2719 0 0
18 27 424 0 0 0 0 0 1.0002 0 0.9819 -0.1514 0.1949 0.2438 1.4478 0.879 -0.1534 0.438 0.5361 2.8216 -0.0898 0.0898 0.3307 0 0
18 28 432 0 0 0 0 0 1.0002 0 0.9411 0.1406 0.2426 0.3043 1.2464 0.862 0.1472 0.4369 0.5579 2.9801 -0.0309 0.0309 0.3381 0 0
18 29 445 0 0 0 0 0 1.0005 0 0.9788 -0.0096 0.1478 0.1917 1.7375 0.8812 0.0011 0.4382 0.5545 3.2925 0.1008 0.1008 0.2948 0 0
18 30 430 0 0 0 0 0 1.0002 0 0.9535 0.2156 0.3864 0.5225 1.9509 0.8861 0.2543 0.4883 0.6078 2.8677 -0.0112 0.0112 0.3154 0 0
18 31 427 0 0 0 0 0 1.0004 0 0.9898 -0.0596 0.2277 0.2592 2.0982 0.8624 -0.1485 0.4933 0.5994 2.8309 -0.0835 0.0835 0.3556 0 0
18 32 424 0 0 0 0 0 1.0002 0 0.9696 -0.1572 0.218 0.2701 1.1689 0.8604 -0.2141 0.4496 0.57 2.7937 -0.0861 0.0861 0.3321 0 0
18 33 558 8 0 0 0 0 1.0008 0 0.8831 0.2667 0.391 0.5112 2.3789 0.8535 0.2223 0.4687 0.5632 3.4447 0.0102 0.0102 0.4113 1 0
18 34 429 0 0 0 0 0 1.0001 0 0.9116 -0.1374 0.3044 0.4063 1.7187 0.8521 -0.0335 0.5092 0.6198 3.1749 -0.0266 0.0266 0.3626 0 0
18 35 427 0 0 0 0 0 1.0002 0 0.9722 0.0255 0.2326 0.2596 1.5457 0.8512 0.0362 0.4498 0.5751 2.9 -0.0788 0.0788 0.3499 0 0
18 36 454 0 0 0 0 0 1.0007 0 0.968 -0.4728 0.4728 0.5252 1.9387 0.8908 -0.371 0.5572 0.6825 3.3322 0.1184 0.1184 0.3064 0 0
18 37 431 0 0 0 0 0 1.0002 0 0.9052 -0.0416 0.3108 0.3423 1.9358 0.8335 0.024 0.4817 0.629 3.1367 -0.0344 0.0344 0.3579 0 0
18 38 426 0 0 0 0 0 1.0002 0 0.9745 0.2536 0.2697 0.3571 2.209 0.8757 0.193 0.496 0.5987 2.9877 -0.0793 0.0793 0.3371 0 0
18 39 432 0 0 0 0 0 1.0002 0 0.9631 0.047 0.2835 0.393 2.5358 0.9048 0.1063 0.4218 0.526 3.1157 0.0312 0.0312 0.3146 0 0
18 40 428 0 0 0 0 0 1.0001 0 0.9478 -0.0604 0.2325 0.286 1.1656 0.8841 -0.0124 0.4116 0.532 2.7718 -0.071 0.071 0.311 0 0
18 41 428 0 0 0 0 0 1.0003 0 0.9284 -0.1293 0.2873 0.4555 2.2555 0.8646 -0.1292 0.4664 0.6009 2.9732 -0.0965 0.0965 0.3762 0 0
18 42 429 0 0 0 0 0 1.0001 0 0.9487 0.0083 0.1775 0.2267 1.1491 0.8611 0.0492 0.4399 0.5658 2.7713 -0.0635 0.0635 0.3078 0 0
18 43 431 0 0 0 0 0 1.0002 0 0.9373 -0.2238 0.3603 0.4528 1.6597 0.8881 -0.2425 0.474 0.6063 2.8892 -0.0483 0.0483 0.3435 0 0
18 44 375 0 0 0 0 0 1.0003 0 0.9965 -0.3068 0.3068 0.3315 2.2377 0.853 -0.3191 0.5335 0.6455 2.5964 -0.1033 0.1033 0.3536 0 0
18 45 424 0 0 0 0 0 1.0002 0 0.9651 0.0386 0.2189 0.2715 1.4459 0.8891 0.0499 0.4186 0.5335 2.847 -0.038 0.038 0.3225 0 0
18 46 415 0 0 0 0 0 1.0003 0 0.9463 -0.175 0.3617 0.591 2.356 0.8391 -0.1005 0.4657 0.596 2.7408 -0.1592 0.1592 0.3742 0 0
18 47 439 0 0 0 0 0 1.0002 0 0.9922 -0.1046 0.1326 0.1596 1.3841 0.8895 -0.1567 0.4385 0.5543 2.7908 0.0694 0.0694 0.2895 0 0
18 48 427 0 0 0 0 0 1.0006 0 0.9658 -0.2154 0.3482 0.4188 1.8042 0.8586 -0.1761 0.4842 0.6156 2.6428 -0.0206 0.0206 0.3214 0 0
18 49 448 0 0 0 0 0 1.0001 0 0.9894 -0.0768 0.1349 0.1761 1.5033 0.8813 -0.0439 0.489 0.6186 3.006 0.1231 0.1231 0.2707 0 0
18 50 410 0 0 0 0 0 1.0001 0 0.9893 -0.0139 0.1757 0.2046 2.244 0.8677 0.0665 0.4348 0.543 2.7249 -0.0623 0.0623 0.3561 0 0
18 51 434 0 0 0 0 0 1.0002 0 0.9506 -0.3742 0.3985 0.4635 1.0916 0.8817 -0.4757 0.5971 0.7329 2.895 0.024 0.024 0.299 0 0
18 52 478 0 0 0 0 0 1.0002 0 0.9682 0.1311 0.2086 0.2505 1.2921 0.8971 0.1677 0.4212 0.5372 3.1141 0.0785 0.0785 0.2801 0 0
18 53 428 0 0 0 0 0 1.0003 0 0.9817 0.2385 0.2968 0.3882 2.0413 0.8872 0.2513 0.4855 0.6151 2.923 -0.0273 0.0273 0.3246 0 0
18 54 441 0 0 0 0 0 1.0002 0 0.9834 0.1709 0.1901 0.237 1.4994 0.8929 0.1096 0.4308 0.5489 3.2873 0.0695 0.0695 0.3081 0 0
18 55 438 0 0 0 0 0 1.0001 0 0.9426 0.1457 0.2249 0.2859 1.3761 0.8777 0.0962 0.4065 0.4992 2.9241 -0.0379 0.0379 0.3389 0 0
18 56 437 0 0 0 0 0 1.0001 0 0.9771 -0.1064 0.2583 0.3112 1.8468 0.8945 0.0152 0.4672 0.5782 2.8626 0.0032 0.0032 0.3 0 0
18 57 432 0 0 0 0 0 1.0003 0 0.9748 -0.1222 0.1998 0.2296 1.5458 0.8488 -0.1138 0.4504 0.5827 2.7956 -0.0652 0.0652 0.3321 0 0
18 58 534 0 0 0 0 0 1.0004 0 0.9541 0.1596 0.2638 0.3593 1.4357 0.9013 0.1202 0.4472 0.5363 3.3487 0.141 0.141 0.2788 0 0
18 59 445 0 0 0 0 0 1.0006 0 0.9692 -0.496 0.496 0.5728 1.3307 0.8854 -0.4935 0.6627 0.7733 3.1669 0.032 0.032 0.3017 0 0
18 60 429 0 0 0 0 0 1.0002 0 0.982 -0.2699 0.2862 0.3216 1.5562 0.8655 -0.2813 0.4774 0.6091 3.1724 -0.0039 0.0039 0.3268 0 0
18 61 401 0 0 0 0 0 1.0001 0 0.9634 0.1628 0.2259 0.3327 1.4625 0.8898 0.0831 0.4279 0.5465 2.7343 -0.1434 0.1434 0.343 0 0
18 62 424 0 0 0 0 0 1.0004 0 0.9663 0.0099 0.1727 0.2315 1.2295 0.874 -0.0456 0.4561 0.5774 2.8734 -0.0612 0.0612 0.3185 0 0
18 63 435 0 0 0 0 0 1.0002 0 0.9073 0.1439 0.293 0.4326 1.8277 0.8688 0.0797 0.4882 0.6213 3.3633 0.0403 0.0403 0.3393 0 0
18 64 432 0 0 0 0 0 1.0002 0 0.9785 -0.1069 0.1599 0.2114 1.3329 0.9008 -0.1044 0.436 0.5411 2.9382 0.0272 0.0272 0.3035 0 0
18 65 431 0 0 0 0 0 1.0004 0 0.9521 0.0282 0.2087 0.2521 1.2602 0.888 0.0634 0.402 0.5205 2.8932 -0.0123 0.0123 0.3144 0 0
18 66 435 0 0 0 0 0 1.0002 0 0.9622 -0.1796 0.2474 0.2966 1.3151 0.8867 -0.1793 0.464 0.5805 2.8067 0.0319 0.0319 0.2997 0 0
18 67 436 1 0 0 0 0 1.0005 0 0.9435 0.2484 0.3346 0.4594 1.7695 0.8414 0.1577 0.4714 0.6175 3.1422 0.0402 0.0402 0.3362 1 0
18 68 431 0 0 0 0 0 1.0006 0 0.995 -0.0362 0.1182 0.1577 1.7474 0.8596 -0.0492 0.4619 0.5759 2.8429 -0.0868 0.0868 0.3519 0 0
18 69 426 0 0 0 0 0 1.0005 0 0.9487 -0.1955 0.2778 0.3253 1.0911 0.852 -0.2129 0.4997 0.6338 2.9086 -0.0746 0.0746 0.3219 0 0
18 70 430 0 0 0 0 0 1.0005 0 0.9704 -0.0849 0.2049 0.2397 1.2826 0.8775 -0.0962 0.463 0.5707 2.8034 -0.108 0.108 0.3328 0 0
18 71 425 0 0 0 0 0 1.0006 0 0.9523 -0.191 0.2881 0.3313 1.3431 0.8977 -0.1002 0.4596 0.5704 2.9233 -0.1139 0.1139 0.341 0 0
18 72 435 0 0 0 0 0 1.0001 0 0.9607 0.1173 0.2433 0.294 1.2413 0.8773 0.0185 0.4597 0.5582 3.0267 0.0427 0.0427 0.2994 0 0
18 73 436 0 0 0 0 0 1.0001 0 0.9081 -0.4165 0.4685 0.6207 1.938 0.8626 -0.2654 0.4995 0.6106 3.1267 0.0554 0.0554 0.3264 0 0
18 74 440 0 0 0 0 0 1.0003 0 0.9335 0.102 0.2824 0.3334 1.4524 0.8918 0.0885 0.4402 0.5527 2.9431 0.0448 0.0448 0.2977 0 0
18 75 425 0 0 0 0 0 1.0001 0 0.9629 -0.0876 0.3354 0.4498 2.7506 0.8642 -0.1668 0.4823 0.603 3.0822 -0.0472 0.0472 0.3424 0 0
18 76 437 0 0 0 0 0 1.0003 0 0.9632 0.2034 0.2439 0.2998 1.2914 0.8864 0.207 0.4609 0.5867 2.9726 -0.0339 0.0339 0.3158 0 0
18 77 434 0 0 0 0 0 1.0003 0 0.9816 0.1832 0.2164 0.2558 1.3608 0.902 0.1539 0.444 0.5454 3.0007 -0.0049 0.0049 0.3226 0 0
