cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 9549 0 0 0 0 0 1.007 0 0.9602 -0.3224 0.3559 -0.8803 0.1197 0.4153 0.75 0.9268 -0.3544 0.4644 0.194 1.194 0.5763 0.9167 0.9625 -0.2556 0.2556 0.184 1.184 0.3211 0.9167 0.0943 0.0943 0.377 1.377 1 0.1389 0.1389 0.1302 1.1302 1 0.0545 0.0545 0.0545 1.0545 1 0 0
2 2 7030 0 0 0 0 0 1.022 0 0.9646 0.1116 0.2403 0.3247 1.3247 0.327 1 0.8899 0.029 0.4091 0.6414 1.6414 0.5164 0.9733 0.9287 0.0468 0.1444 0.081 1.081 0.1869 1 -0.0233 0.0233 -0.0934 0.9066 1 -0.064 0.064 -0.06 0.94 1 -0.056 0.056 -0.056 0.944 1 0 0
2 3 6699 0 0 0 0 0 1.0123 0 0.9844 -0.3041 0.3359 0.3229 1.3229 0.3765 0.875 0.9377 -0.3389 0.4503 0.9951 1.9951 0.5593 0.9067 0.968 -0.2075 0.2376 -2.0726 -1.0726 0.2683 1 -0.1021 0.1021 -0.4083 0.5917 1 -0.092 0.092 -0.0863 0.9137 1 -0.052 0.052 -0.052 0.948 1 0 0
2 4 7359 0 0 0 0 0 1.0102 0 0.9885 0.6016 0.6016 -0.4129 0.5871 0.6293 0.375 0.9315 0.5935 0.6458 -1.7661 -0.7661 0.7512 0.7167 0.9729 0.7621 0.7621 -3.4551 -2.4551 0.7746 0.0367 0.0601 0.0601 0.2406 1.2406 1 -0.1642 0.1642 -0.1539 0.8461 1 -0.1907 0.1907 -0.1907 0.8093 1 0 0
2 5 6892 0 0 0 113 0 1.0282 0 0.9788 -0.6263 0.6263 -13.6982 -12.6982 0.6716 0.25 0.9305 -0.6208 0.6503 -1.6064 -0.6064 0.7437 0.73 0.9319 -0.6971 0.6971 0.2436 1.2436 0.7245 0.1867 -0.1647 0.1647 -0.6589 0.3411 0 -0.288 0.288 -0.27 0.73 0 -0.2314 0.2314 -0.2314 0.7686 0 0 1
2 6 6666 0 0 0 0 0 1.0092 0 0.9707 0.115 0.2066 0.7925 1.7925 0.2609 0.9167 0.9232 0.1859 0.3906 1.2096 2.2096 0.4861 0.96 0.9376 0.2089 0.2386 -1.0504 -0.0504 0.2742 1 -0.1485 0.1485 -0.5941 0.4059 0 0.2451 0.2451 0.2298 1.2298 1 0.2914 0.2914 0.2914 1.2914 1 0 0
2 7 8534 0 0 0 0 0 1.0125 0 0.9844 -0.2256 0.2667 -0.2438 0.7562 0.3106 0.9583 0.9443 -0.2053 0.3859 -0.5021 0.4979 0.4922 0.95 0.9877 -0.1385 0.1488 -0.0782 0.9218 0.2001 1 0.0235 0.0235 0.094 1.094 1 -0.0802 0.0802 -0.0752 0.9248 1 -0.0934 0.0934 -0.0934 0.9066 1 0 0
2 8 6514 0 0 0 0 0 1.0062 0 0.98 0.0704 0.2282 -0.0865 0.9135 0.296 1 0.8954 0.0437 0.3602 0.0853 1.0853 0.4452 0.9533 0.028 -0.0074 0.1142 -0.3308 0.6692 0.178 0.9533 -0.0872 0.0872 -0.3488 0.6512 1 -0.1906 0.1906 -0.1787 0.8213 1 -0.1523 0.1523 -0.1523 0.8477 1 0 0
2 9 8009 0 0 0 0 0 1.0145 0 0.9775 0.0343 0.1552 -0.0639 0.9361 0.1997 1 0.9288 0.0755 0.342 0.71 1.71 0.4284 0.9767 0.8634 -0.0559 0.2207 0.0484 1.0484 0.2712 0.9833 0.012 0.012 0.0481 1.0481 1 -0.0345 0.0345 -0.0324 0.9676 1 -0.0451 0.0451 -0.0451 0.9549 1 0 0
2 10 8999 0 0 0 0 0 1.008 0 0.9713 -0.1065 0.2644 -0.5987 0.4013 0.342 0.9583 0.9111 -0.1049 0.3612 -0.6263 0.3737 0.4622 0.93 0.8212 -0.3039 0.3453 -0.5464 0.4536 0.4104 0.7733 0.0622 0.0622 0.2489 1.2489 1 -0.1237 0.1237 -0.1159 0.8841 1 -0.1555 0.1555 -0.1555 0.8445 1 0 0
2 11 6565 0 0 0 0 0 1.0124 0 0.9839 -0.0088 0.2406 -0.046 0.954 0.2957 1 0.9167 2e-04 0.37 -0.528 0.472 0.4618 0.97 0.889 -0.0321 0.1493 -0.105 0.895 0.1836 1 -0.0578 0.0578 -0.2311 0.7689 1 -0.2178 0.2178 -0.2042 0.7958 1 -0.1877 0.1877 -0.1877 0.8123 1 0 0
2 12 6320 0 0 0 0 0 1.0161 0 0.9808 -0.3387 0.3455 0.1039 1.1039 0.3919 0.9167 0.9313 -0.3499 0.4535 -0.4049 0.5951 0.5624 0.92 0.9325 -0.458 0.4636 -0.9381 0.0619 0.5037 0.5 -0.1548 0.1548 -0.619 0.381 0 0.0185 0.0185 0.0174 1.0174 1 0.0701 0.0701 0.0701 1.0701 1 0 0
2 13 7609 0 0 0 0 0 1.0168 0 0.9768 -0.4511 0.4516 1.564 2.564 0.5201 0.75 0.9512 -0.419 0.4989 -0.4577 0.5423 0.6099 0.8767 0.9848 -0.5607 0.5607 -1.9648 -0.9648 0.5884 0.6267 0.0344 0.0344 0.1374 1.1374 1 0.1421 0.1421 0.1332 1.1332 1 0.1042 0.1042 0.1042 1.1042 1 0 0
