cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
4 1 3001 0 0 0 0 0 1.0071 0 0.9772 -0.3779 0.3856 0.1042 1.1042 0.4274 0.7083 0.9303 -0.3706 0.4591 0.2467 1.2467 0.5911 0.9033 0.9159 -0.5631 0.5631 -0.5798 0.4202 0.6096 0.7067 -0.0407 0.0407 -0.0813 0.9187 1 -0.2216 0.2216 -0.1662 0.8338 1 -0.1323 0.1323 -0.1323 0.8677 1 0 0
4 2 3136 0 0 0 0 0 1.0056 0 0.9716 0.2599 0.3003 0.2742 1.2742 0.3822 0.9167 0.9452 0.2381 0.4125 0.3401 1.3401 0.523 0.9433 0.974 0.1418 0.1728 -0.0956 0.9044 0.2421 1 0.0141 0.0141 0.0283 1.0283 1 -0.1823 0.1823 -0.1367 0.8633 1 -0.1636 0.1636 -0.1636 0.8364 1 0 0
4 3 3710 0 0 0 0 0 1.0083 0 0.9748 -0.1767 0.2549 -0.1107 0.8893 0.3068 1 0.947 -0.1703 0.4174 1.0411 2.0411 0.5424 0.9567 0.9735 0.0884 0.311 -0.3231 0.6769 0.3971 1 0.1509 0.1509 0.3018 1.3018 0 0.3867 0.3867 0.29 1.29 1 -0.0299 0.0299 -0.0299 0.9701 1 0 0
4 4 2894 0 0 0 0 0 1.0025 0 0.9723 0.5108 0.528 -0.5704 0.4296 0.5849 0.5 0.9362 0.575 0.6168 -0.5941 0.4059 0.7413 0.8033 0.9747 0.6865 0.6865 -0.509 0.491 0.7208 0.3767 -0.078 0.078 -0.1559 0.8441 1 -0.1146 0.1146 -0.0859 0.9141 1 -0.0077 0.0077 -0.0077 0.9923 1 0 0
4 5 3023 1 0 0 0 0 1.0034 0 0.9901 0.2667 0.3895 -0.0739 0.9261 0.4405 0.9167 0.9636 0.4415 0.5448 -0.7387 0.2613 0.6792 0.8733 0.9884 0.3057 0.3445 -1.8752 -0.8752 0.4066 0.97 0.0297 0.0297 0.0594 1.0594 1 -0.1643 0.1643 -0.1232 0.8768 1 -0.1708 0.1708 -0.1708 0.8292 1 1 0
4 6 2596 0 0 0 0 0 1.0065 0 0.9824 0.069 0.213 -2.8649 -1.8649 0.2678 0.9583 0.9208 0.1308 0.375 0.5354 1.5354 0.467 0.9433 0.865 -0.091 0.1846 1.373 2.373 0.2409 1 -0.1394 0.1394 -0.2789 0.7211 0 -0.271 0.271 -0.2033 0.7967 1 -0.0841 0.0841 -0.0841 0.9159 1 0 0
4 7 2787 0 0 0 0 0 1.0048 0 0.9655 0.6069 0.6069 -0.4701 0.5299 0.6413 0.4583 0.9513 0.5952 0.6595 -6.3812 -5.3812 0.7752 0.7933 0.9788 0.7691 0.7691 0.9376 1.9376 0.8196 0.37 -0.0612 0.0612 -0.1224 0.8776 1 0.0317 0.0317 0.0238 1.0238 1 0.091 0.091 0.091 1.091 1 0 0
4 8 3570 0 0 0 0 0 1.014 0 0.9775 0.4785 0.4803 1.1629 2.1629 0.5335 0.6667 0.9445 0.4458 0.5539 0.2128 1.2128 0.672 0.8167 0.9714 0.6236 0.6236 1.7818 2.7818 0.707 0.8433 0.1387 0.1387 0.2774 1.2774 0 0.0324 0.0324 0.0243 1.0243 1 -0.2072 0.2072 -0.2072 0.7928 1 0 0
4 9 2706 0 0 0 0 0 1.0031 0 0.98 -0.4349 0.4349 -0.0493 0.9507 0.4992 0.7917 0.9613 -0.4078 0.5272 -4.6575 -3.6575 0.6469 0.8833 0.9774 -0.4586 0.4595 -0.3593 0.6407 0.5485 0.6767 -0.1764 0.1764 -0.3528 0.6472 0 -0.453 0.453 -0.3398 0.6602 0 -0.2188 0.2188 -0.2188 0.7812 1 0 0
4 10 2571 0 0 0 0 0 1.0051 0 0.9872 0.0043 0.1671 0.1501 1.1501 0.2045 1 0.9366 0.0412 0.3806 -0.4223 0.5777 0.4814 0.97 0.9594 -0.0346 0.2187 -0.1511 0.8489 0.2581 1 -0.1978 0.1978 -0.3956 0.6044 0 -0.1463 0.1463 -0.1097 0.8903 1 0.0711 0.0711 0.0711 1.0711 1 0 0
