cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 5212 0 0 0 37 0 1.0191 0 0.9727 0.123 0.1984 -0.1085 0.8915 0.2581 0.9583 0.9505 0.1319 0.3677 0.057 1.057 0.468 0.9867 0.9749 0.1968 0.2645 4941656754717.78 4941656754718.78 0.2917 1 0.0633 0.0633 0.2532 1.2532 1 0.1143 0.1143 0.1072 1.1072 1 0.0561 0.0561 0.0561 1.0561 1 0 1
2 2 5962 0 0 0 0 0 1.0107 0 0.973 -0.6002 0.6002 -0.3108 0.6892 0.6312 0.375 0.9427 -0.5965 0.6534 2.2816 3.2816 0.7597 0.7633 0.9628 -0.5461 0.5491 -37529922725601.3 -37529922725600.3 0.603 0.6433 0.0952 0.0952 0.3807 1.3807 1 -0.1166 0.1166 -0.1093 0.8907 1 -0.1695 0.1695 -0.1695 0.8305 1 0 0
2 3 5321 0 0 0 0 0 1.0081 0 0.9741 0.0501 0.2116 0.526 1.526 0.2481 1 0.9388 0.0339 0.397 -0.6496 0.3504 0.514 0.94 0.9821 0.164 0.195 7885128086464.27 7885128086465.27 0.2469 1 0.0229 0.0229 0.0914 1.0914 1 -0.1126 0.1126 -0.1056 0.8944 1 -0.1228 0.1228 -0.1228 0.8772 1 0 0
2 4 5341 0 0 0 0 0 1.0109 0 0.9805 0.1646 0.2053 -0.0058 0.9942 0.2434 1 0.9387 0.1383 0.3865 -0.5313 0.4687 0.4968 0.9567 0.9744 0.285 0.3069 13966258988577.6 13966258988578.6 0.3801 0.8967 0.1061 0.1061 0.4242 1.4242 1 -0.0695 0.0695 -0.0652 0.9348 1 -0.136 0.136 -0.136 0.864 1 0 0
2 5 4441 0 0 0 0 0 1.0071 0 0.9496 -0.1221 0.2417 1.8643 2.8643 0.2813 1 0.9402 -0.0858 0.3664 0.5567 1.5567 0.4603 0.9667 0.9587 -0.1499 0.2723 -21831449558831.5 -21831449558830.5 0.3073 1 -0.0513 0.0513 -0.2052 0.7948 1 -0.0592 0.0592 -0.0555 0.9445 1 -0.0379 0.0379 -0.0379 0.9621 1 0 0
2 6 4963 0 0 0 0 0 1.0076 0 0.988 -0.5326 0.5326 -0.3133 0.6867 0.561 0.625 0.9444 -0.5196 0.5827 -0.3369 0.6631 0.7022 0.8233 0.9975 -0.4921 0.4921 -13643514332809.9 -13643514332808.9 0.5049 0.74 -0.1096 0.1096 -0.4383 0.5617 1 0.1516 0.1516 0.1421 1.1421 1 0.1875 0.1875 0.1875 1.1875 1 0 0
2 7 6363 0 0 0 0 0 1.014 0 0.9829 -0.2039 0.2451 0.2423 1.2423 0.2837 0.9583 0.9483 -0.1653 0.3923 -0.2313 0.7687 0.4855 0.9667 0.9891 -0.0984 0.1441 -11822715291759.2 -11822715291758.2 0.1726 1 0.1151 0.1151 0.4606 1.4606 1 0.0377 0.0377 0.0354 1.0354 1 -0.0505 0.0505 -0.0505 0.9495 1 0 0
2 8 4409 0 0 0 0 0 1.0148 0 0.9798 0.4214 0.4262 -0.2269 0.7731 0.4857 0.7083 0.9417 0.4022 0.4831 -4.4176 -3.4176 0.5989 0.8767 0.9901 0.3608 0.3608 12735720934089 12735720934090 0.4018 0.93 0.0131 0.0131 0.0523 1.0523 1 -0.0966 0.0966 -0.0905 0.9095 1 -0.1037 0.1037 -0.1037 0.8963 1 0 0
2 9 6056 0 0 0 125 0 1.032 0 0.9893 -0.4409 0.4409 0.0269 1.0269 0.4635 0.7917 0.9376 -0.5139 0.5855 -1.1517 -0.1517 0.7116 0.84 0.9739 -0.644 0.644 -21541006855833.6 -21541006855832.6 0.68 0.3633 -0.0131 0.0131 -0.0523 0.9477 1 0.198 0.198 0.1856 1.1856 1 0.1848 0.1848 0.1848 1.1848 1 0 1
2 10 6726 0 0 0 0 0 1.006 0 0.9569 0.3751 0.3786 0.4661 1.4661 0.4618 0.7083 0.9468 0.3452 0.477 -0.2871 0.7129 0.5865 0.8933 0.9607 0.1391 0.2686 6155076231356.79 6155076231357.79 0.3018 1 0.1544 0.1544 0.6175 1.6175 0 -0.0627 0.0627 -0.0587 0.9413 1 -0.1675 0.1675 -0.1675 0.8325 1 0 0
