cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
23 1 6573 0 0 0 0 0 1.0026 0 0.9857 -0.8972 0.8972 0.9129 0.0417 1.1769 0.9581 -0.8204 0.8524 0.9627 0.6067 2.1423 0.9849 -0.8229 0.8229 0.8789 0.31 1.4066 -0.0958 0.0958 -0.1916 0.8084 1 0.2747 -0.021 0.021 -0.0157 0.9843 1 0.8032 0.0876 0.0876 0.0876 1.0876 1 0.624 0 0
23 2 6324 0 0 0 0 0 1.0073 0 0.9891 -0.2329 0.3427 0.4447 0.875 1.2081 0.9581 -0.2436 0.46 0.5775 0.9167 1.9107 0.9885 -0.1098 0.4087 0.4727 0.8433 1.3831 -0.0285 0.0285 -0.0571 0.9429 1 0.2637 -0.263 0.263 -0.1972 0.8028 1 0.6833 -0.1769 0.1769 -0.1769 0.8231 1 0.4799 0 0
23 3 8577 0 0 0 0 0 1.0062 0 0.9896 -0.3094 0.3331 0.4031 0.9167 1.2343 0.9621 -0.2468 0.4475 0.5657 0.9633 2.103 0.9688 -0.2169 0.3615 0.4128 1 1.7206 0.0435 0.0435 0.087 1.087 1 0.2593 0.1957 0.1957 0.1468 1.1468 1 1.0291 0.0615 0.0615 0.0615 1.0615 1 0.6193 0 0
23 4 7113 0 0 0 0 0 1.0043 0 0.9805 0.5204 0.5453 0.586 0.5 1.1923 0.9617 0.4441 0.5902 0.7066 0.8167 2.057 0.9752 0.4399 0.4718 0.5452 0.8667 1.4106 -0.0846 0.0846 -0.1692 0.8308 1 0.2902 -0.1474 0.1474 -0.1106 0.8894 1 0.7478 -0.0299 0.0299 -0.0299 0.9701 1 0.5575 0 0
23 5 9991 0 0 0 0 0 1.0061 0 0.9669 -0.2964 0.3514 0.444 0.875 1.1774 0.9606 -0.2558 0.4673 0.5899 0.9033 1.9163 0.9833 -0.1963 0.2905 0.3644 0.9033 1.4906 0.0416 0.0416 0.0831 1.0831 1 0.2739 -0.328 0.328 -0.246 0.754 1 0.6982 -0.3009 0.3009 -0.3009 0.6991 0 0.4393 0 0
23 6 9978 0 0 0 0 0 1.0038 0 0.987 -0.1389 0.239 0.3323 0.9167 1.1964 0.9602 -0.1442 0.4306 0.5398 0.92 1.9129 0.9845 -0.3298 0.4093 0.5135 0.71 1.3525 -0.0346 0.0346 -0.0691 0.9309 1 0.2704 -0.382 0.382 -0.2865 0.7135 0 0.6039 -0.2633 0.2633 -0.2633 0.7367 0 0.4313 0 0
23 7 8364 0 0 0 0 0 1.005 0 0.985 0.0828 0.238 0.328 0.9583 1.1788 0.9629 0.0558 0.3942 0.5109 0.9467 1.9318 0.9871 0.063 0.2546 0.2987 1 1.4763 0.0331 0.0331 0.0663 1.0663 1 0.2528 -0.2448 0.2448 -0.1836 0.8164 1 0.7335 -0.2315 0.2315 -0.2315 0.7685 1 0.4604 0 0
23 8 6065 0 0 0 0 0 1.0069 0 0.9663 0.0693 0.2378 0.2778 1 1.1693 0.9623 0.0696 0.3782 0.5123 0.9633 2.0754 0.994 -0.0604 0.1369 0.1664 1 1.4031 -0.0805 0.0805 -0.1611 0.8389 1 0.2845 -0.2095 0.2095 -0.1571 0.8429 1 0.7011 -0.0833 0.0833 -0.0833 0.9167 1 0.5549 0 0
23 9 10716 0 0 0 0 0 1.0032 0 0.9846 -0.598 0.598 0.6469 0.4167 1.2186 0.9604 -0.6094 0.6993 0.8352 0.7667 2.0747 0.9876 -0.5686 0.5686 0.6107 0.7267 1.6294 0.064 0.064 0.128 1.128 1 0.2569 -0.0688 0.0688 -0.0516 0.9484 1 0.9121 -0.1515 0.1515 -0.1515 0.8485 1 0.5326 0 0
23 10 7584 0 0 0 0 0 1.0053 0 0.9743 -0.0808 0.1881 0.2279 1 1.1412 0.9571 -0.0359 0.3899 0.4906 0.9533 1.9721 0.9869 -0.0531 0.2796 0.3175 1 1.408 -0.0355 0.0355 -0.071 0.929 1 0.2737 -0.197 0.197 -0.1477 0.8523 1 0.6957 -0.1184 0.1184 -0.1184 0.8816 1 0.5081 0 0
