cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
35 1 1741 0 0 0 0 0 1.0046 0 0.9653 0.7816 0.7816 0.8399 0.5833 1.5292 0.8605 0.6762 0.8136 0.9957 0.8167 2.8509 0.9748 0.595 0.6049 0.6311 0.7033 1.5168 0.0206 0.0206 0.0824 1.0824 1 0.4301 -0.2371 0.2371 -0.2223 0.7777 1 0.8057 -0.2421 0.2421 -0.2421 0.7579 1 0.7497 0 0
35 2 1434 0 0 0 0 0 1.0045 0 0.9835 0.6425 0.6425 0.7082 0.9167 1.6168 0.8377 0.3492 0.6847 0.8523 0.95 3.1439 0.9755 0.5517 0.5549 0.5987 0.8733 1.6089 0.0734 0.0734 0.2935 1.2935 1 0.4478 0.1612 0.1612 0.1512 1.1512 1 1.1436 0.082 0.082 0.082 1.082 1 1.0597 0 0
35 3 1361 0 0 0 0 0 1.0027 0 0.9857 0.2788 0.3399 0.3771 0.9167 1.5145 0.8729 0.2517 0.5826 0.7418 0.96 2.8854 0.9859 0.1864 0.23 0.274 1 1.4572 -0.0172 0.0172 -0.0687 0.9313 1 0.4437 -0.1203 0.1203 -0.1127 0.8873 1 0.8463 -0.1181 0.1181 -0.1181 0.8819 1 0.7998 0 0
35 4 1258 0 0 0 0 0 1.0027 0 0.9755 -0.161 0.241 0.2792 1 1.5368 0.8152 -0.2958 0.629 0.836 0.9567 3.0695 0.9703 -0.2305 0.2761 0.3453 1 1.4408 -0.2933 0.2933 -1.1733 -0.1733 0 0.4777 -0.0664 0.0664 -0.0623 0.9377 1 0.9312 -0.0169 0.0169 -0.0169 0.9831 1 0.9033 0 0
35 5 1517 0 0 0 0 0 1.0033 0 0.9645 0.1895 0.2814 0.3408 1 1.4816 0.8552 0.2032 0.5929 0.7643 0.9567 2.8836 0.9819 0.019 0.2012 0.2259 1 1.5255 0.0396 0.0396 0.1585 1.1585 1 0.4542 -0.182 0.182 -0.1707 0.8293 1 0.8821 -0.2032 0.2032 -0.2032 0.7968 1 0.8083 0 0
35 6 1610 0 0 0 0 0 1.003 0 0.9437 -0.8975 0.8975 0.9448 0.3333 1.5105 0.8352 -0.8346 0.972 1.1223 0.74 2.794 0.9856 -0.841 0.841 0.8746 0.4067 1.4972 0.0203 0.0203 0.0811 1.0811 1 0.4563 -0.2781 0.2781 -0.2608 0.7392 1 0.7751 -0.281 0.281 -0.281 0.719 1 0.7111 0 0
35 7 1513 0 0 0 0 0 1.0069 0 0.9842 -0.3518 0.39 0.4361 1 1.4896 0.8243 -0.3085 0.6404 0.8112 0.9 2.6096 0.9889 -0.1618 0.1885 0.2214 1 1.3885 -0.2553 0.2553 -1.0213 -0.0213 1 0.599 -0.4963 0.4963 -0.4653 0.5347 0 0.5841 -0.4434 0.4434 -0.4434 0.5566 0 0.5775 0 0
35 8 2494 0 0 0 0 0 1.0014 0 0.9547 0.7269 0.7269 0.7486 0.5833 1.4768 0.8458 0.7236 0.837 1.0164 0.81 2.8479 0.9718 0.6179 0.6179 0.6619 0.7633 1.5728 0.1086 0.1086 0.4344 1.4344 1 0.4396 -0.1596 0.1596 -0.1497 0.8503 1 0.8817 -0.224 0.224 -0.224 0.776 1 0.7712 0 0
35 9 1296 0 0 0 0 0 1.0014 0 0.9599 1.1256 1.1256 1.1741 0.0833 1.5645 0.8308 0.9162 1.0336 1.2355 0.6967 2.8313 0.9781 0.9459 0.9459 1.0117 0.4033 1.4908 -0.0252 0.0252 -0.101 0.899 1 0.5309 -0.28 0.28 -0.2625 0.7375 1 0.8129 -0.2705 0.2705 -0.2705 0.7295 1 0.7367 0 0
35 10 1009 0 0 0 0 0 1.0094 0 0.9694 -0.085 0.229 0.2958 1 1.4707 0.8437 -0.1043 0.5522 0.7583 0.95 2.8909 0.9657 -0.2026 0.2882 0.332 1 1.4384 -0.0642 0.0642 -0.2569 0.7431 1 0.4636 -0.1916 0.1916 -0.1796 0.8204 1 0.8142 -0.1682 0.1682 -0.1682 0.8318 1 0.7709 0 0
