cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
61 1 328 5 0 0 0 0 1.001 0 0.9488 -0.3367 0.4136 0.5346 2.9448 0.7911 -0.1709 0.4975 0.6738 4.2048 0.0593 0.0593 0.6332 1 0
61 2 298 0 0 0 0 0 1.0006 0 0.8848 0.2238 0.4326 0.5346 2.1097 0.7669 0.1355 0.5356 0.7227 4.1504 -0.1472 0.1472 0.6052 0 0
61 3 341 0 0 0 0 0 1.0018 0 0.8783 0.3537 0.4592 0.5541 1.8923 0.7866 0.2103 0.5096 0.6781 4.14 0.0314 0.0314 0.5344 0 0
61 4 312 1 0 0 0 0 1.0002 0 0.9099 -0.0842 0.4194 0.5478 2.4093 0.7775 -0.0591 0.486 0.6075 4.1929 -0.1174 0.1174 0.6427 1 0
61 5 273 0 0 0 0 0 1.0004 0 0.9209 -0.0218 0.2826 0.3373 2.0039 0.7817 0.0353 0.4734 0.6025 4.1772 -0.0125 0.0125 0.566 0 0
61 6 310 0 0 0 0 0 1.0004 0 0.9498 -0.1669 0.3123 0.4143 2.6492 0.7496 -0.2166 0.4714 0.6123 4.107 0.0721 0.0721 0.5807 0 0
61 7 255 0 0 0 0 0 1.0022 0 0.9212 0.0158 0.4125 0.5468 2.6184 0.7571 -0.1813 0.4356 0.6174 4.1838 -0.3054 0.3054 0.6743 0 0
61 8 196 0 0 0 0 0 1.0012 0 0.9529 -0.1805 0.4077 0.4966 2.8344 0.7349 -0.0955 0.5297 0.6747 4.0751 -0.2049 0.2049 0.6368 0 0
61 9 326 1 0 0 0 0 1.0003 0 0.9486 0.1984 0.3512 0.4807 2.594 0.8763 0.1066 0.3741 0.5061 4.3099 0.1121 0.1121 0.5635 1 0
61 10 319 0 0 0 0 0 1.0006 0 0.9462 -0.0022 0.2854 0.3542 2.4158 0.8278 0.0168 0.3963 0.572 4.2003 -0.1867 0.1867 0.6498 0 0
61 11 275 0 0 0 0 0 1.0002 0 0.9392 0.2804 0.3734 0.5043 2.2844 0.6825 0.192 0.5759 0.7579 4.0982 -0.1263 0.1263 0.6195 0 0
61 12 329 0 0 0 0 0 1.0001 0 0.9008 0.1416 0.4028 0.4933 2.2891 0.7344 0.0771 0.4833 0.7042 4.4354 -0.0953 0.0953 0.7859 0 0
61 13 357 2 0 0 0 0 1.0009 0 0.9113 -0.0737 0.4129 0.5139 2.4465 0.767 0.0324 0.4615 0.7262 4.3017 0.2119 0.2119 0.5216 1 0
61 14 298 0 0 0 0 0 1.0004 0 0.9292 -0.2699 0.409 0.5148 2.3093 0.837 -0.1031 0.4986 0.6565 4.2243 -0.021 0.021 0.6039 0 0
61 15 206 0 0 0 0 0 1.0002 0 0.9476 0.1061 0.2905 0.4298 2.7528 0.8092 0.0964 0.5003 0.6365 4.0127 -0.0406 0.0406 0.5335 0 0
61 16 318 12 0 0 0 0 1.0018 0 0.8973 0.1724 0.4118 0.6075 3.031 0.7194 0.2075 0.5179 0.683 4.2615 0.114 0.114 0.619 1 0
61 17 287 0 0 0 0 0 1.0006 0 0.9606 0.0283 0.2807 0.3965 2.6638 0.788 -0.1422 0.5203 0.6914 4.167 -0.1934 0.1934 0.6377 0 0
61 18 303 0 0 0 0 0 1.0003 0 0.9028 -0.4502 0.5837 0.8712 3.1449 0.7829 -0.1867 0.4815 0.6205 4.0678 0.0264 0.0264 0.6357 0 0
61 19 293 0 0 0 0 0 1.0006 0 0.949 -0.3322 0.4147 0.4966 2.7576 0.7572 -0.169 0.5436 0.7087 4.1493 -0.1007 0.1007 0.6392 0 0
61 20 302 0 0 0 0 0 1.0006 0 0.8841 0.2 0.3413 0.4749 1.9596 0.8099 0.1044 0.4808 0.6541 4.1577 -0.0807 0.0807 0.5709 0 0
61 21 330 2 0 0 0 0 1.0009 0 0.9379 -0.1594 0.3072 0.4574 2.2733 0.7721 -0.1644 0.506 0.688 4.4491 0.2156 0.2156 0.539 1 0
61 22 261 0 0 0 0 0 1.0007 0 0.9254 0.2752 0.407 0.4724 2.5269 0.7087 0.2694 0.5645 0.7422 4.1 -0.1812 0.1812 0.6097 0 0
61 23 239 0 0 0 0 0 1.0007 0 0.9341 -0.1781 0.3322 0.4919 2.7086 0.7821 -0.1087 0.4764 0.6543 4.1667 -0.2966 0.2966 0.673 0 0
61 24 337 0 0 0 0 0 1.0008 0 0.9304 0.2438 0.3225 0.4115 1.9222 0.8582 0.2983 0.4658 0.6112 4.1272 0.1336 0.1336 0.5174 0 0
61 25 275 0 0 0 0 0 1.0003 0 0.9303 -0.1317 0.3417 0.458 2.5875 0.7058 -0.0759 0.4964 0.6075 4.2073 -0.1709 0.1709 0.6362 0 0
61 26 270 0 0 0 0 0 1.0007 0 0.8927 -0.0684 0.3999 0.5009 2.8446 0.8449 0.1377 0.4515 0.6124 3.9943 -0.1135 0.1135 0.5554 0 0
61 27 304 2 0 0 0 0 1.0011 0 0.9236 0.1853 0.3082 0.4096 2.3054 0.7293 0.0171 0.529 0.7555 4.2433 0.0052 0.0052 0.6391 1 0
61 28 320 0 0 0 0 0 1.0002 0 0.9233 0.1226 0.2962 0.3659 1.9139 0.8526 0.0877 0.4266 0.585 4.1152 -0.0383 0.0383 0.5533 0 0
61 29 300 0 0 0 0 0 1.0002 0 0.9036 -0.2361 0.438 0.5011 2.4403 0.7316 -0.2929 0.4501 0.6759 4.369 -0.2139 0.2139 0.6924 0 0
61 30 320 0 0 0 0 0 1.0009 0 0.923 -0.2603 0.4406 0.5794 2.7223 0.7515 -0.1301 0.5083 0.6755 4.1491 0.0261 0.0261 0.6474 0 0
