cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
3 1 1444 0 0 0 0 0 1.0047 0 0.9846 0.3947 0.4122 0.1572 1.1572 0.4668 0.8333 0.9687 0.3969 0.5444 -0.9236 0.0764 0.6756 0.865 0.9636 0.213 0.3556 Inf Inf 0.4679 0.965 0 0 0 1 1 -0.1238 0.1238 -0.0928 0.9072 1 -0.1121 0.1121 -0.1121 0.8879 1 0 0
3 2 1232 0 0 0 0 0 1.0084 0 0.9785 -0.6959 0.6959 -1.0743 -0.0743 0.7349 0.375 0.958 -0.5609 0.6531 -0.1366 0.8634 0.7808 0.795 0.9597 -0.4822 0.5628 -Inf -Inf 0.6509 0.75 -0.1526 0.1526 -0.3053 0.6947 1 -0.1838 0.1838 -0.1378 0.8622 1 -0.0066 0.0066 -0.0066 0.9934 1 0 0
3 3 1349 1 0 0 0 0 1.0077 0 0.9822 0.0674 0.1974 0.2623 1.2623 0.2608 1 0.9711 0.0695 0.3536 -0.041 0.959 0.4616 0.97 0.97 0.2371 0.3798 Inf Inf 0.4631 1 -0.0568 0.0568 -0.1136 0.8864 1 -0.0926 0.0926 -0.0695 0.9305 1 -0.0215 0.0215 -0.0215 0.9785 1 1 0
3 4 1194 0 0 0 0 0 1.02 0 0.9589 0.127 0.2795 -0.5025 0.4975 0.3857 0.9167 0.9654 0.159 0.3983 0.3119 1.3119 0.5336 0.96 0.9774 -0.1301 0.2909 -Inf -Inf 0.3548 0.98 -0.1573 0.1573 -0.3145 0.6855 1 -0.4017 0.4017 -0.3012 0.6988 1 -0.1924 0.1924 -0.1924 0.8076 1 0 0
3 5 1159 0 0 0 0 0 1.0055 0 0.9596 0.0271 0.2218 0.7542 1.7542 0.258 1 0.9585 0.0126 0.4475 -2.4449 -1.4449 0.5941 0.95 0.9755 0.064 0.2828 -Inf -Inf 0.3529 1 -0.1788 0.1788 -0.3575 0.6425 1 -0.3807 0.3807 -0.2855 0.7145 1 -0.1584 0.1584 -0.1584 0.8416 1 0 0
3 6 1144 0 0 0 0 0 1.0086 0 0.9682 0.3847 0.4145 -17.9191 -16.9191 0.4484 0.875 0.9517 0.3798 0.532 -0.1044 0.8956 0.6582 0.865 0.9896 0.5211 0.5586 Inf Inf 0.6327 0.725 -0.1158 0.1158 -0.2315 0.7685 1 -0.3379 0.3379 -0.2534 0.7466 1 -0.1637 0.1637 -0.1637 0.8363 1 0 0
3 7 1632 0 0 0 0 0 1.0047 0 0.9816 0.1227 0.1948 0.0688 1.0688 0.2425 1 0.9621 0.0921 0.4205 1.0813 2.0813 0.5407 0.945 0.9504 0.068 0.4091 -Inf -Inf 0.4928 1 0.0632 0.0632 0.1264 1.1264 1 0.0922 0.0922 0.0691 1.0691 1 -0.0513 0.0513 -0.0513 0.9487 1 0 0
3 8 1345 0 0 0 0 0 1.0065 0 0.9425 0.4411 0.4704 -4.9011 -3.9011 0.5615 0.75 0.9654 0.4073 0.5418 -0.0696 0.9304 0.6718 0.85 0.9964 0.6606 0.6606 Inf Inf 0.7485 0.48 -0.0068 0.0068 -0.0136 0.9864 1 -0.3119 0.3119 -0.2339 0.7661 1 -0.244 0.244 -0.244 0.756 1 0 0
3 9 1330 0 0 0 0 0 1.005 0 0.9754 0.1149 0.2653 -0.1162 0.8838 0.3526 0.9583 0.9643 0.1341 0.4233 -0.2031 0.7969 0.5796 0.95 0.9816 0.0576 0.2384 -Inf -Inf 0.3059 1 -0.0511 0.0511 -0.1022 0.8978 1 0.0397 0.0397 0.0298 1.0298 1 0.0774 0.0774 0.0774 1.0774 1 0 0
3 10 1533 0 0 0 0 0 1.0057 0 0.8953 0.357 0.3967 -0.0204 0.9796 0.502 0.875 0.9657 0.3147 0.5011 -0.6006 0.3994 0.6327 0.905 0.984 0.326 0.3966 Inf Inf 0.4358 1 0.0022 0.0022 0.0045 1.0045 1 -0.3874 0.3874 -0.2905 0.7095 1 -0.3101 0.3101 -0.3101 0.6899 0 0 0
3 11 1290 0 0 0 0 0 1.0137 0 0.9711 -0.3205 0.3615 -0.1472 0.8528 0.4115 0.9583 0.9532 -0.3186 0.513 -0.2685 0.7315 0.6579 0.875 0.9632 -0.2959 0.4433 -Inf -Inf 0.5762 0.845 -0.1294 0.1294 -0.2589 0.7411 1 -0.4021 0.4021 -0.3015 0.6985 1 -0.2087 0.2087 -0.2087 0.7913 1 0 0
3 12 1853 1 0 0 0 0 1.007 0 0.9772 0.4157 0.4157 -0.0742 0.9258 0.4832 0.8333 0.9641 0.336 0.5112 0.0748 1.0748 0.6353 0.895 0.9871 0.5277 0.5277 Inf Inf 0.5989 0.94 0.1569 0.1569 0.3138 1.3138 0 0.0162 0.0162 0.0121 1.0121 1 -0.265 0.265 -0.265 0.735 1 1 0
3 13 1473 0 0 0 0 0 1.0091 0 0.9685 0.0648 0.2806 0.2361 1.2361 0.3153 1 0.9589 0.1097 0.4181 1e-04 1.0001 0.544 0.955 0.9759 -0.2145 0.3095 Inf Inf 0.4782 0.875 -0.0142 0.0142 -0.0285 0.9715 1 -0.1011 0.1011 -0.0758 0.9242 1 -0.0794 0.0794 -0.0794 0.9206 1 0 0
3 14 1178 0 0 0 0 0 1.0034 0 0.9728 0.5584 0.5584 -0.7736 0.2264 0.675 0.75 0.9619 0.4601 0.5696 1.2163 2.2163 0.6936 0.855 0.9782 0.6191 0.6191 Inf Inf 0.7848 0.755 -0.0386 0.0386 -0.0771 0.9229 1 0.0533 0.0533 0.04 1.04 1 0.0736 0.0736 0.0736 1.0736 1 0 0
3 15 1820 4 0 0 0 0 1.0064 0 0.981 -0.2019 0.2539 -0.0137 0.9863 0.33 0.9583 0.9555 -0.2301 0.4381 -0.8391 0.1609 0.5511 0.925 0.9658 -0.2031 0.4506 -Inf -Inf 0.5535 0.82 0.0985 0.0985 0.1969 1.1969 1 -0.0163 0.0163 -0.0122 0.9878 1 -0.1846 0.1846 -0.1846 0.8154 1 1 0
3 16 1263 0 0 0 0 0 1.0138 0 0.9716 -0.1669 0.2897 -0.0775 0.9225 0.3531 0.9583 0.9644 -0.123 0.3991 -0.1314 0.8686 0.5086 0.96 0.9637 -0.1351 0.3422 Inf Inf 0.4407 0.955 -0.1488 0.1488 -0.2977 0.7023 1 -0.3749 0.3749 -0.2812 0.7188 1 -0.1715 0.1715 -0.1715 0.8285 1 0 0
3 17 1432 1 0 0 0 0 1.006 0 0.9606 0.3214 0.3463 7.5011 8.5011 0.4127 0.9167 0.9645 0.3181 0.4789 0.1577 1.1577 0.6055 0.925 0.9991 0.3549 0.3549 Inf Inf 0.3673 1 0.0524 0.0524 0.1048 1.1048 1 0.0714 0.0714 0.0535 1.0535 1 -0.051 0.051 -0.051 0.949 1 1 0
3 18 1454 0 0 0 0 0 1.0122 0 0.97 -0.0509 0.2004 -0.0873 0.9127 0.2538 1 0.9648 -0.0285 0.3789 9.507 10.507 0.4856 0.975 0.9621 -0.1126 0.3634 Inf Inf 0.4472 0.92 -0.0767 0.0767 -0.1534 0.8466 1 -0.2205 0.2205 -0.1654 0.8346 1 -0.1016 0.1016 -0.1016 0.8984 1 0 0
