cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
7 1 3963 0 0 0 0 0 1.0091 0 0.937 -0.1952 0.258 0.3332 0.9167 1.0907 0.9317 -0.1305 0.3533 0.4531 0.97 1.8196 0.969 -0.1752 0.2054 0.2531 1 1.0131 -0.074 0.074 NA NA 1 0.2818 -0.0473 0.0473 -0.0473 0.9527 1 0.5214 -0.0575 0.0575 -0.0575 0.9425 1 0.5132 0 0
7 2 6307 0 0 0 0 0 1.009 0 0.9838 0.2612 0.327 0.4006 0.9167 1.1716 0.9308 0.22 0.4116 0.5134 0.92 1.7631 0.9813 0.2299 0.2334 0.269 1 1.0052 0.0458 0.0458 NA NA 1 0.3215 -0.3698 0.3698 -0.3698 0.6302 0 0.3583 -0.3756 0.3756 -0.3756 0.6244 0 0.3526 0 0
7 3 4953 0 0 0 0 0 1.0085 0 0.9815 -0.0457 0.1649 0.3418 0.9583 1.2994 0.9298 0 0.345 0.4351 0.98 1.9714 0.9652 -0.0166 0.1756 0.2026 1 1.1041 0.0252 0.0252 NA NA 1 0.2885 0.0749 0.0749 0.0749 1.0749 1 0.5707 0.0683 0.0683 0.0683 1.0683 1 0.5647 0 0
7 4 4259 0 0 0 0 0 1.0069 0 0.9841 -0.1697 0.2197 0.2656 0.9583 1.1443 0.9407 -0.1367 0.3636 0.4523 0.97 1.8981 0.9913 -0.1088 0.1244 0.1582 1 1.0526 -0.0469 0.0469 NA NA 1 0.2775 0.1203 0.1203 0.1203 1.1203 1 0.6113 0.1121 0.1121 0.1121 1.1121 1 0.6045 0 0
7 5 4125 0 0 0 0 0 1.0065 0 0.9821 0.3177 0.328 0.3821 0.875 1.1479 0.9291 0.314 0.4351 0.5368 0.91 1.8459 0.9775 0.3282 0.3392 0.3818 0.7533 1.0533 0.072 0.072 NA NA 1 0.2912 -0.0815 0.0815 -0.0815 0.9185 1 0.4999 -0.0914 0.0914 -0.0914 0.9086 1 0.4925 0 0
7 6 4889 0 0 0 0 0 1.0082 0 0.9702 0.8605 0.8605 0.9235 0.1667 1.2108 0.9217 0.7805 0.805 0.9105 0.6133 1.9056 0.9717 0.8015 0.8015 0.8188 0.04 1.0392 0.0811 0.0811 NA NA 1 0.302 -0.1745 0.1745 -0.1745 0.8255 1 0.4735 -0.1851 0.1851 -0.1851 0.8149 1 0.4614 0 0
7 7 4885 0 0 0 0 0 1.0126 0 0.9726 -0.1865 0.254 0.3033 0.9167 1.1357 0.9389 -0.1834 0.3792 0.4813 0.9533 1.8497 0.9776 -0.1487 0.1757 0.2156 1 1.0364 -0.006 0.006 NA NA 1 0.2842 -0.0193 0.0193 -0.0193 0.9807 1 0.5339 -0.0247 0.0247 -0.0247 0.9753 1 0.5302 0 0
7 8 4367 0 0 0 0 0 1.0087 0 0.9763 -0.7541 0.7541 0.7854 0.2917 1.1697 0.918 -0.7931 0.8072 0.9192 0.6267 1.9679 0.973 -0.8104 0.8104 0.8278 0.0833 1.1031 0.111 0.111 NA NA 1 0.2915 0.0891 0.0891 0.0891 1.0891 1 0.6144 0.0692 0.0692 0.0692 1.0692 1 0.5948 0 0
7 9 4318 0 0 0 0 0 1.0046 0 0.988 -0.2971 0.3066 0.4071 0.9167 1.2669 0.9277 -0.2312 0.4145 0.5174 0.9367 1.8991 0.978 -0.1869 0.2343 0.2898 0.9167 1.0385 0.0355 0.0355 NA NA 1 0.29 -0.0461 0.0461 -0.0461 0.9539 1 0.518 -0.0524 0.0524 -0.0524 0.9476 1 0.5143 0 0
7 10 5345 0 0 0 0 0 1.0045 0 0.9736 -0.1616 0.2351 0.277 1 1.1311 0.9338 -0.1493 0.3833 0.4768 0.96 1.8607 0.9857 -0.1325 0.1543 0.1799 1 1.0319 -0.0736 0.0736 NA NA 1 0.2831 -0.0299 0.0299 -0.0299 0.9701 1 0.5316 -0.0403 0.0403 -0.0403 0.9597 1 0.5254 0 0
7 11 5583 0 0 0 0 0 1.003 0 0.9868 0.5391 0.5414 0.609 0.5833 1.3166 0.9197 0.4764 0.5605 0.6563 0.8367 1.9263 0.9794 0.4314 0.4325 0.4661 0.6667 1.0289 0.014 0.014 NA NA 1 0.2981 -0.2201 0.2201 -0.2201 0.7799 1 0.4448 -0.2248 0.2248 -0.2248 0.7752 1 0.4387 0 0
