cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
1 1 299 318 0 0 0 0 1.0012 0 -0.4013 -0.1318 0.3944 0.4109 2.9721 0.8779 0.6245 1.183 1.8928 19.9165 0.6778 -0.1046 0.7098 0.8684 4.4251 0.2037 0.2037 1.3267 1 0
1 2 303 36 0 0 0 0 1.0009 0 0.6752 -0.2299 0.2299 0.3377 1.7436 0.9838 -0.3603 0.8567 1.1574 11.8623 0.6029 -0.1043 0.5697 0.7329 3.9878 0.1171 0.1171 1.064 1 0
1 3 295 82 0 0 0 0 1.0019 0 0.9249 -0.1738 0.1998 0.2309 2.2025 0.993 -0.2394 0.5659 0.7308 9.8552 0.5913 0.0957 0.6586 0.8103 4.1702 0.2577 0.2577 1.0305 1 0
1 4 279 0 0 0 0 0 1.0015 0 1 0.2916 0.3356 0.3864 2.1984 0.9824 -0.1005 0.256 0.2802 4.0105 0.5842 0.0346 0.6721 0.8253 3.3127 -0.2083 0.2083 0.7216 0 0
1 5 280 52 0 0 0 0 1.0022 0 -0.2623 -0.0024 0.4682 0.5045 3.2815 0.9276 0.4154 0.6661 0.7556 9.1634 0.622 -0.0383 0.7406 0.9147 3.7204 -0.1878 0.1878 0.9554 1 0
1 6 302 36 0 0 0 0 1.0007 0 0.9903 -0.0132 0.073 0.0746 2.1538 0.9905 0.4182 0.4182 0.4628 4.7571 0.7048 0.2811 0.6637 0.8424 3.6819 0.3178 0.3178 0.7939 1 0
1 7 297 0 0 0 0 0 1.0009 0 -0.3526 4e-04 0.3851 0.4589 2.77 0.9926 0.261 0.3792 0.5229 6.7075 0.5833 -0.1395 0.6096 0.7663 3.7069 -0.224 0.224 0.7584 0 0
1 8 363 262 0 0 0 0 1.0019 0 -0.823 0.0749 0.5755 0.642 4.0531 0.9677 0.2965 0.6488 0.8664 9.3284 0.5858 -0.1675 0.7217 0.8678 4.3766 0.4193 0.4193 0.8786 1 0
1 9 314 224 0 0 0 0 1.0006 0 1 -0.122 0.1283 0.2033 1.5229 0.9943 -0.1026 0.3332 0.3842 4.5373 0.7175 -0.1863 0.5492 0.7021 3.9483 0.4572 0.4572 0.7974 1 0
1 10 276 1 0 0 0 0 1.0007 0 0.56 0.0199 0.2477 0.274 2.2864 0.9648 0.3038 0.5233 0.7364 6.7633 0.7088 0.128 0.5775 0.7238 3.5633 -0.1788 0.1788 0.7759 1 0
1 11 3205 394 0 9000 102 117 18.8159 95 -0.9972 -0.4281 0.5714 0.6245 3.3651 0.6232 424.4834 767.0111 1102.7935 6838.0601 0.3713 0.0531 0.7394 0.942 4.676 -0.0084 0.0084 1.2823 1 1
1 12 292 36 0 0 0 0 1.0005 0 -0.7762 -0.2252 0.2467 0.3028 1.9703 0.9617 -0.4608 0.8351 1.1636 13.2383 0.5875 0.1105 0.6905 0.8417 3.9334 -0.1598 0.1598 1.0258 1 0
1 13 306 0 0 0 0 0 1.0018 0 -0.9611 0.002 0.5952 0.6408 3.3215 0.9036 -0.3051 0.7086 0.8873 8.9072 0.4708 -0.0078 0.7209 0.8809 3.6804 -0.1484 0.1484 0.9491 0 0
1 14 293 39 0 0 0 0 1.0006 0 0.6621 -0.0649 0.0756 0.0865 1.949 0.9646 -0.2476 0.6102 0.7431 7.654 0.5479 -0.0443 0.7127 0.8758 4.2393 -0.0253 0.0253 1.1633 1 0
1 15 299 31 0 0 0 0 1.0004 0 -0.7296 -0.3195 0.4335 0.5461 2.1705 0.9722 0.5183 1.091 1.6029 18.5121 0.5885 0.0652 0.6751 0.8636 3.9652 -0.0352 0.0352 1.1016 1 0
1 16 302 27 0 0 0 0 1.0014 0 -0.8718 0.0484 0.4461 0.5494 3.3247 0.9197 0.1448 0.8724 1.1802 15.2398 0.6178 -0.157 0.5877 0.7472 3.5131 0.1375 0.1375 0.901 1 0
1 17 295 0 0 0 0 0 1.0019 0 0.993 0.2817 0.3977 0.4325 2.594 0.8496 0.3275 0.5601 0.8384 10.6422 0.5579 0.0837 0.6058 0.7732 3.5069 -0.078 0.078 0.8005 0 0
1 18 306 6 0 0 0 0 1.0008 0 -0.155 -0.1915 0.3271 0.3736 2.166 0.9891 -0.0941 0.4223 0.5622 7.0569 0.698 0.0561 0.5854 0.7597 3.6521 0.0711 0.0711 0.814 1 0
1 19 307 66 0 0 0 0 1.0009 0 -0.779 -0.3833 0.4503 0.5216 2.1592 0.9681 -0.5692 1.2267 1.858 24.0034 0.6068 0.0302 0.6653 0.8315 4.2611 0.2028 0.2028 1.1372 1 0
1 20 380 215 0 0 0 0 1.0016 0 0.9322 -0.1315 0.1315 0.1531 2.0645 0.98 -0.4545 1.0155 1.2319 14.1419 0.6034 0.0655 0.7075 0.8934 4.2974 0.0503 0.0503 1.3264 1 0
1 21 288 0 0 0 0 0 1.001 0 -0.7962 0.2858 0.5891 0.5988 3.1927 0.8576 0.3705 0.6176 0.9018 11.3653 0.4775 0.1079 0.6993 0.8666 3.504 0.0141 0.0141 0.7806 0 0
1 22 306 617 0 0 0 0 1.0011 0 -0.6578 -0.5667 0.5667 0.6121 1.6898 0.9462 -1.2091 1.695 2.4108 24.2273 0.6285 0.0674 0.6773 0.8485 4.2641 0.1662 0.1662 1.2819 1 0
1 23 284 94 0 0 0 0 1.0009 0 -0.7658 -0.2484 0.6801 0.6892 3.5197 0.9909 0.2864 1.0247 1.4053 15.8286 0.6369 -0.0304 0.6126 0.7634 3.6611 0.0303 0.0303 1.0153 1 0
