cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
43 1 676 0 0 0 0 0 1.0006 0 0.986 0.076 0.1385 0.197 1.3962 0.823 0.1086 0.5003 0.6531 4.248 -0.0416 0.0416 0.2724 0 0
43 2 711 0 0 0 0 0 1.0005 0 0.981 -3e-04 0.1401 0.1669 1.0491 0.8612 0.059 0.47 0.6177 4.0605 0.0816 0.0816 0.2235 0 0
43 3 665 0 0 0 0 0 1.0008 0 0.9661 0.0329 0.1716 0.2313 1.0471 0.8333 -0.0114 0.4449 0.5654 4.2044 -0.0455 0.0455 0.2814 0 0
43 4 653 0 0 0 0 0 1.0002 0 0.9699 -0.15 0.2042 0.2572 1.2351 0.82 -0.1766 0.5024 0.664 4.3748 -0.0155 0.0155 0.2564 0 0
43 5 688 0 0 0 0 0 1.0004 0 0.9784 -0.212 0.2521 0.3078 1.211 0.8552 -0.1908 0.4959 0.6412 4.4227 0.1016 0.1016 0.2216 0 0
43 6 687 0 0 0 0 0 1.0002 0 0.988 0.0072 0.0987 0.1357 1.1508 0.8499 0.0046 0.4731 0.6156 4.3611 0.0042 0.0042 0.246 0 0
43 7 631 0 0 0 0 0 1.0002 0 0.9768 0.086 0.2122 0.2599 1.3433 0.8427 0.0914 0.4903 0.636 4.0552 -0.0308 0.0308 0.2629 0 0
43 8 649 0 0 0 0 0 1.0011 0 0.9738 -0.1603 0.2134 0.2681 1.4655 0.8126 -0.112 0.5307 0.6931 4.3868 0.0543 0.0543 0.2601 0 0
43 9 718 0 0 0 0 0 1.0008 0 0.9865 -0.0713 0.1476 0.1735 1.848 0.8032 -0.0799 0.498 0.6685 4.4268 -4e-04 4e-04 0.2736 0 0
43 10 684 0 0 0 0 0 1.0003 0 0.9886 -0.0718 0.1656 0.1959 1.5004 0.8408 -0.1027 0.5002 0.6465 4.0513 0.0675 0.0675 0.2326 0 0
43 11 661 0 0 0 0 0 1.0004 0 0.9836 -0.0702 0.1885 0.2292 1.5037 0.8179 -0.0968 0.4922 0.648 4.2387 -0.0933 0.0933 0.2854 0 0
43 12 643 0 0 0 0 0 1.0004 0 0.8838 0.2505 0.3356 0.4274 1.0305 0.8184 0.1758 0.533 0.6978 4.3028 -0.0955 0.0955 0.3041 0 0
43 13 627 0 0 0 0 0 1.0001 0 0.9634 -0.0089 0.1774 0.2165 1.4589 0.808 0.0464 0.4727 0.6076 4.1531 -0.185 0.185 0.3088 0 0
43 14 672 0 0 0 0 0 1.0003 0 0.98 0.1755 0.2961 0.3781 2.3389 0.813 0.1088 0.5785 0.7603 4.4654 0.0515 0.0515 0.2503 0 0
43 15 679 0 0 0 0 0 1.0005 0 0.9832 -0.1272 0.1939 0.2423 1.6943 0.8296 -0.1127 0.5088 0.6642 4.123 0.022 0.022 0.2507 0 0
43 16 662 0 0 0 0 0 1.0006 0 0.934 -0.6276 0.6337 0.9085 2.7142 0.7965 -0.3316 0.6492 0.8012 4.3385 0.0156 0.0156 0.2977 0 0
43 17 649 0 0 0 0 0 1.0002 0 0.9626 -0.0249 0.1992 0.2255 1.1181 0.8533 -0.0416 0.4964 0.6344 4.271 -0.0351 0.0351 0.2677 0 0
43 18 629 0 0 0 0 0 1.0007 0 0.9908 -0.1997 0.2053 0.2372 1.0176 0.8147 -0.1545 0.4963 0.6583 4.0787 -0.2046 0.2046 0.3197 0 0
43 19 642 0 0 0 0 0 1.0005 0 0.9597 0.0187 0.2002 0.2894 1.5027 0.7871 -0.0039 0.532 0.6999 4.1668 0.0199 0.0199 0.2633 0 0
