cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 1853 6 0 0 0 0 1.024 0 0.9822 0.1788 0.2109 -0.0856 0.9144 0.2577 1 0.932 0.1716 0.3952 0.7295 1.7295 0.4948 0.9533 0.9844 0.2444 0.2967 -0.1684 0.8316 0.3195 1 9e-04 9e-04 0.0038 1.0038 1 -0.1489 0.1489 -0.1396 0.8604 1 -0.1454 0.1454 -0.1454 0.8546 1 1 0
2 2 2093 2 0 0 282 0 1.0301 0 0.9706 -0.5228 0.5228 -0.3329 0.6671 0.5664 0.5833 0.9405 -0.5467 0.5979 -0.1508 0.8492 0.6955 0.79 0.9881 -0.491 0.4936 -0.0541 0.9459 0.5057 0.74 -0.0595 0.0595 -0.2379 0.7621 1 0.0228 0.0228 0.0214 1.0214 1 0.0435 0.0435 0.0435 1.0435 1 1 1
2 3 1965 1 0 0 0 0 1.0029 0 0.976 0.1054 0.1986 0.1503 1.1503 0.2524 0.9583 0.9439 0.097 0.3588 -0.2895 0.7105 0.4506 0.9567 0.9941 0.2295 0.2295 0.1007 1.1007 0.2443 1 -0.0869 0.0869 -0.3477 0.6523 1 -0.0553 0.0553 -0.0519 0.9481 1 -0.0212 0.0212 -0.0212 0.9788 1 1 0
2 4 2197 1 0 0 0 0 1.0124 0 0.9777 0.1983 0.2251 0.2043 1.2043 0.2751 0.9583 0.939 0.2109 0.397 0.2432 1.2432 0.5027 0.9467 0.9888 0.3634 0.3634 -0.013 0.987 0.3813 1 -0.0269 0.0269 -0.1075 0.8925 1 -0.0175 0.0175 -0.0164 0.9836 1 -0.0086 0.0086 -0.0086 0.9914 1 1 0
2 5 2017 7 0 0 0 0 1.0163 0 0.985 -0.0507 0.1248 0.975 1.975 0.1502 1 0.9286 0.0029 0.3582 0.0994 1.0994 0.4566 0.9467 0.987 -0.0521 0.1126 -0.1227 0.8773 0.1348 1 -0.1024 0.1024 -0.4095 0.5905 1 -0.1901 0.1901 -0.1782 0.8218 1 -0.1473 0.1473 -0.1473 0.8527 1 1 0
2 6 1881 1 0 0 0 0 1.0115 0 0.9807 -0.4365 0.4365 -0.2805 0.7195 0.491 0.75 0.9297 -0.4197 0.5192 -0.3865 0.6135 0.6403 0.8567 0.9967 -0.3827 0.3827 0.0058 1.0058 0.3934 1 -0.0952 0.0952 -0.3808 0.6192 1 0.1041 0.1041 0.0976 1.0976 1 0.1368 0.1368 0.1368 1.1368 1 1 0
2 7 1955 2 0 0 0 0 1.006 0 0.9631 -0.1672 0.2647 0.1066 1.1066 0.3298 0.9583 0.9412 -0.1545 0.3624 -0.774 0.226 0.4655 0.94 0.9898 -0.0806 0.1172 -0.06 0.94 0.1639 1 0.0517 0.0517 0.2067 1.2067 1 -0.0894 0.0894 -0.0838 0.9162 1 -0.1176 0.1176 -0.1176 0.8824 1 1 0
2 8 1856 2 0 0 0 0 1.0047 0 0.9713 0.516 0.516 -0.4378 0.5622 0.5917 0.6667 0.9415 0.4699 0.5427 -0.3077 0.6923 0.644 0.8433 0.9895 0.4345 0.4345 -0.1391 0.8609 0.4496 0.71 -0.064 0.064 -0.2561 0.7439 1 -0.1773 0.1773 -0.1663 0.8337 1 -0.1471 0.1471 -0.1471 0.8529 1 1 0
2 9 2201 0 0 0 0 0 1.0205 0 0.984 -0.3709 0.3709 -0.1012 0.8988 0.405 0.7917 0.9371 -0.4339 0.5155 5.1232 6.1232 0.624 0.8767 0.9811 -0.5607 0.5607 -0.188 0.812 0.5831 0.2733 -0.0012 0.0012 -0.0048 0.9952 1 -0.023 0.023 -0.0216 0.9784 1 -0.027 0.027 -0.027 0.973 1 0 0
2 10 2138 14 0 0 0 0 1.004 0 0.9802 0.4346 0.4346 0.9622 1.9622 0.4726 0.7083 0.9343 0.4314 0.4971 0.0064 1.0064 0.6149 0.87 0.9649 0.2296 0.2479 -0.3481 0.6519 0.3324 0.8867 0.0792 0.0792 0.3168 1.3168 1 0.0743 0.0743 0.0697 1.0697 1 0.0102 0.0102 0.0102 1.0102 1 1 0
