cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
3 1 4183 3 0 2000 0 0 1.0077 0 0.9745 0.292 0.3577 -0.05 0.95 0.4221 0.875 0.9563 0.2317 0.4571 0.2613 1.2613 0.5651 0.935 0.9894 0.0182 0.1323 -0.0385 0.9615 0.1754 1 0.0159 0.0159 0.0318 1.0318 1 0.0486 0.0486 0.0365 1.0365 1 -0.0082 0.0082 -0.0082 0.9918 1 1 1
3 2 2806 1 0 0 0 0 1.01 0 0.9744 -0.7545 0.7545 -1.435 -0.435 0.7909 0.3333 0.944 -0.7543 0.7888 -2.1518 -1.1518 0.9209 0.7 0.9766 -0.6923 0.6933 -0.0877 0.9123 0.7403 0.335 -0.074 0.074 -0.148 0.852 1 -2e-04 2e-04 -1e-04 0.9999 1 0.0731 0.0731 0.0731 1.0731 1 1 0
3 3 2861 16 0 0 0 0 1.0088 0 0.9667 0.0184 0.2701 -0.0741 0.9259 0.3305 0.9583 0.9612 0.0024 0.3543 -0.1166 0.8834 0.4496 0.965 0.9942 0.1305 0.1657 -0.1323 0.8677 0.2109 1 -0.001 0.001 -0.0019 0.9981 1 -0.255 0.255 -0.1913 0.8087 1 -0.2025 0.2025 -0.2025 0.7975 1 1 0
3 4 2394 19 0 0 0 0 1.0037 0 0.9842 0.0687 0.2044 -0.0376 0.9624 0.265 0.9583 0.953 0.0683 0.3954 0.0467 1.0467 0.4983 0.955 0.9978 -0.239 0.239 0.01 1.01 0.2602 1 -0.0715 0.0715 -0.1429 0.8571 1 -0.3416 0.3416 -0.2562 0.7438 1 -0.2018 0.2018 -0.2018 0.7982 1 1 0
3 5 2190 59 0 0 0 0 1.0113 0 0.9679 -0.061 0.1934 0.8204 1.8204 0.24 1 0.956 -0.0313 0.3972 -0.2628 0.7372 0.5085 0.965 0.9904 0.0049 0.1491 0.0033 1.0033 0.1865 1 -0.1781 0.1781 -0.3562 0.6438 0 -0.102 0.102 -0.0765 0.9235 1 0.0906 0.0906 0.0906 1.0906 1 1 0
3 6 1908 28 0 0 0 0 1.0109 0 0.9479 0.3109 0.3548 -2.3171 -1.3171 0.429 0.7917 0.9489 0.28 0.4136 0.1839 1.1839 0.5247 0.925 0.9958 0.3947 0.4284 -0.1578 0.8422 0.4865 0.765 -0.136 0.136 -0.272 0.728 1 -0.312 0.312 -0.234 0.766 1 -0.1241 0.1241 -0.1241 0.8759 1 1 0
3 7 3219 7 0 66 0 0 1.0115 0 0.9813 0.0617 0.1714 0.3009 1.3009 0.2209 1 0.9668 0.0305 0.345 -0.0727 0.9273 0.4362 0.975 0.99 -0.0612 0.1508 -0.062 0.938 0.182 1 0.0689 0.0689 0.1379 1.1379 1 0.0125 0.0125 0.0093 1.0093 1 -0.1078 0.1078 -0.1078 0.8922 1 1 1
3 8 1856 32 0 0 0 0 1.0071 0 0.9705 0.3187 0.3685 -4.6085 -3.6085 0.4419 0.9167 0.9541 0.2203 0.4304 -0.0444 0.9556 0.5373 0.92 0.9996 0.4245 0.4245 -0.1533 0.8467 0.4648 0.745 -0.0127 0.0127 -0.0255 0.9745 1 -0.4074 0.4074 -0.3055 0.6945 0 -0.3045 0.3045 -0.3045 0.6955 0 1 0
3 9 2313 28 0 0 0 0 1.0079 0 0.9786 0.0613 0.3009 -0.2352 0.7648 0.3829 0.9583 0.9506 0.0846 0.5021 -0.2907 0.7093 0.6451 0.905 0.9899 -0.031 0.1925 -0.0604 0.9396 0.2588 1 -0.0017 0.0017 -0.0033 0.9967 1 -0.3924 0.3924 -0.2943 0.7057 1 -0.3042 0.3042 -0.3042 0.6958 0 1 0
3 10 2180 41 0 0 0 0 1.0094 0 0.9473 0.2705 0.3168 -0.0478 0.9522 0.3746 0.9167 0.9566 0.2552 0.4297 -0.1254 0.8746 0.5531 0.945 0.9955 0.2282 0.2525 0.0345 1.0345 0.3176 1 -0.0868 0.0868 -0.1736 0.8264 1 -0.2239 0.2239 -0.168 0.832 1 -0.093 0.093 -0.093 0.907 1 1 0
