cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
44 1 931 0 0 0 0 0 1.0002 0 0.9817 0.0244 0.1606 0.2152 1.1938 0.799 -0.046 0.5078 0.6663 4.2354 -0.0807 0.0807 0.2449 0 0
44 2 1020 0 0 0 0 0 1.0002 0 0.9927 -0.0105 0.1087 0.1222 1.1287 0.8367 -0.0397 0.5056 0.6375 4.3252 0.0306 0.0306 0.2048 0 0
44 3 1111 0 0 0 0 0 1.0004 0 0.9857 -0.0281 0.1316 0.1595 0.9453 0.8116 -0.0573 0.5257 0.6639 4.3571 -0.0032 0.0032 0.2222 0 0
44 4 962 0 0 0 0 0 1.0002 0 0.9679 -0.0141 0.181 0.2138 0.9254 0.8574 0.0465 0.4537 0.5752 4.0584 -0.0493 0.0493 0.2223 0 0
44 5 950 0 0 0 0 0 1.0004 0 0.9902 -0.1433 0.1757 0.2562 2.0524 0.8136 -0.1405 0.5128 0.6708 4.3191 -0.0186 0.0186 0.2389 0 0
44 6 958 0 0 0 0 0 1.0004 0 0.9912 0.1595 0.1684 0.2307 1.5552 0.8502 0.0774 0.5047 0.638 4.4085 0.0408 0.0408 0.2056 0 0
44 7 975 0 0 0 0 0 1.0004 0 0.9913 -0.1874 0.2053 0.2277 0.8656 0.849 -0.1321 0.4988 0.651 4.3168 -0.0026 0.0026 0.2169 0 0
44 8 922 0 0 0 0 0 1.0007 0 0.9791 0.0424 0.1522 0.1793 1.2834 0.8286 0.0737 0.4915 0.6412 4.4353 0.0205 0.0205 0.2219 0 0
44 9 958 0 0 0 0 0 1.0006 0 0.9885 -0.2661 0.2661 0.3498 1.9035 0.8264 -0.2585 0.5391 0.6819 4.2178 -0.0109 0.0109 0.2268 0 0
44 10 954 0 0 0 0 0 1.0003 0 0.9871 0.0821 0.1326 0.1649 1.0287 0.829 0.0204 0.4889 0.6402 4.3482 6e-04 6e-04 0.2157 0 0
44 11 918 0 0 0 0 0 1.0008 0 0.9856 -0.0959 0.1466 0.1966 1.3257 0.829 -0.1468 0.5145 0.6807 4.0901 -0.1122 0.1122 0.2444 0 0
44 12 929 0 0 0 0 0 1.0007 0 0.9909 -0.1115 0.173 0.2248 0.958 0.8327 -0.0994 0.5467 0.7117 4.1295 -0.0093 0.0093 0.2204 0 0
44 13 983 0 0 0 0 0 1.0002 0 0.9799 -0.1772 0.2029 0.2823 1.1535 0.8669 -0.1795 0.4982 0.6448 4.3944 0.0311 0.0311 0.2039 0 0
44 14 947 0 0 0 0 0 1.0008 0 0.9821 0.1448 0.2279 0.3139 1.3761 0.8422 0.0928 0.4955 0.6393 4.4219 -0.0103 0.0103 0.2284 0 0
44 15 958 0 0 0 0 0 1.0002 0 0.9869 0.0456 0.1997 0.3459 2.122 0.8363 -0.003 0.5031 0.6394 4.3926 0.0321 0.0321 0.2055 0 0
44 16 1185 0 0 0 0 0 1.0007 0 0.9469 0.0607 0.2181 0.264 0.8355 0.8627 0.0162 0.4739 0.6211 4.53 0.06 0.06 0.1988 0 0
44 17 945 0 0 0 0 0 1.0002 0 0.9908 -0.0835 0.1038 0.1544 1.2018 0.8425 -0.0899 0.5158 0.6655 4.3541 -0.056 0.056 0.2245 0 0
