cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
40 1 6202 0 0 0 0 0 1.0033 0 0.993 -0.2012 0.203 0.2461 1 1.1325 0.8726 -0.1853 0.5204 0.677 0.934 2.4536 0.9672 -0.1572 0.1988 0.3087 0.906 1.0716 -0.1031 0.1031 -0.4124 0.5876 1 0.3041 -0.1727 0.1727 -0.1619 0.8381 1 0.4522 -0.1311 0.1311 -0.1311 0.8689 1 0.4349 0 0
40 2 8061 0 0 0 0 0 1.006 0 0.9879 -0.5801 0.5801 0.6091 0.375 1.1372 0.8735 -0.5646 0.7239 0.8972 0.824 2.4919 0.9786 -0.5795 0.5806 0.6136 0.318 1.075 -0.0388 0.0388 -0.1552 0.8448 1 0.2996 -0.1794 0.1794 -0.1682 0.8318 1 0.4784 -0.1581 0.1581 -0.1581 0.8419 1 0.448 0 0
40 3 8515 0 0 0 0 0 1.0065 0 0.9827 0.1977 0.2161 0.2706 0.9583 1.0994 0.8645 0.1812 0.5285 0.7109 0.962 2.56 0.9876 0.2065 0.2184 0.2561 1 1.1069 -0.0334 0.0334 -0.1337 0.8663 1 0.2934 -0.053 0.053 -0.0497 0.9503 1 0.513 -0.0404 0.0404 -0.0404 0.9596 1 0.476 0 0
40 4 5970 0 0 0 0 0 1.0035 0 0.9866 -0.0691 0.1518 0.1915 1 1.071 0.8761 -0.1001 0.4742 0.6384 0.954 2.2716 0.9809 -0.0236 0.2056 0.2287 1 1.0515 0.0591 0.0591 0.2365 1.2365 1 0.3034 -0.277 0.277 -0.2596 0.7404 0 0.4176 -0.2918 0.2918 -0.2918 0.7082 0 0.3682 0 0
40 5 7053 0 0 0 0 0 1.0067 0 0.9737 0.1254 0.1699 0.2256 0.9583 1.0825 0.8643 0.1634 0.5486 0.7503 0.936 2.5027 0.9758 0.1969 0.2649 0.3087 0.938 1.1152 0.0416 0.0416 0.1662 1.1662 1 0.2916 -0.0712 0.0712 -0.0668 0.9332 1 0.5108 -0.0957 0.0957 -0.0957 0.9043 1 0.4696 0 0
40 6 8362 0 0 0 0 0 1.011 0 0.9664 -0.3897 0.3947 0.4463 0.7917 1.0991 0.8778 -0.3537 0.5779 0.7677 0.9 2.4201 0.986 -0.4187 0.4324 0.4537 0.894 1.1482 0.1097 0.1097 0.4389 1.4389 1 0.2846 -0.1474 0.1474 -0.1382 0.8618 1 0.4934 -0.2066 0.2066 -0.2066 0.7934 1 0.4124 0 0
40 7 6615 0 0 0 0 0 1.0178 0 0.9832 -0.424 0.424 0.4684 0.875 1.1194 0.871 -0.4347 0.6147 0.7863 0.886 2.4728 0.975 -0.5275 0.5275 0.573 0.522 1.0994 -0.0375 0.0375 -0.1502 0.8498 1 0.2949 -0.1484 0.1484 -0.1391 0.8609 1 0.4621 -0.1292 0.1292 -0.1292 0.8708 1 0.4333 0 0
40 8 6886 0 0 0 0 0 1.0135 0 0.9741 0.6593 0.6593 0.6985 0.3333 1.1227 0.8761 0.5829 0.7107 0.8553 0.828 2.4693 0.9613 0.5255 0.5443 0.5885 0.468 1.1047 -0.0049 0.0049 -0.0197 0.9803 1 0.3023 -0.1441 0.1441 -0.1351 0.8649 1 0.4767 -0.1391 0.1391 -0.1391 0.8609 1 0.4367 0 0
40 9 10550 0 0 0 0 0 1.0075 0 0.9681 -0.1693 0.2209 0.2764 0.9583 1.0893 0.8569 -0.1191 0.5509 0.7652 0.944 2.5293 0.9839 -0.0043 0.1364 0.1691 1 1.0708 -0.0752 0.0752 -0.3007 0.6993 1 0.2996 -0.1004 0.1004 -0.0941 0.9059 1 0.4797 -0.0693 0.0693 -0.0693 0.9307 1 0.4573 0 0
40 10 5429 0 0 0 0 0 1.0103 0 0.9788 0.5153 0.5804 0.6831 0.4583 1.3042 0.8658 0.4817 0.6537 0.836 0.86 2.4755 0.9686 0.5864 0.6051 0.6424 0.37 1.0887 0.0094 0.0094 0.0377 1.0377 1 0.3238 -0.222 0.222 -0.2081 0.7919 1 0.4653 -0.2187 0.2187 -0.2187 0.7813 1 0.4389 0 0
