cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
11 1 2568 0 0 0 0 0 1.0045 0 0.979 -0.1942 0.2602 0.3032 1 1.3791 0.9057 -0.212 0.4846 0.61 0.9633 2.4236 0.9393 -0.2054 0.3058 0.4068 0.9633 1.3986 -0.0346 0.0346 -0.1383 0.8617 1 0.3416 -0.1571 0.1571 -0.1472 0.8528 1 0.7331 -0.1399 0.1399 -0.1399 0.8601 1 0.6995 0 0
11 2 2000 0 0 0 0 0 1.005 0 0.9446 -0.5887 0.5887 0.641 0.75 1.4018 0.9204 -0.5507 0.6687 0.8006 0.9033 2.5772 0.9891 -0.5384 0.5384 0.5565 0.88 1.4553 -0.0729 0.0729 -0.2915 0.7085 1 0.3345 -0.0066 0.0066 -0.0062 0.9938 1 0.8349 0.0183 0.0183 0.0183 1.0183 1 0.7897 0 0
11 3 2308 0 0 0 0 0 1.0028 0 0.9699 -0.7651 0.7651 0.7937 0.3333 1.4526 0.905 -0.7898 0.8594 1.0132 0.7967 2.7019 0.977 -0.7849 0.7856 0.8162 0.4 1.5255 -0.0496 0.0496 -0.1986 0.8014 1 0.3244 0.1131 0.1131 0.1061 1.1061 1 0.9536 0.1235 0.1235 0.1235 1.1235 1 0.8946 0 0
11 4 1687 0 0 0 0 0 1.0032 0 0.9918 -0.7847 0.7847 0.8028 0.5 1.4839 0.885 -0.708 0.7682 0.9269 0.81 2.5485 0.9786 -0.7721 0.7721 0.7994 0.1633 1.4133 -0.0847 0.0847 -0.3388 0.6612 1 0.347 -0.1377 0.1377 -0.1291 0.8709 1 0.7479 -0.1038 0.1038 -0.1038 0.8962 1 0.7258 0 0
11 5 2165 0 0 0 0 0 1.0033 0 0.9699 -0.1484 0.1922 0.2528 1 1.3687 0.9153 -0.16 0.4715 0.6005 0.97 2.5032 0.9921 -0.0595 0.1047 0.1412 1 1.4091 -0.0766 0.0766 -0.3065 0.6935 1 0.3402 -0.0111 0.0111 -0.0104 0.9896 1 0.8146 0.0154 0.0154 0.0154 1.0154 1 0.79 0 0
11 6 2322 0 0 0 0 0 1.0049 0 0.9955 -0.3392 0.3392 0.3931 1 1.3782 0.9014 -0.2601 0.5021 0.6569 0.91 2.2672 0.9699 -0.3065 0.4088 0.4809 0.8133 1.3122 -0.0605 0.0605 -0.2421 0.7579 1 0.3797 -0.4318 0.4318 -0.4048 0.5952 0 0.5147 -0.394 0.394 -0.394 0.606 0 0.5061 0 0
11 7 2915 0 0 0 0 0 1.0026 0 0.9474 0.5433 0.5433 0.6101 0.5833 1.3701 0.8968 0.5171 0.682 0.8276 0.8667 2.4421 0.9741 0.6013 0.6013 0.6392 0.8033 1.468 0.0944 0.0944 0.3778 1.3778 1 0.3426 -0.2239 0.2239 -0.2099 0.7901 1 0.6847 -0.2656 0.2656 -0.2656 0.7344 1 0.6035 0 0
11 8 2872 0 0 0 0 0 1.0043 0 0.9765 0.5546 0.5752 0.6403 0.75 1.4777 0.9016 0.5781 0.7349 0.865 0.8733 2.5414 0.9627 0.5994 0.5994 0.6541 0.7033 1.5177 0.0871 0.0871 0.3485 1.3485 1 0.3231 -0.0499 0.0499 -0.0468 0.9532 1 0.8332 -0.1074 0.1074 -0.1074 0.8926 1 0.7272 0 0
11 9 2786 0 0 0 0 0 1.006 0 0.9731 -0.1768 0.2209 0.2699 1 1.3719 0.9137 -0.1054 0.4892 0.5985 0.9833 2.576 0.9591 -0.1821 0.2952 0.3604 1 1.4905 -0.0241 0.0241 -0.0963 0.9037 1 0.3311 0.0281 0.0281 0.0263 1.0263 1 0.841 0.0301 0.0301 0.0301 1.0301 1 0.7864 0 0
11 10 2957 0 0 0 0 0 1.005 0 0.9768 0.1625 0.2274 0.2794 1 1.3805 0.8952 0.107 0.4727 0.6028 0.92 2.3689 0.98 0.0623 0.2323 0.2843 1 1.4708 0.1028 0.1028 0.4111 1.4111 1 0.3396 -0.1987 0.1987 -0.1863 0.8137 1 0.6807 -0.2478 0.2478 -0.2478 0.7522 1 0.6013 0 0
11 11 1758 0 0 0 0 0 1.0046 0 0.9837 0.8577 0.8577 0.8794 0.25 1.4556 0.893 0.8309 0.8976 1.0295 0.75 2.6207 0.9816 0.7199 0.7205 0.7626 0.43 1.4085 -0.1669 0.1669 -0.6677 0.3323 0 0.323 0.0525 0.0525 0.0493 1.0493 1 0.8868 0.1037 0.1037 0.1037 1.1037 1 0.8795 0 0
11 12 2754 0 0 0 0 0 1.0027 0 0.9813 0.2869 0.3543 0.4151 1 1.3612 0.9067 0.2493 0.5145 0.6487 0.9367 2.3119 0.9511 0.0638 0.2586 0.2983 1 1.3659 0.0215 0.0215 0.0858 1.0858 1 0.371 -0.3386 0.3386 -0.3174 0.6826 1 0.6182 -0.3329 0.3329 -0.3329 0.6671 0 0.5761 0 0
11 13 2383 0 0 0 0 0 1.0064 0 0.989 -0.6487 0.6487 0.6835 0.5833 1.4588 0.8912 -0.7184 0.8003 0.9387 0.8467 2.6271 0.9519 -0.6566 0.6566 0.7174 0.64 1.5241 0.0263 0.0263 0.105 1.105 1 0.3135 0.0732 0.0732 0.0686 1.0686 1 0.8721 0.044 0.044 0.044 1.044 1 0.7957 0 0
11 14 2211 0 0 0 0 0 1.0061 0 0.9834 0.8827 0.8827 0.9097 0.1667 1.4421 0.8697 0.7808 0.8807 1.0384 0.7733 2.6498 0.97 0.8176 0.8176 0.8528 0.4467 1.5321 0.065 0.065 0.26 1.26 1 0.3311 0.1571 0.1571 0.1473 1.1473 1 0.9617 0.0919 0.0919 0.0919 1.0919 1 0.8513 0 0
