cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
53 1 464 215 0 0 0 0 1.0008 0 0.6374 -0.0645 0.2102 0.2483 2.2761 0.9141 -0.0984 0.5624 0.7907 11.8271 0.565 -0.1016 0.6995 0.8808 4.4681 0.5175 0.5175 0.659 1 0
53 2 411 36 0 0 0 0 1.0007 0 0.8399 -0.0681 0.1368 0.2006 2.1905 0.9335 0.1873 0.8931 1.5608 27.1833 0.5225 -0.1299 0.6827 0.8407 4.4574 0.0657 0.0657 1.1802 1 0
53 3 410 0 0 0 0 0 1.0003 0 -0.4751 -0.2983 0.3244 0.4479 1.8214 0.9448 0.0208 0.7274 1.2036 15.3772 0.7191 -0.0438 0.4933 0.6582 4.236 -0.0759 0.0759 0.8106 0 0
53 4 473 2 0 0 0 0 1.0002 0 0.1816 -0.1077 0.2165 0.3051 1.9824 0.9216 -0.1036 0.7159 1.1221 19.7695 0.5859 0.2231 0.6592 0.8175 4.3191 0.1042 0.1042 0.8139 1 0
53 5 416 0 0 0 0 0 1.0004 0 0.3336 -0.0395 0.3419 0.3671 2.021 0.9045 0.7943 0.9457 1.421 17.1185 0.6194 -0.0436 0.669 0.8575 4.1635 0.152 0.152 0.7736 0 0
53 6 486 3 0 0 0 0 1.0004 0 -0.5509 -0.164 0.4023 0.4301 1.8147 0.9491 0.4894 0.8669 1.4905 22.1143 0.6274 0.0112 0.5673 0.6978 4.3765 -0.1995 0.1995 0.8615 1 0
53 7 466 0 0 0 0 0 1.0002 0 0.9005 0.0477 0.2966 0.3603 1.6717 0.9669 -0.1517 0.3008 0.3798 4.459 0.8099 -0.0788 0.4831 0.6168 4.1498 -0.1489 0.1489 0.6355 0 0
53 8 433 0 0 0 0 0 1.0008 0 0.9162 -0.1235 0.1317 0.179 2.0239 0.9197 0.1746 0.633 0.991 14.2123 0.647 0.0881 0.5999 0.766 4.2127 -0.2331 0.2331 0.7563 0 0
53 9 441 30 0 0 0 0 1.0002 0 0.4882 -0.1066 0.2068 0.2523 1.7224 0.9424 -0.2107 0.4765 0.74 11.2122 0.6289 -0.1031 0.6281 0.7778 4.6329 0.3894 0.3894 0.7778 1 0
53 10 405 1 0 0 0 0 1.0009 0 -0.2447 -0.169 0.2855 0.3893 1.8499 0.9507 0.1635 0.6557 0.9771 15.3297 0.5856 0.0508 0.6406 0.8327 4.2147 -0.1609 0.1609 0.8983 1 0
53 11 388 0 0 0 0 0 1.0003 0 0.6992 -0.0579 0.1977 0.2318 1.9916 0.9499 -0.0188 0.4411 0.5839 7.5805 0.6529 -0.1067 0.6237 0.8378 4.6393 -0.2737 0.2737 0.9332 0 0
53 12 454 0 0 0 0 0 1.0004 0 0.0968 0.1184 0.2441 0.2868 1.8392 0.98 0.2578 0.2772 0.3642 5.767 0.7007 0.0957 0.631 0.79 4.149 -0.069 0.069 0.7617 0 0
53 13 393 2 0 0 0 0 1.0007 0 0.5827 -0.1014 0.1706 0.2083 1.9916 0.9412 0.0773 0.6427 0.9092 14.5621 0.3509 0.0396 0.7487 0.93 4.2995 0.1306 0.1306 0.8657 1 0
53 14 456 0 0 0 0 0 1.0005 0 -0.0061 -0.0589 0.4732 0.593 3.5859 0.8496 -0.3375 0.9642 1.4079 12.9246 0.6697 0.1742 0.535 0.6737 4.6579 0.0263 0.0263 0.9396 0 0
53 15 490 6 0 0 0 0 1.0005 0 0.591 -0.4126 0.4126 0.4489 1.4672 0.9785 -0.1507 0.9353 1.2417 12.5026 0.7092 -0.1122 0.5275 0.651 4.4302 -0.3013 0.3013 0.9224 1 0
53 16 429 1 0 0 0 0 1.0005 0 0.7272 -0.2419 0.2746 0.3233 2.3026 0.9465 0.4265 0.6261 0.9119 14.5993 0.7088 -0.0836 0.5321 0.6946 4.1387 0.0048 0.0048 0.9166 1 0
53 17 407 0 0 0 0 0 1.0003 0 -0.0406 0.0099 0.3602 0.4014 1.9939 0.9022 -0.2215 0.4827 0.8696 16.9369 0.6614 0.1055 0.5736 0.7142 4.2317 0.2199 0.2199 0.7356 0 0
53 18 442 0 0 0 0 0 1.0005 0 0.5854 -0.0714 0.226 0.2599 1.537 0.9237 0.1973 0.4283 0.5037 5.7108 0.6984 0.1377 0.548 0.7076 4.2069 -0.3027 0.3027 0.6425 0 0
