cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 604 0 0 0 0 0 1.0122 0 0.9697 0.1297 0.225 -0.1871 0.8129 0.2688 0.9583 0.9572 0.0775 0.3514 0.0534 1.0534 0.4511 0.96 0.9873 0.1418 0.2289 Inf Inf 0.2706 1 0.0892 0.0892 0.3569 1.3569 1 -0.099 0.099 -0.0928 0.9072 1 -0.1506 0.1506 -0.1506 0.8494 1 0 0
2 2 597 0 0 0 0 0 1.0061 0 0.9668 -0.4575 0.4614 -0.308 0.692 0.506 0.7083 0.9515 -0.4588 0.5512 -0.0562 0.9438 0.6571 0.8633 0.9805 -0.3919 0.4143 -Inf -Inf 0.452 0.8567 -0.009 0.009 -0.0359 0.9641 1 -0.1007 0.1007 -0.0944 0.9056 1 -0.0973 0.0973 -0.0973 0.9027 1 0 0
2 3 582 0 0 0 0 0 1.0153 0 0.9826 0.0452 0.1503 0.023 1.023 0.2007 1 0.9562 0.0577 0.366 0.2655 1.2655 0.4723 0.9667 0.9887 0.1824 0.2215 Inf Inf 0.2505 1 -0.069 0.069 -0.2759 0.7241 1 0.0298 0.0298 0.028 1.028 1 0.0536 0.0536 0.0536 1.0536 1 0 0
2 4 697 0 0 0 0 0 1.0071 0 0.9435 0.1253 0.2733 -0.1697 0.8303 0.3452 0.9167 0.9524 0.0833 0.4152 -0.1638 0.8362 0.5301 0.94 0.9779 0.2266 0.3042 Inf Inf 0.367 0.8333 0.0789 0.0789 0.3154 1.3154 1 -0.2232 0.2232 -0.2092 0.7908 1 -0.254 0.254 -0.254 0.746 0 0 0
2 5 584 0 0 0 0 0 1.0087 0 0.9722 -0.0157 0.1555 -0.0151 0.9849 0.1916 1 0.9501 -0.0422 0.3801 0.1091 1.1091 0.4761 0.9567 0.9775 -0.0965 0.2214 Inf Inf 0.272 0.97 -0.1129 0.1129 -0.4516 0.5484 1 -0.2877 0.2877 -0.2697 0.7303 0 -0.2405 0.2405 -0.2405 0.7595 0 0 0
2 6 602 0 0 0 0 0 1.0122 0 0.9703 -0.3998 0.4017 -0.3038 0.6962 0.4885 0.8333 0.9455 -0.4019 0.5346 -2.4658 -1.4658 0.6564 0.8533 0.9949 -0.364 0.364 -Inf -Inf 0.3993 0.8267 -0.0452 0.0452 -0.1809 0.8191 1 -0.0526 0.0526 -0.0493 0.9507 1 -0.0355 0.0355 -0.0355 0.9645 1 0 0
2 7 594 0 0 0 0 0 1.0114 0 0.9706 -0.1511 0.2543 -0.01 0.99 0.3006 0.9583 0.9499 -0.1633 0.4097 -0.8909 0.1091 0.5119 0.9367 0.9896 -0.0915 0.1738 Inf Inf 0.2007 1 0.0102 0.0102 0.0408 1.0408 1 -0.0793 0.0793 -0.0743 0.9257 1 -0.0857 0.0857 -0.0857 0.9143 1 0 0
2 8 584 0 0 0 0 0 1.023 0 0.9844 0.3927 0.4105 -0.3401 0.6599 0.4477 0.7917 0.9503 0.4016 0.4999 -5.0246 -4.0246 0.6223 0.8933 0.9908 0.3564 0.3564 Inf Inf 0.3884 1 -0.0326 0.0326 -0.1305 0.8695 1 -0.0055 0.0055 -0.0052 0.9948 1 0.0031 0.0031 0.0031 1.0031 1 0 0
2 9 620 0 0 0 7 0 1.0219 0 0.9698 -0.3209 0.334 0.0357 1.0357 0.394 0.875 0.9454 -0.3573 0.4864 0.0959 1.0959 0.6081 0.8867 0.9697 -0.4749 0.4836 -Inf -Inf 0.551 0.64 0.0086 0.0086 0.0343 1.0343 1 -0.0613 0.0613 -0.0575 0.9425 1 -0.0684 0.0684 -0.0684 0.9316 1 0 1
2 10 603 0 0 0 0 0 1.0106 0 0.9787 0.3488 0.3488 0.2772 1.2772 0.399 0.75 0.9485 0.3245 0.4656 -0.4106 0.5894 0.5652 0.8833 0.965 0.116 0.2706 -Inf -Inf 0.3503 0.8967 0.0882 0.0882 0.3528 1.3528 1 0.0617 0.0617 0.0578 1.0578 1 -0.0083 0.0083 -0.0083 0.9917 1 0 0
