cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
3 1 1345 31 0 0 19 51 1.0441 0 0.9635 -0.546 0.5622 2.1204 3.1204 0.6219 0.75 0.9291 -0.5411 0.6229 -0.3684 0.6316 0.7331 0.865 0.7615 -0.8453 0.8472 -0.5364 0.4636 0.932 0.48 -0.0553 0.0553 -0.1107 0.8893 1 0.2058 0.2058 0.1543 1.1543 1 0.1923 0.1923 0.1923 1.1923 1 1 1
3 2 1150 0 0 0 0 0 1.004 0 0.9083 -0.1666 0.5258 -0.1412 0.8588 0.5985 0.8333 0.9163 -0.3816 0.5144 0.1859 1.1859 0.6432 0.945 0.7918 -0.3687 0.4718 -0.1554 0.8446 0.5439 0.835 -0.0641 0.0641 -0.1283 0.8717 1 -0.388 0.388 -0.291 0.709 1 -0.2477 0.2477 -0.2477 0.7523 1 0 0
3 3 1348 0 0 0 0 0 1.0106 0 0.9151 0.28 0.3714 -0.1164 0.8836 0.4605 0.8333 0.9435 0.2952 0.4514 0.9568 1.9568 0.5622 0.91 0.9669 0.4303 0.4303 1.4013 2.4013 0.4984 0.925 -0.0768 0.0768 -0.1537 0.8463 1 -0.2242 0.2242 -0.1681 0.8319 1 -0.107 0.107 -0.107 0.893 1 0 0
3 4 1312 4 0 0 0 0 1.0084 0 0.9642 -0.1212 0.2256 -0.3501 0.6499 0.2692 1 0.959 -0.124 0.4344 -0.314 0.686 0.5501 0.94 0.9788 -0.4225 0.4576 -0.3016 0.6984 0.5522 0.79 -0.0187 0.0187 -0.0373 0.9627 1 -0.3105 0.3105 -0.2329 0.7671 1 -0.2311 0.2311 -0.2311 0.7689 1 1 0
3 5 1159 0 0 0 0 0 1.0064 0 0.9726 0.5403 0.5403 4.6402 5.6402 0.6041 0.6667 0.9616 0.4395 0.577 -0.0516 0.9484 0.6864 0.88 0.9769 0.4694 0.5717 0.7937 1.7937 0.6497 0.725 -0.1002 0.1002 -0.2005 0.7995 1 -0.1478 0.1478 -0.1108 0.8892 1 -0.0198 0.0198 -0.0198 0.9802 1 0 0
3 6 1023 0 0 0 0 0 1.0123 0 0.9009 -0.6406 0.6407 -3.201 -2.201 0.714 0.5833 0.884 -0.6549 0.6958 -0.1997 0.8003 0.8299 0.75 0.9133 -0.6405 0.6412 -0.3752 0.6248 0.681 0.565 -0.1761 0.1761 -0.3523 0.6477 1 -0.2284 0.2284 -0.1713 0.8287 1 -0.0229 0.0229 -0.0229 0.9771 1 0 0
3 7 1810 8 0 0 0 0 1.0057 0 0.9556 -0.5059 0.5059 -0.2133 0.7867 0.6454 0.9167 0.9033 -0.1821 0.5423 -0.6769 0.3231 0.6882 0.91 0.9482 -0.1485 0.222 -0.131 0.869 0.2972 1 0.1492 0.1492 0.2984 1.2984 1 -0.2774 0.2774 -0.2081 0.7919 1 -0.4201 0.4201 -0.4201 0.5799 0 1 0
3 8 1406 1 0 0 0 0 1.0042 0 0.9501 -0.44 0.4955 -0.7316 0.2684 0.5543 0.7083 0.968 -0.3955 0.5561 -1.0816 -0.0816 0.685 0.875 0.9902 -0.2625 0.2812 -0.1476 0.8524 0.3454 1 0.0458 0.0458 0.0915 1.0915 1 -0.2869 0.2869 -0.2152 0.7848 1 -0.2865 0.2865 -0.2865 0.7135 1 1 0
3 9 1875 1 0 0 0 0 1.0076 0 0.9502 -0.7327 0.7327 0.2656 1.2656 0.8535 0.5 0.9251 -0.6167 0.7288 0.3092 1.3092 0.8342 0.72 0.9412 -0.6747 0.686 3.0698 4.0698 0.7424 0.69 0.0407 0.0407 0.0814 1.0814 1 -0.1087 0.1087 -0.0815 0.9185 1 -0.1543 0.1543 -0.1543 0.8457 1 1 0
3 10 1285 0 0 0 0 0 1.0108 0 0.9658 -0.4648 0.5083 -0.4575 0.5425 0.5903 0.7083 0.9329 -0.4151 0.5453 -0.0764 0.9236 0.6628 0.845 0.9782 -0.4209 0.422 0.1597 1.1597 0.4696 0.82 -0.069 0.069 -0.138 0.862 1 -0.3087 0.3087 -0.2315 0.7685 1 -0.18 0.18 -0.18 0.82 1 0 0
