cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 2483 0 0 0 0 0 1.0112 0 0.9724 0.0843 0.1805 -0.0899 0.9101 0.2427 0.9583 0.9503 0.0919 0.3608 0.014 1.014 0.4589 0.9767 0.9738 0.1531 0.2328 3559814190541.39 3559814190542.39 0.2679 1 0.0586 0.0586 0.2344 1.2344 1 0.1127 0.1127 0.1056 1.1056 1 0.0587 0.0587 0.0587 1.0587 1 0 0
2 2 2604 0 0 0 0 0 1.014 0 0.9728 -0.5986 0.5986 -0.3095 0.6905 0.63 0.3333 0.9431 -0.5948 0.6516 2.2517 3.2517 0.7574 0.7567 0.9599 -0.5404 0.5493 -34521060818999.8 -34521060818998.8 0.6023 0.6167 0.0884 0.0884 0.3535 1.3535 1 -0.1098 0.1098 -0.1029 0.8971 1 -0.1595 0.1595 -0.1595 0.8405 1 0 0
2 3 2508 0 0 0 0 0 1.012 0 0.9748 0.0197 0.2032 0.43 1.43 0.24 1 0.9387 0.004 0.3953 -0.5914 0.4086 0.5117 0.9433 0.9792 0.1305 0.1825 7390857489167.41 7390857489168.41 0.235 1 0.0177 0.0177 0.071 1.071 1 -0.0954 0.0954 -0.0895 0.9105 1 -0.1047 0.1047 -0.1047 0.8953 1 0 0
2 4 2748 0 0 0 0 0 1.004 0 0.9809 0.124 0.1791 0.0125 1.0125 0.2171 1 0.9385 0.0974 0.3778 -0.5825 0.4175 0.4863 0.9533 0.9593 0.2314 0.2947 13357685814026.9 13357685814027.9 0.3685 0.91 0.1025 0.1025 0.4099 1.4099 1 -0.0537 0.0537 -0.0503 0.9497 1 -0.1204 0.1204 -0.1204 0.8796 1 0 0
2 5 2125 0 0 0 184 0 1.0179 0 0.9502 -0.0998 0.2336 1.7916 2.7916 0.2712 1 0.9402 -0.063 0.3643 0.5859 1.5859 0.4573 0.97 0.9573 -0.1279 0.2666 -19398559655147.7 -19398559655146.7 0.3018 1 -0.0562 0.0562 -0.2248 0.7752 1 -0.0537 0.0537 -0.0503 0.9497 1 -0.0309 0.0309 -0.0309 0.9691 1 0 1
2 6 1969 0 0 0 25 0 1.0157 0 0.9881 -0.5149 0.5149 -0.2999 0.7001 0.5438 0.625 0.9442 -0.5024 0.5693 -0.3179 0.6821 0.6899 0.8267 0.9948 -0.4759 0.4759 -10425279892263.9 -10425279892262.9 0.4928 0.7533 -0.1215 0.1215 -0.4861 0.5139 1 0.1548 0.1548 0.1451 1.1451 1 0.1944 0.1944 0.1944 1.1944 1 0 1
2 7 2604 0 0 0 0 0 1.0098 0 0.983 -0.2442 0.2721 0.2795 1.2795 0.3138 0.9583 0.9487 -0.2063 0.4066 -0.2385 0.7615 0.4997 0.9633 0.9873 -0.1468 0.1746 -11360267599618.4 -11360267599617.4 0.2135 1 0.1099 0.1099 0.4397 1.4397 1 0.0312 0.0312 0.0292 1.0292 1 -0.0523 0.0523 -0.0523 0.9477 1 0 0
2 8 2205 0 0 0 0 0 1.011 0 0.9802 0.3899 0.398 -0.2 0.8 0.4574 0.75 0.942 0.3723 0.4636 -4.3285 -3.3285 0.578 0.8967 0.9874 0.331 0.331 11963652077874.7 11963652077875.7 0.3764 0.96 0.0074 0.0074 0.0297 1.0297 1 -0.0728 0.0728 -0.0682 0.9318 1 -0.0789 0.0789 -0.0789 0.9211 1 0 0
2 9 2108 0 0 0 56 0 1.0218 0 0.9893 -0.4452 0.4452 0.0282 1.0282 0.4678 0.75 0.9372 -0.5177 0.5885 -1.1354 -0.1354 0.7156 0.82 0.966 -0.656 0.6566 -23427257235080.6 -23427257235079.6 0.7022 0.3533 -0.0407 0.0407 -0.1629 0.8371 1 0.1741 0.1741 0.1632 1.1632 1 0.1784 0.1784 0.1784 1.1784 1 0 1
2 10 2848 0 0 0 0 0 1.0056 0 0.9574 0.3102 0.3234 0.3312 1.3312 0.4097 0.875 0.9468 0.2805 0.4468 -0.2922 0.7078 0.5503 0.91 0.9595 0.0676 0.2299 3076018177138.32 3076018177139.32 0.2785 1 0.1454 0.1454 0.5817 1.5817 0 -0.0595 0.0595 -0.0558 0.9442 1 -0.1579 0.1579 -0.1579 0.8421 1 0 0
