cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 1 1180 7 0 0 0 0 1.0071 0 0.9638 -0.9605 0.9664 -0.2113 0.7887 1.0713 0.3333 0.9142 -0.7857 0.8313 -0.1987 0.8013 0.9486 0.57 0.9966 -0.7854 0.7854 -0.0872 0.9128 0.7946 0.18 0.1325 0.1325 0.5301 1.5301 1 -0.2318 0.2318 -0.2174 0.7826 1 -0.2972 0.2972 -0.2972 0.7028 1 1 0
1 2 1101 2 0 0 0 0 1.0067 0 0.9684 0.3739 0.4196 -1.4073 -0.4073 0.5192 0.875 0.9344 0.329 0.4423 -0.183 0.817 0.5491 0.92 0.9909 0.4107 0.4107 -0.3308 0.6692 0.4404 0.71 -0.1077 0.1077 -0.4308 0.5692 1 -0.1477 0.1477 -0.1385 0.8615 1 -0.1074 0.1074 -0.1074 0.8926 1 1 0
1 3 1214 5 0 0 0 0 1.0089 0 0.9466 0.5014 0.5014 -0.2516 0.7484 0.555 0.6667 0.9318 0.5126 0.6122 -0.9067 0.0933 0.7096 0.8 0.9889 0.4905 0.4905 0.0404 1.0404 0.504 0.94 0.0639 0.0639 0.2555 1.2555 1 0.089 0.089 0.0835 1.0835 1 0.0307 0.0307 0.0307 1.0307 1 1 0
1 4 1065 0 0 0 0 0 1.0066 0 0.9636 -0.3516 0.3718 -0.5367 0.4633 0.5447 0.9167 0.9414 -0.348 0.4509 0.0605 1.0605 0.5606 0.92 0.9851 -0.4172 0.4191 -0.1522 0.8478 0.466 0.805 -0.0557 0.0557 -0.223 0.777 1 0.019 0.019 0.0178 1.0178 1 0.0361 0.0361 0.0361 1.0361 1 0 0
1 5 1127 9 0 0 0 0 1.0104 0 0.9777 0.6545 0.6545 -1.365 -0.365 0.6976 0.4583 0.9471 0.5956 0.6665 -0.334 0.666 0.7612 0.815 0.9924 0.6748 0.6748 0.1788 1.1788 0.6821 0.22 -0.0361 0.0361 -0.1443 0.8557 1 0.1695 0.1695 0.1589 1.1589 1 0.1686 0.1686 0.1686 1.1686 1 1 0
1 6 1315 14 0 0 0 0 1.0086 0 0.9638 0.205 0.2658 -3.562 -2.562 0.3215 0.9167 0.9611 0.2411 0.3652 0.2872 1.2872 0.4578 0.97 0.9863 0.1863 0.1866 4e-04 1.0004 0.2268 1 0.0293 0.0293 0.1171 1.1171 1 0.1249 0.1249 0.1171 1.1171 1 0.0885 0.0885 0.0885 1.0885 1 1 0
1 7 883 4 0 0 0 0 1.01 0 0.9772 -0.1702 0.2819 0.0993 1.0993 0.3524 1 0.9279 -0.1926 0.3999 -0.9358 0.0642 0.5002 0.94 0.9907 -0.1065 0.1431 -0.1708 0.8292 0.197 1 -0.1543 0.1543 -0.6174 0.3826 1 -0.3661 0.3661 -0.3433 0.6567 0 -0.3129 0.3129 -0.3129 0.6871 0 1 0
1 8 1350 0 0 0 0 0 1.0081 0 0.9661 0.15 0.2555 -0.3665 0.6335 0.3247 1 0.9494 0.2225 0.3667 -4.8652 -3.8652 0.4655 0.965 0.9185 0.2176 0.2915 -0.4435 0.5565 0.3765 0.805 -0.1946 0.1946 -0.7783 0.2217 0 -0.0511 0.0511 -0.0479 0.9521 1 0.0029 0.0029 0.0029 1.0029 1 0 0
1 9 1116 8 0 0 0 0 1.0067 0 0.9743 -0.054 0.224 -0.2167 0.7833 0.3092 1 0.9348 -0.0612 0.334 0.2023 1.2023 0.4341 0.975 0.9634 -0.1997 0.2824 -0.1353 0.8647 0.3028 1 -0.0028 0.0028 -0.0113 0.9887 1 -0.2612 0.2612 -0.2449 0.7551 1 -0.2523 0.2523 -0.2523 0.7477 1 1 0
1 10 1667 0 0 1 0 0 1.0112 0 0.9783 -0.0356 0.2165 -0.7301 0.2699 0.2913 1 0.9442 -0.0113 0.3888 -2.1855 -1.1855 0.4918 0.95 0.9816 -0.0072 0.1395 0.0638 1.0638 0.1746 1 -0.059 0.059 -0.2362 0.7638 1 -0.332 0.332 -0.3113 0.6887 0 -0.3003 0.3003 -0.3003 0.6997 0 0 1
1 11 1125 8 0 0 0 0 1.0069 0 0.961 -0.1567 0.2826 0.3641 1.3641 0.3557 0.9167 0.9393 -0.1538 0.3895 0.3479 1.3479 0.4858 0.96 0.9957 -0.0996 0.1235 -0.1858 0.8142 0.1522 1 -0.1188 0.1188 -0.4751 0.5249 1 -0.1425 0.1425 -0.1336 0.8664 1 -0.1003 0.1003 -0.1003 0.8997 1 1 0
1 12 1055 8 0 0 0 0 1.0164 0 0.9849 -0.3035 0.3521 -0.0858 0.9142 0.4471 0.9583 0.9436 -0.2608 0.4205 -0.1541 0.8459 0.5145 0.945 0.9792 -0.2876 0.2912 0.1848 1.1848 0.3286 1 0.0025 0.0025 0.01 1.01 1 -0.0536 0.0536 -0.0503 0.9497 1 -0.061 0.061 -0.061 0.939 1 1 0
1 13 1157 3 0 0 0 0 1.0083 0 0.9503 -0.838 0.838 -0.6549 0.3451 0.8817 0.2917 0.9116 -0.7725 0.8281 -0.079 0.921 0.9352 0.555 0.991 -0.8027 0.8027 0.0507 1.0507 0.8105 0.075 -0.0906 0.0906 -0.3625 0.6375 1 -0.2313 0.2313 -0.2168 0.7832 1 -0.1928 0.1928 -0.1928 0.8072 1 1 0
1 14 1383 3 0 0 0 0 1.0058 0 0.9593 -0.1428 0.2426 -0.0465 0.9535 0.3018 0.9583 0.9519 -0.1923 0.3995 -0.4697 0.5303 0.5143 0.97 0.9882 -0.0597 0.2121 0.11 1.11 0.2821 1 0.0212 0.0212 0.0847 1.0847 1 0.5416 0.5416 0.5078 1.5078 0 0.4757 0.4757 0.4757 1.4757 0 1 0
1 15 1289 0 0 0 0 0 1.0083 0 0.9667 -0.0529 0.2385 0.1801 1.1801 0.3384 1 0.9433 -0.0648 0.3599 -0.0414 0.9586 0.4581 0.975 0.9891 -0.0923 0.1316 0.0145 1.0145 0.1529 1 -0.0125 0.0125 -0.0499 0.9501 1 0.1528 0.1528 0.1433 1.1433 1 0.1397 0.1397 0.1397 1.1397 1 0 0
1 16 1152 2 0 0 0 0 1.0056 0 0.9723 -0.3013 0.3158 0.7032 1.7032 0.3913 0.9583 0.9232 -0.2643 0.401 4.7227 5.7227 0.5128 0.925 0.998 -0.2843 0.2873 -0.1676 0.8324 0.3151 1 -0.0533 0.0533 -0.213 0.787 1 -0.1463 0.1463 -0.1372 0.8628 1 -0.124 0.124 -0.124 0.876 1 1 0
1 17 1324 32 0 0 0 26 1.0077 0 0.9169 -0.2521 0.382 -0.4443 0.5557 0.5037 0.875 0.9464 -0.1399 0.395 -0.2625 0.7375 0.5019 0.935 0.9675 -0.2612 0.3001 0.0467 1.0467 0.3265 1 0.0398 0.0398 0.1591 1.1591 1 -0.2342 0.2342 -0.2195 0.7805 1 -0.2462 0.2462 -0.2462 0.7538 1 1 1
1 18 1325 4 0 0 0 0 1.006 0 0.955 -0.1926 0.2829 -0.0162 0.9838 0.333 0.9583 0.9309 -0.2139 0.4096 -0.2551 0.7449 0.5236 0.935 0.9904 -0.2458 0.2458 -0.0034 0.9966 0.2791 1 -0.0252 0.0252 -0.1008 0.8992 1 -0.1236 0.1236 -0.1159 0.8841 1 -0.1141 0.1141 -0.1141 0.8859 1 1 0
1 19 1484 4 0 0 0 0 1.0105 0 0.9633 -0.0548 0.2743 -0.1299 0.8701 0.352 1 0.9349 0.0155 0.3764 -2.1451 -1.1451 0.4644 0.98 0.9718 0.0268 0.1449 -0.0508 0.9492 0.1844 1 0.1434 0.1434 0.5737 1.5737 1 -0.1724 0.1724 -0.1617 0.8383 1 -0.255 0.255 -0.255 0.745 1 1 0
1 20 1350 0 0 0 0 0 1.0069 0 0.9683 -0.0882 0.2113 -0.3115 0.6885 0.2815 0.9583 0.9383 -0.1076 0.3734 -1.295 -0.295 0.4815 0.95 0.9907 -0.1314 0.1314 0.0363 1.0363 0.1687 1 -0.0909 0.0909 -0.3634 0.6366 1 0.1165 0.1165 0.1092 1.1092 1 0.1436 0.1436 0.1436 1.1436 1 0 0
1 21 1458 1 0 0 0 0 1.0028 0 0.9689 -0.0821 0.2225 -0.0838 0.9162 0.2573 1 0.9391 -0.1393 0.383 -0.0765 0.9235 0.5009 0.945 0.9757 -0.1677 0.1969 0.4334 1.4334 0.2745 1 0.0857 0.0857 0.3429 1.3429 1 -0.1553 0.1553 -0.1456 0.8544 1 -0.2004 0.2004 -0.2004 0.7996 1 1 0
1 22 1231 3 0 0 0 0 1.0114 0 0.9716 0.1873 0.3065 -0.13 0.87 0.3551 0.9167 0.9342 0.1681 0.3933 -0.0178 0.9822 0.4854 0.965 0.987 0.092 0.214 -0.298 0.702 0.251 1 -0.1928 0.1928 -0.7711 0.2289 0 -0.2066 0.2066 -0.1937 0.8063 1 -0.1506 0.1506 -0.1506 0.8494 1 1 0
1 23 1034 11 0 0 0 0 1.0168 0 0.9356 -0.3895 0.4047 -0.6688 0.3312 0.5322 0.8333 0.9275 -0.3716 0.4735 -11.6872 -10.6872 0.5859 0.895 0.9598 -0.3736 0.41 0.0423 1.0423 0.4541 0.81 -0.0249 0.0249 -0.0995 0.9005 1 -0.1208 0.1208 -0.1133 0.8867 1 -0.1126 0.1126 -0.1126 0.8874 1 1 0
1 24 1368 1 0 0 0 0 1.0148 0 0.9749 0.0288 0.2081 -0.2939 0.7061 0.2551 0.9583 0.938 0.0244 0.3611 0.4452 1.4452 0.4762 0.945 0.9904 -0.0429 0.0981 -0.241 0.759 0.1268 1 0.0272 0.0272 0.1088 1.1088 1 0.1097 0.1097 0.1029 1.1029 1 0.0751 0.0751 0.0751 1.0751 1 1 0
