cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
4 1 5222 0 0 1010 0 0 1.0146 0 0.9897 -0.1691 0.2195 -1.6378 -0.6378 0.2837 1 0.9633 -0.136 0.4276 0.1421 1.1421 0.5416 0.9433 0.9874 -0.2611 0.3126 -Inf -Inf 0.3939 0.8667 -9e-04 9e-04 -0.0017 0.9983 1 -0.2744 0.2744 -0.2058 0.7942 1 -0.2147 0.2147 -0.2147 0.7853 1 0 1
4 2 5293 0 0 1013 0 0 1.0081 0 0.9768 -0.7727 0.7727 -1.0827 -0.0827 0.8252 0.25 0.9679 -0.73 0.7869 -4.951 -3.951 0.8922 0.6933 0.9957 -0.8129 0.8129 -Inf -Inf 0.8448 0.42 -0.0014 0.0014 -0.0027 0.9973 1 -0.0858 0.0858 -0.0644 0.9356 1 -0.0729 0.0729 -0.0729 0.9271 1 0 1
4 3 5272 0 0 1006 0 0 1.0175 0 0.9861 -0.1212 0.2427 -0.3893 0.6107 0.293 1 0.9724 -0.206 0.443 0.1475 1.1475 0.5737 0.9467 0.994 0.0505 0.1557 -Inf -Inf 0.1939 1 0.0973 0.0973 0.1947 1.1947 1 -0.0992 0.0992 -0.0744 0.9256 1 -0.2194 0.2194 -0.2194 0.7806 1 0 1
4 4 5499 0 0 1114 0 0 1.0063 0 0.9721 -0.1048 0.2006 0.1329 1.1329 0.2391 1 0.969 -0.1344 0.4317 -0.2255 0.7745 0.5458 0.9767 0.9933 -0.045 0.1659 -Inf -Inf 0.2276 1 -7e-04 7e-04 -0.0015 0.9985 1 0.0703 0.0703 0.0527 1.0527 1 0.0424 0.0424 0.0424 1.0424 1 0 1
4 5 5103 0 0 990 0 0 1.009 0 0.9854 -0.607 0.6088 0.1497 1.1497 0.6826 0.625 0.9692 -0.4768 0.6397 0.1411 1.1411 0.7631 0.8267 0.993 -0.6557 0.6557 -Inf -Inf 0.6904 0.5833 0.0304 0.0304 0.0607 1.0607 1 -0.2618 0.2618 -0.1963 0.8037 1 -0.2379 0.2379 -0.2379 0.7621 1 0 1
4 6 5653 0 0 2000 0 0 1.0061 0 0.9457 -0.2831 0.3613 -0.4309 0.5691 0.4284 0.8333 0.9621 -0.2665 0.4992 0.8884 1.8884 0.6169 0.9033 0.9941 -0.4905 0.4905 -Inf -Inf 0.5918 0.51 -0.0817 0.0817 -0.1633 0.8367 1 -0.5003 0.5003 -0.3752 0.6248 0 -0.3205 0.3205 -0.3205 0.6795 0 0 1
4 7 4475 0 0 38 0 0 1.0107 0 0.9889 0.0995 0.2085 -0.0078 0.9922 0.256 1 0.9696 0.1913 0.4301 0.0762 1.0762 0.554 0.94 0.9905 0.3695 0.3815 Inf Inf 0.4715 0.8333 0.009 0.009 0.018 1.018 1 -0.2355 0.2355 -0.1766 0.8234 1 -0.1955 0.1955 -0.1955 0.8045 1 0 1
4 8 7030 0 0 2628 0 0 1.0064 0 0.979 -0.1516 0.2033 0.0647 1.0647 0.2508 1 0.964 -0.1565 0.4637 0.0227 1.0227 0.5827 0.9533 0.9924 -0.0097 0.1804 Inf Inf 0.2117 1 0.104 0.104 0.208 1.208 1 0.4917 0.4917 0.3688 1.3688 1 0.1404 0.1404 0.1404 1.1404 1 0 1
4 9 3671 0 0 0 0 0 1.0048 0 0.9386 0.6055 0.619 -0.4703 0.5297 0.6745 0.4583 0.9622 0.6108 0.6876 -0.1192 0.8808 0.8256 0.7533 0.9838 0.5853 0.5853 Inf Inf 0.661 0.53 -0.1635 0.1635 -0.327 0.673 0 -0.541 0.541 -0.4057 0.5943 0 -0.3032 0.3032 -0.3032 0.6968 0 0 0
4 10 5654 0 0 1627 0 0 1.0068 0 0.969 -0.2931 0.3458 0.0923 1.0923 0.4038 0.8333 0.961 -0.3307 0.5021 -8.2977 -7.2977 0.6322 0.92 0.9901 -0.421 0.4308 -Inf -Inf 0.4921 0.8567 -0.0654 0.0654 -0.1307 0.8693 1 -0.1521 0.1521 -0.1141 0.8859 1 -0.0517 0.0517 -0.0517 0.9483 1 0 1
4 11 4948 0 0 1000 0 0 1.0053 0 0.9684 0.6675 0.669 0.7582 1.7582 0.718 0.375 0.9649 0.6688 0.7261 -0.2497 0.7503 0.8419 0.7767 0.9946 0.8925 0.8925 Inf Inf 0.9124 0.1267 -0.076 0.076 -0.152 0.848 1 -0.2291 0.2291 -0.1718 0.8282 1 -0.1046 0.1046 -0.1046 0.8954 1 0 1
4 12 5984 0 0 1948 0 0 1.0108 0 0.9758 -0.0213 0.1971 0.0261 1.0261 0.2444 0.9583 0.9722 -0.0386 0.3782 -0.0834 0.9166 0.4985 0.97 0.9785 -0.1536 0.3255 -Inf -Inf 0.39 1 0.0372 0.0372 0.0744 1.0744 1 0.1693 0.1693 0.1269 1.1269 1 0.0538 0.0538 0.0538 1.0538 1 0 1
4 13 4969 0 0 997 0 0 1.0048 0 0.972 0.2403 0.2832 -6.8684 -5.8684 0.3649 0.8333 0.9639 0.1841 0.4494 -0.031 0.969 0.6021 0.9333 0.9903 0.2098 0.2698 Inf Inf 0.3203 0.9133 -0.0187 0.0187 -0.0374 0.9626 1 -0.2043 0.2043 -0.1532 0.8468 1 -0.1423 0.1423 -0.1423 0.8577 1 0 1
4 14 4394 0 0 46 0 0 1.0111 0 0.9743 0.277 0.3334 0.1273 1.1273 0.5022 0.9167 0.9633 0.2223 0.4647 -0.1549 0.8451 0.5873 0.92 0.9865 0.3397 0.417 Inf Inf 0.4798 0.7733 -0.1748 0.1748 -0.3496 0.6504 0 -0.442 0.442 -0.3315 0.6685 0 -0.2098 0.2098 -0.2098 0.7902 1 0 1
4 15 4911 0 0 678 0 0 1.0061 0 0.9875 0.2172 0.4043 -0.3642 0.6358 0.5311 0.8333 0.9663 0.2558 0.5285 -0.1891 0.8109 0.6632 0.8767 0.9925 0.1098 0.3501 Inf Inf 0.3972 0.8867 0.0087 0.0087 0.0174 1.0174 1 -0.3406 0.3406 -0.2555 0.7445 1 -0.2722 0.2722 -0.2722 0.7278 0 0 1
