cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 4628 0 0 0 0 0 1.0023 0 0.9599 -0.3211 0.3542 -0.8782 0.1218 0.4142 0.75 0.9268 -0.3528 0.4639 0.1887 1.1887 0.5752 0.92 0.9656 -0.255 0.255 0.1872 1.1872 0.3183 0.9233 0.0943 0.0943 0.3772 1.3772 1 0.135 0.135 0.1266 1.1266 1 0.0507 0.0507 0.0507 1.0507 1 0 0
2 2 3360 0 0 0 0 0 1.0029 0 0.9645 0.1185 0.243 0.3307 1.3307 0.3299 1 0.8902 0.0366 0.4094 0.6573 1.6573 0.5163 0.97 0.9337 0.0525 0.1395 0.0938 1.0938 0.1825 1 -0.0186 0.0186 -0.0742 0.9258 1 -0.0633 0.0633 -0.0594 0.9406 1 -0.0579 0.0579 -0.0579 0.9421 1 0 0
2 3 4202 0 0 0 0 0 1.0046 0 0.9844 -0.3028 0.3353 0.315 1.315 0.3759 0.8333 0.9378 -0.338 0.4499 0.9939 1.9939 0.5589 0.92 0.9674 -0.2054 0.2366 -2.0181 -1.0181 0.2678 1 -0.1103 0.1103 -0.4412 0.5588 1 -0.0948 0.0948 -0.0889 0.9111 1 -0.0527 0.0527 -0.0527 0.9473 1 0 0
2 4 5005 0 0 0 0 0 1.0029 0 0.9884 0.6046 0.6046 -0.414 0.586 0.6325 0.375 0.9315 0.5964 0.6481 -1.7725 -0.7725 0.7536 0.7033 0.9738 0.7602 0.7602 -3.4497 -2.4497 0.7726 0.0767 0.0606 0.0606 0.2424 1.2424 1 -0.1628 0.1628 -0.1527 0.8473 1 -0.1899 0.1899 -0.1899 0.8101 1 0 0
2 5 3593 0 0 0 0 0 1.0036 0 0.9788 -0.6284 0.6284 -13.7186 -12.7186 0.6739 0.25 0.9307 -0.6226 0.6519 -1.6406 -0.6406 0.7452 0.7333 0.9334 -0.7033 0.7033 0.2599 1.2599 0.7298 0.1867 -0.1657 0.1657 -0.6627 0.3373 0 -0.2901 0.2901 -0.272 0.728 0 -0.2335 0.2335 -0.2335 0.7665 0 0 0
2 6 3423 0 0 0 0 0 1.0024 0 0.9704 0.1146 0.2066 0.7961 1.7961 0.262 0.9583 0.9233 0.186 0.3905 1.2187 2.2187 0.486 0.96 0.9327 0.2039 0.2337 -1.0272 -0.0272 0.2726 0.96 -0.1552 0.1552 -0.621 0.379 0 0.2431 0.2431 0.2279 1.2279 1 0.2911 0.2911 0.2911 1.2911 1 0 0
2 7 4059 0 0 0 0 0 1.0032 0 0.9844 -0.2392 0.275 -0.2591 0.7409 0.3204 0.9583 0.9445 -0.2192 0.3905 -0.508 0.492 0.4977 0.95 0.9871 -0.1537 0.1611 -0.0914 0.9086 0.2133 1 0.0228 0.0228 0.091 1.091 1 -0.0835 0.0835 -0.0783 0.9217 1 -0.0962 0.0962 -0.0962 0.9038 1 0 0
2 8 3634 0 0 0 0 0 1.0013 0 0.9803 0.0697 0.2262 -0.0837 0.9163 0.2928 1 0.8956 0.0442 0.3594 0.091 1.091 0.4444 0.9533 0.0786 -0.0054 0.1118 -0.2998 0.7002 0.1742 0.9667 -0.0906 0.0906 -0.3625 0.6375 1 -0.1824 0.1824 -0.171 0.829 1 -0.1433 0.1433 -0.1433 0.8567 1 0 0
2 9 4141 0 0 0 0 0 1.0056 0 0.9774 0.0165 0.1552 -0.0718 0.9282 0.198 1 0.9288 0.0575 0.3389 0.7 1.7 0.4257 0.9767 0.8689 -0.073 0.2215 -0.0444 0.9556 0.2707 1 0.0127 0.0127 0.0508 1.0508 1 -0.0416 0.0416 -0.039 0.961 1 -0.0519 0.0519 -0.0519 0.9481 1 0 0
2 10 4620 0 0 0 0 0 1.0017 0 0.9714 -0.0797 0.2507 -0.5218 0.4782 0.334 0.9583 0.9113 -0.0786 0.3566 -0.6177 0.3823 0.4565 0.9333 0.8242 -0.2844 0.3362 -0.518 0.482 0.3982 0.8033 0.069 0.069 0.2761 1.2761 1 -0.1148 0.1148 -0.1076 0.8924 1 -0.1512 0.1512 -0.1512 0.8488 1 0 0
