cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
9 1 119 0 0 0 0 0 1.0004 0 0.9562 0.0029 0.2999 0.3735 2.2748 0.803 0.1067 0.4917 0.604 2.4946 -0.141 0.141 0.5999 0 0
9 2 187 0 0 0 0 0 1.0005 0 0.8045 -0.4477 0.537 0.6868 2.1133 0.8727 -0.1911 0.4409 0.543 2.8553 -0.1418 0.1418 0.5875 0 0
9 3 151 0 0 0 0 0 1.0005 0 0.8735 -0.0934 0.3628 0.4785 1.8539 0.8563 -0.169 0.454 0.5835 2.7135 -0.0448 0.0448 0.5223 0 0
9 4 167 0 0 0 0 0 1.0002 0 0.9801 0.0973 0.1856 0.233 2.1228 0.8388 0.1361 0.41 0.515 2.6644 -0.0297 0.0297 0.5582 0 0
9 5 173 12 0 0 0 0 1.0005 0 0.9394 -0.3609 0.4183 0.4766 2.2889 0.8259 -0.2851 0.499 0.62 2.975 0.0363 0.0363 0.6437 1 0
9 6 135 0 0 0 0 0 1.0004 0 0.8987 -0.0737 0.2944 0.3715 1.7721 0.8444 -5e-04 0.4476 0.5665 2.7701 -0.1277 0.1277 0.5793 0 0
9 7 119 0 0 0 0 0 1.0009 0 0.9637 -0.0735 0.2471 0.298 1.8326 0.8719 -0.0772 0.3865 0.4707 2.6302 -0.1413 0.1413 0.553 0 0
9 8 209 4 0 0 0 0 1.0001 0 0.9471 -0.039 0.2847 0.3215 2.3751 0.8722 -0.0279 0.4784 0.5959 3.1543 0.1899 0.1899 0.4738 1 0
9 9 126 0 0 0 0 0 1.0008 0 0.9254 -0.112 0.26 0.3548 2.2643 0.8195 -0.111 0.4514 0.5717 2.8218 -0.1186 0.1186 0.5578 0 0
9 10 167 0 0 0 0 0 1.0002 0 0.9492 -0.1503 0.2672 0.363 2.0551 0.869 -0.0716 0.4506 0.5525 2.6195 0.0172 0.0172 0.5123 0 0
