cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 2191 0 0 0 259 2 1.0092 0 0.9823 0.4176 0.4183 -0.2036 0.7964 0.4568 0.7917 0.932 0.4145 0.512 1.4413 2.4413 0.6222 0.8567 0.9837 0.5198 0.5295 -0.2517 0.7483 0.5709 0.4767 0.0011 0.0011 0.0042 1.0042 1 -0.1364 0.1364 -0.1279 0.8721 1 -0.1348 0.1348 -0.1348 0.8652 1 0 1
2 2 2388 0 0 0 0 0 1.01 0 0.9712 -0.3845 0.3928 -0.2539 0.7461 0.4407 0.7917 0.9403 -0.4069 0.495 -0.1078 0.8922 0.5924 0.88 0.9705 -0.3352 0.3612 -0.1214 0.8786 0.3839 1 -0.0552 0.0552 -0.2207 0.7793 1 0.0345 0.0345 0.0323 1.0323 1 0.0531 0.0531 0.0531 1.0531 1 0 0
2 3 2012 0 0 0 296 75 1.0304 0 0.9764 0.3593 0.3697 0.9317 1.9317 0.4253 0.9167 0.9439 0.3559 0.4522 -0.2983 0.7017 0.5662 0.9133 0.9902 0.5223 0.5223 0.0382 1.0382 0.534 0.75 -0.0878 0.0878 -0.3512 0.6488 1 -0.0447 0.0447 -0.042 0.958 1 -0.0106 0.0106 -0.0106 0.9894 1 0 1
2 4 2046 0 0 0 210 29 1.0269 0 0.9775 0.4155 0.4167 0.1435 1.1435 0.4573 0.75 0.939 0.4331 0.5125 0.6866 1.6866 0.6291 0.8733 0.9853 0.6096 0.6096 0.0211 1.0211 0.6245 0.48 -0.0262 0.0262 -0.1047 0.8953 1 0.0046 0.0046 0.0043 1.0043 1 0.0108 0.0108 0.0108 1.0108 1 0 1
2 5 2043 0 0 0 132 0 1.0089 0 0.985 0.1542 0.1677 0.2093 1.2093 0.2092 1 0.9286 0.21 0.387 0.2963 1.2963 0.5027 0.9233 0.9765 0.1709 0.1851 -0.2678 0.7322 0.2386 1 -0.0973 0.0973 -0.389 0.611 1 -0.1849 0.1849 -0.1734 0.8266 1 -0.1441 0.1441 -0.1441 0.8559 1 0 1
2 6 2040 0 0 0 62 0 1.019 0 0.9804 -0.2992 0.3021 -0.197 0.803 0.3745 0.9167 0.9295 -0.2799 0.4389 -0.3238 0.6762 0.5594 0.9367 0.9913 -0.2263 0.2307 0.003 1.003 0.2549 1 -0.0956 0.0956 -0.3823 0.6177 1 0.1233 0.1233 0.1156 1.1156 1 0.155 0.155 0.155 1.155 1 0 1
2 7 2631 0 0 0 0 0 1.006 0 0.9628 0.0191 0.2157 -0.0642 0.9358 0.2861 1 0.941 0.0353 0.351 -1.287 -0.287 0.4409 0.9633 0.9807 0.1368 0.1975 -0.1575 0.8425 0.2311 1 0.0574 0.0574 0.2297 1.2297 1 -0.0684 0.0684 -0.0641 0.9359 1 -0.1024 0.1024 -0.1024 0.8976 1 0 0
2 8 1964 0 0 0 27 0 1.0129 0 0.9717 0.8169 0.8169 -0.6545 0.3455 0.8663 0.25 0.9416 0.7755 0.7997 -0.4012 0.5988 0.8922 0.62 0.9926 0.7704 0.7704 -0.1843 0.8157 0.7799 0.0267 -0.0608 0.0608 -0.2431 0.7569 1 -0.1665 0.1665 -0.1561 0.8439 1 -0.1377 0.1377 -0.1377 0.8623 1 0 1
2 9 2552 0 0 0 0 0 1.0065 0 0.9839 -0.2542 0.2542 -0.0974 0.9026 0.3019 1 0.9371 -0.3196 0.4426 4.5375 5.5375 0.5502 0.9367 0.9536 -0.4307 0.4608 -0.3184 0.6816 0.4896 0.8033 -0.0054 0.0054 -0.0215 0.9785 1 -0.0201 0.0201 -0.0189 0.9811 1 -0.0229 0.0229 -0.0229 0.9771 1 0 0
2 10 2389 0 0 0 169 0 1.0123 0 0.9805 0.5785 0.5785 1.2664 2.2664 0.6071 0.4583 0.9339 0.579 0.6091 0.048 1.048 0.7269 0.7767 0.95 0.412 0.4122 -0.5184 0.4816 0.4971 0.85 0.0699 0.0699 0.2797 1.2797 1 0.0803 0.0803 0.0753 1.0753 1 0.0219 0.0219 0.0219 1.0219 1 0 1
