cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 1 1858 17 0 0 0 0 1.008 0 0.9646 -0.9677 0.9689 -0.2034 0.7966 1.0728 0.2917 0.9153 -0.8018 0.8425 -0.1838 0.8162 0.9586 0.555 0.9995 -0.7934 0.7934 -0.0722 0.9278 0.7962 0.03 0.1128 0.1128 0.4511 1.4511 1 -0.204 0.204 -0.1913 0.8087 1 -0.2589 0.2589 -0.2589 0.7411 1 1 0
1 2 1520 23 0 0 0 0 1.015 0 0.9695 0.3876 0.4289 -1.4126 -0.4126 0.5238 0.875 0.9343 0.3449 0.4508 -0.1604 0.8396 0.558 0.915 0.9989 0.4226 0.4226 -0.1944 0.8056 0.4364 0.555 -0.122 0.122 -0.4878 0.5122 1 -0.1297 0.1297 -0.1216 0.8784 1 -0.0871 0.0871 -0.0871 0.9129 1 1 0
1 3 2245 24 0 0 0 0 1.0028 0 0.9467 0.5187 0.5187 -0.2781 0.7219 0.5713 0.5417 0.9316 0.5311 0.6262 -0.877 0.123 0.7235 0.8 0.9984 0.5109 0.5109 0.0259 1.0259 0.5127 0.925 0.0609 0.0609 0.2434 1.2434 1 0.0905 0.0905 0.0848 1.0848 1 0.0344 0.0344 0.0344 1.0344 1 1 0
1 4 2936 0 1 1000 418 322 6.0078 310 0.9668 -0.4107 0.4234 -0.6394 0.3606 0.5635 0.9583 0.9359 -0.4329 0.508 0.1569 1.1569 0.6246 0.915 0.971 -11.4654 21.3348 22.277 23.277 27.7543 1 0.1971 0.1971 0.7883 1.7883 1 120.7218 120.7218 113.1767 114.1767 1 0.5272 0.5272 0.5272 1.5272 1 1 1
1 5 1565 223 0 0 113 17 1.1018 12 0.9774 0.6578 0.6578 -1.3937 -0.3937 0.7 0.5 0.9474 0.6006 0.6685 -0.2994 0.7006 0.7632 0.785 0.9994 0.6795 0.6795 0.1164 1.1164 0.6828 0.05 -0.0648 0.0648 -0.2594 0.7406 1 0.1788 0.1788 0.1676 1.1676 1 0.189 0.189 0.189 1.189 1 1 1
1 6 1823 13 0 0 0 0 1.0158 0 0.9643 0.188 0.2555 -3.5743 -2.5743 0.3096 0.9583 0.9612 0.2251 0.3564 0.2712 1.2712 0.4471 0.97 0.9971 0.1644 0.1644 0.0548 1.0548 0.1808 1 0.0117 0.0117 0.0469 1.0469 1 0.1712 0.1712 0.1605 1.1605 1 0.1417 0.1417 0.1417 1.1417 1 1 0
1 7 1510 15 0 0 0 0 1.012 0 0.9776 -0.1784 0.2842 0.1003 1.1003 0.3532 0.9583 0.9264 -0.2001 0.4038 -0.9558 0.0442 0.5051 0.925 0.9983 -0.1149 0.1225 -0.1523 0.8477 0.1681 1 -0.1703 0.1703 -0.6813 0.3187 1 -0.3596 0.3596 -0.3372 0.6628 0 -0.3041 0.3041 -0.3041 0.6959 0 1 0
1 8 2667 0 0 0 0 0 1.0087 0 0.9663 0.1497 0.2548 -0.3616 0.6384 0.3249 1 0.9495 0.2243 0.367 -4.8808 -3.8808 0.4654 0.975 0.9265 0.224 0.2864 -0.4235 0.5765 0.3682 0.845 -0.1922 0.1922 -0.7688 0.2312 0 -0.0343 0.0343 -0.0322 0.9678 1 0.0183 0.0183 0.0183 1.0183 1 0 0
1 9 2069 16 0 0 0 0 1.0097 0 0.9742 -0.0558 0.2228 -0.203 0.797 0.3076 0.9583 0.9351 -0.0634 0.3331 0.1666 1.1666 0.432 0.975 0.9838 -0.1981 0.2474 -0.12 0.88 0.2605 1 -5e-04 5e-04 -0.002 0.998 1 -0.2389 0.2389 -0.224 0.776 1 -0.2323 0.2323 -0.2323 0.7677 1 1 0
1 10 2582 22 0 0 20 0 1.0121 0 0.9787 -0.0061 0.2084 -0.7559 0.2441 0.2837 1 0.945 0.0177 0.3846 -1.9138 -0.9138 0.4863 0.95 0.9934 0.0176 0.1066 0.0705 1.0705 0.1271 1 -0.0592 0.0592 -0.2367 0.7633 1 -0.2983 0.2983 -0.2797 0.7203 1 -0.268 0.268 -0.268 0.732 1 1 1
1 11 2197 16 0 0 0 0 1.0048 0 0.9611 -0.1625 0.2859 0.4046 1.4046 0.3578 0.9583 0.9394 -0.1597 0.39 0.37 1.37 0.4863 0.96 0.9996 -0.1082 0.1082 -0.1112 0.8888 0.1298 1 -0.1212 0.1212 -0.4848 0.5152 1 -0.1409 0.1409 -0.1321 0.8679 1 -0.0975 0.0975 -0.0975 0.9025 1 1 0
1 12 1664 12 0 0 0 0 1.0088 0 0.9851 -0.305 0.3511 -0.0767 0.9233 0.4431 0.9583 0.9432 -0.2643 0.422 -0.1479 0.8521 0.5161 0.945 0.9962 -0.2858 0.2858 0.0869 1.0869 0.294 1 -0.0117 0.0117 -0.047 0.953 1 -0.0229 0.0229 -0.0214 0.9786 1 -0.0243 0.0243 -0.0243 0.9757 1 1 0
1 13 1495 20 0 0 34 0 1.0208 0 0.951 -0.8349 0.8349 -0.6522 0.3478 0.8778 0.2917 0.9113 -0.7739 0.8288 -0.0697 0.9303 0.9361 0.59 0.9986 -0.8001 0.8001 0.0139 1.0139 0.8015 0.02 -0.1049 0.1049 -0.4196 0.5804 1 -0.2187 0.2187 -0.2051 0.7949 1 -0.1772 0.1772 -0.1772 0.8228 1 1 1
1 14 1806 49 0 0 0 0 1.0084 0 0.9592 -0.1318 0.2404 -0.0729 0.9271 0.2972 1 0.9525 -0.1835 0.3936 -0.4733 0.5267 0.5072 0.97 0.9969 -0.0553 0.2086 0.2213 1.2213 0.2649 1 0.0077 0.0077 0.031 1.031 1 0.5237 0.5237 0.4909 1.4909 0 0.4716 0.4716 0.4716 1.4716 0 1 0
1 15 1968 34 0 0 0 0 1.0118 0 0.9665 -0.0452 0.2391 0.2295 1.2295 0.3376 0.9583 0.9434 -0.0564 0.3605 -0.0308 0.9692 0.4569 0.98 0.9984 -0.0816 0.1041 0.0721 1.0721 0.114 1 -0.023 0.023 -0.0918 0.9082 1 0.16 0.16 0.15 1.15 1 0.1531 0.1531 0.1531 1.1531 1 1 0
1 16 1524 13 0 0 157 0 1.0189 0 0.9723 -0.3245 0.3339 0.7453 1.7453 0.4088 0.9167 0.9232 -0.2896 0.4154 5.2654 6.2654 0.5264 0.925 0.9999 -0.3129 0.3129 -0.1186 0.8814 0.3265 1 -0.0798 0.0798 -0.3192 0.6808 1 -0.1568 0.1568 -0.147 0.853 1 -0.1241 0.1241 -0.1241 0.8759 1 1 1
