cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 1 1683 0 0 0 0 0 1.0071 0 0.9662 -0.1575 0.2505 -0.2014 0.7986 0.3132 0.9583 0.947 -0.0911 0.4021 -0.5205 0.4795 0.5207 0.945 0.9955 -0.0848 0.1147 -0.0107 0.9893 0.1395 1 -0.0289 0.0289 -0.1155 0.8845 1 -0.0933 0.0933 -0.0875 0.9125 1 -0.084 0.084 -0.084 0.916 1 0 0
1 2 1774 0 0 0 0 0 1.0159 0 0.8799 -0.0694 0.3101 -0.6171 0.3829 0.4323 0.7917 0.9204 -0.0823 0.3256 -0.6346 0.3654 0.4201 0.97 0.8593 -0.0126 0.2084 0.1834 1.1834 0.2642 1 0.0258 0.0258 0.1033 1.1033 1 -0.1049 0.1049 -0.0984 0.9016 1 -0.1214 0.1214 -0.1214 0.8786 1 0 0
1 3 1631 0 0 0 0 0 1.0054 0 0.8865 0.5615 0.5615 -0.7632 0.2368 0.655 0.625 0.9407 0.4551 0.6223 0.1639 1.1639 0.7372 0.85 0.9862 0.3898 0.4015 0.1683 1.1683 0.443 0.96 -0.0211 0.0211 -0.0846 0.9154 1 -0.0192 0.0192 -0.018 0.982 1 -0.0202 0.0202 -0.0202 0.9798 1 0 0
1 4 1612 0 0 0 0 0 1.019 0 0.9777 -0.1524 0.2569 -0.0819 0.9181 0.3531 0.9583 0.9264 -0.1231 0.3708 0.7607 1.7607 0.4593 0.97 0.8307 -0.1962 0.2458 1.6281 2.6281 0.2573 1 -0.1342 0.1342 -0.5369 0.4631 1 -0.0868 0.0868 -0.0814 0.9186 1 -0.0416 0.0416 -0.0416 0.9584 1 0 0
1 5 1779 0 0 0 0 0 1.0128 0 0.9144 -0.1295 0.3377 0.4716 1.4716 0.4855 0.9167 0.8821 0.019 0.4454 -0.4597 0.5403 0.5822 0.95 0.6995 0.159 0.365 0.0605 1.0605 0.4379 0.965 0.0562 0.0562 0.2247 1.2247 1 0.1623 0.1623 0.1522 1.1522 1 0.0983 0.0983 0.0983 1.0983 1 0 0
1 6 1701 0 0 0 0 0 1.0165 0 0.9556 -0.3697 0.4056 -0.1629 0.8371 0.485 0.875 0.9253 -0.3369 0.4665 -13.872 -12.872 0.5962 0.93 0.9598 -0.3512 0.3683 1.2211 2.2211 0.4273 0.995 0.0022 0.0022 0.0088 1.0088 1 0.176 0.176 0.165 1.165 1 0.1499 0.1499 0.1499 1.1499 1 0 0
1 7 1811 0 0 0 0 0 1.0051 0 0.9647 -0.2621 0.3233 0.1165 1.1165 0.3736 0.8333 0.92 -0.3232 0.464 -0.1588 0.8412 0.5658 0.905 0.9262 -0.2788 0.327 -0.0127 0.9873 0.4023 0.86 -0.0835 0.0835 -0.3341 0.6659 1 -0.192 0.192 -0.18 0.82 1 -0.1587 0.1587 -0.1587 0.8413 1 0 0
1 8 1780 0 0 0 0 0 1.005 0 0.9493 -0.157 0.2904 -0.4408 0.5592 0.4451 0.9583 0.9403 -0.1336 0.3814 -0.1513 0.8487 0.4758 0.955 0.8872 -0.1506 0.3863 -5.2332 -4.2332 0.4369 0.79 -0.1395 0.1395 -0.558 0.442 1 -0.1623 0.1623 -0.1521 0.8479 1 -0.1166 0.1166 -0.1166 0.8834 1 0 0
1 9 1743 0 0 0 0 0 1.0049 0 0.9618 -0.3664 0.4017 0.0249 1.0249 0.4864 0.875 0.9381 -0.322 0.407 0.0026 1.0026 0.5016 0.93 0.9599 -0.4899 0.4899 -1.3141 -0.3141 0.5187 0.77 -0.0942 0.0942 -0.3769 0.6231 1 -0.1845 0.1845 -0.1729 0.8271 1 -0.1481 0.1481 -0.1481 0.8519 1 0 0
1 10 1837 0 0 0 0 0 1.0032 0 0.9693 -0.6335 0.6355 -0.8033 0.1967 0.7223 0.5417 0.9276 -0.5958 0.6237 -0.8547 0.1453 0.7426 0.78 0.8442 -0.5796 0.5796 -0.8806 0.1194 0.6475 0.63 -0.0548 0.0548 -0.2192 0.7808 1 -0.1179 0.1179 -0.1106 0.8894 1 -0.0973 0.0973 -0.0973 0.9027 1 0 0
1 11 1725 0 0 0 0 0 1.0098 0 0.9725 -0.1977 0.2535 -0.269 0.731 0.3313 0.9167 0.9385 -0.1266 0.3744 -0.3132 0.6868 0.4524 0.96 0.9739 -0.0741 0.1461 -0.2813 0.7187 0.2019 1 -0.1208 0.1208 -0.483 0.517 1 0.001 0.001 0.001 1.001 1 0.0406 0.0406 0.0406 1.0406 1 0 0
1 12 1854 13 0 0 0 0 1.0135 0 0.9704 0.03 0.2068 -0.4321 0.5679 0.2598 1 0.9455 0.047 0.3293 1.4302 2.4302 0.4119 0.985 0.879 0.0032 0.2361 3.0539 4.0539 0.3124 1 0.0935 0.0935 0.3739 1.3739 1 0.1545 0.1545 0.1449 1.1449 1 0.063 0.063 0.063 1.063 1 1 0
1 13 1717 0 0 0 0 0 1.0113 0 0.968 -0.1144 0.2314 -0.1964 0.8036 0.2875 0.9583 0.9229 -0.2165 0.4222 -0.5135 0.4865 0.5509 0.91 0.9827 -0.2574 0.2788 -0.1872 0.8128 0.3137 0.995 -0.0925 0.0925 -0.3699 0.6301 1 -0.2023 0.2023 -0.1896 0.8104 1 -0.1649 0.1649 -0.1649 0.8351 1 0 0
1 14 2054 0 0 0 0 0 1.0075 0 0.9794 0.2643 0.3148 -0.3117 0.6883 0.3573 0.9583 0.9513 0.2814 0.426 -0.1224 0.8776 0.5441 0.93 0.9835 0.436 0.4465 -0.2923 0.7077 0.4724 1 0.1383 0.1383 0.5533 1.5533 1 0.1906 0.1906 0.1787 1.1787 1 0.0505 0.0505 0.0505 1.0505 1 0 0
1 15 1813 0 0 0 0 0 1.0071 0 0.9326 -0.2111 0.3637 5.6726 6.6726 0.5635 0.8333 0.9225 0.0083 0.463 -0.0472 0.9528 0.5794 0.965 0.9638 -0.0097 0.221 0.0863 1.0863 0.279 1 0.0179 0.0179 0.0714 1.0714 1 -0.0158 0.0158 -0.0148 0.9852 1 -0.0364 0.0364 -0.0364 0.9636 1 0 0
1 16 1710 0 0 0 0 0 1.0023 0 0.9651 -0.216 0.3042 -0.4681 0.5319 0.3595 0.9583 0.9605 -0.2332 0.4049 1.6292 2.6292 0.5041 0.955 0.9948 -0.2922 0.2922 -0.0421 0.9579 0.3183 1 -0.1079 0.1079 -0.4317 0.5683 1 -0.3107 0.3107 -0.2912 0.7088 1 -0.2683 0.2683 -0.2683 0.7317 1 0 0
1 17 1973 0 0 0 0 0 1.0064 0 0.9629 -0.5791 0.5872 -5.55 -4.55 0.7062 0.7083 0.92 -0.5455 0.604 -23.0611 -22.0611 0.7177 0.795 0.8849 -0.6326 0.6666 -2.7809 -1.7809 0.7251 0.44 0.1316 0.1316 0.5265 1.5265 1 -0.0867 0.0867 -0.0812 0.9188 1 -0.1743 0.1743 -0.1743 0.8257 1 0 0
1 18 1459 0 0 0 0 0 1.0095 0 0.9769 0.1038 0.231 -0.31 0.69 0.2608 1 0.9214 0.1511 0.3664 -0.4275 0.5725 0.4711 0.945 0.8499 0.1438 0.2381 -0.211 0.789 0.3093 0.905 -0.1447 0.1447 -0.5787 0.4213 1 -0.0031 0.0031 -0.0029 0.9971 1 0.041 0.041 0.041 1.041 1 0 0
1 19 1830 0 0 0 0 0 1.0067 0 0.9529 0.0269 0.2682 -0.2675 0.7325 0.3366 0.9583 0.9306 0.044 0.3682 -0.7719 0.2281 0.4539 0.945 0.9179 0.0371 0.26 -0.3889 0.6111 0.3238 1 0.035 0.035 0.1401 1.1401 1 -0.1655 0.1655 -0.1552 0.8448 1 -0.1822 0.1822 -0.1822 0.8178 1 0 0
1 20 1842 0 0 0 0 0 1.0048 0 0.9004 -0.4114 0.5852 -0.047 0.953 0.6909 0.7917 0.9353 -0.154 0.5395 0.4103 1.4103 0.7006 0.92 0.9657 -0.1003 0.2874 -0.05 0.95 0.4085 0.945 -0.1242 0.1242 -0.4969 0.5031 1 -0.1031 0.1031 -0.0967 0.9033 1 -0.0666 0.0666 -0.0666 0.9334 1 0 0
1 21 1748 0 0 0 0 0 1.0066 0 0.9417 0.5497 0.5497 -1.2468 -0.2468 0.6117 0.625 0.9462 0.5502 0.5988 -0.0119 0.9881 0.7012 0.84 0.9621 0.531 0.5379 -0.3086 0.6914 0.6021 0.63 -0.0523 0.0523 -0.2094 0.7906 1 -0.0807 0.0807 -0.0757 0.9243 1 -0.0628 0.0628 -0.0628 0.9372 1 0 0
1 22 1696 0 0 0 0 0 1.011 0 0.9594 0.5958 0.5958 -0.6942 0.3058 0.6491 0.4583 0.9262 0.5849 0.6103 -0.1023 0.8977 0.7206 0.765 0.8602 0.5021 0.5101 -0.4179 0.5821 0.5662 0.595 -0.0577 0.0577 -0.2308 0.7692 1 -0.093 0.093 -0.0872 0.9128 1 -0.0722 0.0722 -0.0722 0.9278 1 0 0
1 23 1729 0 0 0 0 0 1.0069 0 0.9658 -0.7339 0.7339 0.1338 1.1338 0.7866 0.4583 0.9218 -0.735 0.7537 -0.8067 0.1933 0.8662 0.595 0.9052 -0.7442 0.7442 -0.5445 0.4555 0.7841 0.15 0.0064 0.0064 0.0255 1.0255 1 -0.0823 0.0823 -0.0772 0.9228 1 -0.091 0.091 -0.091 0.909 1 0 0
1 24 1740 0 0 0 0 0 1.0048 0 0.9733 0.8346 0.8564 0.1402 1.1402 0.8916 0.2083 0.9179 0.8517 0.8701 -1.7966 -0.7966 0.9845 0.595 0.9259 0.822 0.822 -0.7017 0.2983 0.8451 0.225 0.0449 0.0449 0.1794 1.1794 1 0.0353 0.0353 0.0331 1.0331 1 -0.0056 0.0056 -0.0056 0.9944 1 0 0
