cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 1 1416 8 0 0 0 0 1.0044 0 0.9749 -0.962 0.962 0.0445 1.0445 1.0504 0.2083 0.9332 -0.8241 0.874 -0.1111 0.8889 0.9959 0.555 0.9942 -0.8161 0.8161 -Inf -Inf 0.8374 0.26 0.1297 0.1297 0.5187 1.5187 1 -0.3572 0.3572 -0.3349 0.6651 0 -0.4015 0.4015 -0.4015 0.5985 0 1 0
1 2 965 4 0 0 71 0 1.0179 0 0.9484 0.3836 0.4899 -0.2236 0.7764 0.5874 0.7917 0.9596 0.3686 0.4586 -0.6537 0.3463 0.5586 0.92 0.9905 0.4432 0.4432 Inf Inf 0.5073 0.59 -0.052 0.052 -0.2081 0.7919 1 -0.1995 0.1995 -0.187 0.813 1 -0.1754 0.1754 -0.1754 0.8246 1 1 1
1 3 1333 93 0 0 12 20 1.034 0 0.9246 0.5231 0.5249 -0.4379 0.5621 0.5865 0.625 0.9497 0.4859 0.5759 -0.1432 0.8568 0.6985 0.795 0.9927 0.4621 0.4621 Inf Inf 0.4878 0.895 0.0931 0.0931 0.3726 1.3726 1 -0.0861 0.0861 -0.0808 0.9192 1 -0.1449 0.1449 -0.1449 0.8551 1 1 1
1 4 973 4 0 0 0 0 1.0173 0 0.9736 -0.345 0.394 -0.2895 0.7105 0.5371 0.8333 0.9511 -0.2894 0.4349 0.6238 1.6238 0.5588 0.905 0.9945 -0.3501 0.3501 -Inf -Inf 0.4042 0.885 -0.1217 0.1217 -0.4869 0.5131 1 -0.1502 0.1502 -0.1409 0.8591 1 -0.1069 0.1069 -0.1069 0.8931 1 1 0
1 5 1247 4 0 0 0 0 1.0043 0 0.9624 0.6686 0.6686 -1.8072 -0.8072 0.7233 0.4583 0.9487 0.6896 0.7601 -2.4702 -1.4702 0.8636 0.735 0.9957 0.7636 0.7636 Inf Inf 0.77 0.1 -0.0288 0.0288 -0.1153 0.8847 1 0.2274 0.2274 0.2132 1.2132 1 0.2193 0.2193 0.2193 1.2193 1 1 0
1 6 1410 0 0 0 0 0 1.0049 0 0.9675 0.2138 0.2717 2.989 3.989 0.3281 0.9583 0.9535 0.2323 0.4257 -1.5765 -0.5765 0.5275 0.96 0.991 0.1782 0.1869 Inf Inf 0.2551 1 0.0271 0.0271 0.1082 1.1082 1 0.1017 0.1017 0.0953 1.0953 1 0.0666 0.0666 0.0666 1.0666 1 0 0
1 7 1284 3 0 0 0 0 1.0058 0 0.9817 -0.186 0.2678 -0.0073 0.9927 0.3345 1 0.9422 -0.1714 0.4106 -0.2193 0.7807 0.5199 0.925 0.987 -0.0888 0.2061 -Inf -Inf 0.2513 1 -0.0341 0.0341 -0.1366 0.8634 1 -0.4282 0.4282 -0.4014 0.5986 0 -0.3988 0.3988 -0.3988 0.6012 0 1 0
1 8 1325 1 0 0 0 0 1.0051 0 0.9501 0.1747 0.2967 -0.1678 0.8322 0.3845 0.9583 0.9495 0.179 0.3956 0.1107 1.1107 0.5011 0.955 0.9628 0.1795 0.2547 Inf Inf 0.3352 0.865 -0.2108 0.2108 -0.8433 0.1567 0 -0.1163 0.1163 -0.109 0.891 1 -0.0598 0.0598 -0.0598 0.9402 1 1 0
1 9 1362 2 0 0 0 0 1.0046 0 0.9648 -0.0895 0.2509 -0.0144 0.9856 0.3567 0.9167 0.9397 -0.1171 0.3903 -0.0463 0.9537 0.5094 0.93 0.9579 -0.2583 0.3563 -Inf -Inf 0.4072 0.78 -0.1048 0.1048 -0.419 0.581 1 -0.3526 0.3526 -0.3305 0.6695 0 -0.308 0.308 -0.308 0.692 0 1 0
1 10 1576 0 0 0 0 0 1.0044 0 0.9745 -0.0332 0.2348 0.449 1.449 0.3023 1 0.9526 -0.0407 0.3743 -0.0221 0.9779 0.4884 0.955 0.9901 -0.0423 0.2119 -Inf -Inf 0.2747 1 -0.0085 0.0085 -0.034 0.966 1 0.0971 0.0971 0.091 1.091 1 0.0838 0.0838 0.0838 1.0838 1 0 0
1 11 1317 2 0 0 0 0 1.0087 0 0.9643 -0.1852 0.289 -2.3259 -1.3259 0.3585 0.875 0.9542 -0.1765 0.4031 -0.3743 0.6257 0.5021 0.945 0.9975 -0.1199 0.1738 -Inf -Inf 0.2162 1 -0.0815 0.0815 -0.3261 0.6739 1 -0.0637 0.0637 -0.0597 0.9403 1 -0.0345 0.0345 -0.0345 0.9655 1 1 0
1 12 1295 4 0 0 0 0 1.0104 0 0.9837 -0.267 0.3508 -0.1293 0.8707 0.4218 0.875 0.9523 -0.2087 0.4045 -0.1662 0.8338 0.5262 0.93 0.9829 -0.2325 0.2433 -Inf -Inf 0.3026 1 0.0203 0.0203 0.0811 1.0811 1 -0.121 0.121 -0.1135 0.8865 1 -0.1329 0.1329 -0.1329 0.8671 1 1 0
1 13 1280 0 0 0 0 0 1.0082 0 0.9322 -0.8575 0.8575 -0.4407 0.5593 0.9053 0.1667 0.9383 -0.8067 0.8539 -4.2085 -3.2085 0.9598 0.58 0.9897 -0.8323 0.8323 -Inf -Inf 0.8504 0.11 -0.1143 0.1143 -0.4571 0.5429 1 -0.2385 0.2385 -0.2236 0.7764 1 -0.1955 0.1955 -0.1955 0.8045 1 0 0
1 14 1696 0 0 0 0 0 1.0075 0 0.9692 -0.1374 0.2155 0.5795 1.5795 0.2679 0.9583 0.949 -0.0789 0.3918 0.0535 1.0535 0.5018 0.96 0.9819 0.0549 0.1783 Inf Inf 0.2465 1 0.09 0.09 0.36 1.36 1 0.0717 0.0717 0.0672 1.0672 1 -0.0036 0.0036 -0.0036 0.9964 1 0 0
1 15 1616 0 0 0 0 0 1.0037 0 0.9586 -0.0825 0.2926 -1.231 -0.231 0.3924 0.9167 0.9536 -0.1178 0.3881 0.0213 1.0213 0.4994 0.945 0.9902 -0.148 0.1604 -Inf -Inf 0.2118 1 0.0359 0.0359 0.1435 1.1435 1 -0.1088 0.1088 -0.102 0.898 1 -0.1291 0.1291 -0.1291 0.8709 1 0 0
1 16 1331 6 0 0 0 0 1.0043 0 0.9793 -0.3308 0.3331 0.3889 1.3889 0.3956 0.875 0.9432 -0.3941 0.4848 -0.8382 0.1618 0.5917 0.88 0.9982 -0.4173 0.4173 -Inf -Inf 0.4442 0.98 0.1084 0.1084 0.4334 1.4334 1 -0.1068 0.1068 -0.1001 0.8999 1 -0.1737 0.1737 -0.1737 0.8263 1 1 0
1 17 1384 15 0 0 0 0 1.0064 0 0.9427 -0.2462 0.349 -0.6104 0.3896 0.4185 0.9167 0.9497 -0.2367 0.4297 -0.5974 0.4026 0.541 0.94 0.9746 -0.3587 0.401 -Inf -Inf 0.4375 1 0.0188 0.0188 0.0751 1.0751 1 -0.0107 0.0107 -0.01 0.99 1 -0.0307 0.0307 -0.0307 0.9693 1 1 0
1 18 1362 0 0 0 0 0 1.0028 0 0.9422 -0.1786 0.3094 -1.5501 -0.5501 0.3628 0.9583 0.944 -0.0957 0.3722 0.3549 1.3549 0.4947 0.95 0.9945 -0.1249 0.1586 -Inf -Inf 0.1868 1 -0.1044 0.1044 -0.4176 0.5824 1 -0.0578 0.0578 -0.0542 0.9458 1 -0.0222 0.0222 -0.0222 0.9778 1 0 0
1 19 1414 3 0 0 0 0 1.0059 0 0.974 -0.0763 0.2199 -0.1776 0.8224 0.3005 0.9583 0.9491 -0.0716 0.3754 -0.6856 0.3144 0.4644 0.975 0.984 -0.0606 0.1936 -Inf -Inf 0.2128 1 0.0477 0.0477 0.1909 1.1909 1 -0.029 0.029 -0.0272 0.9728 1 -0.0666 0.0666 -0.0666 0.9334 1 1 0
1 20 1680 0 0 0 0 0 1.0104 0 0.9695 -0.1181 0.2322 0.9112 1.9112 0.2862 0.9583 0.9555 -0.1076 0.3689 1.3393 2.3393 0.4655 0.975 0.9932 -0.1194 0.1715 -Inf -Inf 0.201 1 0.0751 0.0751 0.3002 1.3002 1 0.179 0.179 0.1679 1.1679 1 0.1015 0.1015 0.1015 1.1015 1 0 0
1 21 1467 20 0 0 0 0 1.0101 0 0.9575 -0.0855 0.2258 -0.0554 0.9446 0.2993 0.9167 0.9542 -0.1302 0.4078 -0.2708 0.7292 0.5315 0.92 0.9892 -0.1572 0.1637 -Inf -Inf 0.222 1 -0.0034 0.0034 -0.0137 0.9863 1 -0.2542 0.2542 -0.2383 0.7617 1 -0.2464 0.2464 -0.2464 0.7536 1 1 0
1 22 1315 6 0 0 0 0 1.0061 0 0.9548 0.1886 0.2894 -0.2981 0.7019 0.3593 0.875 0.9414 0.148 0.3952 0.0754 1.0754 0.5072 0.91 0.9805 0.0651 0.2174 Inf Inf 0.2784 0.93 -0.1505 0.1505 -0.6018 0.3982 1 -0.2021 0.2021 -0.1894 0.8106 1 -0.152 0.152 -0.152 0.848 1 1 0
1 23 1399 5 0 0 0 0 1.0048 0 0.9424 -0.393 0.4172 0.2987 1.2987 0.5174 0.75 0.9496 -0.4166 0.5052 0.0222 1.0222 0.605 0.92 0.9907 -0.4112 0.4167 -Inf -Inf 0.4634 0.995 0.1098 0.1098 0.4392 1.4392 1 0.0797 0.0797 0.0747 1.0747 1 -0.0142 0.0142 -0.0142 0.9858 1 1 0
1 24 1597 0 0 0 0 0 1.0097 0 0.9664 0.0354 0.2658 0.4811 1.4811 0.3205 0.9583 0.9526 0.0879 0.4136 -0.4352 0.5648 0.5279 0.935 0.9744 0.0167 0.234 -Inf -Inf 0.2626 1 0.1009 0.1009 0.4035 1.4035 1 -0.2678 0.2678 -0.251 0.749 1 -0.3079 0.3079 -0.3079 0.6921 0 0 0
