cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
3 1 450 0 0 0 0 0 1.0078 0 0.9919 0.2956 0.3238 -0.0439 0.9561 0.3825 0.9583 0.9625 0.3024 0.4871 -0.1025 0.8975 0.6033 0.885 0.9371 0.1049 0.4319 185496584399.956 185496584400.956 0.5049 0.92 -0.0327 0.0327 -0.0653 0.9347 1 -0.1022 0.1022 -0.0766 0.9234 1 -0.0563 0.0563 -0.0563 0.9437 1 0 0
3 2 438 0 0 0 0 0 1.0073 0 0.9756 -0.7378 0.7378 -0.9675 0.0325 0.7753 0.4167 0.964 -0.718 0.7558 -0.886 0.114 0.8692 0.665 0.9536 -0.629 0.6466 11403156444360.6 11403156444361.6 0.7611 0.65 -0.1128 0.1128 -0.2256 0.7744 1 -0.239 0.239 -0.1792 0.8208 1 -0.085 0.085 -0.085 0.915 1 0 0
3 3 453 0 0 0 0 0 1.0112 0 0.9797 -0.0439 0.1946 -0.0638 0.9362 0.2612 1 0.9598 -0.0869 0.3826 -0.0456 0.9544 0.496 0.965 0.9729 0.066 0.2675 -791003780182.488 -791003780181.488 0.3411 1 -0.0564 0.0564 -0.1128 0.8872 1 -0.2978 0.2978 -0.2233 0.7767 1 -0.1817 0.1817 -0.1817 0.8183 1 0 0
3 4 670 0 0 0 0 0 1.0074 0 0.9812 0.0159 0.2237 -0.2103 0.7897 0.2808 1 0.9612 0.0137 0.4052 -0.0254 0.9746 0.5142 0.96 0.9814 -0.2639 0.2972 407843372177.073 407843372178.073 0.3789 1 0.1103 0.1103 0.2206 1.2206 1 -0.3075 0.3075 -0.2306 0.7694 1 -0.39 0.39 -0.39 0.61 0 0 0
3 5 403 0 0 0 0 0 1.0086 0 0.9623 -0.1166 0.2227 -0.9903 0.0097 0.2737 1 0.9537 -0.0491 0.4024 0.3724 1.3724 0.5308 0.945 0.9592 0.0151 0.3688 8007788374559.73 8007788374560.73 0.4213 0.965 -0.1552 0.1552 -0.3103 0.6897 1 -0.1462 0.1462 -0.1096 0.8904 1 0.0311 0.0311 0.0311 1.0311 1 0 0
3 6 428 0 0 0 0 0 1.0068 0 0.9619 0.2217 0.2631 -15.4708 -14.4708 0.3386 0.9583 0.9545 0.2836 0.5023 0.2289 1.2289 0.6257 0.89 0.9819 0.403 0.4387 -4832957638609.07 -4832957638608.07 0.502 0.97 -0.0602 0.0602 -0.1204 0.8796 1 -0.6011 0.6011 -0.4509 0.5491 0 -0.4205 0.4205 -0.4205 0.5795 0 0 0
3 7 490 0 0 0 0 0 1.007 0 0.9886 0.0225 0.1367 -0.5915 0.4085 0.1666 1 0.9564 0.0202 0.3799 -0.1145 0.8855 0.4811 0.965 0.9642 -0.0504 0.3682 2723171529919.4 2723171529920.4 0.455 0.99 0.0052 0.0052 0.0103 1.0103 1 -0.051 0.051 -0.0383 0.9617 1 -0.0663 0.0663 -0.0663 0.9337 1 0 0
3 8 569 0 0 0 0 0 1.0064 0 0.9543 0.2456 0.3037 -1.7739 -0.7739 0.4113 0.9583 0.9613 0.1861 0.4151 -5.0503 -4.0503 0.5514 0.955 0.9938 0.3812 0.4007 -7123273756984.13 -7123273756983.13 0.4465 1 -0.0076 0.0076 -0.0151 0.9849 1 -0.0918 0.0918 -0.0689 0.9311 1 -0.0769 0.0769 -0.0769 0.9231 1 0 0
3 9 604 0 0 0 0 0 1.0058 0 0.9698 0.0152 0.3229 -0.1789 0.8211 0.4253 0.875 0.9661 0.0415 0.4624 -0.3713 0.6287 0.6287 0.925 0.9949 -0.0625 0.1494 1857114926135.93 1857114926136.93 0.1806 1 0.0546 0.0546 0.1093 1.1093 1 -0.1948 0.1948 -0.1461 0.8539 1 -0.2358 0.2358 -0.2358 0.7642 1 0 0
3 10 494 0 0 0 0 0 1.0057 0 0.9641 0.2075 0.2547 -0.0157 0.9843 0.3125 0.9583 0.9499 0.1857 0.4181 0.3179 1.3179 0.5264 0.935 0.9833 0.1548 0.3846 -1588260064957.09 -1588260064956.1 0.4602 0.985 0.0079 0.0079 0.0159 1.0159 1 -0.1739 0.1739 -0.1304 0.8696 1 -0.1587 0.1587 -0.1587 0.8413 1 0 0
