cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
59 1 567 0 0 0 0 0 1.0005 0 0.98 -0.1392 0.2692 0.3707 1.7663 0.7273 -0.0243 0.5524 0.6935 4.0592 -0.1356 0.1356 0.4115 0 0
59 2 573 0 0 0 0 0 1.0003 0 0.9813 -0.0083 0.221 0.2456 1.4644 0.7243 -0.0021 0.5146 0.6937 4.0802 -0.1111 0.1111 0.413 0 0
59 3 524 0 0 0 0 0 1.0003 0 0.977 0.0369 0.25 0.3026 1.8609 0.7078 -0.0191 0.5901 0.7521 4.0607 -0.1375 0.1375 0.4009 0 0
59 4 557 0 0 0 0 0 1.0002 0 0.9438 -0.2285 0.2872 0.3722 1.897 0.6929 -0.0484 0.5767 0.7464 4.0856 -0.1421 0.1421 0.4223 0 0
59 5 567 0 0 0 0 0 1.0006 0 0.9558 0.0322 0.1545 0.2222 1.7709 0.7428 0.0455 0.5433 0.7003 4.0321 -0.128 0.128 0.3804 0 0
59 6 589 0 0 0 0 0 1.0001 0 0.9629 0.0272 0.2501 0.3012 1.3717 0.783 -0.0436 0.484 0.6339 4.0501 -0.0436 0.0436 0.3427 0 0
59 7 588 0 0 0 0 0 1.0009 0 0.9819 0.1741 0.2432 0.2906 1.5759 0.7417 0.1322 0.5304 0.6862 4.1362 0.0067 0.0067 0.3608 0 0
59 8 584 0 0 0 0 0 1.0003 0 0.9761 0.0679 0.2838 0.3424 2.0172 0.747 0.0706 0.5296 0.6972 4.1575 0.0757 0.0757 0.345 0 0
59 9 554 0 0 0 0 0 1.0008 0 0.9821 0.1222 0.1998 0.2682 1.9549 0.7273 -0.0335 0.5767 0.7381 4.0904 -0.0609 0.0609 0.4186 0 0
59 10 541 0 0 0 0 0 1.0003 0 0.9761 0.1137 0.2086 0.259 1.3518 0.7004 0.1358 0.5777 0.7439 4.1419 -0.2876 0.2876 0.4176 0 0
59 11 555 0 0 0 0 0 1.0012 0 0.9732 0.006 0.1693 0.1899 1.0817 0.7632 0.019 0.5294 0.677 4.1036 -0.0634 0.0634 0.418 0 0
59 12 553 0 0 0 0 0 1.0001 0 0.9843 -0.0741 0.2 0.2276 2.0014 0.6849 -0.0435 0.5545 0.7254 4.1509 0.0602 0.0602 0.3813 0 0
59 13 624 0 0 0 0 0 1.0003 0 0.9639 0.0949 0.2039 0.3819 2.3391 0.7277 -0.029 0.5262 0.6835 4.1232 0.0155 0.0155 0.3528 0 0
59 14 584 0 0 0 0 0 1.0002 0 0.9569 -0.1692 0.2641 0.3684 1.6414 0.7125 -0.0895 0.5457 0.7477 4.1735 0.1001 0.1001 0.3558 0 0
59 15 605 0 0 0 0 0 1.0004 0 0.8829 -0.3328 0.3514 0.577 2.8312 0.5862 -0.1793 0.6421 0.8211 4.054 -0.1276 0.1276 0.4622 0 0
59 16 597 0 0 0 0 0 1.0003 0 0.9791 -0.082 0.1976 0.228 1.4788 0.7316 -0.0572 0.5263 0.6903 4.1088 0.0071 0.0071 0.3542 0 0
59 17 577 0 0 0 0 0 1.0002 0 0.9695 -0.1445 0.2356 0.2737 2.1246 0.668 -0.1583 0.5556 0.738 4.0723 -0.1672 0.1672 0.4068 0 0
59 18 573 0 0 0 0 0 1.0006 0 0.9443 -0.0308 0.2629 0.3584 1.355 0.7902 0.0529 0.548 0.7022 4.1229 0.0343 0.0343 0.3512 0 0
59 19 577 0 0 0 0 0 1.0004 0 0.9759 0.1155 0.2502 0.2883 1.8221 0.7625 0.057 0.5264 0.6928 4.1814 0.061 0.061 0.3098 0 0
59 20 579 0 0 0 0 0 1.0007 0 0.907 -0.1819 0.2981 0.4034 1.7121 0.7169 -0.0904 0.5641 0.7568 4.2411 0.0915 0.0915 0.3774 0 0
59 21 577 0 0 0 0 0 1.0007 0 0.9787 -0.0229 0.1446 0.1777 1.0394 0.7798 0.055 0.5098 0.6869 4.1608 0.0649 0.0649 0.341 0 0
59 22 588 0 0 0 0 0 1.0008 0 0.9873 -0.037 0.12 0.1696 1.6914 0.7511 -0.008 0.4889 0.6277 4.0326 -0.0522 0.0522 0.3908 0 0
59 23 550 0 0 0 0 0 1.0003 0 0.9758 0.0204 0.1637 0.1868 1.7428 0.7564 0.0498 0.5363 0.707 4.1142 0.004 0.004 0.3496 0 0
