cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
4 1 6750 0 0 0 0 0 1.0098 0 0.9898 -0.1388 0.2031 -1.5022 -0.5022 0.2669 1 0.9633 -0.1039 0.4235 0.1449 1.1449 0.5349 0.95 0.9869 -0.226 0.2932 -Inf -Inf 0.375 0.8767 0.0029 0.0029 0.0059 1.0059 1 -0.2864 0.2864 -0.2148 0.7852 1 -0.2271 0.2271 -0.2271 0.7729 1 0 0
4 2 6926 0 0 0 0 0 1.0114 0 0.9768 -0.7701 0.7701 -1.084 -0.084 0.8229 0.2083 0.9679 -0.7271 0.7844 -4.8584 -3.8584 0.8901 0.68 0.9959 -0.8128 0.8128 -Inf -Inf 0.8469 0.4567 0.0027 0.0027 0.0054 1.0054 1 -0.0868 0.0868 -0.0651 0.9349 1 -0.0784 0.0784 -0.0784 0.9216 1 0 0
4 3 6997 0 0 0 0 0 1.0093 0 0.9861 -0.1326 0.2464 -0.4139 0.5861 0.2978 0.9583 0.9724 -0.218 0.4472 0.1488 1.1488 0.5779 0.9467 0.9939 0.0369 0.1563 -Inf -Inf 0.1928 1 0.0962 0.0962 0.1923 1.1923 1 -0.0985 0.0985 -0.0739 0.9261 1 -0.216 0.216 -0.216 0.784 1 0 0
4 4 6822 0 0 0 0 0 1.0106 0 0.9721 -0.121 0.2058 0.1365 1.1365 0.247 0.9583 0.9692 -0.1508 0.4336 -0.2375 0.7625 0.5487 0.98 0.9936 -0.0607 0.1663 -Inf -Inf 0.2281 1 0.0016 0.0016 0.0032 1.0032 1 0.0952 0.0952 0.0714 1.0714 1 0.0562 0.0562 0.0562 1.0562 1 0 0
4 5 7012 0 0 0 0 0 1.006 0 0.9854 -0.5739 0.5784 0.1318 1.1318 0.6523 0.625 0.9693 -0.4463 0.6184 0.128 1.128 0.7416 0.8433 0.9933 -0.6245 0.6245 -Inf -Inf 0.6589 0.5867 0.0305 0.0305 0.0611 1.0611 1 -0.2448 0.2448 -0.1836 0.8164 1 -0.2273 0.2273 -0.2273 0.7727 1 0 0
4 6 5827 0 0 0 0 0 1.005 0 0.9459 -0.2901 0.3651 -0.4351 0.5649 0.4331 0.8333 0.9619 -0.2726 0.5035 0.9233 1.9233 0.6211 0.8967 0.9938 -0.5004 0.5004 -Inf -Inf 0.602 0.51 -0.0877 0.0877 -0.1755 0.8245 1 -0.5098 0.5098 -0.3824 0.6176 0 -0.3233 0.3233 -0.3233 0.6767 0 0 0
4 7 4770 0 0 0 0 0 1.0095 0 0.9889 0.1147 0.213 0.0202 1.0202 0.2614 1 0.9696 0.2089 0.436 0.0631 1.0631 0.5598 0.94 0.9904 0.3878 0.3956 Inf Inf 0.4878 0.8467 0.0064 0.0064 0.0127 1.0127 1 -0.2288 0.2288 -0.1716 0.8284 1 -0.1879 0.1879 -0.1879 0.8121 1 0 0
4 8 8833 0 0 0 0 0 1.0044 0 0.9786 -0.1487 0.2024 0.0693 1.0693 0.2505 1 0.964 -0.1548 0.4637 0.0208 1.0208 0.5824 0.95 0.9926 -0.0048 0.1782 Inf Inf 0.2082 1 0.1061 0.1061 0.2122 1.2122 1 0.5005 0.5005 0.3754 1.3754 1 0.1402 0.1402 0.1402 1.1402 1 0 0
4 9 4744 0 0 0 0 0 1.008 0 0.9388 0.6052 0.6188 -0.479 0.521 0.674 0.4583 0.9622 0.6099 0.6876 -0.11 0.89 0.825 0.7667 0.9838 0.5868 0.5868 Inf Inf 0.6624 0.5067 -0.1708 0.1708 -0.3416 0.6584 0 -0.539 0.539 -0.4043 0.5957 0 -0.2977 0.2977 -0.2977 0.7023 0 0 0
4 10 5095 0 0 0 0 0 1.0069 0 0.9695 -0.2994 0.3507 0.0568 1.0568 0.4071 0.8333 0.9609 -0.3379 0.5059 -8.716 -7.716 0.6363 0.92 0.9904 -0.4183 0.426 -Inf -Inf 0.4867 0.8 -0.067 0.067 -0.1339 0.8661 1 -0.1429 0.1429 -0.1072 0.8928 1 -0.0426 0.0426 -0.0426 0.9574 1 0 0
