cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
4 1 2775 0 0 0 0 0 1.004 0 0.9839 -0.2261 0.3663 -1.2803 -0.2803 0.4368 0.9167 0.9768 -0.2282 0.6029 -0.0436 0.9564 0.7864 0.8733 0.9878 -0.346 0.5393 -6038916721395.1 -6038916721394.1 0.6013 0.67 -0.0223 0.0223 -0.0446 0.9554 1 -0.5154 0.5154 -0.3865 0.6135 0 -0.3795 0.3795 -0.3795 0.6205 0 0 0
4 2 2956 0 0 0 0 0 1.0096 0 0.9624 -0.8782 0.8782 -1.3703 -0.3703 0.9446 0.25 0.9743 -0.8392 0.945 0.0894 1.0894 1.0862 0.66 0.998 -0.9143 0.9143 -6712941918191.72 -6712941918190.72 0.9929 0.4567 0.0237 0.0237 0.0475 1.0475 1 -0.2225 0.2225 -0.1669 0.8331 1 -0.2058 0.2058 -0.2058 0.7942 1 0 0
4 3 4010 5 0 0 0 0 1.0125 0 0.9909 -0.2032 0.2838 -0.6018 0.3982 0.3852 0.9167 0.9757 -0.3217 0.6275 -0.2088 0.7912 0.8487 0.8533 0.9887 -0.075 0.3811 -3766548848224.99 -3766548848223.99 0.4722 1 0.1387 0.1387 0.2773 1.2773 1 -0.3449 0.3449 -0.2587 0.7413 1 -0.4336 0.4336 -0.4336 0.5664 0 1 0
4 4 2730 0 0 0 0 0 1.0045 0 0.9647 -0.2179 0.2592 0.0777 1.0777 0.3253 0.9583 0.9759 -0.084 0.5159 0.0503 1.0503 0.6768 0.97 0.9937 0.0013 0.2638 -1431797576865.61 -1431797576864.61 0.3177 1 0.0033 0.0033 0.0066 1.0066 1 0.2253 0.2253 0.169 1.169 1 0.1427 0.1427 0.1427 1.1427 1 0 0
4 5 2892 0 0 0 0 0 1.0057 0 0.9752 -0.6978 0.7047 0.4774 1.4774 0.7852 0.3333 0.9782 -0.6455 0.7655 -0.3421 0.6579 0.9282 0.7833 0.995 -0.815 0.834 -13789056078756.5 -13789056078755.5 0.95 0.49 0.0124 0.0124 0.0249 1.0249 1 -0.116 0.116 -0.087 0.913 1 -0.1162 0.1162 -0.1162 0.8838 1 0 0
4 6 2569 0 0 0 0 0 1.005 0 0.9758 -0.3636 0.3857 -0.4178 0.5822 0.4534 0.8333 0.9756 -0.2937 0.6039 -0.3811 0.6189 0.7809 0.9167 0.996 -0.4995 0.5207 584682912901.921 584682912902.921 0.6503 0.62 -0.1388 0.1388 -0.2775 0.7225 1 -0.4561 0.4561 -0.3421 0.6579 0 -0.2503 0.2503 -0.2503 0.7497 1 0 0
4 7 2757 0 0 0 0 0 1.0068 0 0.9711 0.03 0.244 0.4964 1.4964 0.3173 0.9167 0.9796 0.0169 0.5125 0.3047 1.3047 0.6571 0.97 0.9945 0.2019 0.2949 -45626404551.6425 -45626404550.6425 0.366 1 0.005 0.005 0.01 1.01 1 -0.0805 0.0805 -0.0604 0.9396 1 -0.0829 0.0829 -0.0829 0.9171 1 0 0
4 8 3926 0 0 0 1 0 1.0133 0 0.9669 -0.262 0.2983 -0.5657 0.4343 0.3647 0.9583 0.975 -0.2461 0.5417 1.3771 2.3771 0.7094 0.94 0.9916 -0.1184 0.3311 -4845700825101.77 -4845700825100.77 0.4095 1 0.1383 0.1383 0.2766 1.2766 1 0.1805 0.1805 0.1354 1.1354 1 -0.1275 0.1275 -0.1275 0.8725 1 0 1
4 9 2561 0 0 0 0 0 1.0056 0 0.9206 0.5687 0.5851 -0.8285 0.1715 0.6613 0.6667 0.9742 0.5139 0.7204 -0.1266 0.8734 0.88 0.8467 0.9958 0.5177 0.5261 8740482308788.87 8740482308789.86 0.5858 0.72 -0.2052 0.2052 -0.4104 0.5896 1 -0.4263 0.4263 -0.3197 0.6803 0 -0.1843 0.1843 -0.1843 0.8157 1 0 0
4 10 4339 0 1 1000 626 602 10.6927 616 0.8965 -0.7916 0.8562 -3.498 -2.498 0.9776 0.8333 0.9496 -0.8464 1.2421 -0.0634 0.9366 1.6065 0.9267 0.2843 -80.3273 156.2312 -3118115527316607 -3118115527316606 178.4665 1 0.1065 0.1065 0.2129 1.2129 1 1180.8952 1180.8952 885.6714 886.6714 1 1.8345 1.8345 1.8345 2.8345 1 1 1
4 11 2713 0 0 0 0 0 1.0056 0 0.9669 0.5767 0.5779 1.6992 2.6992 0.6399 0.5 0.9748 0.5654 0.7158 -3.3972 -2.3972 0.8593 0.8267 0.9928 0.7964 0.7964 12780039900429.6 12780039900430.6 0.8902 0.46 -0.0633 0.0633 -0.1266 0.8734 1 -0.3543 0.3543 -0.2657 0.7343 1 -0.2191 0.2191 -0.2191 0.7809 1 0 0
4 12 2808 0 0 0 0 0 1.0077 0 0.9803 -0.091 0.2204 0.2746 1.2746 0.2741 1 0.9783 -0.0766 0.56 -0.0477 0.9523 0.7283 0.9567 0.9911 -0.1835 0.3054 2920191903286.02 2920191903287.02 0.4213 0.9233 0.0128 0.0128 0.0257 1.0257 1 -0.1454 0.1454 -0.1091 0.8909 1 -0.1401 0.1401 -0.1401 0.8599 1 0 0
4 13 2779 0 0 0 0 0 1.0028 0 0.9761 0.1195 0.2345 -6.066 -5.066 0.2754 1 0.9748 0.0467 0.5051 -0.0862 0.9138 0.6541 0.96 0.9942 0.0833 0.3547 -2453617425105.59 -2453617425104.59 0.4186 0.9267 -0.0392 0.0392 -0.0785 0.9215 1 -0.0902 0.0902 -0.0677 0.9323 1 -0.0342 0.0342 -0.0342 0.9658 1 0 0
4 14 4222 0 1 1000 625 590 13.5399 605 0.937 0.2961 0.5011 0.6643 1.6643 0.6575 0.9167 0.9262 0.4204 0.8975 -0.0416 0.9584 1.2381 0.9467 -0.3233 21.1198 22.9691 77242460581323.6 77242460581324.6 26.1667 0.6467 0.0723 0.0723 0.1447 1.1447 1 150.1825 150.1825 112.6369 113.6369 1 1.4481 1.4481 1.4481 2.4481 1 1 1
4 15 3030 0 0 0 0 0 1.0087 0 0.9861 0.1246 0.3309 0.0633 1.0633 0.4173 0.9167 0.9798 0.1064 0.533 0.1103 1.1103 0.6892 0.94 0.9916 -0.0354 0.421 11205536569707.4 11205536569708.4 0.5143 0.94 0.0566 0.0566 0.1131 1.1131 1 -0.1077 0.1077 -0.0808 0.9192 1 -0.1689 0.1689 -0.1689 0.8311 1 0 0
4 16 2594 0 0 0 0 0 1.0034 0 0.9708 0.4188 0.4194 -0.3121 0.6879 0.4863 0.8333 0.9706 0.3469 0.6362 -0.1551 0.8449 0.8099 0.8967 0.9958 0.5491 0.5697 3388839032505.7 3388839032506.7 0.6622 0.6833 -0.1333 0.1333 -0.2667 0.7333 1 -0.2199 0.2199 -0.1649 0.8351 1 -0.0465 0.0465 -0.0465 0.9535 1 0 0
4 17 2839 0 0 0 0 0 1.0076 0 0.9881 0.4586 0.4586 0.0681 1.0681 0.5024 0.875 0.9805 0.5355 0.6653 -0.0044 0.9956 0.7988 0.8967 0.9972 0.7902 0.7902 10276442545216.8 10276442545217.8 0.8201 0.54 -0.0602 0.0602 -0.1205 0.8795 1 -0.1845 0.1845 -0.1383 0.8617 1 -0.0864 0.0864 -0.0864 0.9136 1 0 0
4 18 2951 0 0 0 0 0 1.0115 0 0.9848 0.4052 0.4052 -24.101 -23.101 0.5091 0.75 0.9783 0.4806 0.6678 0.6194 1.6194 0.8381 0.89 0.9931 0.4876 0.5474 6825505178632.08 6825505178633.08 0.6568 0.9133 0.0147 0.0147 0.0294 1.0294 1 -0.0589 0.0589 -0.0442 0.9558 1 -0.0791 0.0791 -0.0791 0.9209 1 0 0
4 19 3682 0 0 0 0 0 1.0088 0 0.9553 0.2858 0.3054 -1.8622 -0.8622 0.3773 0.9167 0.9767 0.3195 0.5698 -0.3045 0.6955 0.7365 0.95 0.9926 0.3012 0.3806 -4759302523831.2 -4759302523830.2 0.4669 1 0.0942 0.0942 0.1883 1.1883 1 0.1351 0.1351 0.1013 1.1013 1 -0.0711 0.0711 -0.0711 0.9289 1 0 0
4 20 2715 1 0 0 0 0 1.0097 0 0.9725 0.2926 0.2988 -1.0735 -0.0735 0.3841 0.9167 0.9722 0.2571 0.6284 0.1088 1.1088 0.8354 0.88 0.9934 0.2469 0.3532 2458042593916.52 2458042593917.52 0.4299 0.96 -0.0281 0.0281 -0.0562 0.9438 1 -0.2617 0.2617 -0.1963 0.8037 1 -0.1809 0.1809 -0.1809 0.8191 1 1 0
4 21 2991 0 0 0 0 0 1.0079 0 0.9623 -0.3349 0.5619 1.0694 2.0694 0.6118 0.625 0.9762 -0.3142 0.6771 -0.1266 0.8734 0.849 0.8267 0.9948 -0.2129 0.5002 175692046987.393 175692046988.393 0.6278 0.79 -0.0428 0.0428 -0.0855 0.9145 1 -0.5236 0.5236 -0.3927 0.6073 0 -0.3675 0.3675 -0.3675 0.6325 0 0 0
4 22 2760 0 0 0 1 0 1.0118 0 0.9603 -0.3015 0.3651 -0.3052 0.6948 0.4314 0.875 0.9792 -0.4162 0.5753 0.0663 1.0663 0.7423 0.9533 0.9918 -0.4585 0.4934 -142127863729.807 -142127863728.807 0.5836 0.8633 -0.0014 0.0014 -0.0028 0.9972 1 0.0269 0.0269 0.0202 1.0202 1 0.0078 0.0078 0.0078 1.0078 1 0 1
