cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
23 1 2060 0 0 0 0 0 1.0007 0 0.9887 0.0647 0.1038 0.1156 0.7455 0.993 -0.141 0.1963 0.3154 6.5304 0.8347 -0.0726 0.5137 0.6564 3.1455 -0.0954 0.0954 0.319 0 0
23 2 2061 0 0 0 0 0 1.0003 0 0.6741 -0.0533 0.1085 0.139 0.6797 0.9836 -0.0289 0.155 0.1995 1.3458 0.866 -0.0322 0.4764 0.5908 2.9963 0.0592 0.0592 0.2495 0 0
23 3 2508 0 0 0 0 0 1.0008 0 0.99 -0.0448 0.0757 0.0795 0.7583 0.9974 -0.0647 0.1158 0.1417 3.0471 0.8921 -0.0185 0.4681 0.578 2.9987 0.0867 0.0867 0.2195 0 0
23 4 2060 0 0 0 0 0 1.0006 0 0.6875 0.0239 0.0902 0.1257 0.731 0.9954 0.0593 0.1191 0.1493 1.7217 0.8241 0.1078 0.5605 0.7073 2.9499 0.0268 0.0268 0.2683 0 0
23 5 2067 0 0 0 0 0 1.0004 0 0.9898 0.0422 0.0448 0.0686 0.881 0.9923 -0.0695 0.1452 0.1654 1.3308 0.8088 -0.1204 0.5203 0.6566 2.8337 -0.072 0.072 0.281 0 0
23 6 2085 0 0 0 0 0 1.0005 0 0.4258 -0.0667 0.1176 0.1558 0.6399 0.9872 0.0655 0.1461 0.1924 1.3251 0.8062 0.0176 0.5356 0.6911 3.1001 0.0811 0.0811 0.2376 0 0
23 7 2015 0 0 0 0 0 1.0004 0 0.5375 0.0084 0.1265 0.1511 0.7313 0.9954 0.0956 0.1203 0.1452 1.6096 0.8453 0.0301 0.4585 0.5677 2.7748 -0.1618 0.1618 0.2773 0 0
23 8 2054 0 0 0 0 0 1.0008 0 0.969 -0.1175 0.1175 0.1389 0.7082 0.9937 0.048 0.1819 0.2321 2.2189 0.8345 0.0348 0.458 0.5851 2.9724 -0.033 0.033 0.2827 0 0
23 9 2014 0 0 0 0 0 1.0002 0 0.5714 0.0204 0.1866 0.2368 0.8575 0.9934 -0.067 0.173 0.2058 2.5526 0.847 -0.1276 0.5276 0.6542 2.8418 -0.0359 0.0359 0.2768 0 0
23 10 2021 0 0 0 0 0 1.0003 0 0.735 -0.0089 0.1111 0.1341 0.7665 0.9856 0.0328 0.1883 0.2586 2.655 0.8115 -0.0624 0.4996 0.6354 2.7988 -0.1174 0.1174 0.2838 0 0
23 11 2002 0 0 0 0 0 1.0003 0 0.8423 -0.0529 0.1813 0.2018 0.8836 0.981 0.0617 0.33 0.4483 3.5819 0.8296 -0.0575 0.4935 0.6158 2.9868 -0.058 0.058 0.2846 0 0
23 12 2033 0 0 0 0 0 1.0008 0 0.9371 -0.0458 0.1318 0.1654 1.0938 0.9828 0.1298 0.2294 0.3002 2.3583 0.8409 0.1198 0.4661 0.5661 3.0929 -0.0482 0.0482 0.2731 0 0
23 13 2343 0 0 0 0 0 1.0004 0 0.9976 0.0188 0.0997 0.1335 1.2092 0.9919 0.1692 0.1873 0.2244 1.6896 0.8844 0.2311 0.4781 0.5988 2.657 -6e-04 6e-04 0.2439 0 0
23 14 2027 0 0 0 0 0 1.0005 0 0.9234 -0.0386 0.0667 0.1077 0.7131 0.9849 0.2355 0.2893 0.3165 1.8165 0.8737 0.2425 0.5073 0.6387 3.0186 0.0262 0.0262 0.2705 0 0
23 15 2039 0 0 0 0 0 1.0006 0 0.0677 -0.0822 0.1815 0.2341 0.7556 0.979 0.0636 0.2055 0.3035 2.5257 0.8508 0.088 0.4685 0.5873 2.8737 -0.0753 0.0753 0.3026 0 0
23 16 2028 0 0 0 0 0 1.0002 0 0.8755 0.071 0.0775 0.1006 0.7011 0.9902 0.0236 0.1185 0.1517 1.1677 0.86 0.014 0.4745 0.5911 2.7175 -0.0383 0.0383 0.2614 0 0
23 17 2145 0 0 0 0 0 1.0005 0 0.6855 -0.1299 0.1445 0.1769 0.6404 0.9916 0.0061 0.1621 0.2293 2.5976 0.8505 0.0757 0.4757 0.6065 3.0051 0.0956 0.0956 0.2447 0 0
23 18 2105 0 0 0 0 0 1.0006 0 0.8232 -0.1507 0.2246 0.2517 0.7417 0.9828 0.0326 0.4243 0.6188 3.8924 0.8527 -0.0038 0.4664 0.5901 3.093 0.0475 0.0475 0.2547 0 0
23 19 2036 0 0 0 0 0 1.0002 0 0.8922 -0.0277 0.2317 0.2567 0.8462 0.9894 -0.2117 0.2548 0.2947 1.5623 0.8713 -0.1514 0.4801 0.6015 2.83 -0.044 0.044 0.2649 0 0
23 20 2358 0 0 0 0 0 1.001 0 0.9755 -0.1644 0.1644 0.1745 0.7223 0.9956 0.3211 0.337 0.3689 2.0857 0.9078 0.3084 0.4608 0.5578 2.9391 0.0083 0.0083 0.2595 0 0
