cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
4 1 3037 0 0 0 0 0 1.0153 0 0.9897 -0.0795 0.1797 -1.287 -0.287 0.2413 1 0.9633 -0.0421 0.4191 0.1564 1.1564 0.5259 0.97 0.9796 -0.1427 0.3129 -Inf -Inf 0.3874 0.9133 -0.0043 0.0043 -0.0086 0.9914 1 -0.2746 0.2746 -0.2059 0.7941 1 -0.2103 0.2103 -0.2103 0.7897 1 0 0
4 2 3149 0 0 0 0 0 1.0044 0 0.9773 -0.7162 0.7162 -1.0018 -0.0018 0.77 0.4583 0.9678 -0.6806 0.7434 -4.5143 -3.5143 0.8507 0.7533 0.9951 -0.7344 0.7344 -Inf -Inf 0.7693 0.5467 9e-04 9e-04 0.0019 1.0019 1 -0.0202 0.0202 -0.0151 0.9849 1 -0.0285 0.0285 -0.0285 0.9715 1 0 0
4 3 3549 0 0 0 0 0 1.0079 0 0.986 -0.0235 0.2192 -0.1035 0.8965 0.2626 1 0.9724 -0.1047 0.4159 0.1317 1.1317 0.5393 0.96 0.9902 0.1835 0.2518 -Inf -Inf 0.3022 1 0.1022 0.1022 0.2043 1.2043 1 -0.0013 0.0013 -9e-04 0.9991 1 -0.1666 0.1666 -0.1666 0.8334 1 0 0
4 4 2996 0 0 0 0 0 1.0071 0 0.9724 -0.0641 0.1875 0.1267 1.1267 0.2242 1 0.969 -0.0899 0.427 -0.1952 0.8048 0.5369 0.98 0.9888 0.0182 0.2221 -Inf -Inf 0.2826 1 2e-04 2e-04 5e-04 1.0005 1 0.1168 0.1168 0.0876 1.0876 1 0.0739 0.0739 0.0739 1.0739 1 0 0
4 5 3228 0 0 0 0 0 1.012 0 0.9857 -0.5057 0.5153 0.0948 1.0948 0.5903 0.6667 0.9693 -0.3805 0.5761 0.1138 1.1138 0.6989 0.8733 0.9913 -0.5314 0.532 -Inf -Inf 0.5797 0.83 0.0348 0.0348 0.0695 1.0695 1 -0.1928 0.1928 -0.1446 0.8554 1 -0.1975 0.1975 -0.1975 0.8025 1 0 0
4 6 3045 0 0 0 0 0 1.0046 0 0.9458 -0.1903 0.3062 -0.3882 0.6118 0.3728 0.875 0.9623 -0.1705 0.4618 0.5603 1.5603 0.5799 0.9233 0.9905 -0.3783 0.418 -Inf -Inf 0.5188 0.67 -0.0871 0.0871 -0.1742 0.8258 1 -0.4964 0.4964 -0.3723 0.6277 0 -0.3124 0.3124 -0.3124 0.6876 0 0 0
4 7 2908 0 0 0 0 0 1.0042 0 0.989 0.2085 0.2582 0.172 1.172 0.3102 0.9167 0.9698 0.3045 0.4745 0.0053 1.0053 0.5976 0.9167 0.9862 0.5122 0.5122 Inf Inf 0.6132 0.7633 0.0115 0.0115 0.023 1.023 1 -0.181 0.181 -0.1357 0.8643 1 -0.16 0.16 -0.16 0.84 1 0 0
4 8 3399 0 0 0 0 0 1.0074 0 0.9792 -0.0663 0.1693 0.0349 1.0349 0.2098 1 0.9639 -0.0712 0.4512 0.0254 1.0254 0.5703 0.96 0.9847 0.1138 0.2526 Inf Inf 0.3199 1 0.1023 0.1023 0.2045 1.2045 1 0.5355 0.5355 0.4016 1.4016 1 0.1672 0.1672 0.1672 1.1672 1 0 0
4 9 1975 0 0 0 0 0 1.0112 0 0.9393 0.7249 0.7286 -0.6559 0.3441 0.7827 0.375 0.9621 0.7353 0.7831 -0.3003 0.6997 0.921 0.7067 0.9829 0.7266 0.7266 Inf Inf 0.7922 0.2933 -0.1599 0.1599 -0.3198 0.6802 0 -0.516 0.516 -0.387 0.613 0 -0.2833 0.2833 -0.2833 0.7167 0 0 0
4 10 2915 0 0 0 0 0 1.0033 0 0.9697 -0.2495 0.309 0.2199 1.2199 0.3713 0.9167 0.9608 -0.2857 0.4823 -6.9824 -5.9824 0.6112 0.9267 0.9825 -0.3469 0.4125 -Inf -Inf 0.4751 0.9167 -0.0701 0.0701 -0.1401 0.8599 1 -0.1314 0.1314 -0.0985 0.9015 1 -0.0313 0.0313 -0.0313 0.9687 1 0 0
