cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 2525 0 0 0 18 0 1.0149 0 0.9697 0.3052 0.336 -0.2676 0.7324 0.3855 0.875 0.9572 0.2571 0.4062 0.096 1.096 0.5126 0.93 0.9913 0.3495 0.379 Inf Inf 0.4049 1 0.0774 0.0774 0.3097 1.3097 1 -0.0961 0.0961 -0.09 0.91 1 -0.1404 0.1404 -0.1404 0.8596 1 0 1
2 2 2497 0 0 0 0 0 1.0088 0 0.967 -0.4405 0.4458 -0.3005 0.6995 0.4905 0.7917 0.9513 -0.4418 0.539 -0.0547 0.9453 0.6458 0.87 0.9814 -0.3738 0.3944 -Inf -Inf 0.4335 0.8933 -0.0232 0.0232 -0.093 0.907 1 -0.0936 0.0936 -0.0878 0.9122 1 -0.0839 0.0839 -0.0839 0.9161 1 0 0
2 3 1946 0 0 0 0 0 1.0098 0 0.9829 0.2188 0.2366 0.5483 1.5483 0.2921 0.9583 0.9565 0.2362 0.4115 0.183 1.183 0.5232 0.9433 0.9916 0.3867 0.3872 Inf Inf 0.4141 0.9133 -0.0902 0.0902 -0.3607 0.6393 1 0.0266 0.0266 0.0249 1.0249 1 0.0577 0.0577 0.0577 1.0577 1 0 0
2 4 2657 0 0 0 0 0 1.0067 0 0.9438 0.3578 0.4258 -0.2369 0.7631 0.4797 0.75 0.9524 0.3233 0.489 -0.0801 0.9199 0.6121 0.88 0.9802 0.4905 0.4905 Inf Inf 0.5635 0.74 0.0684 0.0684 0.2735 1.2735 1 -0.1984 0.1984 -0.186 0.814 1 -0.2267 0.2267 -0.2267 0.7733 1 0 0
2 5 2377 0 0 0 0 0 1.0107 0 0.9724 0.0918 0.1497 -0.4231 0.5769 0.211 1 0.9502 0.0667 0.3785 0.1528 1.1528 0.4774 0.9667 0.9786 0.0214 0.1759 Inf Inf 0.2483 0.9933 -0.119 0.119 -0.4761 0.5239 1 -0.2795 0.2795 -0.262 0.738 0 -0.2316 0.2316 -0.2316 0.7684 1 0 0
2 6 2121 0 0 0 0 0 1.0112 0 0.9705 -0.3332 0.3406 -0.2621 0.7379 0.4351 0.875 0.9455 -0.3343 0.4936 -2.2329 -1.2329 0.6167 0.8967 0.9946 -0.2858 0.2866 -Inf -Inf 0.3291 1 -0.0485 0.0485 -0.1939 0.8061 1 -0.0481 0.0481 -0.0451 0.9549 1 -0.0291 0.0291 -0.0291 0.9709 1 0 0
2 7 2352 0 0 0 0 0 1.009 0 0.971 -0.01 0.197 -0.13 0.87 0.2575 1 0.9498 -0.0201 0.3868 -1.3377 -0.3377 0.485 0.9567 0.9903 0.0691 0.1489 Inf Inf 0.1826 1 -0.0015 0.0015 -0.0059 0.9941 1 -0.0702 0.0702 -0.0658 0.9342 1 -0.0712 0.0712 -0.0712 0.9288 1 0 0
2 8 1950 0 0 0 0 0 1.0099 0 0.9847 0.6705 0.6705 -0.5373 0.4627 0.7035 0.25 0.9504 0.6867 0.717 -12.3768 -11.3768 0.8348 0.7367 0.9903 0.6695 0.6695 Inf Inf 0.688 0.2233 -0.0419 0.0419 -0.1676 0.8324 1 -0.0195 0.0195 -0.0182 0.9818 1 -0.0053 0.0053 -0.0053 0.9947 1 0 0
2 9 2432 0 0 0 0 0 1.0132 0 0.9702 -0.2547 0.2851 0.0433 1.0433 0.3424 0.9167 0.9455 -0.2923 0.4524 0.0395 1.0395 0.5725 0.9367 0.9671 -0.4033 0.4247 -Inf -Inf 0.4977 0.7633 -7e-04 7e-04 -0.0027 0.9973 1 -0.0465 0.0465 -0.0436 0.9564 1 -0.0499 0.0499 -0.0499 0.9501 1 0 0
2 10 2365 0 0 0 0 0 1.0133 0 0.9787 0.5343 0.5343 0.6551 1.6551 0.5686 0.7083 0.9485 0.5141 0.5875 -0.8008 0.1992 0.6918 0.81 0.9713 0.3357 0.3715 Inf Inf 0.4549 0.8633 0.0854 0.0854 0.3414 1.3414 1 0.054 0.054 0.0506 1.0506 1 -0.0125 0.0125 -0.0125 0.9875 1 0 0
2 11 2040 0 0 0 0 0 1.015 0 0.9599 0.6773 0.6773 -1.4398 -0.4398 0.7281 0.375 0.9499 0.6656 0.7073 2.1697 3.1697 0.8294 0.7367 0.9903 0.6212 0.6212 Inf Inf 0.652 0.3933 -0.0324 0.0324 -0.1297 0.8703 1 -0.0877 0.0877 -0.0822 0.9178 1 -0.0741 0.0741 -0.0741 0.9259 1 0 0
2 12 2011 0 0 0 225 0 1.0146 0 0.9602 -0.0245 0.1874 0.3075 1.3075 0.2393 1 0.9503 0.0121 0.3819 0.2216 1.2216 0.5014 0.95 0.9796 -0.1026 0.2116 -Inf -Inf 0.2525 1 -0.1808 0.1808 -0.723 0.277 0 -0.0139 0.0139 -0.0131 0.9869 1 0.0419 0.0419 0.0419 1.0419 1 0 1
2 13 3223 0 0 0 0 0 1.0031 0 0.9797 -0.2657 0.3011 -0.2716 0.7284 0.3691 0.9167 0.9547 -0.254 0.4268 -0.0625 0.9375 0.5387 0.9333 0.9839 -0.3751 0.3785 -Inf -Inf 0.4336 0.96 0.0737 0.0737 0.2948 1.2948 1 0.0554 0.0554 0.0519 1.0519 1 -0.0032 0.0032 -0.0032 0.9968 1 0 0
