cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
14 1 3262 0 0 0 0 0 1.0045 0 0.96 0.0738 0.2828 0.3897 0.9583 1.3475 0.9498 0.1088 0.3338 0.411 0.985 1.8935 0.9758 0.0435 0.2072 0.2566 0.995 1.1793 -0.1356 0.1356 -0.5423 0.4577 1 0.3574 -0.1866 0.1866 -0.175 0.825 1 0.5991 -0.1397 0.1397 -0.1397 0.8603 1 0.5649 0 0
14 2 3707 0 0 0 0 0 1.0071 0 0.969 -0.4321 0.4824 0.5526 0.75 1.3788 0.9474 -0.4308 0.5377 0.6397 0.87 1.9717 0.9956 -0.5333 0.5333 0.5414 0.955 1.4493 0.1126 0.1126 0.4503 1.4503 1 0.3528 0.0129 0.0129 0.0121 1.0121 1 0.7883 -0.0754 0.0754 -0.0754 0.9246 1 0.633 0 0
14 3 2893 0 0 0 0 0 1.004 0 0.9766 -0.0303 0.2148 0.267 1 1.2932 0.9458 -0.0243 0.3569 0.4502 0.96 1.8715 0.9844 0.068 0.1507 0.1795 1 1.3296 0.0756 0.0756 0.3024 1.3024 1 0.3822 -0.1724 0.1724 -0.1617 0.8383 1 0.6646 -0.212 0.212 -0.212 0.788 1 0.5591 0 0
14 4 2682 0 0 0 0 0 1.0029 0 0.9679 -0.0563 0.2322 0.3503 0.9583 1.3099 0.9484 -0.032 0.3536 0.4448 0.98 1.8679 0.9661 -0.0202 0.2563 0.3321 0.98 1.3273 0.0571 0.0571 0.2284 1.2284 1 0.3412 -0.0664 0.0664 -0.0622 0.9378 1 0.6843 -0.1046 0.1046 -0.1046 0.8954 1 0.5815 0 0
14 5 2934 0 0 0 0 0 1.0067 0 0.981 0.4098 0.4179 0.4914 0.9167 1.3391 0.9489 0.4092 0.5028 0.6079 0.89 1.9283 0.984 0.4875 0.4875 0.5236 0.705 1.2434 -0.0651 0.0651 -0.2603 0.7397 1 0.4018 -0.3119 0.3119 -0.2924 0.7076 1 0.5812 -0.2807 0.2807 -0.2807 0.7193 1 0.524 0 0
14 6 4481 0 0 0 0 0 1.0069 0 0.9622 -0.4704 0.5025 0.6067 0.6667 1.3423 0.9512 -0.4564 0.5481 0.6646 0.86 1.8359 0.9856 -0.3144 0.3163 0.3611 1 1.2518 0.0211 0.0211 0.0843 1.0843 1 0.3936 -0.2963 0.2963 -0.2778 0.7222 1 0.5597 -0.296 0.296 -0.296 0.704 0 0.4903 0 0
14 7 3442 0 0 0 0 0 1.0096 0 0.9691 -0.637 0.6428 0.7072 0.5 1.2798 0.9407 -0.6254 0.6813 0.7821 0.705 1.827 0.9545 -0.5173 0.5385 0.597 0.42 1.1391 -0.1416 0.1416 -0.5665 0.4335 1 0.3732 -0.3908 0.3908 -0.3664 0.6336 0 0.4782 -0.3389 0.3389 -0.3389 0.6611 0 0.4583 0 0
14 8 3609 0 0 0 0 0 1.0037 0 0.9819 0.215 0.2457 0.3201 0.9583 1.3289 0.9578 0.2234 0.3964 0.5054 0.97 2.0401 0.9783 0.0595 0.2478 0.3069 1 1.4115 -0.0131 0.0131 -0.0524 0.9476 1 0.3555 0.1204 0.1204 0.1129 1.1129 1 0.8566 0.1078 0.1078 0.1078 1.1078 1 0.747 0 0
14 9 3425 0 0 0 0 0 1.0033 0 0.9805 0.0572 0.1872 0.2311 1 1.2513 0.9461 0.096 0.3435 0.4259 0.985 1.8568 0.9598 -0.0179 0.2394 0.3159 0.96 1.2007 -0.1005 0.1005 -0.4021 0.5979 1 0.3624 -0.1061 0.1061 -0.0995 0.9005 1 0.6633 -0.07 0.07 -0.07 0.93 1 0.6315 0 0
14 10 2988 0 0 0 0 0 1.0031 0 0.9897 -0.0205 0.1635 0.1971 1 1.3494 0.9618 -0.0236 0.3082 0.4023 0.98 1.9823 0.9729 0.1559 0.2175 0.2917 1 1.3784 0.031 0.031 0.1241 1.1241 1 0.3407 -0.0435 0.0435 -0.0408 0.9592 1 0.716 -0.068 0.068 -0.068 0.932 1 0.631 0 0
14 11 3344 0 0 0 0 0 1.0059 0 0.9716 -0.0073 0.269 0.347 0.9583 1.2796 0.9452 -0.0467 0.3924 0.4983 0.945 1.8512 0.9706 -0.0834 0.2023 0.2518 1 1.2712 0.0398 0.0398 0.1591 1.1591 1 0.3654 -0.2038 0.2038 -0.191 0.809 1 0.6351 -0.2192 0.2192 -0.2192 0.7808 1 0.5539 0 0
14 12 3405 0 0 0 0 0 1.0062 0 0.979 -0.4123 0.4371 0.5716 0.75 1.3547 0.9362 -0.3294 0.5054 0.6414 0.845 1.788 0.9798 -0.1899 0.2835 0.3253 0.89 1.1285 -0.0968 0.0968 -0.387 0.613 1 0.4063 -0.4164 0.4164 -0.3903 0.6097 0 0.4775 -0.3727 0.3727 -0.3727 0.6273 0 0.4503 0 0
14 13 4308 0 0 0 0 0 1.0036 0 0.9761 -0.0385 0.188 0.2337 1 1.2603 0.9435 -0.0731 0.372 0.4559 0.96 1.8513 0.9893 -0.123 0.1745 0.1973 1 1.2085 -0.048 0.048 -0.192 0.808 1 0.3718 -0.263 0.263 -0.2466 0.7534 1 0.5542 -0.2378 0.2378 -0.2378 0.7622 1 0.5168 0 0
