cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
43 1 1714 0 0 0 0 0 1.0035 0 0.9856 -0.7317 0.7317 0.8063 0.6667 1.5399 0.9024 -0.687 0.8569 1.0586 0.8067 2.8589 0.9743 -0.7166 0.7526 0.8764 0.5133 1.8055 0.0617 0.0617 0.1233 1.1233 1 0.3894 -0.284 0.284 -0.213 0.787 1 1.0942 -0.2975 0.2975 -0.2975 0.7025 1 0.7986 0 0
43 2 2206 0 0 0 0 0 1.0063 0 0.9773 0.7467 0.7467 0.8783 0.5833 1.595 0.9091 0.4459 0.7856 0.9685 0.8567 2.8142 0.9762 0.4151 0.4427 0.5565 0.8867 1.8777 0.0941 0.0941 0.1882 1.1882 1 0.3227 -0.3017 0.3017 -0.2263 0.7737 1 1.074 -0.3444 0.3444 -0.3444 0.6556 1 0.7216 0 0
43 3 1745 0 0 0 0 0 1.0072 0 0.9586 0.5075 0.5075 0.5497 0.8333 1.5461 0.8992 0.5244 0.7499 0.9297 0.9 2.9606 0.9698 0.5567 0.5569 0.6555 0.77 1.6722 -0.1295 0.1295 -0.259 0.741 1 0.435 -0.4908 0.4908 -0.3681 0.6319 1 0.8562 -0.2875 0.2875 -0.2875 0.7125 1 0.7258 0 0
43 4 1757 0 0 0 0 0 1.0058 0 0.9797 -1.1048 1.1048 1.141 0.1667 1.6269 0.9114 -0.9723 1.0628 1.2531 0.7267 3.0732 0.9921 -0.9342 0.9342 0.9725 0.4433 1.8496 -0.0029 0.0029 -0.0059 0.9941 1 0.3563 -0.2034 0.2034 -0.1525 0.8475 1 1.1915 -0.1625 0.1625 -0.1625 0.8375 1 0.9302 0 0
43 5 2711 0 0 0 0 0 1.0009 0 0.962 0.7059 0.7059 0.7436 0.5 1.526 0.8839 0.6248 0.886 1.0794 0.7067 2.5419 0.9616 0.763 0.8065 0.869 0.5733 1.7461 0.086 0.086 0.172 1.172 1 0.415 -0.6691 0.6691 -0.5018 0.4982 0 0.8008 -0.5759 0.5759 -0.5759 0.4241 0 0.5476 0 0
43 6 2031 0 0 0 0 0 1.0035 0 0.9634 0.4468 0.4468 0.5126 0.8333 1.5223 0.9067 0.3918 0.7198 0.8909 0.9233 3.2414 0.9648 0.3993 0.4907 0.5487 0.8433 1.8032 -0.0564 0.0564 -0.1129 0.8871 1 0.3567 0.0054 0.0054 0.004 1.004 1 1.2934 0.0592 0.0592 0.0592 1.0592 1 1.0214 0 0
43 7 2643 0 0 0 0 0 1.0053 0 0.8949 0.9915 0.9915 1.0641 0.3333 1.5511 0.8973 0.8753 1.0217 1.2056 0.7567 3.2027 0.989 0.8425 0.8425 0.8708 0.8 2.066 0.0909 0.0909 0.1817 1.1817 1 0.3275 0.1008 0.1008 0.0756 1.0756 1 1.5791 -0.0863 0.0863 -0.0863 0.9137 1 1.015 0 0
43 8 1932 0 0 0 0 0 1.0064 0 0.9799 0.2039 0.271 0.36 0.9167 1.4616 0.9059 0.0894 0.6308 0.8161 0.94 2.7917 0.9757 0.0679 0.4408 0.495 1 1.7375 0.0439 0.0439 0.0877 1.0877 1 0.3482 -0.2844 0.2844 -0.2133 0.7867 1 1.0289 -0.2757 0.2757 -0.2757 0.7243 1 0.7467 0 0
43 9 1678 0 0 0 0 0 1.0022 0 0.9725 0.4512 0.4519 0.5416 0.75 1.5343 0.8933 0.3718 0.7 0.8953 0.89 2.8961 0.9669 0.5771 0.5771 0.7006 0.8367 1.7402 -0.0234 0.0234 -0.0469 0.9531 1 0.409 -0.4225 0.4225 -0.3169 0.6831 1 0.9594 -0.3119 0.3119 -0.3119 0.6881 1 0.7094 0 0
43 10 2235 0 0 0 0 0 1.0016 0 0.9795 0.2601 0.301 0.3306 1 1.5289 0.8944 0.2315 0.6181 0.8036 0.9467 3.2297 0.9869 0.248 0.3343 0.4073 1 1.904 0.0037 0.0037 0.0074 1.0074 1 0.3557 0.1508 0.1508 0.1131 1.1131 1 1.403 0.0858 0.0858 0.0858 1.0858 1 1.015 0 0
