cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
27 1 845 0 0 0 0 0 1.0023 0 0.618 -0.0059 0.2223 0.2341 2.122 0.981 -0.1893 0.6381 0.7961 9.7461 0.5034 0.0353 0.6961 0.8768 4.1961 -0.0116 0.0116 0.6411 0 0
27 2 1261 0 0 0 0 0 1.0048 0 -0.7242 0.101 0.7881 0.956 3.9216 0.9185 -0.9095 1.0452 1.7247 12.9083 0.4394 -0.0272 0.7212 0.9253 4.1101 -0.1949 0.1949 0.5189 0 0
27 3 833 0 0 0 0 0 1.0014 0 -0.4756 -0.1657 0.1657 0.1999 1.1839 0.9909 0.1648 0.2115 0.2417 1.9297 0.6256 0.065 0.6034 0.76 4.1538 -0.1619 0.1619 0.5436 0 0
27 4 888 0 0 0 0 0 1.0017 0 0.5709 -0.0449 0.1144 0.1444 1.7116 0.976 0.2493 0.3127 0.5236 6.8835 0.5431 0.0845 0.6779 0.8609 4.2804 0.1244 0.1244 0.6455 0 0
27 5 856 0 0 0 0 0 1.0007 0 0.5863 0.0726 0.0972 0.1126 1.2612 0.9946 0.015 0.101 0.1239 1.7608 0.6899 0.0223 0.6113 0.7741 4.0514 -0.0526 0.0526 0.4261 0 0
27 6 830 0 0 0 0 0 1.0007 0 -0.4143 0.069 0.2438 0.2779 1.418 0.9872 -0.0805 0.2022 0.2433 2.3403 0.6232 -0.0159 0.6171 0.7952 4.1316 0.0581 0.0581 0.5952 0 0
27 7 843 0 0 0 0 0 1.0004 0 0.7624 -0.1729 0.1729 0.2106 1.2273 0.9482 -0.1279 0.4066 0.5136 4.257 0.544 0.047 0.6572 0.8433 4.0748 -0.1728 0.1728 0.5578 0 0
27 8 866 0 0 0 0 0 1.0006 0 0.9706 0.1057 0.1057 0.1195 1.4018 0.9805 0.2435 0.2737 0.3559 2.4719 0.6474 0.1318 0.6947 0.8555 4.2249 -0.1023 0.1023 0.5615 0 0
27 9 880 0 0 0 0 0 1.0013 0 0.046 0.0455 0.3091 0.3576 2.3136 0.9384 -0.4751 0.6112 1.0531 11.0066 0.4773 0.027 0.6981 0.8742 4.2002 0.0298 0.0298 0.693 0 0
27 10 882 0 0 0 0 0 1.0009 0 -0.9564 -0.0037 0.2669 0.2903 1.4266 0.9764 -0.1764 0.2789 0.4057 4.036 0.5438 0.0865 0.6568 0.8418 4.1558 0.0101 0.0101 0.5462 0 0
27 11 891 0 0 0 0 0 1.0039 0 0.9997 0.0918 0.1259 0.1376 1.6204 0.979 -0.058 0.1747 0.2472 3.3877 0.6599 0.0365 0.6082 0.7742 4.0611 0.1679 0.1679 0.4342 0 0
27 12 846 0 0 0 0 0 1.0013 0 0.3309 0.0363 0.172 0.2139 1.5412 0.9804 -0.0362 0.1582 0.2189 2.2038 0.6833 0.0103 0.6131 0.7932 4.0779 0.2106 0.2106 0.4447 0 0
27 13 846 0 0 0 0 0 1.0006 0 0.7197 -0.2019 0.4321 0.4736 1.3014 0.9843 0.0983 0.282 0.4166 5.0033 0.6945 -0.0769 0.5628 0.7209 4.141 0.03 0.03 0.489 0 0
27 14 860 0 0 0 0 0 1.0003 0 0.9953 0.1105 0.1105 0.12 1.363 0.9974 -0.2916 0.2916 0.3152 3.5059 0.5018 -0.0934 0.7073 0.8875 4.1752 -0.2614 0.2614 0.5232 0 0
27 15 844 0 0 0 0 0 1.0022 0 -0.2517 -0.0286 0.1198 0.125 1.7553 0.9864 -0.0623 0.2592 0.3405 3.855 0.5232 -0.038 0.6662 0.8425 4.0903 -0.0522 0.0522 0.6654 0 0
27 16 893 0 0 0 0 0 1.0012 0 -0.1047 -0.0402 0.4441 0.4651 1.6579 0.9383 -0.1221 0.4724 0.5609 3.8299 0.6302 0.0053 0.605 0.7681 4.0601 -0.1749 0.1749 0.4775 0 0
27 17 830 0 0 0 0 0 1.0008 0 0.9091 -0.0925 0.0925 0.1197 1.6366 0.9923 0.2918 0.3597 0.4825 5.3468 0.5873 0.102 0.6231 0.7997 4.1708 0.0601 0.0601 0.684 0 0
27 18 825 3 0 0 0 0 1.0005 0 0.9608 -0.1774 0.21 0.2488 1.3211 0.9771 1.0353 1.104 1.2867 12.8934 0.4981 0.0087 0.6677 0.834 4.1988 -0.0328 0.0328 0.9977 1 0
