cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
3 1 1350 1 0 0 0 0 1.0057 0 0.9746 0.3887 0.4287 -0.0509 0.9491 0.4937 0.7917 0.9569 0.333 0.51 0.3682 1.3682 0.6115 0.89 0.9445 0.164 0.3065 -0.2254 0.7746 0.4193 1 0.0047 0.0047 0.0094 1.0094 1 0.0073 0.0073 0.0055 1.0055 1 -0.0258 0.0258 -0.0258 0.9742 1 1 0
3 2 1423 0 0 0 0 0 1.0086 0 0.9744 -0.664 0.664 -1.2977 -0.2977 0.7052 0.5 0.9444 -0.6575 0.7055 -1.9611 -0.9611 0.8422 0.77 0.944 -0.5585 0.6143 -0.3272 0.6728 0.6823 0.75 -0.0567 0.0567 -0.1133 0.8867 1 0.0302 0.0302 0.0226 1.0226 1 0.0753 0.0753 0.0753 1.0753 1 0 0
3 3 1478 0 0 0 0 0 1.0075 0 0.9667 0.1375 0.2909 -0.0061 0.9939 0.359 0.9583 0.9611 0.1252 0.3721 -0.1241 0.8759 0.4695 0.95 0.9575 0.3129 0.3844 -0.2442 0.7558 0.4739 0.93 0.0102 0.0102 0.0203 1.0203 1 -0.2612 0.2612 -0.1959 0.8041 1 -0.2246 0.2246 -0.2246 0.7754 1 0 0
3 4 1374 0 0 0 0 0 1.0069 0 0.9839 0.1388 0.233 -0.0421 0.9579 0.297 0.9583 0.9524 0.1422 0.4078 0.0482 1.0482 0.5193 0.945 0.9676 -0.1429 0.2469 0.03 1.03 0.332 1 -0.0813 0.0813 -0.1626 0.8374 1 -0.3797 0.3797 -0.2848 0.7152 1 -0.227 0.227 -0.227 0.773 1 0 0
3 5 1152 0 0 0 0 0 1.0054 0 0.968 0.0171 0.1975 1.3614 2.3614 0.2329 1 0.9554 0.0527 0.3981 -0.3382 0.6618 0.5141 0.955 0.9615 0.1139 0.3059 -0.1611 0.8389 0.3546 1 -0.1884 0.1884 -0.3767 0.6233 0 -0.1305 0.1305 -0.0978 0.9022 1 0.0709 0.0709 0.0709 1.0709 1 0 0
3 6 1227 0 0 0 0 0 1.0051 0 0.9471 0.4417 0.4486 -7.3991 -6.3991 0.5332 0.7083 0.9483 0.4128 0.4974 0.2638 1.2638 0.6089 0.86 0.977 0.5773 0.6316 -0.1492 0.8508 0.7059 0.665 -0.1111 0.1111 -0.2222 0.7778 1 -0.3037 0.3037 -0.2278 0.7722 1 -0.1387 0.1387 -0.1387 0.8613 1 0 0
3 7 1765 0 0 0 0 0 1.0019 0 0.9809 0.1398 0.1948 0.2125 1.2125 0.2554 1 0.9662 0.109 0.3592 -0.0752 0.9248 0.4514 0.97 0.9454 0.0685 0.3048 -0.107 0.893 0.3906 1 0.0793 0.0793 0.1585 1.1585 1 0.0306 0.0306 0.023 1.023 1 -0.1163 0.1163 -0.1163 0.8837 1 0 0
3 8 1484 0 0 0 0 0 1.006 0 0.9701 0.5089 0.5156 -7.1838 -6.1838 0.5952 0.7083 0.9544 0.4148 0.5322 -0.0494 0.9506 0.6425 0.835 0.9956 0.6968 0.6968 -0.2172 0.7828 0.7737 0.405 0.0316 0.0316 0.0632 1.0632 1 -0.3271 0.3271 -0.2453 0.7547 1 -0.2935 0.2935 -0.2935 0.7065 0 0 0
3 9 1523 0 0 0 0 0 1.0047 0 0.9784 0.1766 0.3349 -0.2401 0.7599 0.4212 0.8333 0.95 0.2051 0.5228 -0.3425 0.6575 0.677 0.895 0.9479 0.1403 0.2993 -0.0568 0.9432 0.4524 0.89 0.0298 0.0298 0.0596 1.0596 1 -0.365 0.365 -0.2737 0.7263 1 -0.3174 0.3174 -0.3174 0.6826 0 0 0
3 10 1238 0 0 0 0 0 1.0102 0 0.9476 0.3844 0.4111 -0.0329 0.9671 0.4629 0.875 0.9557 0.3774 0.4883 -0.1265 0.8735 0.623 0.92 0.9785 0.3842 0.405 -0.0931 0.9069 0.4874 0.975 -0.07 0.07 -0.14 0.86 1 -0.2052 0.2052 -0.1539 0.8461 1 -0.0965 0.0965 -0.0965 0.9035 1 0 0
