cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
44 1 4726 0 0 0 0 0 1.0048 0 0.9555 -0.3905 0.4165 0.4726 0.8333 1.3735 0.9138 -0.3804 0.6602 0.832 0.944 3.0507 0.9791 -0.2616 0.3347 0.3949 1 1.6891 0.0414 0.0414 0.0828 1.0828 1 0.2754 -0.0855 0.0855 -0.0641 0.9359 1 0.9623 -0.1279 0.1279 -0.1279 0.8721 1 0.6927 0 0
44 2 5073 0 0 0 0 0 1.0028 0 0.9748 -0.3271 0.3271 0.4034 0.9167 1.3648 0.9075 -0.2853 0.6604 0.8451 0.934 2.9775 0.9951 -0.2696 0.2724 0.3039 1 1.7257 0.1073 0.1073 0.2147 1.2147 1 0.2501 -0.0445 0.0445 -0.0333 0.9667 1 1.0232 -0.1974 0.1974 -0.1974 0.8026 1 0.6469 0 0
44 3 3823 0 0 0 0 0 1.0115 0 0.9589 -0.7031 0.7031 0.7365 0.5833 1.4095 0.9118 -0.6915 0.8369 1.0299 0.868 3.0878 0.9671 -0.5951 0.6197 0.6984 0.77 1.6206 -0.0052 0.0052 -0.0103 0.9897 1 0.3515 -0.2278 0.2278 -0.1708 0.8292 1 0.8739 -0.1773 0.1773 -0.1773 0.8227 1 0.7099 0 0
44 4 3797 0 0 0 0 0 1.0149 0 0.9692 -0.2739 0.3219 0.3592 1 1.3631 0.9111 -0.1747 0.6038 0.7632 0.976 3.2135 0.9975 -0.1837 0.1837 0.2095 1 1.5813 -0.0542 0.0542 -0.1084 0.8916 1 0.2945 0.0336 0.0336 0.0252 1.0252 1 1.0197 0.0846 0.0846 0.0846 1.0846 1 0.8249 0 0
44 5 3479 0 0 0 0 0 1.0073 0 0.9748 -0.7405 0.7405 0.7834 0.5 1.4058 0.9107 -0.6987 0.8642 1.0496 0.81 2.9553 0.9768 -0.6518 0.6518 0.719 0.682 1.5752 -0.0076 0.0076 -0.0151 0.9849 1 0.3164 -0.307 0.307 -0.2303 0.7697 1 0.8443 -0.2308 0.2308 -0.2308 0.7692 1 0.6699 0 0
44 6 4655 0 0 0 0 0 1.0027 0 0.9911 0.9703 0.9703 0.9777 0 1.3537 0.9104 0.9028 1.0375 1.2049 0.756 3.1622 0.9826 0.8899 0.8899 0.9281 0.456 1.6475 0.0427 0.0427 0.0855 1.0855 1 0.2542 0.0011 0.0011 8e-04 1.0008 1 1.0144 -0.0678 0.0678 -0.0678 0.9322 1 0.7428 0 0
44 7 3006 0 0 0 0 0 1.0066 0 0.9882 -0.0566 0.2278 0.2591 1 1.3917 0.9116 -0.1483 0.6017 0.8019 0.956 2.9187 0.9864 -0.0411 0.227 0.3133 1 1.5432 -0.006 0.006 -0.012 0.988 1 0.3053 -0.2472 0.2472 -0.1854 0.8146 1 0.8177 -0.1879 0.1879 -0.1879 0.8121 1 0.6295 0 0
44 8 4029 0 0 0 0 0 1.0025 0 0.9741 0.4522 0.4532 0.5036 0.9167 1.4497 0.9079 0.3985 0.6876 0.8624 0.94 3.2817 0.988 0.438 0.4501 0.4922 0.982 1.6906 -0.0092 0.0092 -0.0184 0.9816 1 0.2989 0.0236 0.0236 0.0177 1.0177 1 1.0762 0.019 0.019 0.019 1.019 1 0.8244 0 0
44 9 4551 0 0 0 0 0 1.0026 0 0.9923 -0.045 0.1633 0.1987 1 1.3941 0.9038 0.0386 0.6127 0.7924 0.93 2.7563 0.9823 0.2005 0.2893 0.3663 0.922 1.5719 0.0633 0.0633 0.1267 1.1267 1 0.2735 -0.3537 0.3537 -0.2653 0.7347 1 0.7993 -0.3393 0.3393 -0.3393 0.6607 0 0.5586 0 0
44 10 3312 0 0 0 0 0 1.002 0 0.9698 0.5846 0.5846 0.7006 0.6667 1.398 0.8953 0.5439 0.8266 1.0416 0.846 2.8036 0.9929 0.6158 0.6261 0.7118 0.524 1.5111 -0.0165 0.0165 -0.033 0.967 1 0.3298 -0.4803 0.4803 -0.3603 0.6397 0 0.6941 -0.3541 0.3541 -0.3541 0.6459 0 0.5539 0 0
