cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 4171 0 0 0 0 0 1.0045 0 0.9699 0.1771 0.2477 -0.2093 0.7907 0.2942 1 0.957 0.1261 0.361 0.0644 1.0644 0.463 0.95 0.9928 0.2033 0.2442 Inf Inf 0.2758 1 0.074 0.074 0.2962 1.2962 1 -0.1163 0.1163 -0.109 0.891 1 -0.1557 0.1557 -0.1557 0.8443 1 0 0
2 2 4867 0 0 0 0 0 1.0123 0 0.9671 -0.5467 0.5467 -0.3635 0.6365 0.5875 0.5417 0.9515 -0.551 0.6202 -0.0384 0.9616 0.7244 0.81 0.988 -0.4972 0.5031 -Inf -Inf 0.5278 0.53 -0.0209 0.0209 -0.0834 0.9166 1 -0.0947 0.0947 -0.0888 0.9112 1 -0.0856 0.0856 -0.0856 0.9144 1 0 0
2 3 5170 0 0 0 0 0 1.0197 0 0.9828 0.136 0.1844 0.3046 1.3046 0.2368 0.9583 0.9567 0.1494 0.3806 0.2206 1.2206 0.4898 0.9633 0.9952 0.2832 0.2832 Inf Inf 0.3045 1 -0.0836 0.0836 -0.3342 0.6658 1 0.0235 0.0235 0.0221 1.0221 1 0.0531 0.0531 0.0531 1.0531 1 0 0
2 4 4451 0 0 0 0 0 1.0019 0 0.9431 0.1997 0.3161 -0.1967 0.8033 0.3787 0.9167 0.9527 0.1595 0.427 -0.1421 0.8579 0.5436 0.9333 0.986 0.3093 0.3246 Inf Inf 0.3963 0.7933 0.0798 0.0798 0.3192 1.3192 1 -0.2135 0.2135 -0.2001 0.7999 1 -0.2456 0.2456 -0.2456 0.7544 0 0 0
2 5 4716 0 0 0 0 0 1.0085 0 0.9725 -0.03 0.1574 0.031 1.031 0.1922 1 0.9508 -0.056 0.3785 0.1034 1.1034 0.4743 0.97 0.9847 -0.1172 0.2155 Inf Inf 0.2454 1 -0.1108 0.1108 -0.4432 0.5568 1 -0.2812 0.2812 -0.2636 0.7364 0 -0.2345 0.2345 -0.2345 0.7655 0 0 0
2 6 4084 0 0 0 0 0 1.0132 0 0.9702 -0.4229 0.423 -0.3175 0.6825 0.5083 0.8333 0.9456 -0.4259 0.5507 -2.4879 -1.4879 0.6712 0.8533 0.9985 -0.3893 0.3893 -Inf -Inf 0.4096 0.7933 -0.0436 0.0436 -0.1744 0.8256 1 -0.0635 0.0635 -0.0595 0.9405 1 -0.0458 0.0458 -0.0458 0.9542 1 0 0
2 7 4061 0 0 0 0 0 1.004 0 0.9708 -0.1695 0.2639 0.0137 1.0137 0.3094 0.9583 0.95 -0.182 0.4145 -0.8356 0.1644 0.5176 0.9367 0.9946 -0.1124 0.1543 Inf Inf 0.1746 1 -0.0015 0.0015 -0.006 0.994 1 -0.0908 0.0908 -0.0851 0.9149 1 -0.0909 0.0909 -0.0909 0.9091 1 0 0
2 8 3438 0 0 0 0 0 1.0115 0 0.9847 0.5025 0.5104 -0.4144 0.5856 0.5454 0.75 0.9503 0.5154 0.579 -7.9471 -6.9471 0.701 0.8533 0.9907 0.4791 0.4791 Inf Inf 0.5044 0.6567 -0.0486 0.0486 -0.1943 0.8057 1 -0.0147 0.0147 -0.0138 0.9862 1 0.0019 0.0019 0.0019 1.0019 1 0 0
2 9 4379 0 0 0 0 0 1.0067 0 0.9698 -0.3663 0.3719 0.0353 1.0353 0.4318 0.7917 0.9453 -0.4022 0.5141 0.1244 1.1244 0.6361 0.8633 0.9754 -0.5253 0.5253 -Inf -Inf 0.5826 0.5167 0.0092 0.0092 0.0367 1.0367 1 -0.0668 0.0668 -0.0626 0.9374 1 -0.0747 0.0747 -0.0747 0.9253 1 0 0
2 10 4160 0 0 0 0 0 1.0116 0 0.9788 0.4158 0.4158 0.4202 1.4202 0.4583 0.75 0.9485 0.3939 0.5062 -0.5441 0.4559 0.6075 0.8633 0.9789 0.197 0.2652 -Inf -Inf 0.3322 0.9033 0.0779 0.0779 0.3117 1.3117 1 0.0509 0.0509 0.0477 1.0477 1 -0.0099 0.0099 -0.0099 0.9901 1 0 0
