cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
25 1 304 0 0 0 0 0 1.0071 0 0.9163 0.1618 0.3249 0.4002 1 1.8909 0.7662 0.1834 0.5779 0.7686 0.98 2.9529 0.951 0.0034 0.2122 0.2762 1 1.9241 0.1439 0.1439 NA NA 1 0.9876 -0.0356 0.0356 -0.0356 0.9644 1 1.6727 -0.1363 0.1363 -0.1363 0.8637 1 1.4249 0 0
25 2 354 0 0 0 0 0 1.005 0 0.8253 -1.0255 1.0255 1.1746 0.5 2.0578 0.7746 -0.7215 0.9123 1.0848 0.81 3.1745 0.8496 -0.8216 0.8216 0.9514 0.52 1.7587 0.0201 0.0201 NA NA 1 0.7903 0.1419 0.1419 0.1419 1.1419 1 1.7557 0.0916 0.0916 0.0916 1.0916 1 1.681 0 0
25 3 307 0 0 0 0 0 1.003 0 0.9407 -0.78 0.7927 0.9068 0.6667 2.0533 0.7354 -0.7345 0.8539 1.0439 0.81 2.7522 0.9123 -0.6517 0.6517 0.7285 0.63 1.6879 0.0034 0.0034 NA NA 1 0.9883 -0.3938 0.3938 -0.3938 0.6062 1 1.2236 -0.4335 0.4335 -0.4335 0.5665 1 1.1208 0 0
25 4 328 0 0 0 0 0 1.0046 0 0.9269 -0.388 0.4393 0.529 1 1.953 0.7768 -0.3447 0.7419 0.9606 0.92 2.9198 0.9082 -0.5295 0.5295 0.6079 0.84 1.8483 0.1154 0.1154 NA NA 1 0.9242 -0.2418 0.2418 -0.2418 0.7582 1 1.3114 -0.304 0.304 -0.304 0.696 1 1.2038 0 0
25 5 311 0 0 0 0 0 1.0041 0 0.9488 -1.2203 1.2203 1.3496 0.25 2.1515 0.8096 -0.8649 1.0978 1.2796 0.6 2.4222 0.9753 -0.8516 0.8516 0.8704 0.38 1.6201 -0.0172 0.0172 NA NA 1 0.9779 -0.6236 0.6236 -0.6236 0.3764 0 0.9066 -0.6461 0.6461 -0.6461 0.3539 0 0.8652 0 0
25 6 343 0 0 0 0 0 1.0043 0 0.9173 -0.9944 0.9944 1.0591 0.5 1.9115 0.8111 -0.9492 1.0217 1.2148 0.69 2.9287 0.9138 -0.8304 0.8304 0.879 0.56 1.6579 -0.297 0.297 NA NA 1 0.8365 -0.0803 0.0803 -0.0803 0.9197 1 1.4563 -0.2039 0.2039 -0.2039 0.7961 1 1.3294 0 0
25 7 490 0 0 0 0 0 1.0014 0 0.8563 1.1686 1.1793 1.4104 0.4167 2.1881 0.757 0.9109 1.0252 1.219 0.68 2.7404 0.9361 0.9121 0.9121 0.979 0.6 2.1854 0.51 0.51 NA NA 0 0.7925 -0.1221 0.1221 -0.1221 0.8779 1 1.7116 -0.4171 0.4171 -0.4171 0.5829 1 1.0794 0 0
25 8 329 0 0 0 0 0 1.0017 0 0.9428 0.3358 0.4575 0.4842 1 1.9551 0.7544 0.2846 0.6101 0.7993 0.94 2.6021 0.8651 0.226 0.3417 0.4206 1 1.6083 -0.2095 0.2095 NA NA 1 0.9858 -0.4872 0.4872 -0.4872 0.5128 1 0.9308 -0.5437 0.5437 -0.5437 0.4563 0 0.8588 0 0
25 9 325 0 0 0 0 0 1.0031 0 0.9748 -0.3332 0.4604 0.5009 1 2.0245 0.7569 -0.3108 0.6545 0.7998 0.93 2.543 0.8708 -0.3006 0.3341 0.4662 0.9 1.6374 0.0639 0.0639 NA NA 1 0.9129 -0.5103 0.5103 -0.5103 0.4897 1 1.0128 -0.5419 0.5419 -0.5419 0.4581 1 0.9398 0 0
25 10 296 0 0 0 0 0 1.0022 0 0.9425 -0.4481 0.6066 0.7992 0.75 1.9632 0.8145 -0.3043 0.606 0.8025 0.88 2.6557 0.9687 -0.4289 0.4289 0.4959 0.93 1.6043 -0.0613 0.0613 NA NA 1 0.8632 -0.3959 0.3959 -0.3959 0.6041 1 1.1223 -0.4275 0.4275 -0.4275 0.5725 1 1.0534 0 0
