cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
22 1 5078 0 0 0 0 0 1.0046 0 0.9772 -0.1003 0.2289 0.2877 0.9583 1.3292 0.9672 -0.0551 0.381 0.4946 0.95 2.0754 0.9728 -0.2076 0.3247 0.3905 1 1.6689 -0.0627 0.0627 -0.1253 0.8747 1 0.3614 -0.1042 0.1042 -0.0782 0.9218 1 0.9977 -0.0264 0.0264 -0.0264 0.9736 1 0.6721 0 0
22 2 5313 0 0 0 0 0 1.0032 0 0.9789 -0.5935 0.6157 0.7045 0.5833 1.3887 0.9582 -0.537 0.6688 0.7839 0.755 2.0637 0.9769 -0.6355 0.6362 0.7054 0.655 1.7182 -0.0128 0.0128 -0.0257 0.9743 1 0.3348 -0.1343 0.1343 -0.1007 0.8993 1 0.9874 -0.1036 0.1036 -0.1036 0.8964 1 0.6649 0 0
22 3 5831 0 0 0 0 0 1.0069 0 0.9778 -0.1796 0.3043 0.3918 0.9583 1.3521 0.9705 -0.1235 0.4072 0.5328 0.93 2.0865 0.9707 -0.2506 0.3268 0.424 0.965 1.8066 0.0042 0.0042 0.0084 1.0084 1 0.3176 0.0382 0.0382 0.0286 1.0286 1 1.0914 0.0026 0.0026 0.0026 1.0026 1 0.6933 0 0
22 4 5274 0 0 0 0 0 1.004 0 0.9636 -0.3996 0.4106 0.4643 0.7917 1.3097 0.9626 -0.5173 0.5813 0.7098 0.875 2.0959 0.9878 -0.5892 0.5913 0.6291 0.86 1.7471 0.0176 0.0176 0.0352 1.0352 1 0.3215 -0.1487 0.1487 -0.1115 0.8885 1 1.0232 -0.1523 0.1523 -0.1523 0.8477 1 0.6042 0 0
22 5 4553 0 0 0 0 0 1.0058 0 0.9613 0.5249 0.5249 0.5644 0.7083 1.2855 0.9582 0.5634 0.6139 0.7353 0.825 2.0241 0.9868 0.3769 0.4562 0.5297 0.8 1.5342 -0.1081 0.1081 -0.2162 0.7838 1 0.3417 -0.2298 0.2298 -0.1723 0.8277 1 0.8861 -0.0807 0.0807 -0.0807 0.9193 1 0.6703 0 0
22 6 3077 0 0 0 0 0 1.0088 0 0.9664 0.5185 0.5466 0.6609 0.7083 1.35 0.9579 0.4667 0.5954 0.7176 0.81 1.9245 0.9779 0.528 0.5632 0.6168 0.665 1.4629 -0.0789 0.0789 -0.1578 0.8422 1 0.366 -0.5322 0.5322 -0.3992 0.6008 0 0.6749 -0.3534 0.3534 -0.3534 0.6466 0 0.4948 0 0
22 7 5186 0 0 0 0 0 1.0049 0 0.9742 -0.1702 0.2366 0.3213 0.9583 1.3358 0.9612 -0.114 0.3985 0.504 0.98 2.1035 0.9826 -0.1858 0.2912 0.3348 1 1.7251 -0.062 0.062 -0.1239 0.8761 1 0.3482 0.0523 0.0523 0.0392 1.0392 1 1.097 0.0985 0.0985 0.0985 1.0985 1 0.7805 0 0
22 8 5583 0 0 0 0 0 1.0052 0 0.9689 0.1105 0.2731 0.3433 0.9583 1.3312 0.96 0.118 0.4593 0.5887 0.92 2.0079 0.9651 0.0344 0.3167 0.3833 1 1.6923 -0.0241 0.0241 -0.0483 0.9517 1 0.355 -0.2128 0.2128 -0.1596 0.8404 1 0.977 -0.1527 0.1527 -0.1527 0.8473 1 0.642 0 0
22 9 4552 0 0 0 0 0 1.0063 0 0.9723 -0.621 0.621 0.6617 0.5 1.2977 0.9557 -0.5999 0.6771 0.8087 0.765 2.0704 0.9901 -0.4347 0.4347 0.5009 1 1.6345 -0.0324 0.0324 -0.0649 0.9351 1 0.3864 -0.3593 0.3593 -0.2695 0.7305 1 0.8222 -0.2563 0.2563 -0.2563 0.7437 1 0.5768 0 0
22 10 4213 0 0 0 0 0 1.0022 0 0.9492 0.0222 0.3148 0.3917 0.9583 1.3168 0.9576 0.0544 0.4088 0.5446 0.92 1.9432 0.9538 0.0128 0.3962 0.4555 0.87 1.435 -0.1378 0.1378 -0.2757 0.7243 1 0.3676 -0.4118 0.4118 -0.3088 0.6912 1 0.7146 -0.2115 0.2115 -0.2115 0.7885 1 0.5678 0 0
22 11 4081 0 0 0 0 0 1.0044 0 0.9719 0.2345 0.3091 0.38 0.9583 1.3091 0.9636 0.2231 0.4357 0.5688 0.93 2.0535 0.9861 0.0078 0.2017 0.2357 1 1.4833 -0.1538 0.1538 -0.3077 0.6923 1 0.3763 -0.3306 0.3306 -0.2479 0.7521 1 0.7876 -0.1317 0.1317 -0.1317 0.8683 1 0.6334 0 0
22 12 5514 0 0 0 0 0 1.0035 0 0.9717 -0.6539 0.6539 0.7223 0.4167 1.3352 0.9593 -0.5809 0.6686 0.7839 0.775 1.9817 0.9731 -0.5191 0.5299 0.6389 0.805 1.806 0.0573 0.0573 0.1147 1.1147 1 0.3301 -0.2084 0.2084 -0.1563 0.8437 1 1.0015 -0.2454 0.2454 -0.2454 0.7546 1 0.5817 0 0
22 13 6554 0 0 0 0 0 1.0077 0 0.9601 0.0853 0.3009 0.3412 0.9583 1.3232 0.9597 0.0863 0.4196 0.5939 0.94 2.0589 0.9465 0.2801 0.3215 0.5356 0.87 1.7803 0.0106 0.0106 0.0212 1.0212 1 0.318 -0.0991 0.0991 -0.0743 0.9257 1 0.9867 -0.1062 0.1062 -0.1062 0.8938 1 0.6127 0 0
22 14 5410 0 0 0 0 0 1.0049 0 0.9842 -0.6816 0.6821 0.752 0.4167 1.3699 0.9625 -0.6036 0.6578 0.7862 0.755 1.942 0.9827 -0.6709 0.6709 0.7383 0.715 1.7695 0.0815 0.0815 0.1631 1.1631 1 0.3489 -0.3565 0.3565 -0.2674 0.7326 1 0.9429 -0.3753 0.3753 -0.3753 0.6247 0 0.5029 0 0
22 15 4962 0 0 0 0 0 1.004 0 0.9777 -0.024 0.2636 0.3498 0.9583 1.3572 0.962 -0.0288 0.4739 0.6042 0.92 1.9178 0.9973 -0.0893 0.22 0.2465 1 1.8347 0.0791 0.0791 0.1581 1.1581 1 0.3439 -0.251 0.251 -0.1883 0.8117 1 1.0106 -0.3038 0.3038 -0.3038 0.6962 1 0.5475 0 0
22 16 3808 0 0 0 0 0 1.0026 0 0.9788 -0.5918 0.5937 0.6851 0.625 1.3796 0.9594 -0.603 0.7024 0.8204 0.785 2.0921 0.993 -0.5273 0.5273 0.5842 0.895 1.7669 -0.0152 0.0152 -0.0305 0.9695 1 0.3235 0.0677 0.0677 0.0508 1.0508 1 1.1044 0.0514 0.0514 0.0514 1.0514 1 0.7151 0 0
22 17 6284 0 0 0 0 0 1.0024 0 0.9663 0.4416 0.4597 0.5036 0.8333 1.2897 0.9531 0.3776 0.5377 0.6838 0.84 1.9551 0.9791 0.4502 0.5029 0.5975 0.82 1.8855 0.0988 0.0988 0.1976 1.1976 1 0.3177 -0.1518 0.1518 -0.1138 0.8862 1 1.1434 -0.2681 0.2681 -0.2681 0.7319 1 0.5433 0 0
22 18 5251 0 0 0 0 0 1.0027 0 0.9458 0.2856 0.3383 0.4364 0.875 1.2897 0.9572 0.2666 0.4387 0.5501 0.94 2.0076 0.973 0.4565 0.501 0.6007 0.815 1.9418 0.0877 0.0877 0.1754 1.1754 1 0.2987 0.0556 0.0556 0.0417 1.0417 1 1.2072 -0.115 0.115 -0.115 0.885 1 0.6406 0 0
22 19 6259 0 0 0 0 0 1.0021 0 0.9721 -0.0259 0.312 0.3662 0.9583 1.3068 0.9633 -0.0029 0.3867 0.5652 0.945 1.9447 0.962 -0.0249 0.3279 0.4037 0.935 1.5994 -0.0297 0.0297 -0.0593 0.9407 1 0.3574 -0.3705 0.3705 -0.2779 0.7221 1 0.7985 -0.2665 0.2665 -0.2665 0.7335 1 0.5282 0 0
