cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
55 1 1481 0 0 0 0 0 1.0006 0 0.5906 -0.1923 0.2755 0.3466 0.9078 0.9658 -0.1657 0.2533 0.465 5.6904 0.6501 0.0372 0.5461 0.7439 4.0567 -0.0765 0.0765 0.396 0 0
55 2 1478 0 0 0 0 0 1.0003 0 0.0583 -0.1076 0.2429 0.2807 0.9684 0.9794 0.1406 0.2308 0.3136 2.753 0.6758 -0.017 0.5536 0.7351 4.0776 -0.0939 0.0939 0.4344 0 0
55 3 1566 0 0 0 0 0 1.0005 0 0.7155 -0.0327 0.1872 0.2332 0.9887 0.9511 0.0911 0.283 0.4767 4.2224 0.6317 0.0546 0.5717 0.7505 4.0638 -0.0911 0.0911 0.4197 0 0
55 4 1489 0 0 0 0 0 1.0006 0 0.7786 -0.0211 0.1654 0.1822 1.1035 0.9793 -0.0172 0.1517 0.2218 2.3231 0.7057 0.0107 0.5578 0.7224 4.0911 0.1467 0.1467 0.4551 0 0
55 5 1473 0 0 0 0 0 1.0002 0 0.4525 -0.108 0.1837 0.2337 0.9743 0.9909 -0.1465 0.2174 0.2859 3.9641 0.7067 0.0798 0.5375 0.7113 4.18 -0.1217 0.1217 0.4601 0 0
55 6 1564 0 0 0 0 0 1.0003 0 0.8683 -0.0029 0.1257 0.1426 0.9495 0.985 -0.1064 0.2106 0.2588 3.1199 0.7045 -0.0551 0.5546 0.7138 4.0325 0.0991 0.0991 0.4075 0 0
55 7 1644 0 0 0 0 0 1.0008 0 0.9401 0.2577 0.2906 0.3683 1.1857 0.9796 0.1334 0.2085 0.3061 2.6492 0.75 -0.053 0.5364 0.6758 4.0766 -0.0777 0.0777 0.3824 0 0
55 8 1546 0 0 0 0 0 1.001 0 0.6641 -0.0654 0.1668 0.2047 0.906 0.9674 0.0619 0.2189 0.2744 1.5929 0.7104 0.0185 0.5396 0.7083 4.1352 0.1297 0.1297 0.4873 0 0
55 9 1565 0 0 0 0 0 1.0011 0 0.7546 0.015 0.1506 0.1721 0.8903 0.9862 -0.0577 0.1521 0.2044 2.3175 0.6655 0.1062 0.5602 0.754 4.1858 0.0521 0.0521 0.422 0 0
55 10 1551 0 0 0 0 0 1.0005 0 0.5947 -0.0214 0.2039 0.2415 1.1462 0.9765 0.0784 0.2817 0.3396 2.7727 0.7541 0.0289 0.4922 0.6546 4.0926 -0.0738 0.0738 0.3866 0 0
55 11 1522 0 0 0 0 0 1.0003 0 0.8603 0.005 0.151 0.1744 1.0031 0.9458 -0.273 0.373 0.7408 10.6144 0.7233 -0.0511 0.548 0.7019 4.0453 -0.059 0.059 0.3945 0 0
55 12 1539 0 0 0 0 0 1.0005 0 0.8197 0.0032 0.0544 0.0629 0.8055 0.9917 -0.0511 0.1269 0.1518 1.5237 0.6415 -0.0528 0.6055 0.776 4.279 0.3601 0.3601 0.3984 0 0
55 13 1580 0 0 0 0 0 1.0001 0 0.2689 0.101 0.2336 0.2654 1.0158 0.9784 0.1764 0.2508 0.3533 3.8027 0.6654 -0.0362 0.5609 0.7231 4.2083 -0.0983 0.0983 0.4406 0 0
55 14 1484 0 0 0 0 0 1.0002 0 0.0987 0.0653 0.2561 0.3185 0.9894 0.9462 -0.1865 0.2827 0.4818 5.5293 0.6984 0.0052 0.562 0.7143 4.3267 -9e-04 9e-04 0.5451 0 0
55 15 1420 0 0 0 0 0 1.0005 0 0.651 -0.1402 0.1761 0.2034 0.972 0.9909 -0.0538 0.1654 0.2439 3.576 0.6585 0.0092 0.5629 0.74 4.154 -0.0548 0.0548 0.4663 0 0
55 16 1491 0 0 0 0 0 1.0019 0 0.8747 -0.0632 0.2188 0.2298 1.2806 0.9828 0.1631 0.286 0.3416 5.3261 0.6748 -0.0098 0.5436 0.708 4.1073 -0.0238 0.0238 0.4648 0 0
55 17 1541 0 0 0 0 0 1.0006 0 0.3357 -0.211 0.2793 0.3572 1.0861 0.9611 0.4368 0.4458 0.7196 6.2035 0.6245 0.0115 0.6054 0.7806 4.0826 -0.1491 0.1491 0.4325 0 0
55 18 1542 0 0 0 0 0 1.0013 0 0.7816 0.0489 0.1278 0.1818 1.1235 0.9931 0.0567 0.1239 0.1644 2.5036 0.6828 -0.0288 0.576 0.7565 4.1807 -0.2456 0.2456 0.4397 0 0
55 19 1585 0 0 0 0 0 1.0007 0 0.867 0.05 0.1726 0.2208 1.0063 0.991 0.0148 0.1106 0.1482 1.0012 0.7129 -0.0568 0.5108 0.6967 4.1319 -0.1191 0.1191 0.3465 0 0
55 20 1515 0 0 0 0 0 1.0004 0 0.6869 -0.0663 0.167 0.194 0.9182 0.9893 -0.099 0.1779 0.2436 2.7402 0.6864 0.0723 0.5462 0.7127 4.0523 0.0257 0.0257 0.4132 0 0
55 21 1503 0 0 0 0 0 1.0005 0 0.3702 -0.0208 0.1895 0.2179 0.9962 0.9647 -0.1256 0.3245 0.4837 5.2931 0.6832 -0.0235 0.5817 0.724 4.0818 0.0327 0.0327 0.4678 0 0
55 22 1533 0 0 0 0 0 1.0003 0 0.61 -0.0106 0.1284 0.1455 0.9187 0.9932 0.0041 0.1223 0.1762 2.7442 0.6197 -0.0284 0.5869 0.7626 4.0299 -0.0788 0.0788 0.4018 0 0
55 23 1536 0 0 0 0 0 1.0003 0 0.7801 -0.0336 0.1669 0.1892 1.0758 0.9823 0.2122 0.2638 0.3179 3.0055 0.685 0.0713 0.5669 0.7392 4.1359 0.0111 0.0111 0.4257 0 0
55 24 1551 0 0 0 0 0 1.0005 0 0.6805 0.0116 0.1541 0.1807 0.9249 0.9904 -0.125 0.1719 0.2226 3.652 0.7212 -0.0715 0.5358 0.6962 4.0434 0.0504 0.0504 0.4058 0 0
55 25 1527 0 0 0 0 0 1.0008 0 0.8684 -0.0521 0.1551 0.2065 1.2848 0.9894 0.067 0.1804 0.2533 2.8729 0.7284 0.0276 0.5214 0.6711 4.0664 0.0338 0.0338 0.4125 0 0
55 26 1619 0 0 0 0 0 1.0006 0 0.6416 -0.1561 0.2297 0.2683 0.9374 0.9593 -0.1491 0.4764 0.8134 9.2281 0.651 0.0027 0.5484 0.7183 4.1265 0.1584 0.1584 0.4872 0 0
55 27 1552 0 0 0 0 0 1.0015 0 0.732 0.0559 0.152 0.1777 0.9593 0.9855 -0.0039 0.1682 0.2429 3.2013 0.6966 -0.0803 0.594 0.7811 4.0528 0.085 0.085 0.3721 0 0
55 28 1466 0 0 0 0 0 1.0002 0 0.9547 -0.0699 0.1332 0.1702 1.3156 0.9838 0.0068 0.2365 0.3644 4.3496 0.6875 -0.0523 0.5692 0.7315 4.097 -0.0267 0.0267 0.4106 0 0
55 29 1531 0 0 0 0 0 1.0004 0 0.8889 -0.1182 0.1566 0.1679 0.927 0.9729 -0.1665 0.2943 0.4375 3.7837 0.6774 -0.101 0.555 0.7344 4.1132 -0.129 0.129 0.4683 0 0
55 30 1534 0 0 0 0 0 1.0003 0 0.9298 0.0856 0.1476 0.2025 1.3419 0.9645 -0.0592 0.2414 0.3493 4.5619 0.6977 -0.0042 0.5759 0.7292 4.0483 0.1251 0.1251 0.3913 0 0
55 31 1449 0 0 0 0 0 1.0005 0 0.7423 0.0516 0.1988 0.2101 1.12 0.9875 -0.1038 0.1672 0.2086 2.5469 0.6817 0.0197 0.6038 0.7922 4.1264 -0.1804 0.1804 0.4489 0 0
55 32 1557 0 0 0 0 0 1.0011 0 0.8199 0.0433 0.181 0.2019 0.8987 0.9847 -0.1715 0.2496 0.2896 2.2586 0.7179 -0.0455 0.5404 0.7091 4.1558 -0.1652 0.1652 0.4548 0 0
55 33 1524 0 0 0 0 0 1.0009 0 0.8857 -0.1492 0.1638 0.2051 0.9777 0.9668 0.055 0.3434 0.5154 7.0395 0.7058 0.0427 0.5244 0.6769 4.0847 0.1393 0.1393 0.4294 0 0
55 34 1551 0 0 0 0 0 1.0004 0 0.8176 -0.0805 0.1394 0.1663 0.8978 0.9855 -0.0075 0.2421 0.3177 3.3379 0.6864 0.0489 0.5532 0.7068 4.158 -0.0694 0.0694 0.4504 0 0
55 35 1513 0 0 0 0 0 1.0007 0 0.8501 -0.0592 0.1141 0.1226 0.9371 0.9948 0.0815 0.1398 0.1762 2.1378 0.695 0.0436 0.5554 0.7103 4.0927 -0.1108 0.1108 0.4688 0 0
55 36 1510 0 0 0 0 0 1.0008 0 0.3639 -0.0749 0.2081 0.2408 0.9205 0.9883 0.155 0.2134 0.2733 3.7322 0.7031 0.089 0.5766 0.7558 4.0654 -0.0761 0.0761 0.419 0 0
55 37 1493 0 0 0 0 0 1.0008 0 0.8452 -0.0495 0.1738 0.1863 1.1493 0.9805 -0.0456 0.2549 0.3191 3.1098 0.6292 -0.0498 0.583 0.7541 4.158 0.1187 0.1187 0.4739 0 0
55 38 1520 0 0 0 0 0 1.0002 0 0.6266 -0.0513 0.2079 0.2379 0.9179 0.9729 0.1355 0.2242 0.3255 3.2559 0.7325 0.0264 0.4909 0.6458 4.1148 -0.1149 0.1149 0.3873 0 0
55 39 1438 0 0 0 0 0 1.0007 0 0.6558 -0.1061 0.1617 0.1787 0.9803 0.9377 -0.261 0.3963 0.6932 9.4658 0.6078 -0.079 0.5891 0.7741 4.1569 0.1976 0.1976 0.5525 0 0
55 40 1552 0 0 0 0 0 1.0004 0 0.7218 -0.0543 0.222 0.2565 0.9773 0.9917 0.0429 0.1162 0.1519 2.1202 0.7279 -0.0154 0.5136 0.6789 4.114 0.1713 0.1713 0.4283 0 0
55 41 1559 0 0 0 0 0 1.0004 0 0.8247 -0.0834 0.1854 0.2185 1.1673 0.975 0.0016 0.2194 0.3387 3.9052 0.6895 0.0122 0.567 0.7357 4.1646 0.1658 0.1658 0.4923 0 0
