cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
3 1 4703 0 0 0 0 0 1.0153 0 0.963 -0.5366 0.5536 2.0697 3.0697 0.6141 0.7917 0.9293 -0.5349 0.6171 -0.362 0.638 0.7275 0.88 0.7503 -0.8297 0.8359 -0.5259 0.4741 0.9234 0.48 -0.0638 0.0638 -0.1275 0.8725 1 0.1513 0.1513 0.1134 1.1134 1 0.174 0.174 0.174 1.174 1 0 0
3 2 4411 0 0 0 0 0 1.0064 0 0.9098 -0.1683 0.5224 -0.1525 0.8475 0.5951 0.8333 0.9161 -0.3806 0.5139 0.185 1.185 0.6426 0.955 0.7979 -0.368 0.4703 -0.1571 0.8429 0.5399 0.815 -0.0665 0.0665 -0.1329 0.8671 1 -0.374 0.374 -0.2805 0.7195 1 -0.2354 0.2354 -0.2354 0.7646 1 0 0
3 3 4063 0 0 0 0 0 1.0139 0 0.9166 0.272 0.3653 -0.1115 0.8885 0.4534 0.875 0.944 0.2891 0.4469 0.9512 1.9512 0.5573 0.92 0.9681 0.4249 0.4249 1.3805 2.3805 0.4927 0.97 -0.0761 0.0761 -0.1521 0.8479 1 -0.2138 0.2138 -0.1604 0.8396 1 -0.0971 0.0971 -0.0971 0.9029 1 0 0
3 4 4778 0 0 0 0 0 1.0064 0 0.9644 -0.131 0.2306 -0.3604 0.6396 0.2724 1 0.9591 -0.134 0.4357 -0.3381 0.6619 0.5512 0.945 0.9791 -0.4209 0.4593 -0.2864 0.7136 0.5511 0.815 -0.0102 0.0102 -0.0204 0.9796 1 -0.2904 0.2904 -0.2178 0.7822 1 -0.2254 0.2254 -0.2254 0.7746 1 0 0
3 5 4283 0 0 0 0 0 1.0067 0 0.9734 0.536 0.536 4.6238 5.6238 0.5984 0.6667 0.9618 0.4366 0.5741 -0.0568 0.9432 0.683 0.88 0.9771 0.4674 0.5707 0.8003 1.8003 0.6482 0.7 -0.0958 0.0958 -0.1916 0.8084 1 -0.1337 0.1337 -0.1003 0.8997 1 -0.0118 0.0118 -0.0118 0.9882 1 0 0
3 6 3658 0 0 0 0 0 1.0091 0 0.8979 -0.6414 0.6414 -3.1568 -2.1568 0.717 0.5833 0.8845 -0.6555 0.6959 -0.1982 0.8018 0.8298 0.765 0.9136 -0.6413 0.6419 -0.3751 0.6249 0.6818 0.575 -0.1736 0.1736 -0.3472 0.6528 0 -0.2323 0.2323 -0.1742 0.8258 1 -0.0287 0.0287 -0.0287 0.9713 1 0 0
3 7 6737 7 0 0 0 0 1.0022 0 0.9548 -0.4891 0.4894 -0.2156 0.7844 0.6347 0.9167 0.9032 -0.1647 0.5366 -0.6507 0.3493 0.6831 0.925 0.9505 -0.1275 0.2125 -0.1494 0.8506 0.2826 1 0.1494 0.1494 0.2988 1.2988 1 -0.2614 0.2614 -0.1961 0.8039 1 -0.4178 0.4178 -0.4178 0.5822 0 1 0
3 8 4698 0 0 0 0 0 1.0064 0 0.9495 -0.4397 0.4955 -0.7372 0.2628 0.5557 0.6667 0.9683 -0.3953 0.5559 -1.0847 -0.0847 0.6852 0.865 0.991 -0.2719 0.2877 -0.1502 0.8498 0.348 1 0.0471 0.0471 0.0942 1.0942 1 -0.2941 0.2941 -0.2206 0.7794 1 -0.2912 0.2912 -0.2912 0.7088 1 0 0
3 9 5422 1 0 0 0 0 1.0093 0 0.9502 -0.73 0.73 0.2631 1.2631 0.8515 0.5833 0.9247 -0.6104 0.726 0.3033 1.3033 0.8312 0.725 0.94 -0.6585 0.672 3.0228 4.0228 0.7297 0.735 0.0372 0.0372 0.0744 1.0744 1 -0.1199 0.1199 -0.0899 0.9101 1 -0.1585 0.1585 -0.1585 0.8415 1 1 0
3 10 3913 0 0 0 0 0 1.0049 0 0.9657 -0.4335 0.4857 -0.4358 0.5642 0.5667 0.7083 0.9331 -0.3819 0.5272 -0.0882 0.9118 0.6425 0.855 0.9777 -0.386 0.3893 0.1296 1.1296 0.4399 1 -0.0594 0.0594 -0.1188 0.8812 1 -0.3035 0.3035 -0.2276 0.7724 1 -0.1857 0.1857 -0.1857 0.8143 1 0 0
3 11 3480 0 0 0 0 0 1.0096 0 0.9602 -0.3799 0.4624 -15.4873 -14.4873 0.5371 0.7917 0.9604 -0.3358 0.5344 -0.2643 0.7357 0.6702 0.88 0.9546 -0.2848 0.4739 0.6513 1.6513 0.5729 0.815 -0.2008 0.2008 -0.4016 0.5984 1 -0.3962 0.3962 -0.2972 0.7028 1 -0.1598 0.1598 -0.1598 0.8402 1 0 0
3 12 5432 1 0 0 0 0 1.011 0 0.982 -0.1775 0.2139 -10.8172 -9.8172 0.2482 1 0.9552 -0.1589 0.3558 1.4351 2.4351 0.4525 0.97 0.9534 -3e-04 0.1606 0.2649 1.2649 0.239 1 0.0292 0.0292 0.0585 1.0585 1 0.0654 0.0654 0.049 1.049 1 -0.0141 0.0141 -0.0141 0.9859 1 1 0
3 13 5383 0 0 0 0 0 1.0132 0 0.9819 0.1153 0.2074 -0.2222 0.7778 0.2619 1 0.9386 0.1076 0.3459 -0.2779 0.7221 0.4549 0.955 0.8427 -0.2138 0.2978 -0.6418 0.3582 0.3965 0.905 -0.0071 0.0071 -0.0142 0.9858 1 0.0017 0.0017 0.0013 1.0013 1 -0.008 0.008 -0.008 0.992 1 0 0
3 14 4525 0 0 0 0 0 1.0097 0 0.8443 0.758 0.7914 -0.4411 0.5589 1.2084 0.7917 0.8975 0.325 0.602 -0.8476 0.1524 0.7243 0.9 0.8249 0.3937 0.4362 0.1816 1.1816 0.5991 0.875 -0.0668 0.0668 -0.1336 0.8664 1 0.0527 0.0527 0.0395 1.0395 1 0.1041 0.1041 0.1041 1.1041 1 0 0
3 15 4888 0 0 0 0 0 1.0063 0 0.9504 -0.0956 0.3078 1.1369 2.1369 0.3622 0.9583 0.9574 -0.06 0.3515 -0.1285 0.8715 0.4397 0.97 0.8612 -0.0826 0.3505 -0.0474 0.9526 0.4451 0.93 0.012 0.012 0.024 1.024 1 0.0294 0.0294 0.022 1.022 1 -0.0148 0.0148 -0.0148 0.9852 1 0 0
3 16 3975 0 0 0 0 0 1.0041 0 0.9654 1.2194 1.2715 -0.7901 0.2099 1.3354 0.1667 0.9387 1.3328 1.3354 0.1127 1.1127 1.4254 0.21 0.9304 1.3176 1.325 -0.7203 0.2797 1.3691 0.07 -0.0907 0.0907 -0.1814 0.8186 1 -0.4544 0.4544 -0.3408 0.6592 0 -0.2809 0.2809 -0.2809 0.7191 1 0 0
3 17 5332 0 0 0 0 0 1.0127 0 0.9356 -0.2953 0.367 0.1194 1.1194 0.4615 0.7917 0.9181 -0.2291 0.4321 -0.0257 0.9743 0.5475 0.925 0.8951 -0.1908 0.2636 -0.0278 0.9722 0.3536 0.995 -0.0295 0.0295 -0.059 0.941 1 0.1929 0.1929 0.1447 1.1447 1 0.1641 0.1641 0.1641 1.1641 1 0 0
