cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 5855 0 0 0 0 0 1.001 0 0.9599 -0.3123 0.3492 -0.8608 0.1392 0.4074 0.75 0.9267 -0.3437 0.4589 0.1898 1.1898 0.5701 0.92 0.9668 -0.2423 0.2423 0.1664 1.1664 0.3068 0.9267 0.0936 0.0936 0.3746 1.3746 1 0.1327 0.1327 0.1244 1.1244 1 0.0493 0.0493 0.0493 1.0493 1 0 0
2 2 3420 0 0 0 0 0 1.0034 0 0.9643 0.129 0.2479 0.332 1.332 0.3342 1 0.8902 0.0469 0.4098 0.6764 1.6764 0.5172 0.9667 0.9318 0.0642 0.1404 0.0774 1.0774 0.188 1 -0.0183 0.0183 -0.0733 0.9267 1 -0.0666 0.0666 -0.0624 0.9376 1 -0.0609 0.0609 -0.0609 0.9391 1 0 0
2 3 3548 0 0 0 0 0 1.0025 0 0.9844 -0.2956 0.33 0.2936 1.2936 0.37 0.8333 0.9378 -0.3306 0.4455 1.0043 2.0043 0.5543 0.92 0.9677 -0.1971 0.2305 -2.0043 -1.0043 0.2609 1 -0.1011 0.1011 -0.4046 0.5954 1 -0.0936 0.0936 -0.0878 0.9122 1 -0.0541 0.0541 -0.0541 0.9459 1 0 0
2 4 4447 0 0 0 0 0 1.0039 0 0.9884 0.6054 0.6054 -0.4109 0.5891 0.6328 0.375 0.9316 0.5981 0.649 -1.7787 -0.7787 0.7545 0.7 0.9732 0.7617 0.7617 -3.4396 -2.4396 0.7739 0.04 0.0584 0.0584 0.2337 1.2337 1 -0.1612 0.1612 -0.1511 0.8489 1 -0.1869 0.1869 -0.1869 0.8131 1 0 0
2 5 3588 0 0 0 0 0 1.0026 0 0.9788 -0.6215 0.6215 -13.545 -12.545 0.6674 0.25 0.9306 -0.6159 0.6461 -1.6296 -0.6296 0.7395 0.7533 0.9334 -0.6953 0.6953 0.2627 1.2627 0.722 0.1933 -0.1653 0.1653 -0.6612 0.3388 0 -0.2898 0.2898 -0.2717 0.7283 0 -0.2334 0.2334 -0.2334 0.7666 0 0 0
2 6 3542 0 0 0 0 0 1.0032 0 0.9703 0.1021 0.2032 0.7632 1.7632 0.2568 1 0.9232 0.1735 0.3857 1.2022 2.2022 0.4816 0.96 0.935 0.1906 0.2231 -0.9629 0.0371 0.2624 1 -0.1522 0.1522 -0.6089 0.3911 0 0.2389 0.2389 0.224 1.224 1 0.2864 0.2864 0.2864 1.2864 1 0 0
2 7 4472 0 0 0 0 0 1.0012 0 0.9845 -0.2294 0.269 -0.2526 0.7474 0.313 0.9583 0.9444 -0.2088 0.3868 -0.5098 0.4902 0.4933 0.9533 0.9872 -0.1438 0.1538 -0.0749 0.9251 0.2052 1 0.0224 0.0224 0.0896 1.0896 1 -0.0848 0.0848 -0.0795 0.9205 1 -0.0971 0.0971 -0.0971 0.9029 1 0 0
2 8 3953 0 0 0 0 0 1.0028 0 0.9803 0.0727 0.2263 -0.0865 0.9135 0.2937 1 0.8957 0.0472 0.3597 0.098 1.098 0.4445 0.9567 0.0748 -0.0053 0.1129 -0.2963 0.7037 0.1751 0.9833 -0.0898 0.0898 -0.3591 0.6409 1 -0.1823 0.1823 -0.1709 0.8291 1 -0.1435 0.1435 -0.1435 0.8565 1 0 0
2 9 4774 0 0 0 0 0 1.0025 0 0.9774 0.0235 0.1547 -0.0709 0.9291 0.1986 1 0.9289 0.0647 0.3398 0.6977 1.6977 0.4264 0.98 0.8678 -0.0649 0.2209 0.0743 1.0743 0.2692 1 0.0108 0.0108 0.0434 1.0434 1 -0.0359 0.0359 -0.0337 0.9663 1 -0.046 0.046 -0.046 0.954 1 0 0
2 10 4134 0 0 0 0 0 1.0015 0 0.9711 -0.0935 0.2587 -0.5601 0.4399 0.3393 0.9583 0.9112 -0.0927 0.3588 -0.6276 0.3724 0.4593 0.9333 0.8203 -0.2985 0.3424 -0.5286 0.4714 0.4071 0.8 0.0712 0.0712 0.285 1.285 1 -0.1186 0.1186 -0.1111 0.8889 1 -0.1567 0.1567 -0.1567 0.8433 1 0 0
2 11 3542 0 0 0 0 0 1.0017 0 0.9839 -0.0203 0.2426 -0.037 0.963 0.2959 1 0.9169 -0.0123 0.3689 -0.5692 0.4308 0.4616 0.97 0.8907 -0.0433 0.1507 -0.0992 0.9008 0.1851 1 -0.0595 0.0595 -0.2381 0.7619 1 -0.2177 0.2177 -0.2041 0.7959 1 -0.187 0.187 -0.187 0.813 1 0 0
2 12 3858 0 0 0 0 0 1.002 0 0.9808 -0.3413 0.3477 0.1074 1.1074 0.3943 0.9167 0.9316 -0.3518 0.454 -0.4041 0.5959 0.563 0.9233 0.9343 -0.4638 0.4687 -0.9384 0.0616 0.5087 0.55 -0.1522 0.1522 -0.6087 0.3913 0 0.0199 0.0199 0.0187 1.0187 1 0.0705 0.0705 0.0705 1.0705 1 0 0
2 13 4419 0 0 0 0 0 1.0046 0 0.9767 -0.4619 0.4619 1.6486 2.6486 0.5292 0.7917 0.9512 -0.4299 0.5056 -0.4728 0.5272 0.6172 0.8767 0.9846 -0.5839 0.5839 -2.0712 -1.0712 0.6111 0.63 0.037 0.037 0.1479 1.1479 1 0.1504 0.1504 0.141 1.141 1 0.1095 0.1095 0.1095 1.1095 1 0 0
2 14 3696 1 0 0 0 0 1.0017 0 0.9905 -0.1524 0.2009 0.4273 1.4273 0.2226 1 0.9167 -0.1414 0.3708 0.2574 1.2574 0.4717 0.9267 0.9052 -0.0025 0.2192 -0.5243 0.4757 0.2664 1 0.0554 0.0554 0.2218 1.2218 1 -0.047 0.047 -0.044 0.956 1 -0.0822 0.0822 -0.0822 0.9178 1 1 0
2 15 3764 0 0 0 0 0 1.0046 0 0.9652 -0.1257 0.2793 0.0916 1.0916 0.4521 0.9583 0.927 -0.0115 0.3616 0.2453 1.2453 0.4655 0.9633 0.9069 -0.0711 0.2294 -0.0023 0.9977 0.3104 0.9933 0.0163 0.0163 0.0651 1.0651 1 0.0049 0.0049 0.0046 1.0046 1 -0.0113 0.0113 -0.0113 0.9887 1 0 0
2 16 4453 0 0 0 0 0 1.0025 0 0.971 -0.0145 0.2401 -0.4214 0.5786 0.3049 1 0.9432 -0.0083 0.3845 0.092 1.092 0.4936 0.9533 0.9783 0.0257 0.159 1.1435 2.1435 0.1982 1 0.0425 0.0425 0.17 1.17 1 -0.0119 0.0119 -0.0112 0.9888 1 -0.0425 0.0425 -0.0425 0.9575 1 0 0
2 17 5186 0 0 0 0 0 1.0037 0 0.9658 0.2165 0.27 -0.0362 0.9638 0.331 0.9167 0.9313 0.2599 0.4266 1.5934 2.5934 0.5335 0.9167 0.9598 0.232 0.2756 -0.577 0.423 0.3235 0.94 0.094 0.094 0.3762 1.3762 1 -0.0651 0.0651 -0.061 0.939 1 -0.1241 0.1241 -0.1241 0.8759 1 0 0
2 18 3539 0 0 0 0 0 1.0042 0 0.9863 -0.0919 0.2067 -0.0892 0.9108 0.2941 0.9583 0.9528 -0.1139 0.3636 0.0581 1.0581 0.4515 0.9767 0.9682 -0.0291 0.1682 0.7773 1.7773 0.2315 0.96 -0.1184 0.1184 -0.4735 0.5265 1 -0.0959 0.0959 -0.0899 0.9101 1 -0.0517 0.0517 -0.0517 0.9483 1 0 0
2 19 3506 0 0 0 0 0 1.0016 0 0.9796 0.4756 0.5068 9.6722 10.6722 0.5599 0.5833 0.9137 0.538 0.5809 -0.0706 0.9294 0.696 0.81 0.9768 0.3835 0.3835 -0.9748 0.0252 0.401 0.8133 -0.18 0.18 -0.7199 0.2801 0 -0.1338 0.1338 -0.1254 0.8746 1 -0.077 0.077 -0.077 0.923 1 0 0
2 20 3401 0 0 0 0 0 1.003 0 0.951 -0.0338 0.1864 0.8575 1.8575 0.2647 0.9583 0.9447 0.0337 0.4045 -0.3557 0.6443 0.5335 0.9833 0.9871 0.0113 0.1784 0.1006 1.1006 0.23 1 -0.1203 0.1203 -0.4812 0.5188 1 0.2795 0.2795 0.262 1.262 1 0.3151 0.3151 0.3151 1.3151 1 0 0
2 21 3899 0 0 0 0 0 1.002 0 0.9566 -0.3394 0.3978 -0.3324 0.6676 0.4535 0.7917 0.9248 -0.3582 0.4764 0.8549 1.8549 0.5797 0.89 0.8978 -0.4252 0.4812 -0.9961 0.0039 0.5155 0.66 0.0104 0.0104 0.0417 1.0417 1 -0.0237 0.0237 -0.0223 0.9777 1 -0.0345 0.0345 -0.0345 0.9655 1 0 0
2 22 4704 0 0 0 0 0 1.0012 0 0.9696 -0.018 0.2277 -0.6893 0.3107 0.2979 1 0.9176 0.1189 0.427 0.3842 1.3842 0.5652 0.93 0.9353 0.0791 0.2166 -0.0923 0.9077 0.2703 0.97 0.0971 0.0971 0.3885 1.3885 1 -0.1965 0.1965 -0.1842 0.8158 1 -0.2418 0.2418 -0.2418 0.7582 1 0 0
2 23 4738 0 0 0 0 0 1.0038 0 0.9843 -0.2846 0.313 -0.6062 0.3938 0.3443 1 0.9105 -0.2989 0.4675 0.1506 1.1506 0.6128 0.93 0.914 -0.2068 0.2831 0.7828 1.7828 0.3808 0.8467 0.0086 0.0086 0.0344 1.0344 1 0.0987 0.0987 0.0925 1.0925 1 0.0789 0.0789 0.0789 1.0789 1 0 0
2 24 3640 0 0 0 0 0 1.0038 0 0.9838 0.0835 0.1514 -0.2326 0.7674 0.2115 1 0.92 0.1104 0.3571 -1.4352 -0.4352 0.4642 0.95 0.8882 0.1595 0.2445 -0.4485 0.5515 0.3072 0.88 -0.0391 0.0391 -0.1565 0.8435 1 -0.1048 0.1048 -0.0983 0.9017 1 -0.0873 0.0873 -0.0873 0.9127 1 0 0
