cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
7 1 1989 0 0 0 0 0 1.0004 0 0.7811 0.05 0.1338 0.1421 0.8576 0.9663 0.1449 0.2711 0.3757 4.6571 0.7315 0.021 0.5198 0.6656 3.0889 -0.0477 0.0477 0.3709 0 0
7 2 1985 0 0 0 0 0 1.0004 0 0.4509 -0.0926 0.2099 0.2742 0.8325 0.9417 0.0395 0.2939 0.4172 3.4224 0.7384 -0.0444 0.5297 0.6507 3.0317 0.1323 0.1323 0.3506 0 0
7 3 2010 0 0 0 0 0 1.0003 0 0.908 -0.0836 0.0981 0.1294 0.8335 0.9933 -0.0013 0.1858 0.218 1.8814 0.8086 0.0659 0.4593 0.5903 2.8954 -0.0338 0.0338 0.3457 0 0
7 4 1983 0 0 0 0 0 1.0004 0 0.9346 0.0134 0.1077 0.1212 0.9635 0.9906 0.0814 0.1927 0.2445 3.782 0.8035 -0.0515 0.5068 0.6253 2.9925 -0.0555 0.0555 0.3507 0 0
7 5 2027 0 0 0 0 0 1.0007 0 0.9849 -0.0088 0.0347 0.0434 0.8144 0.9946 0.0835 0.1172 0.1512 1.4772 0.8283 0.0579 0.4487 0.5586 2.7128 -0.0418 0.0418 0.3224 0 0
7 6 2028 0 0 0 0 0 1.0005 0 0.1334 -0.1495 0.1865 0.2154 0.9703 0.9668 -0.0552 0.353 0.4803 4.502 0.7279 0.0144 0.5092 0.6592 3.19 0.0837 0.0837 0.4541 0 0
7 7 2044 0 0 0 0 0 1.0005 0 0.6663 -0.0277 0.1182 0.1483 0.955 0.979 -0.1306 0.232 0.3462 4.4071 0.7184 -0.0127 0.5612 0.7093 3.129 -0.1024 0.1024 0.414 0 0
7 8 1970 0 0 0 0 0 1.0006 0 0.4484 -0.0777 0.1459 0.2205 0.909 0.9692 0.0755 0.3201 0.509 5.5626 0.76 -0.0115 0.5074 0.636 3.0928 0.192 0.192 0.3819 0 0
7 9 2020 0 0 0 0 0 1.0003 0 0.8605 0.0162 0.1706 0.1815 1.0754 0.9872 -0.0995 0.1988 0.2538 2.2305 0.8361 -0.0238 0.448 0.5767 2.6556 0.0281 0.0281 0.2994 0 0
7 10 1967 0 0 0 0 0 1.0003 0 0.2227 -0.0647 0.209 0.2616 0.8132 0.9763 -0.0886 0.2149 0.3164 2.4576 0.7755 0.0345 0.5091 0.6472 2.8431 -0.0052 0.0052 0.3489 0 0
7 11 1963 0 0 0 0 0 1.0003 0 0.7363 -0.06 0.2116 0.2581 0.8697 0.9466 -0.4348 0.5146 1.1204 11.2812 0.788 -0.0187 0.4841 0.6152 2.8586 0.1227 0.1227 0.3321 0 0
7 12 1994 0 0 0 0 0 1.0002 0 0.5113 -0.149 0.1748 0.246 0.8766 0.991 0.0618 0.2514 0.3084 3.2083 0.7737 0.0975 0.5191 0.6278 2.9916 -0.0886 0.0886 0.3644 0 0
7 13 1980 0 0 0 0 0 1.0003 0 0.9747 -0.0108 0.0952 0.1032 1.1503 0.9898 -0.0181 0.1447 0.189 2.485 0.8425 0.0228 0.4425 0.5658 2.71 -0.0028 0.0028 0.2964 0 0
7 14 2008 0 0 0 0 0 1.0002 0 0.9862 -0.0473 0.0625 0.0778 0.837 0.975 -0.0427 0.22 0.2927 4.2967 0.8437 -0.1354 0.4426 0.5485 2.8087 0.137 0.137 0.3074 0 0
7 15 2011 0 0 0 0 0 1.0003 0 0.7627 -0.0732 0.1515 0.1755 0.8957 0.9902 0.179 0.3142 0.3812 3.954 0.7747 0.186 0.5231 0.6457 2.9418 0.1014 0.1014 0.3753 0 0
7 16 1990 0 0 0 0 0 1.0001 0 0.8959 0.0486 0.0738 0.0902 0.7952 0.9922 -0.191 0.2098 0.245 1.5431 0.8103 -0.0692 0.457 0.59 2.8274 -0.0989 0.0989 0.3325 0 0
7 17 2028 0 0 0 0 0 1.0003 0 0.8518 -0.0618 0.143 0.1607 0.8608 0.9815 0.0084 0.219 0.3145 2.7699 0.7389 -0.0532 0.5238 0.6612 2.9871 -0.1526 0.1526 0.3613 0 0
7 18 1986 0 0 0 0 0 1.0007 0 0.4191 -0.0271 0.2327 0.2597 0.7794 0.9836 0.0731 0.2621 0.3218 3.4414 0.7868 0.0107 0.513 0.6516 2.8603 -0.0564 0.0564 0.3461 0 0
7 19 1968 0 0 0 0 0 1.0007 0 0.8872 0.0378 0.1194 0.1472 0.8348 0.9854 0.1764 0.1953 0.2398 1.3496 0.8151 0.1343 0.4796 0.6116 2.6988 -0.0484 0.0484 0.3167 0 0
7 20 1996 0 0 0 0 0 1.0003 0 0.9916 0.1322 0.1322 0.174 1.2079 0.9906 -0.0301 0.1622 0.2011 1.4882 0.8344 0.019 0.4941 0.6236 2.6668 0.0285 0.0285 0.2926 0 0
7 21 1964 0 0 0 0 0 1.0004 0 0.7281 0.0545 0.1666 0.1894 0.9708 0.9818 0.0958 0.1741 0.2241 1.7366 0.7859 0.0518 0.4954 0.6311 2.7639 -0.0582 0.0582 0.3282 0 0
7 22 1983 0 0 0 0 0 1.0009 0 0.8856 -0.1338 0.177 0.1911 0.9388 0.9793 0.1896 0.3109 0.4721 3.5925 0.7855 -0.0217 0.486 0.6109 2.9268 0.1182 0.1182 0.341 0 0
7 23 1978 0 0 0 0 0 1.0002 0 0.5194 -0.0225 0.1777 0.2037 0.8028 0.983 0.0732 0.169 0.2455 3.548 0.7559 0.0253 0.5252 0.6497 3.0464 -0.0087 0.0087 0.3754 0 0
7 24 1998 0 0 0 0 0 1.0006 0 0.3554 -0.0664 0.2227 0.2633 0.9957 0.9859 0.1439 0.2308 0.3261 2.8513 0.794 0.0375 0.5071 0.6346 2.7827 0.0464 0.0464 0.3345 0 0
7 25 1953 0 0 0 0 0 1.0003 0 0.8709 0.0136 0.154 0.2288 1.2136 0.9726 -0.0581 0.2607 0.4738 4.4098 0.8056 0.0103 0.4681 0.5817 2.8283 -0.0245 0.0245 0.3202 0 0
7 26 2010 0 0 0 0 0 1.0012 0 0.8756 -0.0862 0.1214 0.1678 0.8782 0.9911 0.0083 0.1602 0.196 3.3606 0.7849 -0.0043 0.4699 0.5937 2.8506 -0.0678 0.0678 0.3613 0 0
