cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
5 1 225 0 0 0 0 0 1.0004 0 0.9304 0.3191 0.3971 0.6095 2.8696 0.9286 0.1626 0.3581 0.4387 2.4248 -8e-04 8e-04 0.5094 0 0
5 2 285 0 0 0 0 0 1.0014 0 0.9202 0.0885 0.3687 0.5052 2.592 0.8862 0.0141 0.3622 0.4574 2.473 -0.1724 0.1724 0.5303 0 0
5 3 320 0 0 0 0 0 1.0005 0 0.9313 -0.0455 0.3981 0.6092 2.8143 0.9188 -0.1433 0.3464 0.4216 2.0676 0.0219 0.0219 0.5071 0 0
5 4 281 0 0 0 0 0 1.0005 0 0.8953 0.2006 0.3564 0.4895 2.2648 0.9346 0.1817 0.3336 0.4059 2.4141 0.0849 0.0849 0.4928 0 0
5 5 291 0 0 0 0 0 1.0004 0 0.8869 -0.0855 0.2525 0.3948 1.9811 0.9073 -0.048 0.3356 0.4175 2.4264 0.0228 0.0228 0.4836 0 0
5 6 277 0 0 0 0 0 1.0006 0 0.903 -0.104 0.3819 0.5229 2.3194 0.9177 -0.1129 0.3486 0.4292 2.1308 -0.0929 0.0929 0.507 0 0
5 7 282 0 0 0 0 0 1.0011 0 0.9355 -0.0203 0.2883 0.3623 2.562 0.9018 -0.0871 0.3251 0.407 2.1664 0.0538 0.0538 0.4977 0 0
5 8 247 0 0 0 0 0 1.0005 0 0.9661 -0.1296 0.2555 0.3196 2.2419 0.9171 -0.1475 0.3478 0.4249 2.3372 0.068 0.068 0.4923 0 0
5 9 306 0 0 0 0 0 1.0008 0 0.9475 0.3563 0.3679 0.4816 2.3543 0.9018 0.3107 0.3999 0.521 2.391 0.0031 0.0031 0.4899 0 0
5 10 305 0 0 0 0 0 1.0004 0 0.9321 0.187 0.3059 0.3821 1.9369 0.9303 0.1746 0.3375 0.4524 2.3854 -0.2144 0.2144 0.4528 0 0
5 11 287 0 0 0 0 0 1.0008 0 0.9625 0.0792 0.2553 0.3304 2.5659 0.9018 0.139 0.3575 0.4416 2.3159 0.0118 0.0118 0.5177 0 0
5 12 336 0 0 0 0 0 1.0002 0 0.9544 0.1453 0.3124 0.4217 2.3342 0.891 0.1613 0.378 0.4678 2.3781 0.1871 0.1871 0.4904 0 0
5 13 365 0 0 0 0 0 1.0003 0 0.9306 0.1492 0.4099 0.57 3.0865 0.916 -0.0047 0.3404 0.4231 2.4482 0.2919 0.2919 0.5059 0 0
5 14 382 0 0 0 0 0 1.0005 0 0.933 0.2528 0.4358 0.6486 2.8067 0.8875 0.1296 0.3463 0.4438 1.9905 0.0036 0.0036 0.5622 0 0
5 15 345 0 0 0 0 0 1.0012 0 0.8872 0.2371 0.4093 0.5117 2.5476 0.9084 0.1583 0.3584 0.4516 2.4435 0.0501 0.0501 0.4964 0 0
