cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 3083 0 0 0 19 0 1.0094 0 0.9823 0.1636 0.2012 -0.0751 0.9249 0.247 1 0.932 0.1567 0.3912 0.7202 1.7202 0.4892 0.96 0.9851 0.2244 0.2808 -0.1674 0.8326 0.3024 1 -0.0029 0.0029 -0.0116 0.9884 1 -0.142 0.142 -0.1332 0.8668 1 -0.1368 0.1368 -0.1368 0.8632 1 0 1
2 2 4007 0 0 26 0 0 1.008 0 0.9707 -0.5134 0.5134 -0.3325 0.6675 0.5576 0.5833 0.9404 -0.5384 0.5909 -0.1414 0.8586 0.689 0.79 0.9884 -0.4825 0.4849 -0.0583 0.9417 0.4976 0.6967 -0.0595 0.0595 -0.2379 0.7621 1 0.0202 0.0202 0.0189 1.0189 1 0.0407 0.0407 0.0407 1.0407 1 0 1
2 3 3390 0 0 0 0 0 1.0093 0 0.9762 0.1044 0.1973 0.1702 1.1702 0.2511 0.9583 0.9438 0.0968 0.3591 -0.2884 0.7116 0.451 0.96 0.9941 0.2308 0.2308 0.0921 1.0921 0.2455 1 -0.084 0.084 -0.3358 0.6642 1 -0.0595 0.0595 -0.0557 0.9443 1 -0.0255 0.0255 -0.0255 0.9745 1 0 0
2 4 4645 0 0 859 0 0 1.0072 0 0.9775 0.2026 0.2281 0.2064 1.2064 0.2786 0.9583 0.9392 0.215 0.3979 0.254 1.254 0.5038 0.9467 0.9893 0.362 0.362 -0.003 0.997 0.3792 1 -0.0287 0.0287 -0.1146 0.8854 1 -0.013 0.013 -0.0122 0.9878 1 -0.004 0.004 -0.004 0.996 1 0 1
2 5 3797 0 0 0 0 0 1.0074 0 0.9849 -0.0254 0.1212 0.8823 1.8823 0.1439 1 0.9286 0.0285 0.3567 0.1321 1.1321 0.4574 0.9433 0.9874 -0.0266 0.1012 -0.1215 0.8785 0.1254 1 -0.0981 0.0981 -0.3925 0.6075 1 -0.1827 0.1827 -0.1713 0.8287 1 -0.142 0.142 -0.142 0.858 1 0 0
2 6 3282 0 0 1 0 0 1.0105 0 0.9807 -0.4448 0.4448 -0.2856 0.7144 0.4983 0.7917 0.9299 -0.4279 0.5243 -0.3939 0.6061 0.6453 0.87 0.9964 -0.3954 0.3954 0.0244 1.0244 0.4054 0.9933 -0.1005 0.1005 -0.4022 0.5978 1 0.1025 0.1025 0.0961 1.0961 1 0.137 0.137 0.137 1.137 1 0 1
2 7 3505 0 0 0 0 0 1.0053 0 0.963 -0.1672 0.2645 0.1093 1.1093 0.3302 0.9583 0.941 -0.1549 0.3625 -0.7742 0.2258 0.4663 0.9467 0.9886 -0.0838 0.1231 -0.0526 0.9474 0.1688 1 0.0501 0.0501 0.2003 1.2003 1 -0.0906 0.0906 -0.0849 0.9151 1 -0.1176 0.1176 -0.1176 0.8824 1 0 0
2 8 3110 0 0 0 0 0 1.011 0 0.9711 0.4875 0.4875 -0.4161 0.5839 0.5674 0.75 0.9418 0.4407 0.5207 -0.3034 0.6966 0.6222 0.8533 0.9902 0.4077 0.4077 -0.1308 0.8692 0.4223 0.8133 -0.0695 0.0695 -0.278 0.722 1 -0.1771 0.1771 -0.166 0.834 1 -0.1448 0.1448 -0.1448 0.8552 1 0 0
2 9 4527 0 0 1000 0 0 1.0116 0 0.9838 -0.3882 0.3882 -0.1015 0.8985 0.4213 0.7917 0.9369 -0.4533 0.5286 5.2506 6.2506 0.638 0.8667 0.98 -0.5806 0.5806 -0.1906 0.8094 0.6024 0.2867 0.0082 0.0082 0.0329 1.0329 1 -0.0173 0.0173 -0.0162 0.9838 1 -0.0265 0.0265 -0.0265 0.9735 1 0 1
2 10 3757 0 0 0 0 0 1.0054 0 0.98 0.4359 0.4359 0.9704 1.9704 0.4743 0.6667 0.9342 0.4333 0.499 0.0014 1.0014 0.6164 0.8667 0.9674 0.234 0.2502 -0.3533 0.6467 0.332 0.8833 0.0809 0.0809 0.3235 1.3235 1 0.0742 0.0742 0.0695 1.0695 1 0.0088 0.0088 0.0088 1.0088 1 0 0
