cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
1 1 141 0 0 0 0 0 1.0003 0 0.9489 -0.0178 0.3421 0.3663 2.0542 0.8661 0.0091 0.4782 0.589 2.558 0.0058 0.0058 0.5215 0 0
1 2 118 0 0 0 0 0 1.0003 0 0.9753 -0.318 0.3614 0.5266 2.7583 0.8294 -0.1903 0.4332 0.543 2.6595 -0.1876 0.1876 0.5793 0 0
1 3 121 0 0 0 0 0 1.0008 0 0.9702 -0.09 0.2612 0.2879 2.659 0.8037 -0.015 0.4667 0.5927 2.604 -0.0853 0.0853 0.5513 0 0
1 4 120 0 0 0 0 0 1.0005 0 0.9839 -0.0535 0.1548 0.1844 2.0286 0.8667 -0.0218 0.4141 0.5023 2.6017 -0.0095 0.0095 0.5477 0 0
1 5 121 0 0 0 0 0 1.0004 0 0.9506 0.1243 0.2256 0.3362 1.697 0.8882 0.0709 0.4385 0.5773 2.6269 -0.0987 0.0987 0.528 0 0
1 6 118 0 0 0 0 0 1.0006 0 0.9624 0.2404 0.3213 0.3853 2.0442 0.8796 0.1057 0.4352 0.5573 2.644 0.0661 0.0661 0.5779 0 0
1 7 127 0 0 0 0 0 1.0008 0 0.961 -0.123 0.288 0.3591 2.3206 0.8018 -0.1266 0.4492 0.5533 2.5887 0.0621 0.0621 0.5933 0 0
1 8 144 1 0 0 0 0 1.0006 0 0.9556 -0.1016 0.2781 0.3325 1.9577 0.8571 -0.0779 0.4442 0.5362 2.778 0.2311 0.2311 0.5675 1 0
1 9 146 0 0 0 0 0 1.0004 0 0.941 -0.1089 0.3188 0.4123 2.1926 0.8376 0.0084 0.4076 0.524 2.6108 0.0917 0.0917 0.5851 0 0
1 10 141 0 0 0 0 0 1.0012 0 0.9673 0.1694 0.3322 0.4504 2.4362 0.8596 0.1607 0.4665 0.5587 2.4586 -0.0563 0.0563 0.6161 0 0
1 11 145 0 0 0 0 0 1.0006 0 0.9882 0.0507 0.1801 0.2107 2.1787 0.8663 0.0079 0.3987 0.4994 2.5468 -0.0919 0.0919 0.5726 0 0
1 12 116 0 0 0 0 0 1.0003 0 0.9859 0.0605 0.2273 0.2819 2.3194 0.8403 0.0886 0.4616 0.57 2.5553 0.0499 0.0499 0.5888 0 0
