cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
37 1 1359 0 0 0 0 0 1.0015 0 0.9476 -0.1592 0.3368 0.4968 0.9583 1.6907 0.9136 0.0201 0.4563 0.6093 0.96 2.2143 0.9832 0.0058 0.2167 0.2491 1 1.6904 0.0053 0.0053 0.0211 1.0211 1 0.6329 -0.1532 0.1532 -0.1437 0.8563 1 1.093 -0.1797 0.1797 -0.1797 0.8203 1 0.8785 0 0
37 2 737 0 0 0 0 0 1.005 0 0.9047 -0.7647 0.7647 0.8577 0.625 1.8851 0.8348 -0.9143 1.023 1.2432 0.72 3.0346 0.9023 -0.8378 0.8447 1.0039 0.54 2.0458 0.0726 0.0726 0.2904 1.2904 1 0.6914 0.3595 0.3595 0.337 1.337 1 1.8363 0.2074 0.2074 0.2074 1.2074 1 1.3958 0 0
37 3 1071 0 0 0 0 0 1.0053 0 0.9048 -0.4358 0.5621 0.6831 0.7917 1.7957 0.8735 -0.3186 0.5609 0.7262 0.87 2.1416 0.9385 -0.4013 0.4928 0.598 0.94 2.3305 0.362 0.362 1.448 2.448 0 0.5708 -0.1743 0.1743 -0.1634 0.8366 1 1.6672 -0.5215 0.5215 -0.5215 0.4785 0 0.6232 0 0
37 4 901 0 0 0 0 0 1.0083 0 0.8921 0.0329 0.4239 0.5586 0.9167 1.8192 0.8477 0.0444 0.5697 0.7394 0.93 2.485 0.9511 0.1312 0.2597 0.3247 1 1.8244 0.0243 0.0243 0.097 1.097 1 0.7644 -0.1361 0.1361 -0.1276 0.8724 1 1.26 -0.1909 0.1909 -0.1909 0.8091 1 0.9783 0 0
37 5 902 0 0 0 0 0 1.0016 0 0.9479 0.619 0.619 0.7248 0.625 1.779 0.9077 0.4613 0.625 0.768 0.87 2.5336 0.9676 0.5876 0.59 0.6709 0.72 1.6515 -0.1154 0.1154 -0.4615 0.5385 1 0.6316 -0.0849 0.0849 -0.0796 0.9204 1 1.1486 -0.0667 0.0667 -0.0667 0.9333 1 1.0351 0 0
37 6 1220 0 0 0 0 0 1.0033 0 0.9409 -0.4501 0.5133 0.6542 0.8333 1.8602 0.8942 -0.5203 0.6747 0.8488 0.89 2.6791 0.9586 -0.5083 0.5312 0.5902 0.98 2.2076 0.143 0.143 0.572 1.572 1 0.6932 0.2081 0.2081 0.1951 1.1951 1 1.8059 -0.0028 0.0028 -0.0028 0.9972 1 1.1843 0 0
37 7 666 0 0 0 0 0 1.0057 0 0.9048 -0.4446 0.6982 0.8669 0.7083 1.8257 0.8929 -0.348 0.6716 0.8662 0.79 2.1457 0.9121 -0.2369 0.3922 0.4747 0.86 1.5002 -0.063 0.063 -0.2521 0.7479 1 0.884 -0.4867 0.4867 -0.4563 0.5437 1 0.8695 -0.4819 0.4819 -0.4819 0.5181 0 0.6581 0 0
37 8 799 0 0 0 0 0 1.004 0 0.9408 -0.1684 0.2601 0.3737 0.9583 1.739 0.8577 -0.2212 0.51 0.695 0.96 2.3569 0.9502 -0.4589 0.4722 0.5819 0.68 1.4694 -0.1643 0.1643 -0.6571 0.3429 1 0.7512 -0.334 0.334 -0.3132 0.6868 1 0.9199 -0.3043 0.3043 -0.3043 0.6957 1 0.8591 0 0
37 9 971 0 0 0 0 0 1.0043 0 0.847 -0.0902 0.3479 0.4686 0.9583 1.748 0.8388 -0.3006 0.6327 0.858 0.87 2.4206 0.9867 -0.128 0.2733 0.3163 1 1.6167 -0.0967 0.0967 -0.3868 0.6132 1 0.8209 -0.2696 0.2696 -0.2527 0.7473 1 1.0981 -0.2672 0.2672 -0.2672 0.7328 1 0.9319 0 0
37 10 1017 0 0 0 0 0 1.0097 0 0.9396 -0.428 0.5185 0.6977 0.7917 1.7222 0.8643 -0.2496 0.5621 0.7328 0.88 1.9987 0.9378 -0.2672 0.4169 0.5313 0.82 1.5311 0.0077 0.0077 0.0307 1.0307 1 0.7828 -0.4517 0.4517 -0.4235 0.5765 1 0.8546 -0.465 0.465 -0.465 0.535 0 0.6291 0 0
