cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
27 1 1362 0 0 0 0 0 1.0016 0 0.9593 0.2079 0.4009 0.4778 0.9167 1.5022 0.8002 0.1096 0.6064 0.7835 0.9633 2.7694 0.9807 0.067 0.1975 0.2267 1 1.3592 -0.0334 0.0334 NA NA 1 0.507 -0.2385 0.2385 -0.2385 0.7615 1 0.7145 -0.252 0.252 -0.252 0.748 1 0.7116 0 0
27 2 928 0 0 0 0 0 1.0031 0 0.9844 -0.4978 0.4978 0.5331 0.9167 1.4745 0.825 -0.54 0.7356 0.9006 0.8867 2.8198 0.9439 -0.5288 0.5288 0.5807 0.6467 1.3566 -0.0441 0.0441 NA NA 1 0.484 -0.2027 0.2027 -0.2027 0.7973 1 0.7283 -0.2171 0.2171 -0.2171 0.7829 1 0.7222 0 0
27 3 1191 0 0 0 0 0 1.0034 0 0.9649 -0.1441 0.2213 0.2614 1 1.4819 0.7905 -0.1541 0.5834 0.752 0.92 2.7295 0.9562 -0.2558 0.2663 0.3304 1 1.422 0.1412 0.1412 NA NA 1 0.4732 -0.2622 0.2622 -0.2622 0.7378 1 0.6842 -0.2881 0.2881 -0.2881 0.7119 1 0.6689 0 0
27 4 1943 0 0 0 0 0 1.0089 0 0.9517 -0.4674 0.4814 0.5716 0.75 1.4723 0.8012 -0.43 0.6822 0.8692 0.88 2.7759 0.9749 -0.526 0.5263 0.5491 0.81 1.3544 -0.0478 0.0478 NA NA 1 0.4711 -0.2159 0.2159 -0.2159 0.7841 1 0.7666 -0.2295 0.2295 -0.2295 0.7705 1 0.7486 0 0
27 5 841 0 0 0 0 0 1.0014 0 0.9553 0.1715 0.9457 1.1954 0.5 1.9385 0.7109 0.1855 0.7505 0.9384 0.7967 2.4037 0.9465 0.1715 0.2853 0.3562 0.9733 1.3484 0.1273 0.1273 NA NA 1 0.6943 -0.6221 0.6221 -0.6221 0.3779 0 0.5674 -0.6394 0.6394 -0.6394 0.3606 0 0.5546 0 0
27 6 1196 0 0 0 0 0 1.0074 0 0.9179 0.2574 0.3936 0.4928 0.8333 1.4951 0.8291 0.2754 0.6413 0.8187 0.9133 2.8167 0.9807 0.2964 0.2968 0.3279 1 1.397 0.0255 0.0255 NA NA 1 0.4827 -0.2157 0.2157 -0.2157 0.7843 1 0.761 -0.2284 0.2284 -0.2284 0.7716 1 0.7466 0 0
27 7 1315 0 0 0 0 0 1.0046 0 0.9181 0.075 0.272 0.3439 1 1.476 0.81 0.0146 0.5675 0.7337 0.97 3.0219 0.968 -0.0615 0.1687 0.2342 1 1.433 0.0319 0.0319 NA NA 1 0.4337 -0.0254 0.0254 -0.0254 0.9746 1 0.9093 -0.0387 0.0387 -0.0387 0.9613 1 0.8854 0 0
27 8 1267 0 0 0 0 0 1.0065 0 0.9292 0.2514 0.3166 0.3923 0.9167 1.4554 0.7996 0.2206 0.6217 0.8228 0.9233 2.8893 0.9251 0.1028 0.2867 0.3552 0.9667 1.3926 0.0836 0.0836 NA NA 1 0.4118 0.0078 0.0078 0.0078 1.0078 1 0.8776 -0.0111 0.0111 -0.0111 0.9889 1 0.8591 0 0
27 9 1084 0 0 0 0 0 1.0037 0 0.9719 -0.1513 0.2503 0.3091 1 1.5092 0.7894 -0.1298 0.6108 0.8008 0.9333 2.7859 0.9556 -0.1505 0.2111 0.2681 1 1.3603 -0.1907 0.1907 NA NA 1 0.5653 -0.2327 0.2327 -0.2327 0.7673 1 0.7331 -0.2763 0.2763 -0.2763 0.7237 1 0.7055 0 0
27 10 1006 0 0 0 0 0 1.0034 0 0.9552 0.6274 0.6506 0.7849 0.75 1.5341 0.8088 0.4908 0.6842 0.8548 0.8833 2.7553 0.9755 0.3654 0.3756 0.4064 0.94 1.3435 -0.054 0.054 NA NA 1 0.5438 -0.2307 0.2307 -0.2307 0.7693 1 0.7423 -0.2476 0.2476 -0.2476 0.7524 1 0.7325 0 0
27 11 894 0 0 0 0 0 1.0048 0 0.9642 0.1361 0.2069 0.3011 1 1.5228 0.7684 0.1952 0.6094 0.783 0.9567 3.1092 0.9539 0.1813 0.2679 0.3553 0.98 1.4561 0.0686 0.0686 NA NA 1 0.4149 0.1317 0.1317 0.1317 1.1317 1 1.0222 0.1131 0.1131 0.1131 1.1131 1 1.0085 0 0
27 12 1093 0 0 0 0 0 1.0041 0 0.9658 -0.0751 0.2655 0.3295 1 1.4749 0.8208 -0.1857 0.6095 0.7934 0.9667 3.4275 0.9817 -0.1418 0.158 0.2545 1 1.4668 -0.1135 0.1135 NA NA 1 0.4142 0.5141 0.5141 0.5141 1.5141 1 1.2934 0.4775 0.4775 0.4775 1.4775 1 1.2607 0 0
27 13 1537 0 0 0 0 0 1.0084 0 0.9724 -0.6174 0.6174 0.651 0.5833 1.4503 0.7784 -0.5615 0.7778 0.955 0.86 2.891 0.9568 -0.4819 0.4819 0.5297 0.8367 1.4152 0.0793 0.0793 NA NA 1 0.4882 -0.1503 0.1503 -0.1503 0.8497 1 0.8026 -0.1693 0.1693 -0.1693 0.8307 1 0.7759 0 0
27 14 1024 0 0 0 0 0 1.0036 0 0.8991 -1.055 1.055 1.2322 0.25 1.6708 0.7897 -0.8693 0.9771 1.1735 0.6567 2.5067 0.9395 -0.8093 0.8093 0.854 0.2567 1.3261 -5e-04 5e-04 NA NA 1 0.6073 -0.4757 0.4757 -0.4757 0.5243 0 0.5708 -0.4885 0.4885 -0.4885 0.5115 0 0.5641 0 0
27 15 1319 0 0 0 0 0 1.0046 0 0.9573 0.3922 0.3997 0.4509 0.9167 1.4594 0.811 0.4256 0.6824 0.8594 0.8967 2.8329 0.9853 0.4964 0.4964 0.5113 0.9567 1.3968 -0.0172 0.0172 NA NA 1 0.5093 -0.2266 0.2266 -0.2266 0.7734 1 0.7284 -0.2402 0.2402 -0.2402 0.7598 1 0.7249 0 0
27 16 1399 0 0 0 0 0 1.0017 0 0.9543 0.1679 0.2561 0.2925 1 1.4017 0.8312 0.2078 0.5434 0.6975 0.9733 2.8204 0.9788 0.1672 0.2079 0.2486 1 1.3617 0.0058 0.0058 NA NA 1 0.4405 -0.0501 0.0501 -0.0501 0.9499 1 0.8146 -0.0625 0.0625 -0.0625 0.9375 1 0.8055 0 0
27 17 996 0 0 0 0 0 1.0025 0 0.982 0.8427 0.8427 0.9517 0.4167 1.7576 0.7136 0.6322 0.8512 1.0395 0.7733 2.582 0.9632 0.5386 0.5386 0.6064 0.5567 1.339 0.1036 0.1036 NA NA 1 0.6703 -0.5052 0.5052 -0.5052 0.4948 0 0.6496 -0.5251 0.5251 -0.5251 0.4749 0 0.6389 0 0
27 18 1327 0 0 0 0 0 1.0025 0 0.9876 -0.1696 0.222 0.2711 1 1.4955 0.8031 -0.269 0.6231 0.806 0.93 3.323 0.9544 -0.2948 0.395 0.4247 1 1.5222 0.0932 0.0932 NA NA 1 0.4579 0.246 0.246 0.246 1.246 1 1.1272 0.2168 0.2168 0.2168 1.2168 1 1.0766 0 0
27 19 1341 0 0 0 0 0 1.0057 0 0.9891 -0.074 0.1166 0.1654 1 1.4406 0.7646 -0.1125 0.5915 0.756 0.9533 2.9188 0.9681 -0.2483 0.2609 0.307 1 1.4536 0.2049 0.2049 NA NA 1 0.4827 -0.1015 0.1015 -0.1015 0.8985 1 0.8436 -0.1541 0.1541 -0.1541 0.8459 1 0.805 0 0
27 20 1137 0 0 0 0 0 1.0049 0 0.9273 1.0606 1.0606 1.1053 0.1667 1.5632 0.7975 0.9211 1.0076 1.1726 0.7433 3.0308 0.9916 0.8944 0.8944 0.9002 0.0833 1.4457 0.0233 0.0233 NA NA 1 0.5158 -0.1094 0.1094 -0.1094 0.8906 1 0.8838 -0.1251 0.1251 -0.1251 0.8749 1 0.8731 0 0
27 21 1178 0 0 0 0 0 1.0048 0 0.9726 -0.9575 0.9575 0.9956 0.3333 1.6035 0.7768 -0.922 1.0162 1.1761 0.74 2.9033 0.9392 -1.0155 1.0155 1.0449 0.1267 1.4085 -0.1768 0.1768 NA NA 1 0.5653 -0.2217 0.2217 -0.2217 0.7783 1 0.7923 -0.2622 0.2622 -0.2622 0.7378 1 0.7817 0 0
