cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
6 1 1207 0 0 0 0 0 1.0004 0 0.044 0.0195 0.1394 0.2174 1.1389 0.9858 0.0402 0.1868 0.2546 4.5497 0.8195 -0.0643 0.4708 0.5784 2.9297 0.0758 0.0758 0.4261 0 0
6 2 1201 0 0 0 0 0 1.0009 0 0.9258 -0.2007 0.2063 0.2359 1.1525 0.9861 -0.1725 0.3511 0.4581 7.9716 0.7305 0.0183 0.5051 0.6264 3.2046 0.1908 0.1908 0.4922 0 0
6 3 1166 0 0 0 0 0 1.0004 0 0.8572 -0.075 0.1258 0.1815 1.2623 0.9883 -0.024 0.1674 0.183 2.4814 0.8659 0.0445 0.4087 0.516 2.5971 0.1008 0.1008 0.4079 0 0
6 4 1171 0 0 0 0 0 1.0002 0 0.8878 -0.1388 0.1801 0.2198 1.1286 0.9302 0.2189 0.4307 0.777 13.2274 0.7668 0.0085 0.5009 0.6298 2.9057 0.1766 0.1766 0.4565 0 0
6 5 1190 0 0 0 0 0 1.0003 0 0.6827 -0.0267 0.2106 0.2589 1.1736 0.964 -0.2966 0.3097 0.5189 5.7906 0.7913 -0.1661 0.483 0.6232 2.8829 0.2758 0.2758 0.4257 0 0
6 6 1188 0 0 0 0 0 1.0005 0 0.2586 0.0643 0.1847 0.2297 1.2874 0.9862 0.1171 0.2429 0.3012 3.5488 0.8036 0.1447 0.5009 0.6298 2.9416 -0.0179 0.0179 0.4642 0 0
6 7 1172 0 0 0 0 0 1.0006 0 0.8205 -0.0211 0.1789 0.2131 1.2824 0.9798 0.0923 0.2392 0.3707 5.5789 0.8224 0.1059 0.4652 0.5815 2.7102 0.0672 0.0672 0.421 0 0
6 8 1064 0 0 0 0 0 1.0011 0 0.5563 -0.0378 0.1538 0.1697 1.101 0.94 0.0979 0.3277 0.4445 5.7166 0.758 -0.0447 0.5364 0.6726 2.9609 -0.0662 0.0662 0.4839 0 0
6 9 1184 0 0 0 0 0 1.0002 0 0.874 -0.1086 0.1899 0.2327 1.147 0.9842 0.0804 0.2104 0.258 3.3339 0.8104 0.0475 0.4234 0.5413 2.8154 -0.0221 0.0221 0.4328 0 0
6 10 1174 0 0 0 0 0 1.0004 0 0.907 -0.1231 0.2141 0.2264 1.3302 0.9827 0.0921 0.2885 0.4336 5.1328 0.8163 -0.066 0.4644 0.5909 2.8844 0.1684 0.1684 0.4236 0 0
6 11 1209 0 0 0 0 0 1.0009 0 0.6483 0.1036 0.264 0.3177 1.4984 0.9691 -0.152 0.2854 0.3819 4.5163 0.7458 0.0362 0.5215 0.6527 2.794 -0.0894 0.0894 0.3972 0 0
6 12 1229 0 0 0 0 0 1.0003 0 0.8797 0.0675 0.1434 0.1675 1.1843 0.9936 0.0239 0.1391 0.1743 2.9969 0.8369 0.1285 0.4609 0.5974 2.7313 -0.0307 0.0307 0.4224 0 0
6 13 1194 0 0 0 0 0 1.0005 0 0.713 0.0379 0.1498 0.1737 1.0695 0.9576 -0.1542 0.3613 0.4574 3.4138 0.755 -8e-04 0.5737 0.7184 3.0976 0.2359 0.2359 0.4991 0 0
