cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
28 1 937 0 0 0 0 0 1.0001 0 0.9893 0.05 0.1207 0.1547 0.9889 0.788 0.0341 0.4881 0.6509 4.0475 -0.007 0.007 0.3045 0 0
28 2 935 0 0 0 0 0 1.0003 0 0.9908 0.105 0.1342 0.1864 1.3522 0.7803 0.0357 0.4876 0.6493 4.021 -0.0605 0.0605 0.2972 0 0
28 3 903 0 0 0 0 0 1.0001 0 0.9732 0.1199 0.2023 0.2487 1.4955 0.7066 0.0531 0.5539 0.7363 3.9984 -0.0175 0.0175 0.3023 0 0
28 4 945 0 0 0 0 0 1.0002 0 0.9822 -0.0397 0.1528 0.1885 0.9156 0.7804 0.0331 0.4722 0.6227 4.0232 -0.0282 0.0282 0.2807 0 0
28 5 907 0 0 0 0 0 1.0011 0 0.9752 0.0148 0.1817 0.223 1.1016 0.7767 -0.0078 0.4812 0.619 4.0461 0.0323 0.0323 0.3084 0 0
28 6 934 0 0 0 0 0 1.0008 0 0.9958 0.0743 0.1181 0.1329 1.2957 0.7719 0.073 0.4941 0.634 4.0288 -0.0086 0.0086 0.299 0 0
28 7 923 0 0 0 0 0 1.0001 0 0.9817 -0.0033 0.1316 0.1566 1.361 0.7817 -0.0174 0.4655 0.6158 4.0143 -0.0934 0.0934 0.2934 0 0
28 8 931 0 0 0 0 0 1.0006 0 0.9858 0.091 0.1642 0.2058 1.0041 0.7918 0.0244 0.4648 0.6145 4.0394 -0.0851 0.0851 0.2947 0 0
28 9 892 0 0 0 0 0 1.0002 0 0.9911 -0.0587 0.2262 0.2789 2.3146 0.7341 0.0086 0.5456 0.7125 4.0301 0.0993 0.0993 0.3078 0 0
28 10 903 0 0 0 0 0 1.0002 0 0.9635 0.1046 0.2428 0.4386 1.9603 0.7693 -0.0281 0.4922 0.6131 4.0603 -0.0043 0.0043 0.3114 0 0
28 11 912 0 0 0 0 0 1.0005 0 0.9807 -0.0117 0.1284 0.1677 0.9379 0.7922 -0.0024 0.4692 0.6095 4.0567 0.1181 0.1181 0.2794 0 0
28 12 911 0 0 0 0 0 1.001 0 0.9886 -0.0078 0.1883 0.2208 1.8406 0.7589 0.0455 0.5091 0.638 4.0351 0.0183 0.0183 0.3267 0 0
28 13 896 0 0 0 0 0 1 0 0.948 0.1604 0.3493 0.5605 2.3211 0.7407 -0.0224 0.5241 0.6707 4.0403 0.0159 0.0159 0.3058 0 0
28 14 903 0 0 0 0 0 1.0001 0 0.9815 -0.049 0.1799 0.2231 1.2882 0.7389 -0.021 0.5292 0.6871 4.0585 0.002 0.002 0.3315 0 0
28 15 901 0 0 0 0 0 1.0001 0 0.9954 0.0596 0.1349 0.1591 1.5477 0.7672 0.0519 0.5065 0.6716 4.0256 -0.0358 0.0358 0.3111 0 0
28 16 811 0 0 0 0 0 1.0004 0 0.9781 -0.1805 0.2259 0.3947 2.154 0.7826 -0.0339 0.5096 0.6331 3.9973 0.0836 0.0836 0.2906 0 0
28 17 935 0 0 0 0 0 1.0004 0 0.9849 0.039 0.1393 0.1494 0.8033 0.7874 0.0579 0.4717 0.62 4.0007 0.0882 0.0882 0.2687 0 0
28 18 828 0 0 0 0 0 1.0013 0 0.9402 0.2235 0.2523 0.3633 1.0354 0.7314 0.0779 0.5492 0.713 4.0096 0.0755 0.0755 0.3243 0 0
28 19 925 0 0 0 0 0 1.0001 0 0.9825 0.0589 0.1798 0.201 1.0831 0.7939 0.0763 0.4514 0.5919 4.0029 -0.0173 0.0173 0.2808 0 0
28 20 909 0 0 0 0 0 1.0001 0 0.9315 -0.0455 0.2206 0.3974 2.4176 0.7204 0.0039 0.5277 0.6884 4.0799 0.045 0.045 0.3161 0 0
28 21 774 0 0 0 0 0 1.0006 0 0.9906 0.0094 0.1293 0.1458 1.2676 0.7341 0.0298 0.5152 0.6794 4.013 -0.0015 0.0015 0.2898 0 0
28 22 960 0 0 0 0 0 1.0003 0 0.9746 0.0058 0.1656 0.212 1.8158 0.7423 -0.0298 0.5154 0.683 4.0292 -0.0103 0.0103 0.3319 0 0
28 23 901 0 0 0 0 0 1.0002 0 0.9948 0.0631 0.1155 0.1617 1.7989 0.7492 0.0774 0.5015 0.6445 4.0173 -0.0764 0.0764 0.3065 0 0
28 24 921 0 0 0 0 0 1.0009 0 0.9755 -0.0451 0.1946 0.2355 1.1387 0.7888 0.008 0.4474 0.5864 4.0369 0.0292 0.0292 0.2859 0 0
28 25 934 0 0 0 0 0 1.0002 0 0.9807 -0.0279 0.1344 0.1543 1.1579 0.7656 -0.0334 0.4916 0.6358 4.0186 0.0015 0.0015 0.2856 0 0
28 26 943 0 0 0 0 0 1.0013 0 0.9941 -0.0103 0.0847 0.0997 0.9007 0.7516 0.0014 0.5096 0.6674 4.0148 -0.1427 0.1427 0.2882 0 0
28 27 951 0 0 0 0 0 1.0009 0 0.9791 0.1124 0.1809 0.255 1.6357 0.7488 0.0494 0.4828 0.64 4.0228 -0.0762 0.0762 0.2839 0 0
28 28 787 0 0 0 0 0 1.0001 0 0.988 -0.0234 0.1254 0.1457 0.9633 0.8021 0.0029 0.4711 0.6114 3.9851 -0.0489 0.0489 0.2802 0 0
28 29 940 0 0 0 0 0 1.0005 0 0.9914 0.0636 0.1343 0.1535 1.0407 0.8095 0.0038 0.4633 0.5931 4.065 0.0113 0.0113 0.2776 0 0
28 30 908 0 0 0 0 0 1.0001 0 0.9779 0.0572 0.1823 0.2228 1.2619 0.7724 0.0041 0.4661 0.5943 4.0421 -0.0672 0.0672 0.2948 0 0
28 31 912 0 0 0 0 0 1.0002 0 0.998 -0.0789 0.0966 0.1226 1.2286 0.7758 0.0376 0.4694 0.6053 4.0123 0.0117 0.0117 0.299 0 0
28 32 929 0 0 0 0 0 1.0003 0 0.9788 -0.0321 0.1161 0.1372 0.9241 0.7721 -0.0058 0.4591 0.6226 4.0832 0.0184 0.0184 0.2795 0 0
28 33 912 0 0 0 0 0 1.0003 0 0.9879 -0.0371 0.1487 0.2181 1.4024 0.7364 0.0167 0.5139 0.6672 4.0562 -0.0217 0.0217 0.3042 0 0
28 34 914 0 0 0 0 0 1.0008 0 0.991 -0.0155 0.1125 0.136 1.1152 0.7869 0.0218 0.4726 0.6197 4.0353 -0.0578 0.0578 0.3007 0 0
28 35 902 0 0 0 0 0 1.0003 0 0.9893 0.1409 0.1921 0.2272 1.2453 0.7808 0.1085 0.4897 0.6199 4.0219 0.0813 0.0813 0.282 0 0
28 36 920 0 0 0 0 0 1.0001 0 0.9667 0.1156 0.225 0.335 1.7849 0.795 0.0417 0.4866 0.6178 4.0049 0.0221 0.0221 0.2879 0 0
28 37 881 0 0 0 0 0 1.0002 0 0.9887 0.1029 0.167 0.2691 2.3075 0.7399 -0.0179 0.5418 0.6994 4.058 -0.0334 0.0334 0.3116 0 0
28 38 955 0 0 0 0 0 1.0009 0 0.9867 -0.0249 0.1036 0.1197 1.2883 0.7398 0.0109 0.5166 0.6611 4.0099 0.0166 0.0166 0.3215 0 0
28 39 954 0 0 0 0 0 1.0001 0 0.9743 -0.1614 0.1975 0.2841 1.1237 0.778 -0.0678 0.4598 0.6049 4.0029 0.0237 0.0237 0.2873 0 0
28 40 924 0 0 0 0 0 1.0001 0 0.9696 -0.0405 0.1782 0.2644 1.6553 0.7861 -0.0401 0.4582 0.5804 4.03 0.0251 0.0251 0.2811 0 0
28 41 913 0 0 0 0 0 1.0004 0 0.9775 -0.0602 0.1387 0.1623 1.0598 0.7617 -0.0211 0.51 0.6724 4.0092 0.0264 0.0264 0.3075 0 0
28 42 901 0 0 0 0 0 1.0001 0 0.9943 -0.0211 0.1026 0.1372 1.3807 0.7943 0.0011 0.474 0.617 4.0574 -0.0839 0.0839 0.2864 0 0
28 43 938 0 0 0 0 0 1.0004 0 0.989 -0.025 0.1091 0.1397 1.0653 0.7773 -0.0645 0.4663 0.5928 4.0005 -0.0122 0.0122 0.2701 0 0
28 44 919 0 0 0 0 0 1.0011 0 0.9952 -0.0638 0.1095 0.1337 0.9412 0.7667 -0.0891 0.4999 0.635 4.0691 -0.0354 0.0354 0.2843 0 0
28 45 927 0 0 0 0 0 1.0009 0 0.9865 0.0143 0.1395 0.1773 1.1381 0.769 0.032 0.4936 0.6537 3.9977 -0.0771 0.0771 0.2639 0 0
28 46 924 0 0 0 0 0 1.0003 0 0.9837 -0.0188 0.1926 0.224 1.5905 0.7939 0.0064 0.4733 0.6175 3.9982 -0.065 0.065 0.2846 0 0
28 47 908 0 0 0 0 0 1.0002 0 0.9817 -0.0242 0.1421 0.1893 1.0681 0.7736 -0.0274 0.4934 0.6497 4.0806 -0.0589 0.0589 0.3285 0 0
