cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
4 1 6905 0 0 3000 0 0 1.0083 0 0.9849 -0.2226 0.279 -0.3031 0.6969 0.3506 0.9583 0.9577 -0.2032 0.45 21.5392 22.5392 0.5734 0.9333 0.9841 -0.3272 0.3563 -10428527109176.1 -10428527109175.1 0.4129 0.89 -0.0118 0.0118 -0.0236 0.9764 1 -0.3076 0.3076 -0.2307 0.7693 1 -0.2281 0.2281 -0.2281 0.7719 1 0 1
4 2 7134 0 0 2858 0 0 1.0061 0 0.969 -0.8451 0.8451 -1.2786 -0.2786 0.9042 0.2917 0.9538 -0.6942 0.7684 0.0275 1.0275 0.875 0.65 0.9946 -0.7743 0.7805 -18230703483807.7 -18230703483806.7 0.8556 0.4733 0.0684 0.0684 0.1368 1.1368 1 -0.1569 0.1569 -0.1177 0.8823 1 -0.2147 0.2147 -0.2147 0.7853 1 0 1
4 3 7627 0 0 2988 0 0 1.0047 0 0.9821 -0.184 0.2589 0.7804 1.7804 0.3512 0.9167 0.9708 -0.1732 0.387 -0.2816 0.7184 0.5026 0.9533 0.9828 0.0717 0.2326 -3255476418007.92 -3255476418006.92 0.2711 1 0.1238 0.1238 0.2475 1.2475 1 0.0412 0.0412 0.0309 1.0309 1 -0.1766 0.1766 -0.1766 0.8234 1 0 1
4 4 6537 0 0 2198 0 0 1.0121 0 0.9786 -0.1962 0.2263 -0.1429 0.8571 0.2716 1 0.9589 -0.1962 0.4385 -0.2679 0.7321 0.5618 0.9333 0.9897 -0.1056 0.1626 -5736877878209.85 -5736877878208.85 0.2399 1 0.0081 0.0081 0.0162 1.0162 1 -0.0581 0.0581 -0.0435 0.9565 1 -0.0661 0.0661 -0.0661 0.9339 1 0 1
4 5 5738 0 0 1187 0 0 1.0099 0 0.9875 -0.6742 0.6742 0.2917 1.2917 0.7265 0.5 0.9576 -0.6225 0.6824 -0.3892 0.6108 0.8062 0.7733 0.9825 -0.7984 0.7984 -28994284804115.9 -28994284804114.9 0.8853 0.4767 0.026 0.026 0.0519 1.0519 1 -0.034 0.034 -0.0255 0.9745 1 -0.0735 0.0735 -0.0735 0.9265 1 0 1
4 6 4535 0 0 83 0 0 1.0079 0 0.9836 -0.3572 0.3572 -0.1129 0.8871 0.3977 0.875 0.96 -0.3294 0.4631 0.0248 1.0248 0.5879 0.91 0.988 -0.5429 0.5429 -3736456922180.72 -3736456922179.72 0.5992 0.63 -0.1189 0.1189 -0.2379 0.7621 1 -0.2683 0.2683 -0.2012 0.7988 1 -0.0979 0.0979 -0.0979 0.9021 1 0 1
4 7 6632 0 0 2000 0 0 1.0082 0 0.9775 0.0473 0.2541 0.05 1.05 0.2921 0.9583 0.9667 0.0234 0.3857 3.1231 4.1231 0.4932 0.97 0.984 0.1998 0.2731 1803433028195.27 1803433028196.27 0.3237 1 0.011 0.011 0.022 1.022 1 0.0691 0.0691 0.0518 1.0518 1 0.023 0.023 0.023 1.023 1 0 1
4 8 7562 0 0 2926 45 0 1.0299 0 0.9858 -0.2421 0.2623 0.2666 1.2666 0.2947 1 0.9612 -0.2114 0.4308 0.3675 1.3675 0.5336 0.96 0.9852 -0.0616 0.2311 -4169850054799.54 -4169850054798.54 0.2929 1 0.066 0.066 0.132 1.132 1 0.2063 0.2063 0.1547 1.1547 1 0.0301 0.0301 0.0301 1.0301 1 0 1
4 9 6150 0 0 2031 0 0 1.0072 0 0.979 0.5579 0.5579 -1.0966 -0.0966 0.5859 0.5833 0.9583 0.4973 0.6013 0.1505 1.1505 0.7182 0.81 0.9823 0.4827 0.4827 13721382329072.3 13721382329073.3 0.5524 0.71 -0.1171 0.1171 -0.2342 0.7658 1 -0.462 0.462 -0.3465 0.6535 0 -0.2632 0.2632 -0.2632 0.7368 0 0 1
4 10 5179 0 0 1001 0 0 1.012 0 0.9641 -0.3638 0.3828 -0.6008 0.3992 0.4743 0.75 0.9616 -0.3485 0.5182 -0.9879 0.0121 0.6441 0.8867 0.9918 -0.4311 0.4311 1221101716049.28 1221101716050.28 0.4691 0.8833 -0.0784 0.0784 -0.1569 0.8431 1 -0.4218 0.4218 -0.3164 0.6836 0 -0.2577 0.2577 -0.2577 0.7423 0 0 1
4 11 5091 0 0 951 0 0 1.0059 0 0.9773 0.5963 0.5963 1.3373 2.3373 0.6374 0.5417 0.9516 0.5369 0.6244 0.0737 1.0737 0.7389 0.81 0.9832 0.7586 0.7586 23586159583676.7 23586159583677.7 0.8229 0.4 -0.0198 0.0198 -0.0395 0.9605 1 -0.5056 0.5056 -0.3792 0.6208 0 -0.3707 0.3707 -0.3707 0.6293 0 0 1
4 12 6668 0 0 2011 0 0 1.0078 0 0.9702 -0.0887 0.2357 0.2931 1.2931 0.2806 1 0.9665 -0.1243 0.4101 0.5252 1.5252 0.5411 0.9633 0.9826 -0.2421 0.3082 -1544636239013.66 -1544636239012.66 0.3982 0.8733 -0.0179 0.0179 -0.0358 0.9642 1 -0.0874 0.0874 -0.0655 0.9345 1 -0.0547 0.0547 -0.0547 0.9453 1 0 1
4 13 6094 0 0 1964 0 0 1.0056 0 0.9786 0.1604 0.2191 -8.5874 -7.5874 0.2878 1 0.9575 0.18 0.3966 1.7632 2.7632 0.5205 0.9433 0.9818 0.2076 0.3139 -1648226515000.14 -1648226514999.14 0.3904 0.9233 -0.0404 0.0404 -0.0808 0.9192 1 -0.1337 0.1337 -0.1003 0.8997 1 -0.0642 0.0642 -0.0642 0.9358 1 0 1
4 14 5645 0 0 2016 0 0 1.0148 0 0.9769 0.2079 0.2863 0.2494 1.2494 0.4851 0.9167 0.9473 0.1017 0.4395 0.0184 1.0184 0.5447 0.9367 0.9885 0.2271 0.401 4989039817708.94 4989039817709.94 0.4919 0.7267 -0.123 0.123 -0.2459 0.7541 1 -0.4068 0.4068 -0.3051 0.6949 0 -0.2127 0.2127 -0.2127 0.7873 1 0 1
4 15 6752 0 0 3000 0 0 1.0044 0 0.9826 0.1446 0.3335 -0.1633 0.8367 0.4951 0.8333 0.9629 0.0969 0.421 -0.0233 0.9767 0.5287 0.9533 0.9902 -0.0505 0.2255 6112226909602.29 6112226909603.29 0.2889 1 0.0082 0.0082 0.0164 1.0164 1 -0.2645 0.2645 -0.1984 0.8016 1 -0.2188 0.2188 -0.2188 0.7812 1 0 1
4 16 6914 0 0 2365 0 0 1.0062 0 0.9911 0.4127 0.4127 -0.1757 0.8243 0.4367 0.875 0.9496 0.448 0.5871 -1.6697 -0.6697 0.7047 0.8733 0.9932 0.6362 0.6362 7307358472409.96 7307358472410.96 0.6795 0.6467 -0.0228 0.0228 -0.0455 0.9545 1 -0.1813 0.1813 -0.136 0.864 1 -0.1205 0.1205 -0.1205 0.8795 1 0 1
