cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 601 0 0 0 0 0 1.0059 0 0.9724 0.1374 0.2062 -0.1179 0.8821 0.2663 0.9583 0.9503 0.146 0.3715 0.0751 1.0751 0.4729 0.9733 0.9757 0.2135 0.2718 5687049754848.56 5687049754849.56 0.3005 1 0.0655 0.0655 0.2619 1.2619 1 0.1076 0.1076 0.1009 1.1009 1 0.048 0.048 0.048 1.048 1 0 0
2 2 679 0 0 0 0 0 1.0103 0 0.9728 -0.4797 0.4797 -0.2442 0.7558 0.5182 0.7083 0.943 -0.4725 0.561 2.0004 3.0004 0.666 0.8067 0.9604 -0.4015 0.4159 -29701010851295.1 -29701010851294.1 0.4806 0.82 0.0957 0.0957 0.383 1.383 1 -0.1234 0.1234 -0.1157 0.8843 1 -0.1767 0.1767 -0.1767 0.8233 1 0 0
2 3 663 0 0 0 0 0 1.0089 0 0.9743 0.03 0.2075 0.467 1.467 0.2444 1 0.9389 0.0128 0.3956 -0.6022 0.3978 0.5126 0.9333 0.9788 0.1414 0.1929 8232617027567.24 8232617027568.24 0.2445 1 0.0277 0.0277 0.1109 1.1109 1 -0.1053 0.1053 -0.0987 0.9013 1 -0.1191 0.1191 -0.1191 0.8809 1 0 0
2 4 613 0 0 0 0 0 1.0107 0 0.9808 0.1295 0.1817 0.009 1.009 0.2206 1 0.9386 0.1029 0.379 -0.5483 0.4517 0.4878 0.9533 0.9592 0.2412 0.2991 13900244553917.4 13900244553918.4 0.3763 0.86 0.1088 0.1088 0.4352 1.4352 1 -0.0606 0.0606 -0.0569 0.9431 1 -0.1307 0.1307 -0.1307 0.8693 1 0 0
2 5 583 0 0 0 0 0 1.0062 0 0.9502 -0.0345 0.2123 1.5305 2.5305 0.2543 1 0.9405 0.0042 0.3582 0.6009 1.6009 0.4512 0.9667 0.9584 -0.0485 0.2288 -16644190820515.8 -16644190820514.8 0.2736 1 -0.0481 0.0481 -0.1923 0.8077 1 -0.0591 0.0591 -0.0554 0.9446 1 -0.0401 0.0401 -0.0401 0.9599 1 0 0
2 6 550 0 0 0 0 0 1.013 0 0.9879 -0.3985 0.3985 -0.2372 0.7628 0.4359 0.8333 0.9443 -0.3817 0.4871 -0.237 0.763 0.6076 0.9033 0.9951 -0.3365 0.337 -5473984415503.7 -5473984415502.7 0.3577 1 -0.1141 0.1141 -0.4565 0.5435 1 0.1451 0.1451 0.1361 1.1361 1 0.1829 0.1829 0.1829 1.1829 1 0 0
2 7 658 0 0 0 0 0 1.0067 0 0.983 -0.1678 0.2214 0.2078 1.2078 0.2587 0.9583 0.9484 -0.1276 0.3808 -0.2186 0.7814 0.4737 0.9567 0.9871 -0.052 0.1339 -8444490136294.57 -8444490136293.57 0.1636 1 0.1147 0.1147 0.4587 1.4587 1 0.0391 0.0391 0.0367 1.0367 1 -0.0489 0.0489 -0.0489 0.9511 1 0 0
2 8 571 0 0 0 0 0 1.0144 0 0.9798 0.3731 0.385 -0.1935 0.8065 0.4444 0.75 0.9417 0.352 0.4525 -4.1558 -3.1558 0.5665 0.8967 0.9865 0.3037 0.3069 10908747552143.3 10908747552144.3 0.3578 0.9533 0.0113 0.0113 0.0451 1.0451 1 -0.0974 0.0974 -0.0914 0.9086 1 -0.104 0.104 -0.104 0.896 1 0 0
2 9 572 0 0 0 0 0 1.0112 0 0.9893 -0.3474 0.3474 0.0291 1.0291 0.3758 0.875 0.9374 -0.4179 0.5217 -1.0391 -0.0391 0.6461 0.8667 0.9641 -0.5374 0.5481 -19626854173353.5 -19626854173352.5 0.5963 0.5367 -0.0277 0.0277 -0.1108 0.8892 1 0.1812 0.1812 0.1698 1.1698 1 0.1776 0.1776 0.1776 1.1776 1 0 0
2 10 715 0 0 0 0 0 1.0057 0 0.9573 0.3787 0.3816 0.4648 1.4648 0.464 0.6667 0.9468 0.3495 0.4792 -0.2876 0.7124 0.5888 0.8833 0.9607 0.14 0.2646 4983017777960.22 4983017777961.22 0.304 0.9867 0.1605 0.1605 0.6419 1.6419 0 -0.0485 0.0485 -0.0455 0.9545 1 -0.1612 0.1612 -0.1612 0.8388 1 0 0
