cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
65 1 242 103 0 0 0 0 1.0013 0 -0.9942 -0.0983 0.209 0.2379 2.0289 0.9824 0.2478 0.7457 0.9505 13.3842 0.6476 -0.2238 0.6998 0.9203 4.7913 -0.4421 0.4421 1.1965 1 0
65 2 217 18 0 0 0 0 1.0003 0 0.7164 0.0183 0.1575 0.1785 2.2506 0.9872 -0.0211 0.2577 0.2979 5.4299 0.695 -0.1955 0.6776 0.8311 4.5471 -0.0092 0.0092 0.7064 1 0
65 3 407 522 0 0 0 0 1.0025 0 0.9747 -0.1699 0.3275 0.4513 2.2765 0.9892 -0.271 0.2799 0.3283 4.3776 0.7034 -0.2686 0.6722 0.8342 4.835 0.0805 0.0805 0.744 1 0
65 4 472 156 0 0 0 0 1.001 0 0.7448 0.1034 0.1107 0.1373 2.091 0.9785 0.3669 0.4338 0.4619 7.6619 0.6484 0.0715 0.6788 0.8757 4.9665 -0.1964 0.1964 1.0846 1 0
65 5 238 112 0 0 0 0 1.0016 0 -0.9074 0.1369 0.3325 0.4385 2.8441 0.9467 -0.3352 0.3828 0.4899 4.2441 0.7009 -0.0559 0.5812 0.7481 5.0302 0.0621 0.0621 0.7025 1 0
65 6 221 21 0 0 0 0 1.0005 0 0.9886 0.0707 0.0707 0.0775 2.5395 0.9718 -0.0124 0.3216 0.3973 6.4343 0.6014 -0.2185 0.7737 0.9699 4.4747 -0.1965 0.1965 0.9285 1 0
65 7 277 57 0 0 0 0 1.0008 0 -0.67 0.0595 0.4942 0.5823 2.4242 0.9044 0.2561 0.5775 0.7905 7.4365 0.6473 0.0311 0.7843 0.9704 5.0028 0.0321 0.0321 0.6759 1 0
65 8 481 1397 0 0 0 0 1.0003 0 -0.5951 -0.1276 0.2566 0.2968 1.466 0.9712 -0.2243 0.7393 0.9523 6.1779 0.7325 0.1448 0.9312 1.1608 5.7243 0.3617 0.3617 0.2951 1 0
65 9 237 1 0 0 0 0 1.0007 0 0.1017 0.1041 0.3018 0.3218 2.051 0.9756 -0.052 0.2867 0.3265 5.191 0.6749 -0.0715 0.7098 0.8731 4.2897 0.0141 0.0141 0.5748 1 0
65 10 221 199 0 0 0 0 1.0016 0 0.0825 -0.136 0.3618 0.3674 2.9486 0.9492 -0.3485 0.7546 1.0435 15.4443 0.5106 -0.0881 0.6353 0.7846 4.7121 -0.3261 0.3261 1.3646 1 0
65 11 194 0 0 0 0 0 1.0004 0 0.9946 0.283 0.283 0.2988 2.5735 0.9882 0.0256 0.2541 0.2798 6.2622 0.5905 0.2026 0.767 0.9873 4.1705 -0.4837 0.4837 0.8401 0 0
65 12 237 83 0 0 0 0 1.0008 0 -0.0551 0.0042 0.2123 0.2238 2.1322 0.9523 0.1904 0.3954 0.5937 5.4513 0.6885 0.3226 0.6835 0.8734 4.67 -0.2468 0.2468 1.1174 1 0
65 13 236 353 0 0 0 0 1.0004 0 -0.4879 -0.5411 0.5411 0.6516 1.5547 0.9813 0.5246 0.9803 1.3574 14.2704 0.7904 -0.026 0.6147 0.7867 5.0007 0.1368 0.1368 0.6566 1 0
65 14 204 2 0 0 0 0 1.0004 0 -0.9989 -0.1784 0.4967 0.6282 3.4288 0.9117 0.5104 0.7661 1.1895 14.1972 0.6277 0.0971 0.6282 0.8133 4.1426 -0.3181 0.3181 0.9147 1 0
65 15 222 391 0 0 0 0 1.0011 0 0.923 -0.3672 0.3672 0.4185 2.7067 0.99 -0.148 1.5482 2.0981 23.5972 0.5759 0.1649 0.6823 0.8487 4.8119 -0.1215 0.1215 1.1544 1 0
65 16 244 0 0 0 0 0 1.0004 0 0.9514 0.0316 0.0714 0.0862 1.7958 0.9892 0.3435 0.3435 0.4325 4.8474 0.6355 0.3354 0.7603 0.92 4.0664 -0.5463 0.5463 0.8056 0 0
65 17 369 169 0 0 0 0 1.0006 0 -0.6169 -0.0215 0.3366 0.3659 1.7461 0.9423 -0.0639 0.384 0.4671 5.5079 0.5885 -0.2519 0.7794 0.9478 5.6031 0.1534 0.1534 0.612 1 0
65 18 227 62 0 0 0 0 1.0004 0 0.7411 0.0595 0.1539 0.1944 2.4062 0.9672 -0.2656 0.676 0.8058 10.8208 0.6512 -0.2804 0.6259 0.7585 4.4677 -0.1901 0.1901 1.0315 1 0
65 19 217 14 0 0 0 0 1.0011 0 -0.7188 0.042 0.603 0.6584 3.2999 0.9799 0.4504 0.524 0.6577 9.2694 0.7681 0.2235 0.5905 0.7605 4.3952 -0.1412 0.1412 0.8167 1 0
65 20 226 37 0 0 0 0 1.0005 0 0.9317 0.2247 0.3674 0.5203 3.1472 0.9695 0.1179 0.3242 0.4164 11.4938 0.5742 0.4396 0.8528 1.0358 4.4345 -0.0801 0.0801 0.8063 1 0
65 21 235 47 0 0 0 0 1.0004 0 0.6142 -0.1001 0.1933 0.2647 2.2397 0.9558 0.0706 0.4027 0.5489 6.2005 0.6699 0.3375 0.6814 0.8367 4.5165 -0.0262 0.0262 0.6423 1 0
65 22 300 358 0 0 0 0 1.0011 0 0.9089 -0.1877 0.1877 0.2532 1.3983 0.9918 -0.0117 0.1744 0.2153 6.106 0.6765 0.2094 0.7263 0.9328 5.0383 0.2096 0.2096 0.5352 1 0
65 23 270 39 0 0 0 0 1.001 0 0.1327 -0.1749 0.3145 0.3786 2.0224 0.9819 0.4995 0.5205 0.6306 7.962 0.7368 0.308 0.6361 0.7886 4.5714 -0.0684 0.0684 0.7487 1 0
