cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
17 1 379 440 0 0 0 0 1.0014 0 0.8037 -0.2445 0.2445 0.2494 1.6981 0.9824 0.614 1.3339 1.5107 17.151 0.6779 -0.0678 0.6474 0.8235 4.295 -0.2839 0.2839 1.3038 1 0
17 2 293 148 0 0 0 0 1.001 0 -0.9485 -0.2585 0.5218 0.5362 2.6716 0.9686 -0.9507 1.0258 1.4471 14.2842 0.7037 -0.3748 0.6748 0.8521 4.1163 -0.2111 0.2111 0.9602 1 0
17 3 292 7 0 0 0 0 1.0008 0 0.9246 -0.1917 0.2913 0.3126 1.6059 0.9757 0.1107 0.3749 0.4769 6.7441 0.7585 0.1944 0.6403 0.8188 3.8541 -0.1415 0.1415 0.7503 1 0
17 4 293 26 0 0 0 0 1.001 0 0.4809 0.165 0.3708 0.423 2.5791 0.9632 -0.018 0.3252 0.4435 5.214 0.7438 0.0272 0.6006 0.7543 3.5691 -0.068 0.068 0.6848 1 0
17 5 306 95 0 0 0 0 1.0003 0 0.4769 0.0613 0.3124 0.3807 2.1994 0.9931 0.5818 0.5818 0.644 6.6877 0.7673 0.3866 0.7031 0.8573 3.644 0.0821 0.0821 0.5295 1 0
17 6 292 9 0 0 0 0 1.0006 0 0.8014 0.0613 0.1253 0.1301 1.7478 0.9781 0.1774 0.2695 0.3117 4.4122 0.7891 0.1499 0.654 0.7949 3.5508 -0.0599 0.0599 0.6779 1 0
17 7 317 296 0 0 0 0 1.0005 0 0.6747 0.0566 0.2508 0.2576 2.7381 0.9154 0.0906 0.4648 0.5879 7.0527 0.6734 -0.1286 0.7236 0.9086 4.1568 -0.2005 0.2005 1.0835 1 0
17 8 334 19 0 0 0 0 1.0004 0 0.856 -0.2435 0.2435 0.2756 1.3546 0.9835 0.1342 0.3376 0.3878 5.499 0.7901 0.0921 0.5875 0.7097 3.7412 0.1155 0.1155 0.5207 1 0
17 9 268 3 0 0 0 0 1.0022 0 0.8192 0.0846 0.2519 0.2524 2.3286 0.9296 0.4128 0.5113 0.6816 8.1969 0.6515 0.2972 0.8124 1.0073 3.9658 -0.1072 0.1072 0.7324 1 0
17 10 311 243 0 0 0 0 1.0007 0 -0.7367 -0.3406 0.4269 0.4872 1.5101 0.9061 0.2117 0.9063 1.0346 9.7463 0.7198 0.4279 0.6433 0.8259 4.6417 0.0203 0.0203 0.7778 1 0
17 11 296 73 0 0 0 0 1.0006 0 0.3911 0.0131 0.358 0.3858 3.0634 0.9368 -0.0495 0.4636 0.5934 5.295 0.7724 0.0014 0.4825 0.6214 3.7235 -0.1008 0.1008 0.8327 1 0
17 12 299 67 0 0 0 0 1.0005 0 0.9769 -0.1076 0.1076 0.1434 1.8 0.973 -0.2498 0.4088 0.5136 6.3008 0.8632 -0.1622 0.6036 0.7579 3.9508 0.1259 0.1259 0.5403 1 0
17 13 306 0 0 0 0 0 1.0003 0 0.8998 0.1557 0.2725 0.3443 2.2212 0.9764 0.048 0.1996 0.2389 2.5571 0.7845 0.092 0.5861 0.7657 3.2399 0.044 0.044 0.4728 0 0
