cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
29 1 613 0 0 0 0 0 1.0022 0 0.9235 -0.0808 0.3884 0.4415 1 1.692 0.8496 -0.0278 0.4852 0.6558 0.95 2.2412 0.9164 -0.01 0.3182 0.3662 0.9 1.2733 -0.1492 0.1492 NA NA 1 0.6643 -0.1653 0.1653 -0.1653 0.8347 1 0.8835 -0.2095 0.2095 -0.2095 0.7905 1 0.841 0 0
29 2 755 0 0 0 0 0 1.0039 0 0.9162 -0.2211 0.4806 0.5649 0.9583 1.8534 0.8335 -0.2601 0.5665 0.7724 0.96 2.7388 0.9667 -0.2561 0.3033 0.3476 1 1.6459 0.036 0.036 NA NA 1 0.7178 0.1736 0.1736 0.1736 1.1736 1 1.3835 0.1282 0.1282 0.1282 1.1282 1 1.2992 0 0
29 3 601 0 0 0 0 0 1.0068 0 0.9212 -0.1091 0.5092 0.6919 0.7917 1.8954 0.8286 0.0646 0.5237 0.6995 0.96 2.5852 0.9498 0.0665 0.3699 0.4227 0.89 1.3647 -0.2147 0.2147 NA NA 1 0.7102 0.0672 0.0672 0.0672 1.0672 1 1.2336 -0.0196 0.0196 -0.0196 0.9804 1 1.1968 0 0
29 4 671 0 0 0 0 0 1.0055 0 0.9171 0.2168 0.378 0.4982 0.9167 1.7757 0.8852 0.079 0.4237 0.5423 0.98 2.3935 0.9695 0.2007 0.2157 0.2925 1 1.3988 -0.0831 0.0831 NA NA 1 0.6955 -0.2554 0.2554 -0.2554 0.7446 1 0.9326 -0.2855 0.2855 -0.2855 0.7145 1 0.8941 0 0
29 5 679 0 0 0 0 0 1.006 0 0.9103 0.8801 0.8801 0.9836 0.6667 1.8689 0.8546 0.72 0.8795 1.0285 0.74 2.7588 0.9092 0.6897 0.7087 0.7625 0.43 1.5236 -0.1901 0.1901 NA NA 1 0.8747 -0.0729 0.0729 -0.0729 0.9271 1 1.242 -0.1573 0.1573 -0.1573 0.8427 1 1.1696 0 0
29 6 540 0 0 0 0 0 1.0086 0 0.865 -0.0894 0.463 0.6519 0.9167 1.8252 0.8133 -0.1325 0.4898 0.6901 0.95 2.3949 0.7478 0.037 0.4051 0.4831 0.84 1.3531 -0.0565 0.0565 NA NA 1 0.8617 -0.1812 0.1812 -0.1812 0.8188 1 0.9749 -0.2268 0.2268 -0.2268 0.7732 1 0.9149 0 0
29 7 870 0 0 0 0 0 1.0061 0 0.9352 0.0071 0.3546 0.4932 0.9583 1.779 0.8063 0.0096 0.5201 0.7381 0.92 2.2745 0.8813 0.1054 0.3585 0.4079 1 1.6579 0.3192 0.3192 NA NA 0 0.5857 0.0595 0.0595 0.0595 1.0595 1 1.1892 -0.0852 0.0852 -0.0852 0.9148 1 0.9165 0 0
29 8 681 0 0 0 0 0 1.0065 0 0.9222 -0.3311 0.4668 0.5661 0.875 1.8226 0.7966 -0.3308 0.6338 0.799 0.92 2.4193 0.972 -0.3609 0.3609 0.4096 1 1.6191 0.1824 0.1824 NA NA 1 0.8582 -0.2545 0.2545 -0.2545 0.7455 1 1.003 -0.3249 0.3249 -0.3249 0.6751 1 0.8397 0 0
29 9 744 0 0 0 0 0 1.0104 0 0.9624 -0.0212 0.3561 0.4684 1 1.7806 0.8243 -0.018 0.6027 0.816 0.96 2.5111 0.9606 0.0802 0.3267 0.3733 1 1.3961 -0.1026 0.1026 NA NA 1 0.6258 0.0734 0.0734 0.0734 1.0734 1 1.1588 0.0335 0.0335 0.0335 1.0335 1 1.1134 0 0
29 10 771 0 0 0 0 0 1.0046 0 0.9161 -0.4915 0.5644 0.6419 0.8333 1.763 0.7453 -0.5821 0.7946 1.0232 0.79 2.6191 0.9249 -0.3903 0.449 0.5555 0.67 1.3728 -0.1653 0.1653 NA NA 1 0.6909 -0.0586 0.0586 -0.0586 0.9414 1 1.1111 -0.1151 0.1151 -0.1151 0.8849 1 1.0856 0 0
29 11 725 0 0 0 0 0 1.0028 0 0.8967 0.0151 0.4449 0.5609 0.9583 1.7892 0.7934 -0.1018 0.5283 0.7872 0.9 2.0288 0.9824 -0.0767 0.154 0.1915 1 1.2113 -0.1726 0.1726 NA NA 1 0.866 -0.5456 0.5456 -0.5456 0.4544 0 0.5857 -0.5818 0.5818 -0.5818 0.4182 0 0.5472 0 0
29 12 662 0 0 0 0 0 1.0061 0 0.9033 0.6698 0.6937 0.8173 0.7083 1.8333 0.7651 0.6189 0.7738 0.9474 0.72 2.196 0.9164 0.6296 0.6472 0.7904 0.52 1.4106 0.2289 0.2289 NA NA 1 0.7933 -0.3812 0.3812 -0.3812 0.6188 1 0.8128 -0.4471 0.4471 -0.4471 0.5529 0 0.6994 0 0
29 13 563 0 0 0 0 0 1.0061 0 0.8772 -0.1 0.6104 0.8546 0.875 1.8571 0.8605 -0.0546 0.5618 0.6981 0.84 1.9887 0.9626 -0.1856 0.2608 0.3132 0.98 1.1894 -0.1448 0.1448 NA NA 1 0.6878 -0.5436 0.5436 -0.5436 0.4564 0 0.5831 -0.5679 0.5679 -0.5679 0.4321 0 0.5634 0 0
29 14 721 0 0 0 0 0 1.002 0 0.8688 0.2969 0.4554 0.6283 0.875 1.7794 0.8125 0.143 0.4856 0.7208 0.93 2.54 0.9174 0.237 0.4325 0.5117 0.8 1.3426 -0.0971 0.0971 NA NA 1 0.6678 0.0601 0.0601 0.0601 1.0601 1 1.1875 0.0169 0.0169 0.0169 1.0169 1 1.1225 0 0
29 15 930 0 0 0 0 0 1.0091 0 0.9197 0.0137 0.3365 0.4098 1 1.7121 0.885 0.0428 0.4339 0.5469 0.99 2.4636 0.9128 0.0534 0.2578 0.3032 1 1.5316 0.0611 0.0611 NA NA 1 0.6716 0.1086 0.1086 0.1086 1.1086 1 1.2742 0.0665 0.0665 0.0665 1.0665 1 1.1849 0 0
29 16 803 0 0 0 0 0 1.0048 0 0.9503 -0.5708 0.5901 0.6761 0.8333 1.7775 0.7791 -0.4468 0.7192 0.8606 0.85 2.4134 0.9696 -0.4492 0.4589 0.5425 0.77 1.442 0.0596 0.0596 NA NA 1 0.758 -0.2701 0.2701 -0.2701 0.7299 1 0.9568 -0.3031 0.3031 -0.3031 0.6969 1 0.8869 0 0
29 17 748 0 0 0 0 0 1.0021 0 0.9283 0.3963 0.4877 0.6826 0.875 1.809 0.8108 0.1932 0.5906 0.7864 0.82 2.0522 0.9466 0.395 0.4188 0.4986 0.7 1.3369 0.1692 0.1692 NA NA 1 0.7471 -0.5603 0.5603 -0.5603 0.4397 0 0.6067 -0.5922 0.5922 -0.5922 0.4078 0 0.5351 0 0
29 18 595 0 0 0 0 0 1.0055 0 0.9427 -0.2499 0.3635 0.5315 0.875 1.8025 0.8327 -0.2318 0.5687 0.7377 0.97 2.7456 0.955 -0.2488 0.3271 0.4007 1 1.6096 0.0695 0.0695 NA NA 1 0.7246 0.1848 0.1848 0.1848 1.1848 1 1.4484 0.1337 0.1337 0.1337 1.1337 1 1.3257 0 0
29 19 467 0 0 0 0 0 1.0057 0 0.9208 -0.5264 0.5352 0.6366 0.875 1.8237 0.7541 -0.5081 0.6992 0.8985 0.87 2.7358 0.8779 -0.6245 0.6645 0.7569 0.5 1.4441 -0.1504 0.1504 NA NA 1 0.8392 -0.0625 0.0625 -0.0625 0.9375 1 1.2064 -0.1286 0.1286 -0.1286 0.8714 1 1.1386 0 0
29 20 991 0 0 0 1 0 1.011 0 0.8735 -0.2825 0.3654 0.5063 0.875 1.6704 0.8736 -0.1624 0.5005 0.6467 0.95 2.7763 0.9515 -0.1925 0.2719 0.3608 1 1.7332 5e-04 5e-04 NA NA 1 1.1309 0.3582 0.3582 0.3582 1.3582 1 1.651 0.2054 0.2054 0.2054 1.2054 1 1.3944 0 1
29 21 430 1 0 0 0 0 1.0082 0 0.9167 -0.4147 0.5888 0.7301 0.8333 1.7824 0.8255 -0.2461 0.5496 0.7287 0.92 2.2851 0.9644 -0.2745 0.5526 0.6448 0.62 1.2183 0.051 0.051 NA NA 1 0.7235 -0.1432 0.1432 -0.1432 0.8568 1 0.9259 -0.1773 0.1773 -0.1773 0.8227 1 0.8793 1 0
29 22 513 0 0 0 0 0 1.0058 0 0.8672 -0.2419 0.4787 0.6699 0.8333 1.8696 0.7239 -0.125 0.6853 0.9278 0.88 2.4799 0.8895 -0.1424 0.3345 0.3924 1 1.5262 0.1391 0.1391 NA NA 1 0.8967 -0.269 0.269 -0.269 0.731 1 0.9983 -0.3283 0.3283 -0.3283 0.6717 1 0.8594 0 0
