cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
54 1 867 0 0 0 0 0 1.0003 0 0.7108 0.1456 0.3707 0.4115 1.5298 0.9301 0.2654 0.4704 0.776 12.0037 0.7024 -0.0471 0.5597 0.7116 4.0387 0.0017 0.0017 0.4831 0 0
54 2 858 0 0 0 0 0 1.0004 0 0.944 0.1226 0.1615 0.2005 1.3133 0.9701 -0.0588 0.3187 0.403 3.8179 0.7193 0.0069 0.5831 0.7412 4.1692 0.1133 0.1133 0.5219 0 0
54 3 788 0 0 0 0 0 1.0007 0 0.889 -0.1094 0.1336 0.1603 1.2326 0.9793 0.3474 0.3825 0.5768 6.4681 0.6809 0.0786 0.5912 0.7413 4.1959 -0.1673 0.1673 0.5975 0 0
54 4 804 0 0 0 0 0 1.0006 0 0.909 -0.0198 0.1854 0.2032 1.6308 0.9871 0.0219 0.1695 0.2337 3.2652 0.7537 0.0429 0.486 0.6256 4.0979 -0.0881 0.0881 0.5289 0 0
54 5 785 0 0 0 0 0 1.0004 0 0.4323 -0.2162 0.4523 0.4869 1.6049 0.9456 0.1322 0.583 0.8642 8.3503 0.6583 0.0546 0.5456 0.7092 4.2407 -0.0656 0.0656 0.6527 0 0
54 6 819 0 0 0 0 0 1.0009 0 0.4187 0.1276 0.2525 0.2746 1.4444 0.9467 -0.2063 0.3153 0.4134 3.1069 0.6713 -0.0923 0.5824 0.7385 4.1903 0.0407 0.0407 0.5853 0 0
54 7 870 0 0 0 0 0 1.0005 0 0.5299 -0.0925 0.2773 0.3207 1.4959 0.9656 -0.2108 0.3159 0.4218 3.4677 0.6894 0.0218 0.5321 0.7186 4.1581 -0.0901 0.0901 0.5734 0 0
54 8 838 0 0 0 0 0 1.0002 0 0.1354 -0.1215 0.2894 0.3558 1.295 0.9779 0.0648 0.2607 0.3464 3.6862 0.7101 0.0032 0.5349 0.6916 4.1915 -7e-04 7e-04 0.5957 0 0
54 9 822 0 0 0 0 0 1.0006 0 0.4493 -0.24 0.3224 0.3613 1.5977 0.9712 -0.1429 0.3777 0.5732 10.2933 0.6787 -0.2426 0.6183 0.84 4.14 0.158 0.158 0.6288 0 0
54 10 866 0 0 0 0 0 1.0005 0 0.3469 -0.1177 0.1976 0.2762 1.6017 0.9625 -0.0103 0.4388 0.6661 8.0786 0.6548 -0.0212 0.5795 0.722 4.1909 -0.0108 0.0108 0.7337 0 0
54 11 865 0 0 0 0 0 1.0002 0 0.6847 0.0287 0.1873 0.1966 1.3291 0.9633 0.201 0.4208 0.6951 10.8844 0.697 -0.049 0.5777 0.7518 4.0845 -0.0622 0.0622 0.5615 0 0
54 12 856 0 0 0 0 0 1.0002 0 0.3087 -0.0525 0.2761 0.3084 1.6699 0.9575 0.2491 0.4753 0.6699 9.1954 0.6809 -0.131 0.5492 0.685 4.1986 -0.1006 0.1006 0.6174 0 0
54 13 840 1 0 0 0 0 1.0003 0 0.592 -0.2091 0.2504 0.3188 1.5314 0.9804 0.3055 0.964 1.563 23.8991 0.613 -0.0233 0.5597 0.7339 4.1775 0.1969 0.1969 0.7089 1 0
54 14 827 0 0 0 0 0 1.0002 0 0.5298 -0.1126 0.2224 0.2827 1.3398 0.9539 0.4209 0.5144 0.8933 11.4675 0.6581 -0.0612 0.5694 0.7543 4.411 0.0365 0.0365 0.684 0 0
54 15 803 0 0 0 0 0 1.0003 0 0.4905 -0.2069 0.2691 0.3243 1.3616 0.9705 -0.3714 0.4113 0.6788 10.5267 0.6424 0.0048 0.5841 0.7437 4.1978 9e-04 9e-04 0.6086 0 0
54 16 851 0 0 0 0 0 1.0002 0 0.3893 -0.2232 0.2516 0.3422 1.3412 0.8749 -0.4202 0.5482 1.2148 14.9095 0.7116 -0.0814 0.5057 0.6488 4.0716 0.0132 0.0132 0.5575 0 0
54 17 855 0 0 0 0 0 1.0006 0 0.1497 -0.132 0.2258 0.2569 1.3655 0.9653 0.1332 0.5633 0.8982 13.6413 0.6202 -0.0868 0.625 0.7851 4.2508 -0.2899 0.2899 0.6891 0 0
