cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
2 1 3468 0 0 0 0 0 1.0098 0 0.9824 0.1708 0.204 -0.0764 0.9236 0.2511 1 0.9317 0.1639 0.393 0.713 1.713 0.4917 0.9533 0.9848 0.2374 0.2906 -0.1669 0.8331 0.3133 1 -0.0033 0.0033 -0.0131 0.9869 1 -0.1353 0.1353 -0.1269 0.8731 1 -0.1309 0.1309 -0.1309 0.8691 1 0 0
2 2 4045 0 0 0 0 0 1.015 0 0.9709 -0.5415 0.5415 -0.3412 0.6588 0.5834 0.5417 0.9403 -0.5661 0.613 -0.1561 0.8439 0.7111 0.7733 0.9886 -0.5133 0.5151 -0.0535 0.9465 0.5273 0.6567 -0.0498 0.0498 -0.1993 0.8007 1 0.0344 0.0344 0.0323 1.0323 1 0.0507 0.0507 0.0507 1.0507 1 0 0
2 3 3033 0 0 0 0 0 1.0042 0 0.9762 0.1097 0.1988 0.1509 1.1509 0.2534 0.9583 0.944 0.1013 0.3592 -0.2951 0.7049 0.4515 0.9633 0.9939 0.2333 0.2333 0.0961 1.0961 0.2484 1 -0.0809 0.0809 -0.3236 0.6764 1 -0.0551 0.0551 -0.0516 0.9484 1 -0.0231 0.0231 -0.0231 0.9769 1 0 0
2 4 3939 0 0 0 0 0 1.0082 0 0.9776 0.2183 0.2402 0.1994 1.1994 0.29 0.9583 0.9393 0.2308 0.4035 0.2872 1.2872 0.5104 0.94 0.9891 0.3792 0.3792 -0.01 0.99 0.3958 1 -0.0204 0.0204 -0.0816 0.9184 1 -0.0129 0.0129 -0.0121 0.9879 1 -0.0076 0.0076 -0.0076 0.9924 1 0 0
2 5 3881 0 0 0 0 0 1.0051 0 0.9852 -0.0238 0.1189 0.859 1.859 0.1427 1 0.9288 0.0298 0.3562 0.1509 1.1509 0.457 0.9533 0.9878 -0.0269 0.0991 -0.112 0.888 0.1234 1 -0.0991 0.0991 -0.3963 0.6037 1 -0.1879 0.1879 -0.1761 0.8239 1 -0.1464 0.1464 -0.1464 0.8536 1 0 0
2 6 3463 0 0 0 0 0 1.0073 0 0.9806 -0.452 0.452 -0.2876 0.7124 0.5051 0.7917 0.9299 -0.4344 0.5282 -0.3946 0.6054 0.6497 0.8533 0.9967 -0.4005 0.4005 0.0117 1.0117 0.4101 1 -0.0996 0.0996 -0.3984 0.6016 1 0.1107 0.1107 0.1038 1.1038 1 0.1445 0.1445 0.1445 1.1445 1 0 0
2 7 3220 1 0 0 0 0 1.008 0 0.9629 -0.1534 0.2595 0.094 1.094 0.3238 0.9583 0.9412 -0.1414 0.3589 -0.8184 0.1816 0.4615 0.9433 0.9892 -0.0656 0.1132 -0.0505 0.9495 0.1578 1 0.051 0.051 0.2039 1.2039 1 -0.0934 0.0934 -0.0876 0.9124 1 -0.1207 0.1207 -0.1207 0.8793 1 1 0
2 8 3199 0 0 0 0 0 1.0065 0 0.9711 0.5025 0.5025 -0.4276 0.5724 0.5803 0.75 0.9417 0.4555 0.5319 -0.3141 0.6859 0.6333 0.85 0.9898 0.4185 0.4185 -0.1409 0.8591 0.4339 0.7233 -0.0664 0.0664 -0.2656 0.7344 1 -0.1769 0.1769 -0.1659 0.8341 1 -0.1461 0.1461 -0.1461 0.8539 1 0 0
2 9 3673 1 0 0 0 0 1.0102 0 0.9839 -0.3734 0.3734 -0.1015 0.8985 0.4076 0.7917 0.9368 -0.4386 0.5189 5.107 6.107 0.6277 0.8667 0.9798 -0.5659 0.5659 -0.1812 0.8188 0.5887 0.29 0.0063 0.0063 0.0254 1.0254 1 -0.0182 0.0182 -0.017 0.983 1 -0.0268 0.0268 -0.0268 0.9732 1 1 0
2 10 3728 2 0 0 23 0 1.0309 0 0.98 0.435 0.435 0.9748 1.9748 0.4732 0.6667 0.9342 0.4335 0.4991 0.0063 1.0063 0.6167 0.8567 0.9672 0.2314 0.2479 -0.3435 0.6565 0.3282 0.8867 0.0743 0.0743 0.2972 1.2972 1 0.0789 0.0789 0.0739 1.0739 1 0.0182 0.0182 0.0182 1.0182 1 1 1
2 11 3699 0 0 0 0 0 1.0127 0 0.9858 0.5257 0.5257 -0.953 0.047 0.5603 0.5833 0.9343 0.5891 0.6488 0.0169 1.0169 0.7585 0.79 0.9901 0.5244 0.5244 -0.0315 0.9685 0.5364 0.75 -0.011 0.011 -0.0441 0.9559 1 0.3178 0.3178 0.2979 1.2979 1 0.2973 0.2973 0.2973 1.2973 1 0 0
2 12 4023 0 0 0 0 0 1.0075 0 0.9697 -0.13 0.1845 -0.8971 0.1029 0.2475 1 0.9338 -0.1037 0.3798 0.3334 1.3334 0.4897 0.96 0.9806 -0.2238 0.2393 0.1048 1.1048 0.2703 1 -0.1363 0.1363 -0.5451 0.4549 0 0.1619 0.1619 0.1518 1.1518 1 0.2066 0.2066 0.2066 1.2066 1 0 0
2 13 6509 0 0 0 0 0 1.0056 0 0.9843 -0.3672 0.3799 -0.087 0.913 0.4461 0.8333 0.9381 -0.3117 0.4553 -4.5636 -3.5636 0.5571 0.9233 0.9721 -0.4493 0.4493 -0.0113 0.9887 0.4849 0.7767 0.0509 0.0509 0.2034 1.2034 1 0.056 0.056 0.0525 1.0525 1 0.0144 0.0144 0.0144 1.0144 1 0 0
2 14 4295 0 0 0 0 0 1.016 0 0.9808 0.1713 0.264 -0.152 0.848 0.3572 0.9583 0.9389 0.2081 0.3991 -3.7577 -2.7577 0.4973 0.95 0.9668 0.3354 0.3394 -0.0668 0.9332 0.3896 0.8967 0.0313 0.0313 0.1253 1.1253 1 -0.0901 0.0901 -0.0845 0.9155 1 -0.1069 0.1069 -0.1069 0.8931 1 0 0
2 15 5658 0 0 0 0 0 1.0078 0 0.973 0.424 0.4389 -0.371 0.629 0.5088 0.7083 0.9364 0.4884 0.5544 0.2606 1.2606 0.6662 0.8233 0.9629 0.4365 0.4432 0.257 1.257 0.4838 0.57 -0.002 0.002 -0.0079 0.9921 1 -0.0105 0.0105 -0.0099 0.9901 1 -0.0152 0.0152 -0.0152 0.9848 1 0 0
2 16 3851 1 0 0 0 0 1.0037 0 0.9847 -0.6637 0.6637 -0.0084 0.9916 0.7158 0.4167 0.9302 -0.7011 0.7495 -0.1343 0.8657 0.8667 0.68 0.9706 -0.6787 0.6787 -0.1864 0.8136 0.7052 0.2667 -0.0235 0.0235 -0.094 0.906 1 -0.0942 0.0942 -0.0883 0.9117 1 -0.083 0.083 -0.083 0.917 1 1 0
2 17 3435 0 0 0 201 0 1.0051 0 0.9637 0.549 0.549 -0.0203 0.9797 0.5902 0.5833 0.9441 0.5148 0.5714 0.0785 1.0785 0.6688 0.8233 0.9918 0.5124 0.5124 0.0936 1.0936 0.5231 0.5367 -0.0701 0.0701 -0.2802 0.7198 1 -0.1472 0.1472 -0.138 0.862 1 -0.1164 0.1164 -0.1164 0.8836 1 0 1
2 18 3406 0 0 0 0 0 1.019 0 0.9802 0.3154 0.3178 14.3867 15.3867 0.358 0.875 0.9414 0.335 0.4396 -0.5428 0.4572 0.5525 0.89 0.9709 0.413 0.4169 0.0641 1.0641 0.4536 0.5867 -0.1931 0.1931 -0.7725 0.2275 0 0.1462 0.1462 0.137 1.137 1 0.203 0.203 0.203 1.203 1 0 0
2 19 3683 0 0 0 0 0 1.0153 0 0.984 -0.062 0.1441 0.1038 1.1038 0.1978 0.9583 0.9314 -0.0238 0.3573 -0.2736 0.7264 0.4478 0.96 0.9976 -0.1886 0.1905 -0.0533 0.9467 0.2118 1 -0.1361 0.1361 -0.5444 0.4556 1 -0.2805 0.2805 -0.2629 0.7371 0 -0.2284 0.2284 -0.2284 0.7716 1 0 0
2 20 3672 0 0 0 0 0 1.0122 0 0.9823 0.2445 0.2593 -0.1886 0.8114 0.3046 0.9583 0.9433 0.2505 0.3977 1.1963 2.1963 0.5018 0.9567 0.9902 0.1872 0.2213 -0.1934 0.8066 0.2803 0.9667 -0.0712 0.0712 -0.2847 0.7153 1 0.4165 0.4165 0.3905 1.3905 0 0.428 0.428 0.428 1.428 0 0 0
2 21 3513 0 0 0 0 0 1.0103 0 0.962 0.5279 0.5279 -0.8412 0.1588 0.5765 0.5833 0.9358 0.5066 0.5899 -0.0434 0.9566 0.6983 0.83 0.9869 0.4201 0.4201 0.2345 1.2345 0.4435 0.75 -0.0524 0.0524 -0.2096 0.7904 1 0.0526 0.0526 0.0493 1.0493 1 0.0693 0.0693 0.0693 1.0693 1 0 0
2 22 4492 0 0 0 0 0 1.0193 0 0.9694 0.5263 0.5263 -0.8916 0.1084 0.5855 0.5417 0.9411 0.518 0.5671 0.0272 1.0272 0.6719 0.8567 0.9441 0.465 0.4736 -0.3085 0.6915 0.5364 0.6967 0.0922 0.0922 0.3687 1.3687 1 0.0832 0.0832 0.078 1.078 1 0.0078 0.0078 0.0078 1.0078 1 0 0
