cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
4 1 3170 0 0 0 0 0 1.0085 0 0.9942 -0.0241 0.1393 0.5924 1.5924 0.1766 1 0.9464 0.0071 0.3832 3.7503 4.7503 0.4884 0.95 0.9732 -0.0791 0.2388 -0.1294 0.8706 0.294 1 0.0194 0.0194 0.0388 1.0388 1 -0.0199 0.0199 -0.0149 0.9851 1 -0.0528 0.0528 -0.0528 0.9472 1 0 0
4 2 3279 0 0 0 0 0 1.004 0 0.9684 -0.7114 0.7114 -1.1587 -0.1587 0.7893 0.5 0.9539 -0.6467 0.7148 -0.7171 0.2829 0.8302 0.71 0.9845 -0.7045 0.7045 -0.2847 0.7153 0.7491 0.4967 -0.03 0.03 -0.0599 0.9401 1 -0.3121 0.3121 -0.2341 0.7659 1 -0.2135 0.2135 -0.2135 0.7865 1 0 0
4 3 3548 0 0 0 0 0 1.0075 0 0.9932 0.0112 0.1555 0.2167 1.2167 0.2091 1 0.9684 0.0544 0.3543 -0.1325 0.8675 0.455 0.9667 0.9798 0.367 0.367 -0.1724 0.8276 0.4347 1 0.0935 0.0935 0.187 1.187 1 -0.0297 0.0297 -0.0223 0.9777 1 -0.1706 0.1706 -0.1706 0.8294 1 0 0
4 4 3125 0 0 0 0 0 1.006 0 0.9816 -0.0274 0.152 -0.0106 0.9894 0.2057 1 0.9566 -0.0096 0.3807 -0.0337 0.9663 0.4969 0.9833 0.9842 0.1071 0.2044 0.0337 1.0337 0.2314 1 0.0036 0.0036 0.0071 1.0071 1 -0.019 0.019 -0.0143 0.9857 1 -0.03 0.03 -0.03 0.97 1 0 0
4 5 3190 0 0 0 0 0 1.0068 0 0.9868 -0.5146 0.533 0.3671 1.3671 0.5857 0.7083 0.9592 -0.4629 0.5677 -0.6209 0.3791 0.6886 0.8633 0.9884 -0.6087 0.6087 -0.2884 0.7116 0.6362 0.9067 0.0301 0.0301 0.0602 1.0602 1 0.0666 0.0666 0.05 1.05 1 -0.0069 0.0069 -0.0069 0.9931 1 0 0
4 6 2952 0 0 0 0 0 1.015 0 0.9792 -0.1923 0.222 0.0118 1.0118 0.2744 1 0.946 -0.1542 0.4065 0.0969 1.0969 0.5055 0.9433 0.9853 -0.3585 0.369 -0.1565 0.8435 0.4319 0.9167 -0.0941 0.0941 -0.1882 0.8118 1 -0.3312 0.3312 -0.2484 0.7516 1 -0.1717 0.1717 -0.1717 0.8283 1 0 0
4 7 3257 0 0 0 0 0 1.006 0 0.9772 0.2475 0.2937 0.2806 1.2806 0.3671 0.9167 0.9542 0.2486 0.4323 0.5123 1.5123 0.5366 0.9433 0.9765 0.4771 0.4771 -0.2063 0.7937 0.5619 0.8867 0.0319 0.0319 0.0638 1.0638 1 -0.0988 0.0988 -0.0741 0.9259 1 -0.1261 0.1261 -0.1261 0.8739 1 0 0
4 8 3421 0 0 0 0 0 1.0063 0 0.9564 0.0069 0.198 -0.0458 0.9542 0.2858 0.875 0.9629 0.0209 0.3524 -0.0933 0.9067 0.4522 0.9633 0.9899 0.2242 0.2564 -0.2056 0.7944 0.3198 1 0.0708 0.0708 0.1415 1.1415 1 0.0277 0.0277 0.0208 1.0208 1 -0.095 0.095 -0.095 0.905 1 0 0
4 9 2419 0 0 0 0 0 1.0087 0 0.9861 0.7854 0.7854 -1.1037 -0.1037 0.7996 0.0833 0.9493 0.7693 0.8143 0.3981 1.3981 0.9157 0.5967 0.9805 0.7736 0.7736 -0.1103 0.8897 0.8087 0.1633 -0.1148 0.1148 -0.2296 0.7704 1 -0.5148 0.5148 -0.3861 0.6139 0 -0.3091 0.3091 -0.3091 0.6909 0 0 0
4 10 3019 0 0 0 0 0 1.0026 0 0.9877 -0.2061 0.2248 -0.6591 0.3409 0.2777 1 0.949 -0.2391 0.4099 0.4623 1.4623 0.5237 0.9267 0.9507 -0.3043 0.4187 0.0213 1.0213 0.4707 1 -0.0436 0.0436 -0.0873 0.9127 1 -0.2324 0.2324 -0.1743 0.8257 1 -0.1377 0.1377 -0.1377 0.8623 1 0 0
